# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,target_agent_return,target_solved_rate,sps
22,1784900865.619328,,4.739426700398326,,1.8251022440381348,,5.984222814440727,,1.8323751428397372,,3.1280437391251326,0.0,0.0,0.0,0.0,3637248,1757,1776,111,-88.40513,0.06880725789815187,-0.00047455258390982635,2.8667310416698455,0,0.0,0.0,0.0,,,1.080113081426542,0,0,0.0,-92.50429,-92.50428771972656,0.0,3983.507588666354
23,1784900905.5923123,,5.93464629171649,,3.049702683929354,,5.473874751478434,,1.5558453093399294,,3.5668969387188554,0.0,0.0,0.0,0.0,3801088,1834,1856,116,-88.000244,0.09516729745082557,-0.0012657647879677826,2.747884823381901,0,0.0,0.0,0.0,,,0.9907840198940111,0,0,0.0,-98.568985,-98.56898498535156,0.0,4098.769702229445
24,1784900946.6904895,,4.718126699735876,,2.258035845879931,,5.535180303268135,,2.14430236723274,,4.092519069090486,0.0,0.0,0.0,0.0,3964928,1907,1936,121,-87.38835,0.06425185587722808,-0.0007464964510290883,2.6321734830737116,0,0.0,0.0,0.0,,,1.109181365153859,0,0,0.0,-116.49931,-116.49931335449219,0.0,3986.553292868996
25,1784900988.3931887,,5.7998259156011045,,2.8850270458497107,,4.863691329956055,,1.5353012236300856,,3.184843473136425,0.0,0.0,0.0,0.0,4128768,1983,2016,126,-92.587296,0.06404628190211951,-0.00030473746737698094,2.554060861468315,0,0.0,0.0,0.0,,,1.2195677522173456,0,0,0.0,-117.78552,-117.7855224609375,0.0,3928.7599693716224
26,1784901030.6006951,,7.0972539111971855,,3.0499715404585004,,5.0552415661513805,,2.4214629153721035,,3.795678406022489,0.0,0.0,0.0,0.0,4292608,2057,2096,131,-89.04856,0.08627489490900189,-0.0003768179449252784,2.522414483129978,0,0.0,0.0,0.0,,,1.133164972496719,0,0,0.0,-108.783005,-108.78300476074219,0.0,3881.769909848577
27,1784901069.9894075,,5.841195727698505,,2.552859834395349,,4.628676204010844,,0.9790869662538171,,3.620699238963425,0.0,0.0,0.0,0.0,4456448,2130,2176,136,-89.12139,0.0756075851386413,-4.014326259493828e-05,2.4641528323292734,0,0.0,0.0,0.0,,,1.1444995270672742,0,0,0.0,-98.68565,-98.68565368652344,0.0,4159.567719010869
28,1784901112.0153792,,5.497161537641659,,2.03035522979917,,3.7150931963697076,,1.7610423586302204,,3.641454465687275,0.0,0.0,0.0,0.0,4620288,2200,2256,141,-91.50047,0.06848633515182882,-0.000892198830115376,2.3897600933909415,0,0.0,0.0,0.0,,,1.191982468021381,0,0,0.0,-104.58836,-104.58836364746094,0.0,3898.543574561302
29,1784901149.8448522,,4.91081913234666,,3.1269164045806974,,5.361414551734924,,1.5911446884274483,,3.036682605743408,0.0,0.0,0.0,0.0,4784128,2271,2336,146,-91.479294,0.0754277097992599,-0.000617361998592969,2.307205040752888,0,0.0,0.0,0.0,,,1.1600951960744583,0,0,0.0,-90.96659,-90.96659088134766,0.0,4331.01209354649
30,1784901189.8655953,,6.5212438779417425,,2.8367831534706056,,5.359560023061931,,1.6905268060509115,,3.1532107992097735,0.0,0.0,0.0,0.0,4947968,2345,2416,151,-91.59614,0.06491757293697446,0.0004127831489313394,2.2257189422845842,0,0.0,0.0,0.0,,,1.2018515890625217,0,0,0.0,-112.26485,-112.26484680175781,0.0,4093.8770719422005
31,1784901232.6576962,,5.764028287958354,,1.9267049222253263,,5.87389606051147,,2.268341416493058,,3.6092488234862685,0.0,0.0,0.0,0.0,5111808,2422,2496,156,-89.913376,0.08225642298348249,-0.00044229862396605313,2.1619213297963142,0,0.0,0.0,0.0,,,1.2105609968665076,0,0,0.0,-86.67845,-86.67845153808594,0.0,3828.7439687530946
32,1784901270.718652,,5.44880585744977,,1.8757017747702776,,5.467362347990274,,1.4321334147825837,,3.245708947069943,0.0,0.0,0.0,0.0,5275648,2495,2576,161,-89.357834,0.08015049516689032,-0.0004646269415388815,2.0622582748532294,0,0.0,0.0,0.0,,,1.2562905887641205,0,0,0.0,-99.9658,-99.9657974243164,0.0,4304.673976284681
33,1784901312.045327,,4.89428426604718,,2.9913068655878305,,6.450649946928024,,1.5828963043168187,,3.314859443344176,0.0,0.0,0.0,0.0,5439488,2567,2656,166,-87.760086,0.07468263730406761,-0.00024436879612039776,1.9718701474368572,0,0.0,0.0,0.0,,,1.2256254792204977,0,0,0.0,-90.15032,-90.15032196044922,0.0,3964.5094076666746
34,1784901351.7894037,,5.696009863168001,,2.4770432622608496,,5.2815324533730745,,1.451973103103228,,3.32602443639189,0.0,0.0,0.0,0.0,5603328,2638,2736,171,-87.0031,0.06870649910997599,-0.0006796020636102185,1.8972860686481,0,0.0,0.0,0.0,,,1.3039297649322443,0,0,0.0,-88.94057,-88.94056701660156,0.0,4122.374977263852
35,1784901395.6882174,,5.2438074559904635,,2.538547694712179,,6.360496878623962,,1.7738237691810355,,3.193191895261407,0.0,0.0,0.0,0.0,5767168,2715,2816,176,-87.52008,0.07294109836220741,-0.0005969874240690842,1.849527794122696,0,0.0,0.0,0.0,,,1.3545985784240433,0,0,0.0,-93.7615,-93.7614974975586,0.0,3732.2230148197814
36,1784901434.6792133,,5.6227699015289545,,2.3689310770714656,,4.937870446592569,,1.8840577616356313,,3.4835683461278677,0.0,0.0,0.0,0.0,5931008,2791,2896,181,-88.15771,0.08529152316041291,-0.0004865316164796241,1.7843193233013153,0,0.0,0.0,0.0,,,1.3309699273005187,0,0,0.0,-85.32276,-85.32276153564453,0.0,4201.994670020697
37,1784901478.7744007,,5.512624755501747,,3.3460351824760437,,6.325872279703617,,1.7293919739313424,,3.0801832117140293,0.0,0.0,0.0,0.0,6094848,2865,2976,186,-88.201584,0.07225604543928058,-4.41666656115558e-05,1.7206317327916623,0,0.0,0.0,0.0,,,1.4060869630729413,0,0,0.0,-88.150696,-88.15069580078125,0.0,3715.600797364258
38,1784901518.2105465,,5.0680823740549386,,2.7275511086918414,,6.163234980776906,,1.2675766924439813,,3.358522644266486,0.0,0.0,0.0,0.0,6258688,2939,3056,191,-88.906685,0.06733940246049315,-0.0016650119956466368,1.6443228706717492,0,0.0,0.0,0.0,,,1.36775620908275,0,0,0.0,-88.937836,-88.93783569335938,0.0,4154.560380457801
39,1784901561.2790399,,7.295407308265567,,3.955935090780258,,6.387961944565177,,1.3425667630508542,,3.4887600038200617,0.0,0.0,0.0,0.0,6422528,3015,3136,196,-88.30142,0.08068706893827766,-0.0007003651146078483,1.6056825615465642,0,0.0,0.0,0.0,,,1.321478431228949,0,0,0.0,-93.10808,-93.10807800292969,0.0,3804.1738285703927
40,1784901600.4946973,,4.339688206091523,,2.5741540209855884,,5.576526559889317,,1.7388905299594626,,3.746847240254283,0.0,0.0,0.0,0.0,6586368,3092,3216,201,-88.708206,0.06236684254836291,-0.0005630614155961666,1.5546425610780716,0,0.0,0.0,0.0,,,1.433988991663946,0,0,0.0,-87.27101,-87.27101135253906,0.0,4177.919144667835
41,1784901644.5913332,,5.800162530504167,,2.6827605621656403,,5.918534072116017,,1.9415492640109733,,3.523075100965798,0.0,0.0,0.0,0.0,6750208,3167,3296,206,-87.56671,0.07151534657459706,0.00012255055480636656,1.4862722709774971,0,0.0,0.0,0.0,,,1.514762108311222,0,0,0.0,-88.26033,-88.26033020019531,0.0,3715.4786550706062
42,1784901685.5089598,,4.388100564319757,,2.6258296075684484,,6.100570065900683,,1.4246407608152367,,3.426421149633825,0.0,0.0,0.0,0.0,6914048,3240,3376,211,-87.23422,0.07638965258374811,-0.0004891053584287874,1.4048539839684964,0,0.0,0.0,0.0,,,1.4320972688587603,0,0,0.0,-90.46556,-90.46556091308594,0.0,4004.1429968226516
43,1784901731.3985634,,5.327089983038604,,2.3387565166922286,,6.277271751314402,,1.0338593267078977,,2.8172102104872465,0.0,0.0,0.0,0.0,7077888,3317,3456,216,-86.88314,0.06947221516165883,-0.0004020692726044217,1.3102021306753158,0,0.0,0.0,0.0,,,1.4874578857193135,0,0,0.0,-123.601074,-123.60107421875,0.0,3570.3064529347134
44,1784901773.7816563,,4.6005503833293915,,2.8101120237261057,,6.58516907133162,,2.3509542929241434,,3.5270490357652307,0.0,0.0,0.0,0.0,7241728,3395,3536,221,-87.754295,0.08057762957178057,0.0005050080100772903,1.2246153317391872,0,0.0,0.0,0.0,,,1.6019242309960262,0,0,0.0,-87.234116,-87.23411560058594,0.0,3865.6956883385487
45,1784901818.8079183,,6.4053279149811715,,2.3153078059476684,,5.7016178127378225,,1.4037290248415957,,3.474191026762128,0.0,0.0,0.0,0.0,7405568,3478,3616,226,-86.05175,0.07657019603066147,0.00010097883496200666,1.1858992144465446,0,0.0,0.0,0.0,,,1.6354856905457527,0,0,0.0,-88.61684,-88.61683654785156,0.0,3638.763002332168
46,1784901859.5179996,,6.468484736979008,,2.399898273870349,,4.898918094113469,,1.3551712781190872,,2.8894871310330927,0.0,0.0,0.0,0.0,7569408,3549,3696,231,-84.28173,0.06870249912608414,-0.0003329120132548269,1.089488397538662,0,0.0,0.0,0.0,,,1.6358590855577233,0,0,0.0,-106.870224,-106.87022399902344,0.0,4024.557518659954
47,1784901905.1096218,,5.914695244282484,,2.310280461097136,,5.461375555023551,,1.4311231253668666,,2.914284789003432,0.0,0.0,0.0,0.0,7733248,3624,3776,236,-86.93959,0.06517230726312846,0.0004280750086763874,0.998122050985694,0,0.0,0.0,0.0,,,1.729160697481353,0,0,0.0,-85.68201,-85.6820068359375,0.0,3593.6394056555496
48,1784901945.899383,,5.67078310996294,,2.4733373220078647,,5.755250845104456,,0.7035015651490539,,2.901814370416105,0.0,0.0,0.0,0.0,7897088,3699,3856,241,-85.40277,0.0814398095710203,0.0003689047982334159,0.9205845937132835,0,0.0,0.0,0.0,,,1.5948745104249469,0,0,0.0,-86.2252,-86.2251968383789,0.0,4016.694314847659
49,1784901989.7796943,,6.287299827672541,,2.1581102535128593,,6.812869682908058,,0.9511838399339467,,2.2884492203593254,0.0,0.0,0.0,0.0,8060928,3774,3936,246,-85.02257,0.06983097547199577,-0.0002768460239167325,0.8745937041938305,0,0.0,0.0,0.0,,,1.6515225491731857,0,0,0.0,-92.94552,-92.94551849365234,0.0,3733.796942271544
50,1784902030.5592458,,6.301556611433625,,2.715520281344652,,5.797764342278242,,1.3188345709932037,,3.013883561070543,0.0,0.0,0.0,0.0,8224768,3847,4016,251,-86.587814,0.07651529537979514,0.0016203122184379026,0.8171038389205932,0,0.0,0.0,0.0,,,1.8414230781121597,0,0,0.0,-113.32163,-113.3216323852539,0.0,4017.6954378365504
51,1784902075.648219,,6.129352017305791,,2.4770469819486607,,6.303807962685823,,1.1539910809369758,,2.5413578236475587,0.0,0.0,0.0,0.0,8388608,3920,4096,256,-86.95607,0.06665233592502773,0.0024145826188032514,0.720077870041132,0,0.0,0.0,0.0,,,1.883746577138871,0,0,0.0,-91.03497,-91.03497314453125,0.0,3633.7072046143257
52,1784902121.9855943,,6.039804773172364,,2.239656474412186,,5.440676044672728,,1.3850977165566292,,3.4037516731768847,0.0,0.0,0.0,0.0,8552448,4000,4176,261,-85.97905,0.07538668066263199,0.0007800385108566843,0.6489308152347804,0,0.0,0.0,0.0,,,1.7734816102051465,0,0,0.0,-108.96779,-108.96778869628906,0.0,3535.807512220365
53,1784902162.9664435,,6.442914784420282,,3.1468415237031877,,6.329266848042607,,1.550222136429511,,2.767204688861966,0.0,0.0,0.0,0.0,8716288,4076,4256,266,-85.878174,0.06359673538245261,-7.363462646026164e-05,0.5947702880948782,0,0.0,0.0,0.0,,,1.773160660903391,0,0,0.0,-83.05326,-83.05326080322266,0.0,3997.962881545508
54,1784902208.8592818,,6.203439141390845,,3.1251848650572356,,6.3090814743191,,1.129800229682587,,2.6967430557124317,0.0,0.0,0.0,0.0,8880128,4156,4336,271,-84.709045,0.07954344020690769,0.0005617116155917756,0.5033067528158426,0,0.0,0.0,0.0,,,1.7349364042304167,0,0,0.0,-80.61709,-80.6170883178711,0.0,3570.0539581647495
55,1784902249.3628163,,5.729089006781578,,2.799792622681707,,6.733281388878822,,1.45301049167756,,3.0834703892469406,0.0,0.0,0.0,0.0,9043968,4234,4416,276,-84.87056,0.07536704561207444,0.0013464191324601416,0.4412798698991537,0,0.0,0.0,0.0,,,1.9304756149913946,0,0,0.0,-84.81447,-84.81446838378906,0.0,4045.0828374250714
56,1784902295.234803,,7.432361571118236,,3.117948529543355,,5.360065307468176,,1.6971501021180302,,3.1544820335693657,0.0,0.0,0.0,0.0,9207808,4316,4496,281,-83.5725,0.08477911786176265,-8.809804276097566e-05,0.3534078676253557,0,0.0,0.0,0.0,,,1.9044928918629396,0,0,0.0,-81.422134,-81.42213439941406,0.0,3571.678881144731
57,1784902334.1688287,,6.222507886122912,,2.5869480973051395,,4.959028046578169,,1.6077790677081794,,3.2310071168467402,0.0,0.0,0.0,0.0,9371648,4394,4576,286,-85.27463,0.057834659155923875,0.0002601511630928144,0.2744561847299337,0,0.0,0.0,0.0,,,2.0376583768864087,0,0,0.0,-83.94141,-83.94140625,0.0,4208.1430425435565
58,1784902381.708963,,6.003142590634525,,2.9536669980734587,,6.383070582523942,,1.3990630718762986,,2.883136491291225,0.0,0.0,0.0,0.0,9535488,4478,4656,291,-89.40803,0.07915271886158734,-3.779737089644186e-05,0.22724696910008788,0,0.0,0.0,0.0,,,2.0469634771914382,0,0,0.0,-79.04025,-79.04025268554688,0.0,3446.352445308728
59,1784902429.1449277,,5.399201001273468,,3.1170952669344842,,6.372960954904556,,0.8800701153813861,,2.533452450297773,0.0,0.0,0.0,0.0,9699328,4554,4736,296,-84.664635,0.07120278631336988,0.0005621989737846888,0.16859736749902368,0,0.0,0.0,0.0,,,1.956561649194846,0,0,0.0,-81.01268,-81.01268005371094,0.0,3453.9196515845965
60,1784902470.4962106,,5.629644198925234,,3.3362065826077014,,6.661773724481463,,0.7745983208587859,,2.7826244104653597,0.0,0.0,0.0,0.0,9863168,4631,4816,301,-86.24996,0.08113667063880711,6.445782128139399e-05,0.13324188273400067,0,0.0,0.0,0.0,,,2.020892960946357,0,0,0.0,-81.64987,-81.64987182617188,0.0,3962.1565598195098
61,1784902517.167709,,6.321242661215365,,2.8641351452097297,,5.3571573458611965,,0.8105224731843919,,2.3955179343465716,0.0,0.0,0.0,0.0,10027008,4707,4896,306,-84.91817,0.07005636533722281,0.0016986350565275643,0.08000059947371482,0,0.0,0.0,0.0,,,2.2414124610498214,0,0,0.0,-82.49685,-82.4968490600586,0.0,3510.485172199936
62,1784902557.8784738,,5.051259249448776,,3.0519968539010733,,7.403397839516401,,0.9969653902226128,,2.911150036379695,0.0,0.0,0.0,0.0,10190848,4786,4976,311,-84.99266,0.07538106092251837,0.0006890098535222933,-0.007622412592172623,0,0.0,0.0,0.0,,,2.2700320420993996,0,0,0.0,-79.595055,-79.59505462646484,0.0,4024.4920746525845
63,1784902603.0083766,,5.986790170427412,,2.5462318056088407,,6.0620681289583445,,1.093792192696128,,3.1729510985314846,0.0,0.0,0.0,0.0,10354688,4865,5056,316,-84.74725,0.07954023384954781,0.0005049980936746579,-0.05663997307419777,0,0.0,0.0,0.0,,,2.1251144346002766,0,0,0.0,-86.01759,-86.01759338378906,0.0,3630.4078092496575
64,1784902643.8402846,,6.253951750695705,,2.4826439621392637,,6.578826475888491,,1.1306273436639458,,2.899197298102081,0.0,0.0,0.0,0.0,10518528,4943,5136,321,-83.13124,0.08028568676672876,0.00038645045206067154,-0.12252177149057389,0,0.0,0.0,0.0,,,2.084999683990929,0,0,0.0,-83.00244,-83.00244140625,0.0,4012.550068916405
65,1784902692.9030085,,4.882553522475064,,3.69209551718086,,6.840764926746488,,1.161714655609103,,2.6920785813126713,0.0,0.0,0.0,0.0,10682368,5019,5216,326,-85.1659,0.08805594453588128,0.0023777462178259158,-0.17790209427475928,0,0.0,0.0,0.0,,,2.358530581091915,0,0,0.0,-81.16099,-81.1609878540039,0.0,3339.3987405680805
66,1784902732.5195413,,6.698525128886104,,2.7149390429258347,,5.902207177132368,,1.2070078041870147,,3.0529713118448853,0.0,0.0,0.0,0.0,10846208,5096,5296,331,-84.46052,0.07597230919636785,0.0008043158246437088,-0.2128702479414642,0,0.0,0.0,0.0,,,2.322989520800533,0,0,0.0,-83.169106,-83.16910552978516,0.0,4135.642356861204
67,1784902779.7281616,,7.797295949421823,,3.6296589332050644,,6.726308576762676,,0.7346361206145957,,3.1471413420513272,0.0,0.0,0.0,0.0,11010048,5179,5376,336,-85.67376,0.07887732447125018,0.0006752572662662715,-0.2683722199872136,0,0.0,0.0,0.0,,,2.241503934811997,0,0,0.0,-85.35329,-85.35328674316406,0.0,3470.5531452428263
68,1784902827.787506,,4.773627289105207,,2.684515108121559,,5.839623026549816,,1.579640315612778,,3.5891553200781345,0.0,0.0,0.0,0.0,11173888,5263,5456,341,-84.32991,0.10952534293755889,0.00047362801269628106,-0.3343979500234127,0,0.0,0.0,0.0,,,2.3493905234286463,0,0,0.0,-92.42605,-92.4260482788086,0.0,3409.1199173675664
69,1784902869.277451,,6.061412119306624,,2.810198580659744,,6.359191834926605,,1.5180429152019315,,3.034721666481346,0.0,0.0,0.0,0.0,11337728,5346,5536,346,-86.78983,0.09021503762342035,-0.0004052132513606921,-0.38222067691385747,0,0.0,0.0,0.0,,,2.113370507397562,0,0,0.0,-78.62337,-78.62336730957031,0.0,3948.912460114528
70,1784902919.2761242,,6.356909959577024,,2.1691253245808184,,6.144865406677127,,0.7457174174487591,,2.1092257043346763,0.0,0.0,0.0,0.0,11501568,5427,5616,351,-84.55282,0.07847725779283792,-0.0003358995702001266,-0.41535765007138253,0,0.0,0.0,0.0,,,2.280894984763163,0,0,0.0,-89.16121,-89.16120910644531,0.0,3276.8851973769088
71,1784902967.6767068,,4.676431091502309,,1.4905511128017679,,5.541391093283892,,0.616817404225003,,2.210501751396805,0.0,0.0,0.0,0.0,11665408,5508,5696,356,-87.31029,0.07938628697302193,0.0011839701823191718,-0.46294752266258,0,0.0,0.0,0.0,,,2.512499155125901,0,0,0.0,-83.46248,-83.46247863769531,0.0,3385.08331999407
72,1784903008.8196666,,5.757569882553071,,2.552001841177116,,6.124928295612335,,1.5105921648500953,,2.844413351267576,0.0,0.0,0.0,0.0,11829248,5587,5776,361,-84.46092,0.07827763238456101,0.000386344752041623,-0.49825146794319153,0,0.0,0.0,0.0,,,2.335345694133963,0,0,0.0,-83.59155,-83.591552734375,0.0,3982.2109156073434
