# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
78,1784620798.5089276,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.635138784535229,,5.65682340413332,,9.420661862939596,,0.912355616223067,,3.808010270819068,,1.7991367916110903,,4.695174120133743,,8.0625,-0.185722216963768,-0.0014573551015928388,0.048491819004993886,1.6479166597127914,12812288,18357,6256,391,-11.001108,0.006079756488179555,0.003915732602763455,-2.478684139251709,-27.149557,0.02407494547078386,0.002444591354287695,-2.4731659069657326,,,0.95,0.85,2.7068119727917996,3.1186182314908115,0.6108654561345809,0.0,-15.848638,2644.9761024918666,-11.001108
79,1784620860.1594074,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.220251964405179,,6.057726816274226,,9.583710510050878,,1.1756038430612534,,3.9675764956045896,,1.8857411842182046,,4.846360172785353,,7.8125,-1.3004240989685059,-0.0040586963295936584,0.5213332392740995,1.6464323997497559,12976128,18598,6336,396,-10.273683,0.006316820947540691,0.002694139026425546,-2.4940787479281425,-66.81805,0.053893324569799006,0.0013790068740490824,-2.478995455801487,,,0.95,0.85,2.640871235468206,3.070596561212283,0.5336778845219369,0.0,-31.306025,2657.562387320285,-10.273683
80,1784620920.835559,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.036547959083691,,6.018420670181513,,9.67851121048443,,0.9549456498352811,,3.817758319346467,,1.837524060625583,,4.912253034694004,,8.0625,-0.8561291098594666,-0.004885536036454141,0.21834343764930964,1.6412279196083546,13139968,18789,6416,401,-17.619127,0.007981949811801314,0.0030095313406491185,-2.498773068189621,-67.44665,0.04082609347533435,0.0024840227568347474,-2.4731644570827482,,,0.95,0.85,2.546072345238321,3.020563060887319,0.558890422889551,0.0,-41.144768,2700.2372114040227,-17.619127
81,1784620982.0991418,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.3005870445631444,,5.825658077374101,,9.49864128648187,,0.8882490554824471,,3.8948175224941224,,1.9554125941358507,,4.761943956837058,,7.75,-0.7674883604049683,-0.003922028932720423,0.30369734577834606,1.6425806358456612,13303808,19012,6496,406,-9.657213,0.005555964645463973,0.003514925265153579,-2.5078460440039634,-67.69783,0.03337474453728646,0.002045039708900731,-2.4753058180212975,,,0.95,0.85,2.94042843112704,3.015793036850149,0.5669800277461035,0.0,-37.026287,2674.345950298107,-9.657213
82,1784621042.4407713,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.802195466589183,,6.081205017049797,,9.47058143094182,,0.9594110161997378,,3.8796497615985572,,1.9588092580088414,,4.834629108663648,,8.0625,-0.3431001901626587,-0.01780684443656355,0.0558102375944145,1.649535208940506,13467648,19194,6576,411,-32.228592,0.011293536868470256,0.0025088804482948034,-2.5212582021951677,-67.304306,0.03475131548475474,0.001502919384802226,-2.511664110422134,,,0.95,0.85,2.362163001251937,2.764885295348988,0.5815395332455988,0.0,-49.66344,2715.2064558740412,-32.228592
83,1784621101.2495177,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.620922917500138,,6.237559861707268,,9.794790975749493,,1.0389486093772575,,4.158191164955497,,2.064181345398538,,4.8261316223070025,,8.125,-0.25856855511665344,-0.0008269207319244742,0.0678827534429729,1.6477406211197376,13631488,19379,6656,416,-8.816486,0.007778625742503209,0.004578160747769289,-2.5091829031705855,-39.37888,0.010379469106555916,0.0025277805354562586,-2.5388629481196405,,,0.95,0.85,2.563087287690092,3.0076017884134467,0.5392505827049976,0.0,-70.33232,2785.980188094589,-8.816486
84,1784621162.9464135,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.265637351199985,,6.204414225183427,,9.885921509936452,,1.151477488456294,,4.239477412134875,,2.2272774934535846,,4.922070832923055,,8.5,-0.9808647632598877,-0.006197408773005009,0.40087179839611053,1.652741927653551,13795328,19602,6736,421,-8.161919,0.012287667163764126,0.0020875308095128276,-2.493078516423702,-54.000122,0.043476030474994334,0.003282714208762627,-2.5391749784350397,,,0.95,0.85,2.2552003861132635,3.0751369561532833,0.5468651061043766,0.0,-24.200426,2655.5631331242907,-8.161919
85,1784621223.738681,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.435870088869706,,6.155549329705536,,9.681300095282495,,1.099022492300719,,3.939722299313871,,2.1259311622707173,,4.860506527242251,,8.0,-0.07934556156396866,-0.014125846966635436,0.08320099557749927,1.657261248677969,13959168,19820,6816,426,-16.535873,0.00796556166606024,0.0058434550752281215,-2.5042630404233934,-31.671234,0.018941017583711073,0.001945148958475329,-2.5156055465340614,,,0.95,0.85,2.7202357472258067,3.157298116423875,0.48209337732615154,0.0,-44.73516,2695.0793693123223,-16.535873
86,1784621282.6615245,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.193030646070838,,6.318644731771201,,9.970521315932274,,1.3374756667762995,,4.14233048656024,,2.1128513452713378,,4.907055585645139,,8.375,-0.611983060836792,-0.0014072377234697342,0.19615125469863415,1.650860633701086,14123008,20085,6896,431,-15.918765,0.009865492784592788,0.0021904038265347483,-2.4934071093797683,-78.9737,0.038459831825457515,0.003219875465583755,-2.514666871726513,,,0.95,0.85,2.314274005498462,2.9890633172956678,0.5542608107821341,0.0,-35.69161,2780.5858002637024,-15.918765
87,1784621345.074398,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.076754070469178,,5.949809913057834,,9.705741198267788,,0.93487620446831,,3.8458992552477866,,1.8734314269968309,,4.808119018562138,,7.6875,-0.6797242760658264,-0.02067032823106274,0.30966561008244753,1.6535568572580814,14286848,20293,6976,436,-8.989176,0.0056571445689769465,0.0048397437072708275,-2.5378625318408012,-48.43039,0.019508503627730534,0.0022177172999363393,-2.5297602698206902,,,0.95,0.85,2.7581102800126738,3.1182767685634234,0.5742480870502601,0.0,-41.253944,2625.0992325058332,-8.989176
88,1784621406.0930126,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.212190800812095,,5.8722587139345706,,9.692274006083608,,1.027447387110442,,4.055311332223937,,1.9785297173075378,,4.849893202539533,,7.9375,-0.5536900758743286,-0.00023895269259810448,0.08449046732857823,1.6490667760372162,14450688,20493,7056,441,-38.75344,0.019821623983443715,0.004014647675285232,-2.5296115785837174,-41.468212,0.01519793362240307,0.0017997040136833674,-2.564426988363266,,,0.95,0.85,2.5029776186145107,3.026572463932139,0.5126785856090121,0.0,-74.047424,2685.0822887282443,-38.75344
89,1784621467.1597254,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.584880480659194,,6.030726904980838,,9.843704118859023,,1.104880586033687,,4.120407771784812,,2.11163793283049,,4.946465417742729,,8.375,-0.3890460729598999,-0.0063857282511889935,0.06350986240431666,1.6470542699098587,14614528,20686,7136,446,-25.699305,0.011371736676665023,0.0022095990418165455,-2.5395455941557885,-52.20835,0.015327661094488576,0.002397820852638688,-2.542098145186901,,,0.95,0.85,2.2947361649448412,2.8712731872961315,0.4943376364071566,0.0,-44.051903,2682.9674709962574,-25.699305
90,1784621526.364796,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.67441632374539,,5.6846559890545905,,9.448197240009904,,0.8915605102956761,,3.8365085516124964,,1.915311561897397,,4.836094445548952,,7.375,-0.29870790243148804,-0.000631393981166184,0.055300753680057824,1.647828359156847,14778368,20878,7216,451,-15.905912,0.008034743214375339,0.003382116377906641,-2.5653184026479723,-26.397247,0.011138797334569971,0.0024162149566109292,-2.548888695240021,,,0.95,0.85,2.5379598446946856,2.4913267137078905,0.4417928032678289,0.0,-51.548443,2767.3310222330847,-15.905912
91,1784621587.0533473,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.677599638700486,,6.159718961687759,,9.767038391437382,,1.032110555563122,,4.062495039775968,,2.0537459892220795,,4.852711517363787,,8.125,-0.27602478861808777,-0.009651569067500532,0.0449133234214969,1.648906882852316,14942208,21101,7296,456,-6.853736,0.006988975018612109,0.002463340267422609,-2.6029114007949827,-29.404987,0.007557377108605578,0.0028929526757565326,-2.56330256909132,,,0.95,0.85,2.7523766482535463,3.4068021925458667,0.5742172780147916,0.0,-23.631596,2699.6856878446292,-6.853736
92,1784621648.5702548,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.562996060587466,,6.4075421136803925,,9.828645411878824,,1.2116971020586789,,4.108816542546265,,2.163395195151679,,4.877193879336119,,8.625,-0.300153523683548,-0.0012002532603219151,0.08205674163764343,1.6554530709981918,15106048,21295,7376,461,-32.89605,0.01848419031011872,0.003017430909676477,-2.611681355535984,-37.22028,0.018624063493916765,0.003497540902753826,-2.5698464781045915,,,0.95,0.85,2.279253891352178,2.890358186991262,0.479762035787148,0.0,-32.857033,2663.333555007843,-32.89605
93,1784621707.7009602,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.31802335055545,,6.330517561757006,,9.85165789630264,,1.3096063111443073,,4.403330028988421,,2.1248039309866726,,4.878137633786537,,8.4375,-0.6535280346870422,5.446671275421977e-05,0.22639773529954255,1.666276142001152,15269888,21506,7456,466,-69.32989,0.04413679764838889,-0.0021393503157014493,-2.6051203906536102,-49.807487,0.02107410547323525,0.0010872326864046044,-2.5985475718975066,,,0.95,0.85,2.1232096341733064,2.8577238678536454,0.43669439253069653,0.0,-31.887096,2770.8092710522537,-69.32989
94,1784621766.832306,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.854667715728283,,6.068201461806893,,9.713653452694416,,0.9755433811806142,,3.896068399772048,,2.0361954923719168,,4.7961284490302205,,7.875,-0.4804614782333374,-0.011066989070968702,0.15971643128432333,1.668470561504364,15433728,21719,7536,471,-24.284195,0.012340177132864482,0.00129428933323652,-2.6014825493097304,-54.977345,0.03169488466228358,0.0007248976122355089,-2.6180218383669853,,,0.95,0.85,2.236465780493511,2.8486374176458904,0.7315844596171803,0.0,-59.957226,2770.780740289019,-24.284195
95,1784621826.02865,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.659030155104119,,5.415504763601348,,9.504352779593319,,0.7172415654640645,,3.804200818762183,,1.6800119616091251,,4.751909747719765,,7.5625,-0.3587147295475006,-0.0026732940459623933,0.056530539761297405,1.6766454242169857,15597568,21916,7616,476,-14.942873,0.009932017707615159,0.002674106638005469,-2.5820863008499146,-37.371105,0.013225014641648158,0.0021832697319041474,-2.611518757045269,,,0.95,0.85,2.2526892601099235,2.8176636910113992,0.5342371089935358,0.0,-48.44671,2767.7397714277386,-14.942873
96,1784621886.7447164,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.115724703413434,,5.9246577193262056,,9.629081010818481,,0.8497440707869828,,3.8545392497908324,,1.8053093504859135,,4.728159561287612,,7.9375,-0.6535634994506836,0.000229952041991055,0.17659678659401834,1.6847458183765411,15761408,22107,7696,481,-29.61768,0.009463930792117025,0.0024671864390256814,-2.597888244688511,-62.654305,0.01909572877921164,0.00216164693410974,-2.610415217280388,,,0.95,0.85,2.2353535753790306,3.13609393577073,0.6783712474059518,0.0,-35.5063,2698.460829408047,-29.61768
97,1784621947.7232242,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.802414189092815,,5.832407368783606,,9.513001246377826,,1.1452973019331694,,3.871785918949172,,1.806846718187444,,4.704780071973801,,7.9375,-0.8893054127693176,-0.005296917515806854,0.12115427642129362,1.690455600619316,15925248,22339,7776,486,-23.966412,0.014078306805458851,0.0014111487515037879,-2.6194561034440995,-58.587822,0.04638192689744756,0.0030801086068095174,-2.6173324465751646,,,0.95,0.85,2.092270054541207,3.292731049277603,0.7762682739336948,0.0,-35.030552,2686.8493283615276,-23.966412
98,1784622009.0709949,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.064704497810453,,6.402087341062725,,9.735981919802725,,1.2399277896620333,,4.133716162410565,,2.194409318093676,,4.846433726706891,,8.1875,-0.27201858162879944,-0.0005405243718996644,0.03649679003865458,1.6939839348196983,16089088,22539,7856,491,-6.141831,0.0061695648742897905,0.0024096724679111502,-2.6378661379218102,-39.90925,0.012743227402097546,0.0021364923493820244,-2.6327811643481254,,,0.95,0.85,2.4825883469851853,2.9981638176708136,0.36368042349339197,0.0,-36.93154,2670.6746963684277,-6.141831
99,1784622068.9594512,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.736243471561465,,5.809174284338951,,9.536043100990355,,0.7312011998146772,,3.7752174679917516,,2.0414453758858144,,4.765152952866629,,8.0625,-0.2215959131717682,0.00012324220733717084,0.06985092593822628,1.696929570287466,16252928,22755,7936,496,-6.6244936,0.0064667110083973965,0.003200877055496676,-2.684194692969322,-24.361181,0.014436317444778978,0.0020303935154515782,-2.655247575044632,,,0.95,0.85,2.529561314171382,2.903411900245888,0.540912407857415,0.0,-33.56229,2735.752556877532,-6.6244936
100,1784622130.7557511,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.255950266495347,,5.966587436851114,,9.803004173445515,,1.0576521628536284,,4.09764392930083,,2.103183915372938,,4.855004114098847,,7.8125,-0.5094966888427734,-0.0008286520023830235,0.1548781949095428,1.697705201804638,16416768,22957,8016,501,-6.1662807,0.00558037343507749,0.0023708609762252307,-2.7550754219293596,-44.841278,0.02797627217369154,0.0033584321834496224,-2.7045518815517426,,,0.95,0.85,2.6369603966058768,3.210584520339034,0.4074822294226808,0.0,-34.373295,2651.291572370377,-6.1662807
101,1784622191.2957368,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.108028690330684,,6.032972902059555,,9.706121403025463,,1.0033424074645154,,4.0473345225909725,,1.9317425098270178,,4.906316509470344,,8.125,-0.36498668789863586,-0.001658597495406866,0.033584116492420435,1.697573196142912,16580608,23159,8096,506,-13.3697,0.008581729776051362,0.004650115565164014,-2.724930168688297,-31.569138,0.012786904405220411,0.0019744122633710503,-2.709268146753311,,,0.95,0.85,2.62674883062698,2.810043360068612,0.2801730047070207,0.0,-29.838146,2706.310354163689,-13.3697
102,1784622251.0861237,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.6861625865567476,,5.689592406153679,,9.386099871248007,,0.8645076621323824,,3.8301991438493133,,1.75765120703727,,4.767244563437998,,7.625,-0.32982975244522095,-0.0001510262954980135,0.09768855071160942,1.695317104458809,16744448,23357,8176,511,-13.846659,0.008116336510283872,0.0035878109323675745,-2.7061550661921503,-56.553215,0.01595491506741382,0.0014502054880722425,-2.6833881065249443,,,0.95,0.85,2.631501784934671,2.6627157720601047,0.47871158395706925,0.0,-36.681786,2740.239831345328,-13.846659
103,1784622310.4194307,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.966420235810801,,5.913233690254856,,9.841412889771163,,1.2364276549778879,,4.042032333323732,,2.187038035946898,,4.853839342162246,,8.3125,-0.5777503252029419,-0.01215031580068171,0.20473299245350063,1.7044830806553364,16908288,23552,8256,516,-6.5213585,0.005121019488433376,0.003069098555715755,-2.7362094923853872,-62.047466,0.03417092148447409,0.003931624120014021,-2.7156637266278265,,,0.95,0.85,2.7542173111099078,3.12674019181238,0.5587614338524796,0.0,-59.792183,2761.349605305782,-6.5213585
104,1784622370.374212,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.583223841153085,,6.478895395353902,,9.777159688062966,,1.331642803736031,,4.248404936515726,,2.1226915209554136,,4.846778525039554,,8.375,-0.25935348868370056,-0.00442973873578012,0.04697002883767709,1.699224092066288,17072128,23781,8336,521,-13.878305,0.007594610305386595,0.0017534950318804476,-2.736209291219711,-50.624687,0.016749114671256393,0.0016255271737463772,-2.743512812256813,,,0.95,0.85,2.19728927760162,2.8625218755785573,0.5211751812464709,0.0,-33.94335,2732.7261843434417,-13.878305
105,1784622430.1190393,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.05103009310551,,6.1272478848695755,,9.653891019290313,,1.0427070348523557,,4.136733350344002,,1.8976130508817732,,4.7563721888000146,,8.0,-0.295246422290802,-0.00040068244561553,0.04237094015115872,1.6989096030592918,17235968,23996,8416,526,-29.361841,0.01465039747999981,0.0035942516406066716,-2.8018151089549064,-48.55281,0.01071310874831397,0.0014036871987627819,-2.774801591038704,,,0.95,0.85,2.283478284504702,3.084888211471727,0.4207265847355037,0.0,-54.85794,2742.329390901535,-29.361841
106,1784622490.3349774,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.617213340476155,,5.8698143837973475,,9.762521432712674,,1.1126090460456908,,4.102780870976858,,2.168091521365568,,4.933759945517522,,7.875,-1.0057353973388672,-0.004824310977710411,0.31578538846224546,1.6990561597049236,17399808,24207,8496,531,-5.3600373,0.00634642568329582,0.002600507199531421,-2.786362786591053,-40.43676,0.05419048488838598,0.0021128986409166828,-2.8100071981549264,,,0.95,0.85,2.6574877387625913,2.718901610625133,0.5989312875132409,0.0,-46.52238,2720.8743031717636,-5.3600373
107,1784622548.7304418,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.848386386409402,,6.235867482726462,,9.69647239567712,,1.0616005784249865,,3.8849498005583882,,1.925116507569328,,4.86412669159472,,8.375,-0.6888078451156616,-0.005613935645669699,0.2666482215281576,1.695191316306591,17563648,24443,8576,536,-21.552197,0.013020248229440767,0.0031699990315246394,-2.8049864038825034,-34.328888,0.04109318791888654,0.0023095653901691548,-2.8154289081692694,,,0.95,0.85,2.3659854713684205,2.7993002078387668,0.5304154346226281,0.0,-69.3481,2805.6973600035417,-21.552197
108,1784622607.9932537,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.752140806987882,,6.350788352545351,,9.866966107860208,,1.1673347072210163,,4.27197245194111,,2.207615888211876,,4.91724873567,,8.5625,-0.34842291474342346,-0.0012244281242601573,0.13613446336239576,1.69571128860116,17727488,24654,8656,541,-5.2624435,0.0072603156833793035,0.0024967659843241562,-2.831457245349884,-34.63107,0.02120763289858587,0.004986389525583945,-2.7872961908578873,,,0.95,0.85,2.6347234863798534,3.191849089275842,0.6599570373464236,0.0,-52.532948,2764.6342720175203,-5.2624435
109,1784622667.3376794,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.660086010582745,,6.517845255788416,,9.813524925964884,,1.2843199535273015,,4.13316394854337,,2.260966390138492,,4.874420151230879,,8.5,-0.5593242645263672,-0.00010663352441042662,0.08086265670135617,1.6957366168498993,17891328,24857,8736,546,-29.885101,0.012785667036223459,0.0020657179644331335,-2.824541038274765,-52.55291,0.015423403252498247,0.002868652605684474,-2.8041714444756507,,,0.95,0.85,2.274026391479101,3.1818403664429704,0.5969396440999755,0.0,-57.31667,2760.832263982377,-29.885101
110,1784622725.4352524,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.252224897965789,,5.9743614424951375,,9.782387288287282,,1.1981853955221595,,4.108364547137171,,2.2693961190525442,,4.913142082281411,,8.375,-0.49712416529655457,-0.0025776581605896354,0.10593253222759813,1.706601608544588,18055168,25050,8816,551,-12.732778,0.008498906309250742,0.0023365582528640516,-2.8191222578287123,-49.493305,0.02518750018789433,0.0019009914074558764,-2.812432649731636,,,0.95,0.85,2.4403779729519997,2.5617891036228064,0.4644150911179795,0.0,-31.599213,2820.083269827539,-12.732778
111,1784622783.9953308,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.928208047989756,,5.912223152816296,,9.74501972138387,,1.0177824985003099,,3.8221681476570666,,1.9728883415227756,,4.771498582093045,,7.875,-0.4690547287464142,5.46738738194108e-05,0.09737325983587652,1.7117272727191448,18219008,25246,8896,556,-14.468206,0.007295087543025147,0.0032530757707718294,-2.8393401980400084,-55.52124,0.020216017839265986,0.002054986244183965,-2.812167203426361,,,0.95,0.85,2.626067292937246,2.7836221869403386,0.3860384669357162,0.0,-53.956768,2797.8104570776577,-14.468206
112,1784622843.1746302,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.169306301744655,,5.91614093631506,,9.818059970159084,,0.9934239513240755,,4.045387321151793,,2.1178519224049523,,4.914304979611188,,8.1875,-0.4799906313419342,-0.0017093568458221853,0.08451192092616111,1.7083743922412395,18382848,25436,8976,561,-12.161143,0.009474922096705996,0.002485900674946606,-2.8704644188284876,-14.97037,0.007329297030810267,0.0023858147716964593,-2.84183080047369,,,0.95,0.85,2.3869399636341564,3.235059281746338,0.7195852174927683,0.0,-52.47937,2768.535684415205,-12.161143
113,1784622904.8091357,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.41807560500456,,6.078147421008907,,9.468040738254786,,0.933848877903074,,4.067134837328922,,1.8297267855377868,,4.7620453792624176,,7.875,-0.47642600536346436,-0.0007255675736814737,0.058652302250266075,1.7084090635180473,18546688,25613,9056,566,-5.125328,0.006323029362829402,0.004296108359994832,-2.8769530028104784,-50.214016,0.014973622598336078,0.003373694949550554,-2.838864913582802,,,0.95,0.85,2.7691738219168727,2.818111867767109,0.427302493549535,0.0,-11.876036,2658.251216503281,-5.125328
114,1784622965.760379,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.702712338650599,,5.716537958942354,,9.70217641373165,,0.9802108851727098,,3.9738281490281224,,1.8156697122612968,,4.796982285100967,,8.0,-0.5478792190551758,-0.005215951474383473,0.14214317768346518,1.7111402861773968,18710528,25806,9136,571,-4.864501,0.007300720710190944,0.0023364851229416674,-2.9206484273076057,-76.64607,0.021877500298433005,0.004661600361578167,-2.90797756165266,,,0.95,0.85,2.405027916357946,3.2911266922895406,0.6548860016845286,0.0,-26.210735,2688.0507755527806,-4.864501
115,1784623024.1170871,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.694257815484889,,5.586322893854231,,9.472862999886274,,0.90027453773655,,3.969348638318479,,1.841400544042699,,4.734703067224473,,7.6875,-0.18724611401557922,-0.0016344706527888775,0.02438398019876331,1.7183494493365288,18874368,25999,9216,576,-28.193811,0.015686910389922558,0.001187416512402706,-2.9290452465415,-30.180408,0.009371178182482254,0.0007097467168932781,-2.9184852674603463,,,0.95,0.85,2.2715099857232497,2.662248929015139,0.4872150424174113,0.0,-43.126102,2807.560924648253,-28.193811
