# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps,target_agent_return
0,1784864605.2385142,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.983220329508185,,4.670632511842996,,7.016276193782687,,1.8555869860574603,,2.6819091850775294,0.0010304814204573631,-0.0009216406615450978,0.007751294357149163,1.4186482019722462,0.997469425201416,0.0,1.0092289447784424,0.11876653134822845,0.0028654553461819887,0.7605099081993103,0.7537018060684204,16,0.47491341829299927,4.241525173187256,0.2175910770893097,32768,138,16,1,-124.52168,0.16242931354790927,-0.0045066234728437845,5.674839994311332,-114.94183,0.22978855101391674,-0.0028836350960773417,5.679226955771446,,,0.95,0.9,c2n,0.36218589719338523,0.3476029280016812,0.7483041924941343,0.0,-110.32164,2105.371378215641,-124.52168
1,1784864681.0489352,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.973237958387472,,5.345390195026994,,7.98694231081754,,2.274251529481262,,3.09512609988451,0.0013086195103824139,0.0010501591095817275,0.0022348980751303316,1.4233797378838062,0.9468183517456055,0.9333034157752991,0.9238744974136353,-0.027527909725904465,0.003695680992677808,0.8064717054367065,0.7250100374221802,96,0.3578023314476013,4.934989929199219,0.06114180386066437,196608,740,96,6,-122.550644,0.08887733321171254,-0.00197205545991892,5.614173936843872,-132.70085,0.04440284464508295,-0.003971350402571261,5.608745563030243,,,0.95,0.9,c2n,0.2881545347810399,0.34962432429806845,0.9626343571196856,0.0,-142.3154,2161.1814793773865,-122.550644
2,1784864751.3458095,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.4774457616731524,,5.188498471863568,,7.652745322091505,,2.1603991959709674,,2.899911150627304,0.0014005821431055665,0.0012438217818271369,0.000340799151828719,1.4281590171158314,0.9122831225395203,0.9302758574485779,0.836919367313385,0.005455764010548592,0.003562130033969879,0.9781177639961243,0.7216002345085144,176,0.43519705533981323,4.675799369812012,0.01036558486521244,360448,1197,176,11,-117.98851,0.06621255995705724,-0.001289001284749247,5.53361684679985,-124.60116,0.018280447198776528,-0.003683233906485839,5.4646320134401325,,,0.95,0.9,c2n,0.26509161636530354,0.40989471845333914,0.9353412995205457,0.0,-125.74982,2330.685658573461,-117.98851
3,1784864823.0137775,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.737951045157388,,4.498815363040194,,6.949221703223884,,1.8163717017741874,,2.5725393152970355,0.00421714736148715,-0.0018151435542677063,0.1277158928423887,1.4226037077605724,0.8284375667572021,0.9262689352035522,0.6688190698623657,-0.01351245492696762,0.011058494448661804,1.3181064128875732,0.7205380797386169,256,0.43684664368629456,4.1149797439575195,0.03266993910074234,524288,1725,256,16,-115.61283,0.08638017885386944,-0.0030488203206914476,5.418987998366356,-121.68199,0.024425613752100617,-0.002513382454344537,5.227404966950417,,,0.95,0.9,c2n,0.2734258379938079,0.4215516231714186,1.6970229141713458,0.0,-120.357704,2286.0986708805053,-115.61283
4,1784864894.1526592,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.351371639408171,,4.73301419429481,,7.2985662133432925,,2.012114236917114,,2.8146069396752864,0.011077460832893848,-0.00010795821435749531,0.0014489259242509434,1.429428979754448,0.7081612348556519,0.9199252128601074,0.4813939332962036,-0.014506813138723373,0.026219451799988747,1.9551630020141602,0.7099305391311646,336,0.49293676018714905,4.441935062408447,0.028970103710889816,688128,2210,336,21,-110.20211,0.04464414831018075,-0.0032923133723670615,5.259168952703476,-131.86043,0.013680724188452587,-0.002075840125326067,5.02257094681263,,,0.95,0.9,c2n,0.30044785813354496,0.4600186489784218,0.7502728363738393,0.0,-117.168396,2303.100874661846,-110.20211
5,1784864968.9450276,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.844233168289065,,5.080971119226888,,7.405476424843073,,2.0992853809148073,,2.7424049149267375,0.01870952919125557,-0.006036001585016493,0.0011657183763418288,1.4350501485168934,0.5803360939025879,0.9119789600372314,0.3503103256225586,-0.012160169892013073,0.04404699429869652,1.9877750873565674,0.6963134407997131,416,0.45373350381851196,4.634474754333496,0.03286205232143402,851968,2585,416,26,-114.68915,0.030183316930197178,-0.003318523716006894,5.058128714561462,-133.87758,0.0096502477186732,-0.00211060624133097,4.788179618120194,,,0.95,0.9,c2n,0.34935729651886566,0.48495761608033305,0.664244067547493,0.0,-123.48545,2190.598092008665,-114.68915
6,1784865042.6487207,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.355132915079594,,4.841302226530388,,7.096296686213463,,2.038608150789514,,2.765112841501832,0.014819920063018799,-0.0003333180138724856,0.002649017802468734,1.4383505061268806,0.6477811932563782,0.9021034836769104,0.49746978282928467,0.002363454084843397,0.036826301366090775,1.6043394804000854,0.621094822883606,496,0.4693552851676941,4.419290065765381,0.03004937246441841,1015808,2810,496,31,-131.3158,0.021156781527679414,-0.0014606718796130735,4.795219388604164,-122.43483,0.014062613490386866,-0.0035227542706707028,4.5303041458129885,,,0.95,0.9,c2n,0.4269929874480557,0.4833590294834048,0.7278419368792669,0.0,-155.62476,2222.954889647314,-131.3158
7,1784865117.328956,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.736495791934431,,5.262418614700437,,7.3987278076820076,,2.0633510058250977,,2.960257512750104,0.03514442965388298,-0.00037334804073907435,0.03726127360278042,1.4443548657000065,0.8118047118186951,0.8864394426345825,0.7802374958992004,-0.05234014615416527,0.08952204138040543,1.4583545923233032,0.5998660326004028,576,0.43770432472229004,4.6842498779296875,0.035365574061870575,1179648,2985,576,36,-136.13286,0.009608990672859363,-0.0016887913036043756,4.488225436210632,-131.30028,0.024345175363123417,-0.0030523433015332557,4.290002378821373,,,0.95,0.9,c2n,0.48803237701469576,0.5826646405944664,1.1652672542574947,0.0,-120.304565,2193.886958886561,-136.13286
8,1784865191.6190717,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.483566950308159,,4.728830051491968,,7.047048109583557,,1.9313870125915855,,2.6574395103380084,0.04503259062767029,-0.01374240448785713,0.004872043489740463,1.456309448927641,0.6620458364486694,0.8887335658073425,0.572175920009613,0.15439188480377197,0.10831566154956818,1.5134530067443848,0.5454764366149902,656,0.5029886960983276,4.369654655456543,0.019042089581489563,1343488,3153,656,41,-125.52319,0.00738280490913894,-0.0018741272317129188,4.2361990988254545,-124.018906,0.01446193844312802,-0.0026211129406874534,4.102370876073837,,,0.95,0.9,c2n,0.530898872452899,0.6342687773300468,0.765715849394895,0.0,-118.71008,2205.407774362696,-125.52319
9,1784865266.1536968,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.672012290837301,,4.34549449943006,,6.6445422610268,,1.7961873958120123,,2.6199494767934084,0.0291487704962492,-0.00038886625407030806,0.005547858381760307,1.4596884213387966,0.6185247302055359,0.8971130847930908,0.5283180475234985,-0.011502220295369625,0.07823394238948822,1.4442665576934814,0.49110788106918335,736,0.45709866285324097,4.015636920928955,0.02923375740647316,1507328,3329,736,46,-114.285545,0.005462327986606397,-0.0011769995384383948,4.003477185964584,-115.88475,0.02721916469745338,-0.0030174388350133084,3.9087355703115465,,,0.95,0.9,c2n,0.5700833644620878,0.5858333478398666,0.7940633314493997,0.0,-113.2698,2198.173942704007,-114.285545
