# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
75,1784825242.8031166,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.377850115270121,,6.224412864074111,,9.837565468624234,,1.194437232799828,,4.221077851951122,,2.1643302622251213,,4.806545734172687,,8.1875,-0.3642086386680603,8.035782957449555e-05,0.16601631697267294,1.6295728236436844,12320768,18042,6016,376,8.990858,0.014631929967436008,0.001748313193093054,-1.5485782481729984,-49.85381,0.025778959918534385,0.0024633293214719743,-1.5246831245720387,,,0.95,0.9,both,2.156548583610095,2.04289051518188,0.7357879969103357,0.0,-14.813016,2490.2626425459625,8.990858
76,1784825306.473436,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.570564120076597,,5.490576647222042,,9.331130337202922,,0.8380457614548504,,3.700121694477275,,1.8657940750708804,,4.752310695126653,,7.75,-0.7423432469367981,-0.002152588393073529,0.1461221631616354,1.628298606723547,12484608,18229,6096,381,-5.8190536,0.009885626315372065,-0.00039488674810854717,-1.5835238583385944,-42.756657,0.025197229959303513,0.0019171374355209992,-1.5714808240532876,,,0.95,0.9,both,2.1586805505456454,2.1956666354825494,0.606934963403086,0.0,-45.5579,2573.2560066110327,-5.8190536
77,1784825372.724507,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.181340863928199,,5.31947649596259,,9.129835603758693,,0.6730254392605275,,3.6129559862893075,,1.6237116430711467,,4.5949484603479505,,7.1875,-0.5322269201278687,-0.0007205677684396505,0.17221445590257645,1.6426071412861347,12648448,18441,6176,386,-1.2251402,0.013292406970867887,0.001654950887314044,-1.6187087707221508,-59.181915,0.030376241670455783,0.0004139935394050553,-1.6087279558181762,,,0.95,0.9,both,2.3162384359622736,2.302124981516264,0.5473714177820667,0.0,-26.022629,2473.017001010055,-1.2251402
78,1784825440.4305055,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.177677742904052,,6.354264071211219,,9.625287133269012,,1.15052271890454,,4.081976459361613,,2.101167295128107,,4.885132304625586,,7.9375,-0.34603434801101685,-0.0005784606910310686,0.06448729190742597,1.6487194076180458,12812288,18625,6256,391,1.7626356,0.011161052863462828,0.0009299600518716033,-1.6764032632112502,-42.875587,0.01333256197103765,0.000490937117865542,-1.6846928603947162,,,0.95,0.9,both,2.2940644383432867,1.8459854007971281,0.5627671974469804,0.0,-19.470753,2419.8739876875115,1.7626356
79,1784825505.7403653,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.134939905256033,,6.387248501087015,,9.847983219195157,,1.0602184186827799,,4.090396684128791,,2.1230951650068164,,4.882238541613333,,8.5625,-0.32848480343818665,-0.0048153341631405056,0.1077052520122379,1.6528093963861465,12976128,18843,6336,396,-39.685814,0.02344681430258788,0.0009931740583851933,-1.6949592426419258,-51.248726,0.021712710964493454,0.0008170710992999375,-1.716098041087389,,,0.95,0.9,both,2.39637471262677,2.187817738726806,0.5301772703994965,0.0,-26.797962,2508.6557785301666,-39.685814
80,1784825571.2338212,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.859367745928466,,6.784325371263549,,10.0,,1.1990605099126697,,4.420166031923145,,2.3746090576751158,,4.914956252556294,,8.75,-0.45559775829315186,-0.00047546939458698034,0.08850689406972378,1.662261951714754,13139968,19075,6416,401,-34.99815,0.0230600249778945,0.0014792918227612972,-1.7348207965493203,-35.162804,0.012764308985788375,0.0008709966306923889,-1.7460818096995354,,,0.95,0.9,both,2.3130380925567335,2.2013982084780004,0.698715406231565,0.0,-38.171062,2501.6240532971715,-34.99815
81,1784825634.9939828,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.527901434339583,,5.725685499142855,,9.412533122580498,,0.8338250103406608,,3.932979259174317,,1.7565373885445297,,4.778897096635774,,7.4375,-0.3990737497806549,0.0002881785621866584,0.25387737550772727,1.662166841328144,13303808,19331,6496,406,-28.147846,0.02316613385337405,0.0012478363038098904,-1.7434158392250538,-23.191328,0.03354984750039876,-8.046444854699075e-05,-1.7642090767621994,,,0.95,0.9,both,2.2015110967951097,2.313324403200572,0.9427508508725437,0.0,-54.35199,2569.628142820023,-28.147846
82,1784825700.0931678,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.1507853474468,,5.733524184208363,,9.664055412635207,,0.9732061428949237,,3.953694273601286,,2.037776489625685,,4.892903551459312,,8.0625,-0.9353793263435364,-0.021721332450397313,0.3921921728178859,1.6636855117976665,13467648,19532,6576,411,-17.594507,0.01261442938412074,0.0008199951829737983,-1.7681745767593384,-73.91708,0.04049115392845124,0.0007181712819146924,-1.7828268364071846,,,0.95,0.9,both,2.239481544167855,2.275333702045187,0.8151175662437036,0.0,-23.663906,2516.776743679922,-17.594507
83,1784825765.0483203,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.50640799710527,,6.613952080719173,,10.0,,1.2352230248507112,,4.414629990234971,,2.260404948377982,,4.936084326356649,,8.625,-0.2281980961561203,-0.004686764819780365,0.026430388737935573,1.6739792451262474,13631488,19729,6656,416,11.694534,0.009846075749373994,0.0009620266908314079,-1.7673449501395226,-29.614985,0.0076755490983487105,0.0018583624056191183,-1.8432499073445796,,,0.95,0.9,both,2.212786565641612,2.386614778233434,0.5295630207589731,0.0,-35.30357,2522.355464245557,11.694534
84,1784825831.382711,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.248824346810579,,5.581438043154776,,9.39314784295857,,0.6391155943274498,,3.7925683055946138,,1.6274677640758455,,4.752587486058474,,7.625,-0.8680046200752258,-0.008495311602018774,0.47265913477167487,1.6725019179284573,13795328,19946,6736,421,-33.13309,0.01772579448588658,0.0011996162036666646,-1.8241960301995277,-49.682804,0.03138396266149357,0.001374147653405089,-1.825667465478182,,,0.95,0.9,both,2.1448585546167305,2.3262688515467445,0.5710275060319936,0.0,-35.337463,2469.9103745619395,-33.13309
85,1784825897.1658685,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.949258679989725,,5.859959708992392,,9.841613430995494,,0.9857838250463828,,3.9489828697696794,,1.870206716004759,,4.766920477151871,,7.9375,-0.383317232131958,0.0005718079628422856,0.0851248677354306,1.684130359441042,13959168,20135,6816,426,-7.9679275,0.011202555987983942,0.001607565461017657,-1.861315030604601,-46.844765,0.012919463045545854,0.0015628946297510994,-1.8687366366386413,,,0.95,0.9,both,2.1777750385581007,2.2780766475852583,0.6284865441778423,0.0,-40.859573,2490.6076389626883,-7.9679275
86,1784825962.6944094,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.843268988421187,,5.595047313719988,,9.729661811608821,,0.8771256553009152,,4.057020688953344,,2.0717423737514764,,4.872562348842621,,7.875,-0.7615693211555481,0.0001679207489360124,0.2535202135331929,1.6809884682297707,14123008,20327,6896,431,-12.131062,0.01308684769028332,0.0016867377547896468,-1.8815579421818256,-55.97341,0.02430386657360941,0.0011648571948171594,-1.8899286463856697,,,0.95,0.9,both,2.355814738943192,2.3836435518055974,1.0109987697743419,0.0,-30.829279,2500.28407707587,-12.131062
87,1784826027.795066,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.465518389828503,,5.913593008182943,,9.537809736095369,,1.0352505160262808,,3.951256970874965,,1.7813852846156806,,4.799984456447419,,8.125,-0.3448033332824707,-0.009340595686808228,0.0807176074013114,1.6778929866850376,14286848,20508,6976,436,11.535974,0.007882019084354397,0.0002207985511631705,-1.898781695216894,-30.304464,0.01767653579299804,0.0014132719225017354,-1.9034417517483235,,,0.95,0.9,both,2.159800292985396,2.36535463841484,0.5597335127750401,0.0,-42.850266,2516.7178234828907,11.535974
88,1784826093.3582683,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.043966277502477,,6.080085790134035,,9.540083337575197,,1.0102504137903452,,4.046044089423958,,1.9028705256059766,,4.9057135348411975,,8.0625,-0.3770660161972046,-0.005628714221529663,0.06576835562009364,1.6848213858902454,14450688,20742,7056,441,-31.01781,0.02216130408050958,0.0020607900019967928,-1.9087619677186012,-17.359297,0.004744134232169017,0.0006733302798238583,-1.9497727036476136,,,0.95,0.9,both,2.3642601640190692,2.435395087427692,0.6892592460643017,0.0,-37.21118,2498.9629526430667,-31.01781
89,1784826157.7636213,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.206159935798496,,6.652121546445414,,9.76603232556954,,1.34336248843465,,4.311579180532135,,2.3156830770894885,,4.982066003372893,,8.75,-0.44290927052497864,-0.001071294624125585,0.05125245574163273,1.6799022257328033,14614528,20969,7136,446,-26.40268,0.02112207267782651,0.0011422289979236666,-1.9229113042354584,-64.853134,0.021888627391308545,0.002062692728941329,-1.9282107882201671,,,0.95,0.9,both,2.32755388320105,2.43523146570197,0.42825273480364046,0.0,-52.10732,2543.8877907384767,-26.40268
90,1784826224.3333902,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.753657177090645,,5.9366050767712295,,9.627127011306584,,0.9914625659584999,,4.054237781907432,,1.9399758614599705,,4.819650704506785,,7.9375,-0.7304768562316895,-0.020001839759061113,0.18344780954066664,1.6906155347824097,14778368,21205,7216,451,-25.875692,0.019780033524148165,-0.0002723226367379539,-1.9431331850588323,-56.121693,0.020638721087016164,-0.00106349254201632,-1.9674203388392926,,,0.95,0.9,both,2.200264155581305,2.050802341428267,0.46379752601145663,0.0,-23.455761,2461.1772939022567,-25.875692
91,1784826291.588489,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.527046664617956,,5.323244089726359,,9.491058923304081,,0.7750133159570396,,3.656801384873688,,1.742189639247954,,4.674826909555122,,7.4375,-0.659501314163208,-0.002809413825161755,0.14529365790076554,1.7014214769005775,14942208,21420,7296,456,-19.222744,0.013712058309465647,0.0007727832227828913,-2.0118943631649016,-54.00172,0.03846553039038554,0.0004781787589308806,-1.9861665099859238,,,0.95,0.9,both,2.3124071933274855,2.3336061369219623,0.6541368653848338,0.0,-18.063633,2436.0983367137537,-19.222744
92,1784826356.8112352,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.597025321796536,,6.631705054081976,,9.930200163275003,,1.3163487617857754,,4.418835508869961,,2.2970194974914193,,4.928679952863604,,8.8125,-0.19019155204296112,-1.0480842320248485e-05,0.05148650362389162,1.7067996561527252,15106048,21607,7376,461,-19.236626,0.015053213716601021,0.002320008020615205,-2.0143475040793417,-36.043404,0.014345731688081287,0.000575296649185475,-2.0041186943650247,,,0.95,0.9,both,2.3897730061207954,2.3107437556379984,0.4970595257659644,0.0,-21.62688,2512.0064644980903,-19.236626
93,1784826423.3638387,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.846553948242217,,5.837409034371376,,9.584986948641017,,1.1260089839342982,,3.922250290866941,,1.8690478445787448,,4.788651286624372,,8.125,-0.8249814510345459,-0.002180368988774717,0.3064532221760601,1.7122977674007416,15269888,21860,7456,466,-18.564533,0.011730619345325977,0.0006959130623727106,-2.0616802111268044,-20.115093,0.022430567385163157,0.0006492407963378354,-2.059316189587116,,,0.95,0.9,both,2.278768923643753,2.310833200023901,0.4671986816275963,0.0,-28.373337,2461.813001585497,-18.564533
94,1784826493.2944906,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.092834481038153,,5.866248917765915,,9.581571105634794,,1.142915444856044,,4.089620295213535,,2.04153865063563,,4.8479726244695485,,8.0625,-0.5252722501754761,0.00016567281272727996,0.29850532428827137,1.7140888385474682,15433728,22120,7536,471,-18.82595,0.01227944306738209,0.0006823355637607164,-2.062619060277939,-47.243263,0.031784525513648985,0.0014451088034547865,-2.104303057491779,,,0.95,0.9,both,2.430925686517249,2.5108082983610776,0.5126998519142683,0.0,-45.884567,2342.892010124599,-18.82595
95,1784826560.471539,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.934220546856523,,6.3362506022676826,,9.79894629213959,,1.0809250341262668,,4.122795494506136,,2.0774157410487533,,4.764558494091034,,7.9375,-0.22998875379562378,-0.007968898222316056,0.1175762441707775,1.7216710187494755,15597568,22343,7616,476,-2.7776856,0.021403554105199875,0.0004316969119827263,-2.128080001473427,-36.7183,0.027207038778578864,0.0023588366406329443,-2.111356942355633,,,0.95,0.9,both,2.2453897851708633,2.3639529508808033,0.4984717483573335,0.0,-37.6802,2438.927893122945,-2.7776856
96,1784826627.5305295,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.196073152357712,,6.008549386635423,,9.586758133023977,,1.0989865800365806,,4.051670765737072,,2.1898787412792444,,4.883747725281864,,8.0625,-0.2863689363002777,-0.0004246009048074484,0.08589941042009741,1.718635380268097,15761408,22573,7696,481,-9.425524,0.014580829910119063,0.00012008996709482745,-2.1635959699749945,-33.261616,0.022906008776044474,0.0007577807002235204,-2.150592641532421,,,0.95,0.9,both,2.1957706239871806,2.5448007109235986,0.46058141004578335,0.0,-15.161487,2443.2220049474704,-9.425524
97,1784826694.2770412,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.960660138051026,,5.776340142561821,,9.662469990318641,,1.031789606437087,,3.988930960185826,,1.9789925809018314,,4.77932495623827,,8.0625,-0.4233763813972473,-0.019203799165552482,0.06487591238692403,1.71585713326931,15925248,22768,7776,486,24.046457,0.01159509530698415,0.0011560501021449453,-2.182594431936741,-37.274963,0.018535805452847852,0.0019620766157459,-2.2233165383338926,,,0.95,0.9,both,2.4078530623117578,2.5048271271157154,0.5161129417146981,0.0,-35.19268,2454.660188339175,24.046457
98,1784826760.5276198,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.851418741978705,,5.746696773450822,,9.793882139027119,,1.0262308535166085,,4.196747691370547,,2.017069817520678,,4.785607419908047,,8.125,-0.9380483031272888,-0.007525287044700235,0.4656195994466543,1.7162780277431011,16089088,23007,7856,491,-0.16400547,0.012589487779769115,0.001816365568083711,-2.204081524908543,-66.18476,0.03588370118523017,-0.00011414920809329487,-2.20389616638422,,,0.95,0.9,both,2.2851856348623754,2.2856221438922075,0.5708740498387067,0.0,-34.465096,2473.0348921696855,-0.16400547
99,1784826826.5719652,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.607155535486527,,6.377342929772567,,9.885616967454553,,1.288483846001327,,4.021845554932952,,2.2194246277213097,,4.901796318590641,,8.5625,-0.40491724014282227,-0.0033396179787814617,0.11881636048201472,1.7133503034710884,16252928,23186,7936,496,15.166906,0.010649574588751421,-0.00011357139446772635,-2.234971758723259,-28.479223,0.012687620226643048,0.0009298194665461779,-2.2558014541864395,,,0.95,0.9,both,2.3612442336198747,2.374889098682303,0.8106476102869009,0.0,-28.129553,2480.7573267814705,15.166906
100,1784826895.6102893,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.669195257709362,,6.218379369442118,,9.577849814668298,,0.9250639210222289,,3.8258515908382833,,1.8760215905494988,,4.864752191817388,,8.0625,-0.20606845617294312,-0.0022514755837619305,0.04235809197416529,1.7124739028513432,16416768,23389,8016,501,-17.331083,0.01624908002850134,0.0011277602738118731,-2.2753041312098503,-28.441143,0.01565917387488298,0.001429561770055443,-2.272186940908432,,,0.95,0.9,both,2.256909359046902,2.416157065843152,0.4781009938085778,0.0,-22.565144,2373.1748223698564,-17.331083
101,1784826963.8979964,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.535052098333836,,6.63117353990674,,9.927602942101657,,1.320915783639066,,4.360771943931468,,2.2423563359770924,,4.967982590198517,,8.5,-0.7451292276382446,-0.0009385071462020278,0.20393144839908928,1.7085123844444752,16580608,23581,8096,506,24.52334,0.009086278594622854,0.0021555587227339856,-2.309941364824772,-44.073902,0.026605284569086507,-0.0006771146712708287,-2.2790034398436547,,,0.95,0.9,both,2.518300601264582,2.2499786920387117,0.6508412828365633,0.0,-37.59276,2399.263023602121,24.52334
102,1784827034.5043104,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.18833556107711,,5.979219530709088,,9.824084615334868,,1.039870131877251,,4.064200477208942,,2.169251040090785,,4.889535906142555,,8.125,-0.9345495104789734,-0.0002963950391858816,0.2427215981297195,1.7103519476950169,16744448,23789,8176,511,20.794819,0.009268719573447015,0.0006410658039385453,-2.3052568197250367,-38.95055,0.01499577793001663,0.0003847536994726397,-2.282905898988247,,,0.95,0.9,both,2.420512115586831,2.334359859221485,0.7656246140524896,0.0,-7.12287,2320.4723295729355,20.794819
103,1784827105.5722153,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.228182589431526,,6.1671168794855475,,9.803913533687592,,1.1379196060588583,,4.216794738313183,,1.9985148654668592,,4.863175625912845,,8.25,-0.7231011986732483,-0.0009756208164617419,0.12260701740160584,1.713191594928503,16908288,24028,8256,516,14.897051,0.00995295175089268,0.0012894920131657273,-2.3351641252636908,-58.431385,0.015518751018680632,0.00023111376503948122,-2.326844480633736,,,0.95,0.9,both,2.3812249702104866,2.3738231596221566,0.4856410025670738,0.0,-11.415591,2305.40166461596,14.897051
104,1784827173.5955582,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.714201694354415,,5.749940828420222,,9.523420512676239,,0.9326490041567013,,3.9779508197680116,,1.97461160828243,,4.831051489571109,,7.875,-0.6822363138198853,-0.0010302267619408667,0.24112426140345633,1.7191872894763947,17072128,24238,8336,521,9.787671,0.014481814179453068,0.0019091163514531218,-2.3785013064742087,-19.525711,0.019402118190191685,0.0011584010790102184,-2.346587873995304,,,0.95,0.9,both,2.7098414475664905,2.4450625280379783,0.4041353146366624,0.0,-47.433914,2408.5814140560296,9.787671
105,1784827243.8930802,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.31309880129993,,6.405218482832424,,9.932437867857516,,1.0571826653322205,,4.180694731418043,,2.038127385545522,,4.894851739984006,,8.375,-0.3054174482822418,-0.00331689823360648,0.07206723757553846,1.714180875569582,17235968,24436,8416,526,19.849789,0.007218203914817423,0.0011720842128852382,-2.4055521160364153,-21.313585,0.01043107182777021,0.0009882628277409823,-2.3697062388062475,,,0.95,0.9,both,2.670971719992513,2.464600815911556,0.5290970318869074,0.0,-16.242638,2330.6654655029292,19.849789
106,1784827310.9877324,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.829017207492143,,5.552894773893058,,9.308873919770122,,0.7285714254248887,,3.914639401715249,,1.8583457117492799,,4.73893678560853,,7.75,-0.8309910297393799,-0.003948056546505541,0.26226381794549525,1.7243074662983418,17399808,24623,8496,531,4.567912,0.008073285638238304,0.0010972546529956161,-2.4084514513611794,-38.131824,0.02119025806314312,0.0009475385195401032,-2.417940950393677,,,0.95,0.9,both,2.5609573616104107,2.3506680613675757,0.7062155568625859,0.0,-30.463634,2441.923303500233,4.567912
107,1784827377.8706315,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.907682236516848,,5.8169165989384055,,9.587729835882783,,0.876251736888662,,4.005962370662019,,1.907273268327117,,4.793224251829088,,7.75,-0.6221210956573486,-0.0043172999285161495,0.20397649984806776,1.7224013172090054,17563648,24811,8576,536,-0.06395092,0.0134400312876096,0.0012267264610272832,-2.395373609662056,-17.208233,0.025557349884184077,0.0017478946334449573,-2.4268214225769045,,,0.95,0.9,both,2.5066058228824177,2.6261793215332276,0.5144238277275544,0.0,-15.603525,2449.654693780529,-0.06395092
108,1784827446.302738,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.24948405433679,,6.006709817098454,,9.786162459757179,,1.0095204117242247,,4.156442828476429,,2.0149032939225435,,4.8439708994701505,,7.75,-1.3607769012451172,-0.007133816718123853,0.4852289012633264,1.7244813963770866,17727488,25022,8656,541,4.5082426,0.010929700845736079,0.0015900880556728226,-2.438876123726368,-48.051476,0.04170007165521383,0.0005941998766502366,-2.431317348778248,,,0.95,0.9,both,2.3945710500221864,2.6169215201380647,0.5329898909153643,0.0,-26.159336,2394.1977065157957,4.5082426
109,1784827511.9021816,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.055656879208982,,5.976748518180102,,9.636032928887289,,0.8959945194437751,,3.9467711305478588,,2.0565726729109883,,4.748437668196857,,8.0,-0.7002883553504944,-0.0014178017154335976,0.19074475768138655,1.7321602925658226,17891328,25232,8736,546,-9.025485,0.017699797678506,0.0010685522749554366,-2.4608963564038278,-24.811115,0.022829561249818654,0.0012647772571654059,-2.4228982031345367,,,0.95,0.9,both,2.555213201161686,2.3599261311920285,0.43391438185545994,0.0,-43.598137,2497.582059999571,-9.025485
110,1784827577.7074704,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.900472735054791,,6.015671822242439,,9.656804682686925,,1.003648218116723,,3.810813137795776,,1.9082908876152942,,4.890510898010689,,7.6875,-0.505719780921936,-0.0023082418483681977,0.09223465051036328,1.7370302490890026,18055168,25463,8816,551,16.849388,0.010573007704806514,0.0005014766560634598,-2.4480822771787643,-14.891355,0.015631735158967784,0.00034353839000687,-2.457259491086006,,,0.95,0.9,both,2.536960532335945,2.463101422952647,0.414404405197251,0.0,-26.126099,2489.77006341424,16.849388
111,1784827642.5139003,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.518351552076638,,6.34598973672837,,9.678513944149017,,1.172640391625464,,4.13562048735912,,2.1772230407223105,,4.874302401673049,,8.5625,-0.463583379983902,-0.0043708839220926166,0.06605146615765989,1.735698476433754,18219008,25657,8896,556,10.765871,0.009115901900804602,0.0013536180500523186,-2.4436267018318176,-16.92803,0.011924103630008176,0.0010300224006641657,-2.471548652648926,,,0.95,0.9,both,2.6295638012789753,2.5328084905816803,0.6751722643157599,0.0,-35.120003,2528.1434645191794,10.765871
112,1784827708.1023824,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.15748881176114,,6.125889605842531,,9.588623563293368,,0.9584100134670734,,4.055396222509444,,1.9591559518594295,,4.862530757673085,,8.25,-0.4298642873764038,-0.0022705320734530687,0.058805714012123644,1.7426050677895546,18382848,25882,8976,561,-3.3727272,0.015307309772470034,0.0006952085677767172,-2.4564849764108656,-36.58756,0.00955363769608084,0.0005932314132223837,-2.4754862606525423,,,0.95,0.9,both,2.381513733683216,2.346298075032289,0.39463645031676287,0.0,-22.830875,2497.9996327990616,-3.3727272
