# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
0,1784820023.5428782,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.08142394758761,,6.035709681222215,,9.837588297203183,,0.9815681818290614,,4.068508872151142,,1.9373057717602933,,4.845114911906421,,8.25,0.0012894491665065289,0.0011251613614149392,0.012721899729513098,1.420055940747261,0.9978388547897339,0.0,1.0626747608184814,-0.11603197455406189,0.003430958604440093,0.6599684953689575,0.703803539276123,16,0.45538824796676636,5.50465202331543,0.11804810911417007,32768,107,16,1,-127.11998,0.16525117391720415,-0.002335865359054878,5.673908084630966,-122.19369,0.13516910481266678,-0.003758416822529398,5.673665016889572,,,0.95,0.9,none,0.3628768330174691,0.36406086304633895,0.8799387543819879,0.0,-130.86577,2223.1851634188124,-127.11998
1,1784820093.5779395,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.783927615731955,,6.179550261964323,,9.813078704522923,,1.1378511590883136,,4.106018343525648,,2.1690072691999376,,4.876081514754333,,8.3125,0.0007304311729967594,-0.011035670177079737,0.13799399259733036,1.4235388152301311,0.947128415107727,0.9379069209098816,0.9472330212593079,-0.08758983016014099,0.001792376977391541,0.7227063775062561,0.6654031872749329,96,0.4135134220123291,5.5472517013549805,0.05190126597881317,196608,673,96,6,-120.246376,0.051048624073155226,-0.004193836906051729,5.619460836052895,-118.10103,0.03571437820792198,-0.003051521148881875,5.667192456126213,,,0.95,0.9,none,0.3733890537632585,0.35067530326556373,1.7387004369503032,0.0,-125.28955,2339.402870602764,-120.246376
2,1784820164.2598913,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.465785940177739,,6.761847250163555,,9.992152695544064,,1.2911597929196432,,4.124505293904804,,2.2178824814909603,,4.949941391198081,,8.75,0.001276212278753519,-0.0021657783654518425,0.11855273164110258,1.4338951259851456,0.8995696902275085,0.9314851760864258,0.8776947259902954,-0.006496143061667681,0.003773146541789174,0.8156716823577881,0.6371341943740845,176,0.2951574921607971,5.819159507751465,0.025717277079820633,360448,924,176,11,-130.45676,0.016733981610741466,-0.0031703270797152072,5.539016273617745,-143.24702,0.014498009128146805,-0.003557629505667137,5.563428616523742,,,0.95,0.9,none,0.3427640010461325,0.3451545528731617,1.676029287054515,0.0,-126.763794,2317.9856231458048,-130.45676
3,1784820233.331936,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.857564056641422,,5.773787668789737,,9.513739923015237,,0.9529062185902148,,3.9015649209031835,,1.8952685050899163,,4.79129607626237,,7.6875,0.0032267507631331682,-0.003910988918505609,0.05297841751598753,1.4431457743048668,0.8399922251701355,0.926568865776062,0.7793340682983398,-0.013437938876450062,0.008058007806539536,1.042032241821289,0.5891252756118774,256,0.38141337037086487,5.296703815460205,0.06925415992736816,524288,1126,256,16,-123.76222,0.01086720438033808,-0.003091972642869223,5.34372965991497,-119.2042,0.04192111628362909,-0.002211558979615802,5.417860800027848,,,0.95,0.9,none,0.4020946420961555,0.3728480008855744,1.1939445947793645,0.0,-125.93953,2372.0156443474953,-123.76222
4,1784820301.978881,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.2735721711069345,,5.390096242539585,,9.284297526814044,,0.814599580509821,,3.6566671412438154,,1.8531187982298434,,4.649871015921235,,7.5,0.008540371432900429,-0.0009211499709635973,0.0009842361405389966,1.4498842768371105,0.7608574032783508,0.9179384112358093,0.63737952709198,-0.0018684843089431524,0.020711824297904968,1.3385376930236816,0.5325055122375488,336,0.3703085780143738,5.052777290344238,0.02054927684366703,688128,1299,336,21,-116.80025,0.012889006757177413,-0.0020518812889349647,5.086504885554314,-136.38547,0.011397655447944998,-0.0033062738279113547,5.245831471681595,,,0.95,0.9,none,0.46428248884288015,0.4348329309734959,0.7491404776000343,0.0,-125.411766,2386.7050835518976,-116.80025
5,1784820370.8001933,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.908202948048711,,5.970813377294689,,9.859209399670362,,0.9628930173348635,,3.9835745926829986,,1.767408104147762,,4.910572797351051,,8.125,0.019076280295848846,0.00048052275087684393,0.01162259174452629,1.4516977928578854,0.6942777037620544,0.9055630564689636,0.5732181668281555,-0.025649050250649452,0.05727139487862587,1.4340341091156006,0.48442697525024414,416,0.4150247275829315,5.435959339141846,0.012693156488239765,851968,1470,416,26,-135.63701,0.017733995395246893,-0.0031618264751159587,4.812312558293343,-119.36188,0.01620771497837268,-0.001720864612434525,5.050876548886299,,,0.95,0.9,none,0.44240180920685984,0.45103793325624536,0.808474123368188,0.0,-110.32286,2380.658148594643,-135.63701
6,1784820440.3511074,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.940202930010855,,6.082930858246982,,9.593424178659916,,0.9034222860937007,,4.090151718584821,,1.9204123585950583,,4.80507693591062,,7.8125,0.025676988065242767,-0.007289643515832722,0.008739308723306749,1.4542310647666454,0.7087587714195251,0.8907469511032104,0.625360369682312,-0.016856420785188675,0.06648958474397659,1.4356684684753418,0.49044081568717957,496,0.437193900346756,5.393515586853027,0.02133091725409031,1015808,1638,496,31,-115.60152,0.008647122548427432,-0.0027720588637748732,4.516373917460442,-129.85599,0.015548898710403592,-0.001066353743954096,4.817878696322441,,,0.95,0.9,none,0.5801399353128172,0.5119773027986563,0.7469982729173099,0.0,-123.78874,2355.685610391134,-115.60152
7,1784820509.2007651,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.075737510807812,,5.79985599941574,,9.57691217912361,,1.0249473555013537,,3.998960057971999,,1.894778424873948,,4.836159590631723,,8.0625,0.041427645832300186,-0.0016243596328422427,0.012491964051150717,1.463329739868641,0.5873734951019287,0.8665164709091187,0.34933388233184814,-0.04599966108798981,0.12556582689285278,1.386734127998352,0.4664064645767212,576,0.45567548274993896,5.408731460571289,0.005233616102486849,1179648,1808,576,36,-139.89941,0.019840973924146965,-0.004289572310517542,4.297775533795357,-116.49724,0.008617527902242728,-0.0017478649402619339,4.575763860344887,,,0.95,0.9,none,0.5661236187076091,0.577083533492184,0.7508331839729745,0.0,-113.951294,2379.6761027214156,-139.89941
8,1784820576.2787392,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.817896724212915,,6.051001883810386,,9.443665156140924,,0.9966810736805201,,3.8977791237994097,,1.7874376124236733,,4.832364724949002,,7.875,0.048760175704956055,-0.000125460559502244,0.013513250029063784,1.4637192599475384,0.5153368711471558,0.9218103289604187,0.32956212759017944,-0.034171197563409805,0.13569527864456177,1.3068093061447144,0.44459420442581177,656,0.39462044835090637,5.337728023529053,0.013159469701349735,1343488,1979,656,41,-114.59114,0.019924564118264244,-0.0021265024042804725,4.041181790828705,-110.48826,0.010352409651386552,-0.0031135919554799328,4.360679268836975,,,0.95,0.9,none,0.6263505739566452,0.6209430778116145,0.686642214103612,0.0,-106.20117,2442.5309744814863,-114.59114
9,1784820644.67522,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.203717179596424,,6.00396347080823,,9.636429753154516,,1.0484420210123062,,4.081455661915243,,2.056291669374332,,4.963605310767889,,8.0625,0.13103561103343964,-0.007374100474407896,0.011551393778063357,1.4635399617254734,0.5970738530158997,0.816240668296814,0.5890231132507324,-0.06347928941249847,0.34903597831726074,1.0357757806777954,0.48780083656311035,736,0.42364490032196045,5.507050514221191,0.018952494487166405,1507328,2157,736,46,-103.274124,0.011763499389053323,-0.0020902695367112758,3.7510109037160873,-112.19065,0.01204977668239735,-0.0011494721802591812,4.10332216322422,,,0.95,0.9,none,0.6131592410294694,0.66530878770348,0.5962290861371125,0.0,-102.36152,2395.444540927132,-103.274124
