# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,target_agent_return,target_solved_rate,sps
0,1784256102.058598,,4.649535710923374,,3.9803717099130154,,6.563060041517019,,1.5020777186146006,,3.3718764781951904,0.0,0.0,0.0,0.0,32768,47,16,1,-106.45836,0.15448029609397054,-0.002736838893906679,5.6820870518684385,0,0.0,0.0,0.0,,,0.3658546837614904,0,0,0.0,-107.05923,-107.0592269897461,0.0,718.2560243132665
1,1784256322.712873,,7.049216218292713,,4.968652781099081,,7.043433617800474,,1.5857564803445712,,2.9580670641735196,0.0,0.0,0.0,0.0,196608,278,96,6,-104.34055,0.12126668412238359,-0.001784046478860546,5.699328604340553,0,0.0,0.0,0.0,,,0.36365118865336526,0,0,0.0,-109.80861,-109.80860900878906,0.0,742.5189317981318
2,1784256522.5291011,,6.245170286856592,,4.424599624471739,,7.216003350913525,,1.7152306321077049,,3.088827789761126,0.0,0.0,0.0,0.0,360448,509,176,11,-104.68555,0.10701489746570587,-0.0007386194178252481,5.649355173110962,0,0.0,0.0,0.0,,,0.3672181115896138,0,0,0.0,-105.20522,-105.2052230834961,0.0,819.9534784109654
3,1784256711.8072681,,6.785590723156929,,4.954272436443716,,7.469218671321869,,1.5168455510865897,,2.8254134207963943,0.0,0.0,0.0,0.0,524288,747,256,16,-103.53902,0.10313701541163027,-0.0010735276999184861,5.589308029413223,0,0.0,0.0,0.0,,,0.36889606687756193,0,0,0.0,-108.17409,-108.17408752441406,0.0,865.6049317309273
4,1784256855.854921,,7.255147881805897,,5.308332545682788,,6.987587846815586,,1.8603328056633472,,2.617270238697529,0.0,0.0,0.0,0.0,688128,979,336,21,-103.396866,0.10604105326347053,-0.001230499954544939,5.5033837974071504,0,0.0,0.0,0.0,,,0.38365119093698963,0,0,0.0,-102.40083,-102.40083312988281,0.0,1137.4002875047472
5,1784256999.08055,,7.426376789808273,,5.042432686313987,,7.0250060968101025,,1.4295002215658315,,2.7543397527188063,0.0,0.0,0.0,0.0,851968,1213,416,26,-102.983505,0.09713804270140827,-0.002193264591915067,5.433590266108513,0,0.0,0.0,0.0,,,0.38078006090572103,0,0,0.0,-103.32454,-103.32453918457031,0.0,1143.9293204305234
6,1784257146.5879602,,6.934016868472099,,4.546831706538796,,7.402720618993044,,1.9708276493474841,,3.523969128727913,0.0,0.0,0.0,0.0,1015808,1452,496,31,-102.99705,0.10212990106083453,-0.002104243464418687,5.386690878868103,0,0.0,0.0,0.0,,,0.3786034821388006,0,0,0.0,-102.982605,-102.98260498046875,0.0,1110.7238068071943
7,1784257291.084935,,5.775932036340237,,4.679028184618801,,7.887578569352627,,1.785953170619905,,3.1221442949026823,0.0,0.0,0.0,0.0,1179648,1687,576,36,-103.074036,0.09563488489948213,-0.001564138737739995,5.364714190363884,0,0.0,0.0,0.0,,,0.3903079672509432,0,0,0.0,-104.81505,-104.81504821777344,0.0,1133.8648302171462
8,1784257440.202447,,7.606346122920513,,5.068742281291634,,7.803591601550579,,1.8766469648107886,,2.6767647778615355,0.0,0.0,0.0,0.0,1343488,1916,656,41,-101.6376,0.0999247943982482,-0.0010236943737254478,5.275901713967324,0,0.0,0.0,0.0,,,0.40635977147712304,0,0,0.0,-101.87906,-101.87905883789062,0.0,1098.7306240222633
9,1784257587.8729258,,6.896800734102726,,5.235733762383461,,7.49123502522707,,1.6398173807829153,,3.095915373414755,0.0,0.0,0.0,0.0,1507328,2137,736,46,-102.59459,0.09828619307372718,-0.001191652887791861,5.166611909866333,0,0.0,0.0,0.0,,,0.41312591628474893,0,0,0.0,-99.596375,-99.59637451171875,0.0,1109.497224690352
10,1784257737.950542,,6.437267605215311,,5.558398170396686,,7.766421576961875,,1.9956890004687011,,3.2979728374630213,0.0,0.0,0.0,0.0,1671168,2359,816,51,-101.81789,0.09627265282906591,-0.0010700965125579388,5.08292541205883,0,0.0,0.0,0.0,,,0.43457922289981277,0,0,0.0,-99.37175,-99.37174987792969,0.0,1091.7023556759495
11,1784257886.6060286,,7.074460340663791,,5.077510047703981,,6.7848340049386024,,1.773794498294592,,2.811443079262972,0.0,0.0,0.0,0.0,1835008,2568,896,56,-100.47652,0.09467751742340624,-0.0015249508287524804,5.024209344387055,0,0.0,0.0,0.0,,,0.4466663995194436,0,0,0.0,-100.26451,-100.26451110839844,0.0,1102.145164907143
12,1784258071.7935927,,6.779889110475779,,5.007613422349095,,7.62089729309082,,2.3286082735285163,,3.426115708425641,0.0,0.0,0.0,0.0,1998848,2771,976,61,-102.53792,0.09218982551246882,-0.002044396969722584,4.895938822627068,0,0.0,0.0,0.0,,,0.460368263049023,0,0,0.0,-97.61211,-97.61210632324219,0.0,884.7246156284609
13,1784258294.2729955,,6.956811007112265,,4.599157394841313,,7.386856973171234,,1.8928418448194861,,3.102533407509327,0.0,0.0,0.0,0.0,2162688,2976,1056,66,-100.50843,0.10175061682239175,-0.0023240590729983524,4.742915216088295,0,0.0,0.0,0.0,,,0.5025024120567035,0,0,0.0,-93.78391,-93.7839126586914,0.0,736.4278010496712
