# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps,target_agent_return
0,1784840912.0278494,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.821025137789547,,5.3045717142522335,,7.77673591603525,,2.115678269183263,,2.9840649934485555,0.006034171208739281,-0.0045427075601764955,0.035592924599768594,1.418196152895689,1.0125532150268555,0.0,0.9777637124061584,0.21857263147830963,0.016632290557026863,0.5768226385116577,0.687749981880188,16,0.4206600785255432,4.8004150390625,0.4892216622829437,32768,341,16,1,-129.01382,0.11375196604058146,-0.0031942549234372565,5.66813554763794,-116.063675,0.5024171652272343,-0.0008580926732975058,5.677248165011406,,,0.95,0.9,both,0.37414535457223,0.4135426059317509,1.4435887171196566,0.0,-114.12022,1968.8487516373243,-129.01382
1,1784840990.957535,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.849584364332259,,4.322948099579662,,6.5748107741819695,,1.7057525520212948,,2.3727764543145895,0.021692339330911636,-0.011019060155376792,0.008944854598667007,1.4190833196043968,0.9880348443984985,0.9194130897521973,0.9681145548820496,-0.016722766682505608,0.06231943517923355,0.5826424360275269,0.6793597936630249,96,0.3930351734161377,3.965174913406372,0.18761955201625824,196608,1675,96,6,-110.634705,0.06346401416230947,-0.0030998418413219044,5.663420328497887,-112.90151,0.18961349450983106,-0.003477229760028422,5.679483285546302,,,0.95,0.9,both,0.31708489380197774,0.28097465190004367,0.9446778710240237,0.0,-138.05002,2075.7724354936418,-110.634705
2,1784841070.9578245,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.153478172142059,,4.774569904897362,,6.756340486463159,,1.7883958714082837,,2.6352998467627913,0.04582442343235016,-0.0012856748871854506,0.045895244504208677,1.4235236570239067,0.9269876480102539,0.9205970764160156,0.9091797471046448,0.028675224632024765,0.11748520284891129,0.6080350279808044,0.6873168349266052,176,0.5132702589035034,4.221617221832275,0.031004536896944046,360448,2723,176,11,-130.46964,0.030882757692597806,-0.002540744135330897,5.570684880018234,-120.18623,0.03130049241008237,-0.0047297799894295165,5.612484577298164,,,0.95,0.9,both,0.2992448836549644,0.23898471931263326,1.2534440611212954,0.0,-126.435814,2047.9926536711819,-130.46964
3,1784841148.1411643,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.849379087798297,,5.243259471608326,,7.6361239610705525,,2.1818991026375443,,2.939072463777847,0.027759183198213577,-0.004847707306907978,0.14040247062803246,1.430954970419407,0.9267498850822449,0.9300490617752075,0.8878152966499329,-0.009773138910531998,0.0710778534412384,0.6834408044815063,0.6745861768722534,256,0.4622219204902649,4.769947052001953,0.017388783395290375,524288,3011,256,16,-141.44557,0.024709457822609693,-0.0016986439739412162,5.415724954009056,-146.84654,0.010953830048674718,-0.002140517825318966,5.474614211916924,,,0.95,0.9,both,0.27756139498986593,0.23940387908682723,2.028248783479392,0.0,-132.51901,2122.73819915974,-141.44557
4,1784841226.3936481,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.786402289755642,,4.166602855431847,,6.7199711764696985,,1.6619105701392982,,2.5444473962998018,0.01321093924343586,0.00028454524726839736,0.04233448407467222,1.4364720284938812,0.7705680727958679,0.931813657283783,0.6458286643028259,0.005562350619584322,0.04285915195941925,0.845228374004364,0.6589218378067017,336,0.40735572576522827,3.9758667945861816,0.02004471980035305,688128,3215,336,21,-147.98523,0.02026938882190734,-0.0014483552487945417,5.243892648816109,-134.24667,0.013547806366113945,-0.0027068646872066894,5.281725952029229,,,0.95,0.9,both,0.2929715087420374,0.2566171959254556,1.1477612433117812,0.0,-153.35349,2093.735485635925,-147.98523
5,1784841304.2576556,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.799870926712174,,4.620499540120363,,6.72745533962734,,1.7823851073626429,,2.460437653819099,0.017537662759423256,-0.0044708800633088686,0.0009690975130070001,1.4368246495723724,0.7345578670501709,0.9300936460494995,0.6517481803894043,-0.011485152877867222,0.04738878086209297,1.0809667110443115,0.6217881441116333,416,0.4599734842777252,4.078129768371582,0.0260453037917614,851968,3418,416,26,-152.23192,0.014947533223312348,-0.0017802871872845572,5.018603983521461,-135.42897,0.014696604511118493,-0.002273512254032539,5.064736500382423,,,0.95,0.9,both,0.307948722939377,0.3004271394725138,1.0582141114769965,0.0,-133.24911,2104.1817349382986,-152.23192
6,1784841382.6261141,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.92267172265565,,4.22810970316641,,6.755990964360535,,1.8516641553724185,,2.618176544085145,0.023901358246803284,0.0010151678616239224,0.002109290042426437,1.4341614805161953,0.608665943145752,0.927273154258728,0.4209604859352112,-0.013872336596250534,0.05976179242134094,1.0496293306350708,0.6000816822052002,496,0.42741823196411133,4.07532262802124,0.020655250176787376,1015808,3654,496,31,-139.65665,0.023023904365254567,-0.0017277812912652735,4.8223629862070085,-141.29272,0.01401735243271105,-0.002955988742905902,4.863077944517135,,,0.95,0.9,both,0.31696296348690733,0.28319482734434154,0.8807377413300641,0.0,-147.08366,2090.6363728022043,-139.65665
7,1784841460.1513383,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.634739521192387,,5.098292317707092,,7.291509264381602,,2.1408102679997683,,3.057527065044269,0.024814577773213387,-0.011971491498115938,0.05876577850722242,1.4258668683469296,0.6237537860870361,0.9229558706283569,0.5793423652648926,-0.0027144281193614006,0.061887141317129135,1.007918119430542,0.5569407939910889,576,0.42828506231307983,4.644576072692871,0.02135521173477173,1179648,3911,576,36,-138.14304,0.016173521475866436,-0.0013266929177916608,4.671934461593628,-130.5759,0.025979370204731823,-0.0020034680783282965,4.660894560813904,,,0.95,0.9,both,0.4114495991669459,0.3377821460402016,1.3547987083512516,0.0,-125.064735,2113.376770016691,-138.14304
8,1784841536.6191852,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.36215413059108,,4.8429477927275,,7.018772054463625,,1.8010162668069825,,2.5236349951010197,0.0289248526096344,-0.010858410299988464,0.000954902303419658,1.428384367376566,0.5299854278564453,0.9696177840232849,0.33926618099212646,-0.011183645576238632,0.07021437585353851,0.7384876608848572,0.5444120168685913,656,0.5042873024940491,4.309704780578613,0.023629913106560707,1343488,4214,656,41,-117.5928,0.026995647198054938,-0.002163191531144548,4.527719256281853,-130.12778,0.017121075742761605,-0.0024439984204946085,4.501694858074188,,,0.95,0.9,both,0.37814482307266484,0.3347921554773035,0.7089173426631168,0.0,-143.17326,2142.5999077257648,-117.5928
9,1784841612.7714348,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.693706714198925,,5.403788464143872,,7.657718937378377,,2.198170591145754,,3.0161240082234144,0.024080246686935425,-0.00105402956251055,0.001669775589107303,1.4174990877509117,0.3813056945800781,0.9888595938682556,0.2358306348323822,0.019974276423454285,0.08361569792032242,0.7655619382858276,0.5345438718795776,736,0.42860668897628784,4.793902397155762,0.026136489585042,1507328,4583,736,46,-110.74009,0.03294093681033701,-0.002430583851673873,4.3803417652845384,-126.3865,0.017470278433756904,-0.001415427212486975,4.335420301556587,,,0.95,0.9,both,0.4221968165224636,0.39618808044822773,0.9220223386368388,0.0,-145.78125,2151.47957527613,-110.74009
