# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,target_agent_return,target_solved_rate,sps
0,1784214141.829221,,4.709015484986594,,3.285512316506356,,6.0614662524312735,,1.6262872074730694,,3.3473707735538483,0.0,0.0,0.0,0.0,32768,49,16,1,-109.97738,0.16401128456927835,-0.0027190012129722162,5.677982601523399,0,0.0,0.0,0.0,,,0.4080289297290157,0,0,0.0,-114.64236,-114.6423568725586,0.0,1344.3606164331163
1,1784214288.7860916,,3.708627095911652,,4.125934496987611,,7.511483766138554,,1.8414915162065881,,2.928950625937432,0.0,0.0,0.0,0.0,196608,289,96,6,-110.35228,0.11520566451363265,-0.003100046618783381,5.656233224272728,0,0.0,0.0,0.0,,,0.37048200781705865,0,0,0.0,-116.971085,-116.97108459472656,0.0,1114.885083291749
2,1784214420.201545,,5.069775274023414,,4.6664028987288475,,6.9670542143285275,,1.4902936737053096,,2.9731897497549653,0.0,0.0,0.0,0.0,360448,509,176,11,-108.10044,0.10719757289625705,-0.004297400047653355,5.575896605849266,0,0.0,0.0,0.0,,,0.35601651730627226,0,0,0.0,-108.17468,-108.1746826171875,0.0,1246.7330603503872
3,1784214548.199226,,4.681555153802037,,4.091951691079885,,7.379936948418617,,1.2293052594759502,,2.8617216553539038,0.0,0.0,0.0,0.0,524288,712,256,16,-103.48692,0.09138888060115277,-0.0024350562860490756,5.467946335673332,0,0.0,0.0,0.0,,,0.37190832752443825,0,0,0.0,-103.0495,-103.04949951171875,0.0,1280.024350916415
4,1784214670.6972368,,4.85186324454844,,2.936447955435142,,6.545761935412884,,1.6344522929284722,,3.634843034669757,0.0,0.0,0.0,0.0,688128,886,336,21,-102.41609,0.07411453863605857,-0.00249167607689742,5.391804659366608,0,0.0,0.0,0.0,,,0.37871411376539055,0,0,0.0,-107.43589,-107.4358901977539,0.0,1337.4899134127277
5,1784214787.0543022,,5.63987473025918,,3.2808590901549906,,6.314543858170509,,1.2123665970284492,,3.1577878585085273,0.0,0.0,0.0,0.0,851968,1032,416,26,-101.16724,0.06663722007069736,-0.0025131374728516675,5.287937569618225,0,0.0,0.0,0.0,,,0.4175901094392869,0,0,0.0,-98.35722,-98.35722351074219,0.0,1408.0794830345533
6,1784214900.6737726,,4.29461530118715,,4.264444694854319,,6.743230824358761,,1.5300492686219513,,2.5434690667316318,0.0,0.0,0.0,0.0,1015808,1145,496,31,-106.20278,0.0504820502595976,-0.0031265201876522044,5.172912600636482,0,0.0,0.0,0.0,,,0.4231348813605294,0,0,0.0,-111.401634,-111.4016342163086,0.0,1442.0064370069213
7,1784215004.8310366,,5.230796644464135,,4.142469132784754,,7.153727384284139,,1.8054904357995838,,3.130490956827998,0.0,0.0,0.0,0.0,1179648,1223,576,36,-102.853676,0.034640861791558564,-0.002532322067418136,5.000042304396629,0,0.0,0.0,0.0,,,0.4687527235018222,0,0,0.0,-115.43064,-115.4306411743164,0.0,1573.0059279651418
8,1784215101.7971592,,4.9439796060323715,,4.0913181053474545,,6.437055738642812,,1.305394449736923,,2.812481145374477,0.0,0.0,0.0,0.0,1343488,1292,656,41,-102.40029,0.03437655073357746,-0.0020808787376154214,4.839541757106781,0,0.0,0.0,0.0,,,0.49064563103263303,0,0,0.0,-102.89404,-102.89404296875,0.0,1689.6618568396746
9,1784215205.669326,,5.494136675260961,,3.8632172252982855,,6.534398505464196,,1.8088722904212773,,2.8655811306089163,0.0,0.0,0.0,0.0,1507328,1370,736,46,-104.27224,0.06328768064267934,-0.0024472671677358447,4.666934895515442,0,0.0,0.0,0.0,,,0.5166754458605797,0,0,0.0,-117.460106,-117.4601058959961,0.0,1577.3233938563474
