# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_stair_steps,track_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Medium-Eval-v0,test_returns:BipedalWalker-MADS-Medium-Eval-v0,target_agent_return,target_solved_rate,sps
11,1784463842.4070837,,3.927326481207274,,3.5734323412179947,,7.316280752420425,,1.2330559128895402,,2.999500334262848,,0.9548108340823092,,2.8271333035081625,,4.5,0.0,0.0,0.0,0.0,1835008,1522,896,56,-88.843704,0.0874910960206762,-0.0012821499571145979,4.202089104056358,0,0.0,0.0,0.0,,,0.6371463921138705,0,0,0.0,-76.788124,-76.78812408447266,0.0,2931.5672243310596
12,1784463897.681715,,5.692369386088103,,4.0031609032303095,,6.276039816439152,,1.0962605010718107,,2.107324590906501,,0.9900623047724366,,2.054473713506013,,4.6875,0.0,0.0,0.0,0.0,1998848,1598,976,61,-88.95729,0.07899538401979952,-0.0023499858238210437,4.075197222828865,0,0.0,0.0,0.0,,,0.673987048020952,0,0,0.0,-96.328354,-96.32835388183594,0.0,2964.1108303737506
13,1784463955.7791383,,5.332699678838253,,3.7879991717636585,,7.009794786572456,,1.5304673300124705,,3.0389721132814884,,1.2430798483546823,,2.9996011848561466,,4.0625,0.0,0.0,0.0,0.0,2162688,1673,1056,66,-89.84565,0.07177719799801707,-0.0012460957928851712,3.94606564193964,0,0.0,0.0,0.0,,,0.6666580455011507,0,0,0.0,-87.51736,-87.5173568725586,0.0,2820.0925070117623
14,1784464010.7995028,,4.489729311317205,,3.0887925950810313,,6.382592562586069,,1.1881347908638418,,2.6100789569318295,,1.1912093497812748,,2.4762324546463788,,4.4375,0.0,0.0,0.0,0.0,2326528,1745,1136,71,-88.52545,0.06297051359433681,-0.0016144773166161031,3.857168896496296,0,0.0,0.0,0.0,,,0.7573677939031839,0,0,0.0,-69.78062,-69.7806167602539,0.0,2977.8092490309245
15,1784464068.9036255,,4.451469946652651,,3.5052115144208074,,6.107893204316497,,1.249808396678418,,2.338245266582817,,1.2973550939932466,,2.33682369813323,,5.1875,0.0,0.0,0.0,0.0,2490368,1821,1216,76,-86.906784,0.06776446632575243,-0.0025211863714503123,3.7442685946822167,0,0.0,0.0,0.0,,,0.7515434829473577,0,0,0.0,-95.12077,-95.12077331542969,0.0,2819.762662877914
16,1784464129.7032993,,4.485645480453968,,4.292145567014813,,5.774183459579945,,1.2055322041851468,,2.463961001485586,,1.0613946133526042,,2.5287748780101538,,4.375,0.0,0.0,0.0,0.0,2654208,1901,1296,81,-86.96535,0.08159598964266479,-0.0015017880199593493,3.649436441063881,0,0.0,0.0,0.0,,,0.7570392878465916,0,0,0.0,-76.34153,-76.3415298461914,0.0,2694.7480898412337
17,1784464186.2210073,,4.8542089108377695,,3.4878636617213488,,7.363622821867466,,1.0627065936569124,,2.8166748862713575,,0.9534572798293084,,2.320040059275925,,4.125,0.0,0.0,0.0,0.0,2818048,1977,1376,86,-87.1538,0.06834332239814103,-0.0009866103064268827,3.521970257163048,0,0.0,0.0,0.0,,,0.791039028221698,0,0,0.0,-91.35243,-91.35243225097656,0.0,2898.9146613911093
18,1784464245.1960208,,4.723931634798646,,3.787504658102989,,6.565227038227022,,1.2783715092518833,,2.5743554579094052,,1.0053175014763838,,2.622854916844517,,3.5625,0.0,0.0,0.0,0.0,2981888,2055,1456,91,-84.0859,0.07111805649474263,-0.0010008832410676404,3.4747786954045297,0,0.0,0.0,0.0,,,0.8401855642799603,0,0,0.0,-93.61932,-93.61932373046875,0.0,2778.125478863927
19,1784464301.9688632,,4.02793949469924,,3.217653320170939,,6.3124781008809805,,1.2721267342567444,,2.7828489150851965,,1.2158385892689694,,3.1609760876744986,,4.5,0.0,0.0,0.0,0.0,3145728,2130,1536,96,-88.90655,0.07847767693456262,-0.0022745452937670053,3.3902536228299143,0,0.0,0.0,0.0,,,0.754207839217922,0,0,0.0,-77.493484,-77.49348449707031,0.0,2885.891240730149
20,1784464361.5935543,,3.5230225324630737,,3.5631607426330447,,5.8345638029277325,,1.0087084985570982,,1.9467742973938584,,0.8175081363879144,,2.439109857659787,,4.125,0.0,0.0,0.0,0.0,3309568,2202,1616,101,-88.074814,0.06589723802171647,-0.0016223236372752581,3.30803102850914,0,0.0,0.0,0.0,,,0.8572228927617909,0,0,0.0,-90.688156,-90.68815612792969,0.0,2747.851028312089
21,1784464419.266642,,5.524274413473904,,3.1689332398673287,,6.3292928552255034,,1.1801308592839632,,2.842267518863082,,1.2092559621669352,,2.1933154994621873,,4.6875,0.0,0.0,0.0,0.0,3473408,2281,1696,106,-87.94491,0.06089683589525521,-0.0013159823400201276,3.2435754373669625,0,0.0,0.0,0.0,,,0.8768622370426418,0,0,0.0,-77.84883,-77.84883117675781,0.0,2840.8395939367733
22,1784464479.4754457,,4.440627326257527,,3.5128570796223357,,7.109604552388191,,1.2130553606948524,,2.779841641895473,,1.1537014361238107,,2.022983622737229,,5.1875,0.0,0.0,0.0,0.0,3637248,2357,1776,111,-89.38689,0.06757758443709463,-0.000982853616005741,3.170091691613197,0,0.0,0.0,0.0,,,0.8519387312519143,0,0,0.0,-99.339645,-99.33964538574219,0.0,2721.1988413544213
23,1784464539.0747766,,4.381999515462667,,3.4852479572873563,,5.760251060128212,,0.8780719821515959,,2.4192014103755355,,1.1203168623615056,,2.4028151156380773,,4.6875,0.0,0.0,0.0,0.0,3801088,2437,1856,116,-87.45985,0.05830044506583363,-0.001454231764364522,3.1131253823637963,0,0.0,0.0,0.0,,,0.8722373710480118,0,0,0.0,-78.64559,-78.64559173583984,0.0,2749.0248126177544
24,1784464600.6806064,,4.555895335797686,,4.3007545825093985,,6.281271930783987,,0.8442448666028213,,2.2960381233133376,,0.7136845006607473,,2.4655323009938,,4.1875,0.0,0.0,0.0,0.0,3964928,2518,1936,121,-85.75691,0.07650731045287103,-0.0023593451420310884,3.027562792599201,0,0.0,0.0,0.0,,,0.9147029409395213,0,0,0.0,-76.9895,-76.989501953125,0.0,2659.485931374766
25,1784464658.9462476,,4.523095926269889,,4.203084423206747,,6.801505358889699,,1.2138605215295684,,2.2922527231276035,,0.8761644276819425,,2.3530359100550413,,4.25,0.0,0.0,0.0,0.0,4128768,2594,2016,126,-86.24826,0.0639597597764805,-0.0013256109195936006,2.964112639427185,0,0.0,0.0,0.0,,,0.9089917484388643,0,0,0.0,-81.64103,-81.64102935791016,0.0,2811.952961396223
26,1784464721.0081975,,4.805810530669987,,4.2826928972499445,,6.498483940958977,,1.3680804707109928,,2.6458731992170215,,0.7831992133651511,,2.4919621483422816,,4.1875,0.0,0.0,0.0,0.0,4292608,2671,2096,131,-87.69786,0.07466401553247123,-0.0005816278106067329,2.8798850625753403,0,0.0,0.0,0.0,,,1.0553140659845384,0,0,0.0,-91.88813,-91.88813018798828,0.0,2639.9417747759367
27,1784464779.6091115,,3.1207959857420065,,3.9545943774282932,,6.422184929251671,,0.8545775851234794,,1.786121898330748,,0.9899091115221381,,2.2525806492194533,,3.9375,0.0,0.0,0.0,0.0,4456448,2748,2176,136,-86.32219,0.06909640294034033,-0.00053727225822513,2.7922151520848275,0,0.0,0.0,0.0,,,1.0071781106316202,0,0,0.0,-85.29809,-85.29808807373047,0.0,2795.8582459901586
28,1784464841.1894534,,3.576360112056136,,2.7561620296910405,,5.684610530734062,,1.0184767231112346,,2.164930161088705,,0.6214379883022048,,2.1732985507696867,,4.3125,0.0,0.0,0.0,0.0,4620288,2825,2256,141,-87.19925,0.07809422134887427,-0.0014976662627304905,2.7003820285201074,0,0.0,0.0,0.0,,,1.0118079311817227,0,0,0.0,-82.40762,-82.40762329101562,0.0,2660.5890905433666
29,1784464903.5821269,,3.072714334994089,,3.999270543572493,,6.811590548604727,,1.1891582061070949,,2.843016227707267,,0.6157989759230986,,2.203794294036925,,3.6875,0.0,0.0,0.0,0.0,4784128,2902,2336,146,-88.02891,0.07183541608974338,-0.0011441041016951204,2.6206961169838907,0,0.0,0.0,0.0,,,0.9670247491575475,0,0,0.0,-80.94765,-80.94764709472656,0.0,2625.951222987536
30,1784464962.2500463,,4.520313819521107,,3.476018183864653,,7.699285019189119,,1.293469554220792,,2.7219056989997625,,1.156285017495975,,2.526370817795396,,4.3125,0.0,0.0,0.0,0.0,4947968,2979,2416,151,-86.45024,0.0689835878321901,-0.0010562053823377938,2.5475500196218492,0,0.0,0.0,0.0,,,1.0786523765412142,0,0,0.0,-87.13493,-87.13493347167969,0.0,2792.6657871593993
31,1784465024.605971,,3.577771750278771,,4.090383164584637,,5.978876166045666,,1.6320052195806056,,2.7015313087031245,,1.0666435828898102,,2.11993191158399,,3.875,0.0,0.0,0.0,0.0,5111808,3055,2496,156,-84.60002,0.07451650872826576,-0.0006480118630861398,2.4797682136297228,0,0.0,0.0,0.0,,,1.147342537579386,0,0,0.0,-73.51798,-73.51798248291016,0.0,2627.4964829391765
32,1784465083.2027566,,4.020511219277978,,4.558366127312183,,6.3233476132154465,,1.1031180311692879,,2.153939139097929,,1.002506740624085,,2.2390286019071937,,4.0625,0.0,0.0,0.0,0.0,5275648,3129,2576,161,-89.12428,0.06825764302629977,-0.0010467596272064838,2.4115336015820503,0,0.0,0.0,0.0,,,1.0999556114950504,0,0,0.0,-85.36607,-85.36607360839844,0.0,2796.059863815576
33,1784465145.5699883,,4.2494547460228205,,4.0602411003783345,,7.056199498474598,,0.7698602991877124,,2.1136848628520966,,1.5081103425472975,,2.7409158181399107,,4.8125,0.0,0.0,0.0,0.0,5439488,3204,2656,166,-84.73187,0.07985585948918014,-0.0014306003067758866,2.3515869453549385,0,0.0,0.0,0.0,,,1.049019751348682,0,0,0.0,-85.75101,-85.75100708007812,0.0,2627.020588326173
34,1784465203.4774451,,4.610491872299463,,3.9999895496293902,,6.374107636511326,,1.272055443841964,,2.313110721297562,,0.8880517247598618,,2.1215308201499283,,4.5625,0.0,0.0,0.0,0.0,5603328,3279,2736,171,-85.1661,0.08530074444133788,-0.0011641572753433138,2.2579101771116257,0,0.0,0.0,0.0,,,1.1295813517728266,0,0,0.0,-87.69545,-87.69544982910156,0.0,2829.3466288859095
35,1784465261.8426678,,4.274460056331009,,3.8864734675735235,,6.483114417642355,,0.9921159117948264,,2.2127941716462374,,0.9563038873602636,,2.719556177034974,,3.9375,0.0,0.0,0.0,0.0,5767168,3349,2816,176,-85.38334,0.07110662600025534,-0.0006056929458281956,2.2109302684664724,0,0.0,0.0,0.0,,,1.1829218192639792,0,0,0.0,-93.52505,-93.5250473022461,0.0,2807.144971446616
36,1784465325.7298028,,4.089578595012426,,3.257374414242804,,6.4418965857476,,0.9026349004125223,,2.2495003580115736,,0.9051998157519847,,2.0530986692756414,,4.3125,0.0,0.0,0.0,0.0,5931008,3423,2896,181,-84.93527,0.06927659756038337,-0.0014241326556657442,2.1268553704023363,0,0.0,0.0,0.0,,,1.180720464133539,0,0,0.0,-111.80817,-111.80816650390625,0.0,2564.5222040027325
37,1784465383.8950315,,4.190439600497484,,4.916755445301533,,7.189725190401077,,0.9014422097243369,,2.902085231617093,,0.9084104222711176,,1.97363605722785,,4.75,0.0,0.0,0.0,0.0,6094848,3494,2976,186,-90.02284,0.07449093421455473,-0.0014494731003651395,1.9886173531413078,0,0.0,0.0,0.0,,,1.1782845178568873,0,0,0.0,-84.7492,-84.74919891357422,0.0,2816.803072128648
38,1784465446.6009545,,4.2878137761726975,,3.9543523639440536,,6.569989919662476,,1.07981363646104,,2.459720280021429,,1.2507730798097327,,2.5632852874696255,,4.5,0.0,0.0,0.0,0.0,6258688,3565,3056,191,-84.36851,0.07982806600630284,-0.0009056346141733229,1.9100005388259889,0,0.0,0.0,0.0,,,1.2661800282003763,0,0,0.0,-92.76299,-92.76299285888672,0.0,2612.8312980364803
39,1784465503.98844,,4.343851199373603,,2.853628769516945,,7.010189723223448,,1.062698238001758,,2.367435386404395,,0.8880904485704377,,2.1039879927411675,,4.875,0.0,0.0,0.0,0.0,6422528,3635,3136,196,-84.97298,0.07692540034186095,-0.0013646280960529112,1.8546892307698726,0,0.0,0.0,0.0,,,1.2727184493084671,0,0,0.0,-83.99138,-83.99137878417969,0.0,2854.980117450491
40,1784465568.5399523,,3.7115971581079066,,3.9204090810380876,,6.715931240469217,,0.8581721480004489,,2.4126021238043904,,1.7958256276324391,,2.650110637769103,,4.4375,0.0,0.0,0.0,0.0,6586368,3714,3216,201,-89.13044,0.07667307790834457,-0.001095351503317943,1.7973691746592522,0,0.0,0.0,0.0,,,1.3055207544337368,0,0,0.0,-96.17966,-96.17965698242188,0.0,2538.126254041136
41,1784465626.724824,,4.054717207327485,,3.0972252425272018,,7.329839766025543,,1.5514688612893224,,2.8495150338858366,,1.217286878854793,,2.8252943279221654,,4.5,0.0,0.0,0.0,0.0,6750208,3786,3296,206,-85.8008,0.07146476444322616,-0.0010193470057856756,1.7194360882043838,0,0.0,0.0,0.0,,,1.3601230027257263,0,0,0.0,-90.48393,-90.48393249511719,0.0,2815.853596586945
42,1784465691.4548163,,4.373852200806141,,2.74548094952479,,5.470871869474649,,1.1134010797832161,,2.3705385765060782,,1.0986135023995303,,2.735593104735017,,5.0,0.0,0.0,0.0,0.0,6914048,3864,3376,211,-83.66997,0.06551610257010906,-0.0021228981742751783,1.6440295077860356,0,0.0,0.0,0.0,,,1.3058571226089066,0,0,0.0,-67.67619,-67.67619323730469,0.0,2531.129938328675
43,1784465751.3758917,,5.227505513466895,,3.9589432580396533,,6.869826875627041,,0.9451100954902358,,2.4059774167835712,,1.2328574690036476,,2.5847832020372152,,4.875,0.0,0.0,0.0,0.0,7077888,3942,3456,216,-85.11563,0.07854294476564974,-0.0015422056458191946,1.5509802192449569,0,0.0,0.0,0.0,,,1.365982624855511,0,0,0.0,-81.988075,-81.98807525634766,0.0,2734.261767002502
44,1784465816.5225146,,2.917811677325517,,3.492124378681183,,6.733896601945162,,1.1727102793520316,,2.5729419104754925,,1.268408801406622,,2.5315720587968826,,3.75,0.0,0.0,0.0,0.0,7241728,4018,3536,221,-84.47249,0.07878577653318644,-0.0008341818393091671,1.4764224298298358,0,0.0,0.0,0.0,,,1.4154643857066758,0,0,0.0,-97.045105,-97.04510498046875,0.0,2514.9425802300816
45,1784465875.9034224,,4.081163003575057,,2.9113760823383927,,6.0254124365746975,,1.0798017398337834,,2.5438005616888404,,1.3078824535477906,,2.622018689289689,,4.625,0.0,0.0,0.0,0.0,7405568,4096,3616,226,-84.53051,0.07453923155553639,-0.00036305308603914457,1.4243592709302901,0,0.0,0.0,0.0,,,1.5626934024569812,0,0,0.0,-91.84029,-91.84028625488281,0.0,2759.135808540497
46,1784465940.987068,,4.192764172330499,,5.019518109038472,,7.03472999855876,,1.050694536534138,,2.1409649588167667,,1.329445451265201,,3.143452676013112,,4.5625,0.0,0.0,0.0,0.0,7569408,4171,3696,231,-85.3223,0.0761854188516736,-0.0006826054195698816,1.3484269946813583,0,0.0,0.0,0.0,,,1.522251300039762,0,0,0.0,-87.0807,-87.08070373535156,0.0,2517.375779764706
47,1784466001.273729,,4.80025377124548,,2.8632596851093695,,5.697082094848156,,1.320813128259033,,2.1410703705623746,,1.1959321447648108,,2.415140620432794,,4.75,0.0,0.0,0.0,0.0,7733248,4247,3776,236,-83.18056,0.07711784271523356,-0.0010683526692446322,1.3144567124545574,0,0.0,0.0,0.0,,,1.5772963675235647,0,0,0.0,-82.667366,-82.66736602783203,0.0,2717.682263899356
48,1784466067.810671,,3.2317416463047266,,4.093813668005168,,5.958554809913039,,0.993519879411906,,2.545178970322013,,0.8942284295335412,,1.9300817139446735,,3.8125,0.0,0.0,0.0,0.0,7897088,4326,3856,241,-83.76299,0.08123190195765347,-0.000862373237760039,1.2637405291199684,0,0.0,0.0,0.0,,,1.5627378416579463,0,0,0.0,-81.399025,-81.3990249633789,0.0,2462.3915394778282
49,1784466135.2269866,,4.962561089778319,,3.6524772143457085,,6.337176579982042,,1.2049737921915948,,2.7340860199183226,,0.9130468685179949,,2.608018764294684,,3.9375,0.0,0.0,0.0,0.0,8060928,4405,3936,246,-82.08528,0.067974524339661,-0.001501153627759777,1.1944950342178344,0,0.0,0.0,0.0,,,1.6432043268922183,0,0,0.0,-68.523254,-68.52325439453125,0.0,2430.2738223222145
50,1784466194.6493394,,4.2908909427933395,,3.848210781579837,,6.989835388958454,,1.3771915307734162,,2.43644748814404,,1.109951265680138,,2.812825101427734,,4.1875,0.0,0.0,0.0,0.0,8224768,4478,4016,251,-85.196625,0.07229878292419016,-0.0008355563033546787,1.138414917141199,0,0.0,0.0,0.0,,,1.6324782534661728,0,0,0.0,-101.39393,-101.39392852783203,0.0,2757.210014208727
51,1784466260.9025204,,4.499211050570011,,3.649602500954643,,6.400247365236282,,1.1134484567446634,,2.431120292749256,,1.094432034296915,,2.2527017118409276,,4.0625,0.0,0.0,0.0,0.0,8388608,4555,4096,256,-86.1748,0.08069344239775092,-0.0001627065910724923,1.067575292289257,0,0.0,0.0,0.0,,,1.6691882210936513,0,0,0.0,-80.03618,-80.03617858886719,0.0,2472.937582201669
52,1784466320.5134604,,4.509206563234329,,3.4731628326699138,,6.13925114274025,,1.2332437650184147,,2.6928949169814587,,1.0104330175090581,,2.434853338636458,,4.4375,0.0,0.0,0.0,0.0,8552448,4627,4176,261,-78.16005,0.07557463648263366,-8.930452313506975e-05,1.0171315968036652,0,0.0,0.0,0.0,,,1.8631979966914074,0,0,0.0,-77.21039,-77.21038818359375,0.0,2748.4902713845463
53,1784466387.000659,,4.566993429325521,,4.357816698029637,,7.1380035020411015,,1.1598042969126254,,2.5489715673029423,,0.9274555661249906,,2.4999591056257486,,4.625,0.0,0.0,0.0,0.0,8716288,4704,4256,266,-87.4969,0.07723669044207782,-0.00027537615387700497,0.9756994221359492,0,0.0,0.0,0.0,,,1.7681847005339062,0,0,0.0,-81.96013,-81.96012878417969,0.0,2464.2326888461525
54,1784466447.4120185,,3.709259817842394,,2.977423216216266,,6.361441612243652,,1.241916527505964,,2.426187712699175,,0.8328114362666383,,2.3973841965198517,,3.6875,0.0,0.0,0.0,0.0,8880128,4777,4336,271,-85.76841,0.07357754146214575,-0.0002510144200641662,0.9094937138259411,0,0.0,0.0,0.0,,,1.7336767012077707,0,0,0.0,-92.12852,-92.1285171508789,0.0,2712.072601355818
55,1784466513.567376,,4.392874613404274,,4.376634443178773,,6.576992757618427,,1.1252005073765758,,2.3624845314770937,,1.5012758423108608,,2.338374280370772,,5.25,0.0,0.0,0.0,0.0,9043968,4850,4416,276,-81.64787,0.0692754493560642,-0.0012549358973046765,0.8667938493192195,0,0.0,0.0,0.0,,,1.7909508594399544,0,0,0.0,-75.58129,-75.58129119873047,0.0,2476.597023965338
56,1784466575.3856604,,4.212235556915402,,3.0288832494989038,,6.739054899662733,,1.13344015320763,,2.6990485098212957,,1.1662354721920565,,2.229263917542994,,4.3125,0.0,0.0,0.0,0.0,9207808,4928,4496,281,-82.8294,0.07067385059781373,-0.00016419227031292394,0.8020568303763866,0,0.0,0.0,0.0,,,2.0210751763052244,0,0,0.0,-93.31471,-93.31471252441406,0.0,2650.3456789312654
57,1784466641.5331757,,3.300443198531866,,4.695997294038534,,5.84937509149313,,0.7116140134166926,,2.305012345314026,,0.86678890089388,,1.929348148405552,,4.5,0.0,0.0,0.0,0.0,9371648,5004,4576,286,-83.954956,0.08425351565238089,0.00019361580052645877,0.7412514563649892,0,0.0,0.0,0.0,,,1.9715170083791342,0,0,0.0,-70.54462,-70.54461669921875,0.0,2476.892084100501
58,1784466701.775183,,3.7801380921155214,,3.000828188378364,,6.0983228497207165,,1.0999152093427256,,2.7101186639629304,,1.0530583374202251,,2.5071399938315153,,4.75,0.0,0.0,0.0,0.0,9535488,5077,4656,291,-84.16287,0.07364708145614714,0.00030482001748168843,0.6934179488569499,0,0.0,0.0,0.0,,,1.9174717213892998,0,0,0.0,-86.062,-86.06199645996094,0.0,2719.694763089982
59,1784466770.4986956,,4.198387656360865,,3.991189021617174,,6.938863638788462,,0.5317035208281595,,2.465081764385104,,0.9809675898577552,,2.31208810582757,,4.5625,0.0,0.0,0.0,0.0,9699328,5153,4736,296,-83.060555,0.07479954536538572,-0.00033972969686146826,0.6401975069195032,0,0.0,0.0,0.0,,,1.870231637656969,0,0,0.0,-58.052876,-58.05287551879883,0.0,2384.0440500518475
60,1784466831.0845878,,4.8113789688795805,,4.0354077611118555,,6.133420187979937,,0.9516218469070736,,2.1312830317765474,,0.8864591375458986,,2.0246406085789204,,5.3125,0.0,0.0,0.0,0.0,9863168,5225,4816,301,-82.49257,0.06892879900988191,-0.0006059691833797843,0.6204241670668125,0,0.0,0.0,0.0,,,1.9511952069852612,0,0,0.0,-81.66804,-81.66803741455078,0.0,2704.261729119586
61,1784466893.3927913,,4.326667324639857,,3.489041766151786,,6.513725966215134,,0.852503080968745,,2.890725387260318,,1.304206604254432,,2.8809771803207695,,4.5625,0.0,0.0,0.0,0.0,10027008,5299,4896,306,-82.41421,0.08813516495283694,0.00035894669636036267,0.58267434053123,0,0.0,0.0,0.0,,,1.9765345352468686,0,0,0.0,-61.84261,-61.84260940551758,0.0,2629.5074471133416
62,1784466960.4999127,,3.682026229798794,,3.8281286414712667,,7.113434225320816,,1.035505736072082,,2.4277881579473615,,1.2407794292084873,,2.0644253259524703,,4.0,0.0,0.0,0.0,0.0,10190848,5371,4976,311,-83.57682,0.0811499945120886,0.0006873674661619589,0.5074333313852548,0,0.0,0.0,0.0,,,2.10295878648794,0,0,0.0,-89.793625,-89.79362487792969,0.0,2441.4707349870737
