# _tick,_time,plr_track_area,track_area,plr_track_perimeter,track_perimeter,plr_track_amplitude,track_amplitude,plr_track_convex,track_convex,plr_track_notches,track_notches,plr_track_complexity,track_complexity,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:CarRacingF1-Germany-v0,test_returns:CarRacingF1-Germany-v0,target_agent_return,target_solved_rate,sps
316,1784944893.6454523,,65651.78521717266,,2288.549188927953,,0.20154371021390027,,0.5169634463540732,,0.5190076030412164,,0.18707486362773462,0.0,0.0,0.0,0.0,3162000,4203,25296,1581,199.86609,0.024095451459288597,-0.014896715652866988,-3.544608235359192,0,0.0,0.0,0.0,,,6.004816389718357,0,0,,,,,73.63473163181852
317,1784945027.2681053,,65036.07505732491,,2286.8242617402475,,0.19803438392299655,,0.5169634437507344,,0.5190076030412164,,0.1856177694858417,0.0,0.0,0.0,0.0,3172000,4207,25376,1586,263.3462,0.012601806549355388,-0.0013695727693630033,-3.654298312962055,0,0.0,0.0,0.0,,,9.359900844644013,0,0,,,,,74.83761171651157
318,1784945159.5524962,,63782.59582358331,,2260.74711809572,,0.20076429245755625,,0.5169634511485048,,0.5190076030412164,,0.1867512455934306,0.0,0.0,0.0,0.0,3182000,4211,25456,1591,301.41022,0.02536354961921461,-0.019979518754553283,-3.6264511346817017,0,0.0,0.0,0.0,,,5.385691202778611,0,0,,,,,75.59471690760627
319,1784945293.1524336,,64160.28648423493,,2259.5098223913574,,0.20383928338429233,,0.5169634514647762,,0.5190076030412164,,0.18802800059289193,0.0,0.0,0.0,0.0,3192000,4221,25536,1596,160.12633,0.02578562154667452,-0.010735349940659944,-3.5806970596313477,0,0.0,0.0,0.0,,,7.223311308613226,0,0,,,,,74.85032568957577
320,1784945445.5737045,,66126.15644305093,,2308.6617993676223,,0.1987127409580646,,0.5169634511704444,,0.5190076030412164,,0.18589942893680514,0.0,0.0,0.0,0.0,3202000,4229,25616,1601,179.10117,0.05887174606323242,-0.01117080222502409,-3.5794637873768806,0,0.0,0.0,0.0,,,6.715848251809217,0,0,1.0,681.31,681.3099975585938,1.0,65.60763904114349
321,1784945577.9955668,,59453.20218858443,,2193.47363133141,,0.19735887026427068,,0.5169634465701022,,0.5190076030412164,,0.18533729266984572,0.0,0.0,0.0,0.0,3212000,4235,25696,1606,167.40878,0.023700120917055756,-0.021085866141220322,-3.5949742570519447,0,0.0,0.0,0.0,,,6.050698346285095,0,0,,,,,75.51623396891401
322,1784945712.1425407,,61223.88564506224,,2217.3258370779795,,0.20170276059596104,,0.5169634467426238,,0.5190076030412164,,0.18714090239148962,0.0,0.0,0.0,0.0,3222000,4242,25776,1611,184.16771,0.042262631410267204,0.004859024076722562,-3.6023860424757004,0,0.0,0.0,0.0,,,7.491480338856331,0,0,,,,,74.54510454367357
323,1784945844.7256806,,62846.23996350372,,2237.541048982515,,0.20469972046873505,,0.5169634471004043,,0.5190076030412164,,0.18838525843102907,0.0,0.0,0.0,0.0,3232000,4246,25856,1616,138.96236,0.01749244748498313,0.0008540471026208252,-3.627290926873684,0,0.0,0.0,0.0,,,7.553249050517135,0,0,,,,,75.42436761196245
324,1784945981.151116,,70435.21790087325,,2379.0822053871843,,0.2001489375822836,,0.51696344151657,,0.5190076030412164,,0.1864957445799757,0.0,0.0,0.0,0.0,3242000,4251,25936,1621,149.1396,0.008781620927038603,-0.009713616615044884,-3.5459384992718697,0,0.0,0.0,0.0,,,7.652176946760523,0,0,,,,,73.30011661975841
325,1784946133.4593313,,62839.972306908705,,2250.7929799630124,,0.1982921471788099,,0.5169634468195271,,0.5190076030412164,,0.18572479497124167,0.0,0.0,0.0,0.0,3252000,4255,26016,1626,150.82944,0.02193554339464754,-0.020627904847060563,-3.5791784077882767,0,0.0,0.0,0.0,,,6.568612875856148,0,0,1.0,766.25934,766.2593383789062,1.0,65.6563384029901
326,1784946264.7971623,,62111.196775040255,,2244.588450847991,,0.19653590056515072,,0.5169634537915309,,0.5190076030412164,,0.18499559208939878,0.0,0.0,0.0,0.0,3262000,4256,26096,1631,175.31523,0.020008489751489833,-0.019652861741633387,-3.560162492096424,0,0.0,0.0,0.0,,,6.770535887182584,0,0,,,,,76.13952794427207
327,1784946397.9360268,,63389.44535800051,,2263.98282485343,,0.19778930218105967,,0.516963449569381,,0.5190076030412164,,0.18551601121962552,0.0,0.0,0.0,0.0,3272000,4258,26176,1636,133.56511,0.008954947858001105,-0.001360047324851621,-3.5920983478426933,0,0.0,0.0,0.0,,,9.376186192553844,0,0,,,,,75.10954688524221
