# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,target_agent_return,target_solved_rate,sps
0,1784111277.3466406,,5.498009407892823,,4.010357393417507,,6.856619268655777,,1.8599852541956352,,2.925547519698739,0.0,0.0,0.0,0.0,32768,55,16,1,-102.12673,0.1718477014452219,-0.0046032803424168375,5.683204963803291,0,0.0,0.0,0.0,,,0.3657894857315112,0,0,0.0,-112.00356,-112.0035629272461,0.0,1140.7557137029817
1,1784111394.9033444,,4.565325024886988,,4.406311605125666,,7.4136835895478725,,1.6179549458320253,,3.2703910302370787,0.0,0.0,0.0,0.0,196608,315,96,6,-103.67479,0.11533837392926216,-0.002686260221526027,5.630746439099312,0,0.0,0.0,0.0,,,0.34042630394196927,0,0,0.0,-110.130875,-110.13087463378906,0.0,1393.7103500155197
2,1784111517.9194558,,5.3014453779906034,,3.1158745975699276,,6.874894751235843,,1.9600625126622617,,3.4561614831909537,0.0,0.0,0.0,0.0,360448,529,176,11,-105.996414,0.08660399660002441,-0.0036336411081720143,5.543774244189263,0,0.0,0.0,0.0,,,0.36027563329070744,0,0,0.0,-112.47803,-112.47802734375,0.0,1331.8579002517286
3,1784111625.6318064,,4.938468253239989,,3.1721982243470848,,6.711405860260129,,1.8496149475686252,,3.501014979556203,0.0,0.0,0.0,0.0,524288,685,256,16,-103.1157,0.07989311004057527,-0.0031835737245273776,5.465236577391624,0,0.0,0.0,0.0,,,0.37459923728266714,0,0,0.0,-105.45122,-105.45121765136719,0.0,1521.0886517930937
4,1784111720.6840703,,6.281415726989508,,3.3360082656145096,,6.441242676228285,,1.6579049494612264,,3.3206546027213335,0.0,0.0,0.0,0.0,688128,820,336,21,-100.32091,0.07491233407054096,-0.002201135923678521,5.39839309155941,0,0.0,0.0,0.0,,,0.4113590341823362,0,0,0.0,-108.702,-108.7020034790039,0.0,1723.6831172034101
5,1784111816.1813495,,5.112866905983537,,3.9162611356005073,,6.561172930523753,,1.1360376892844215,,2.724653212353587,0.0,0.0,0.0,0.0,851968,929,416,26,-105.34898,0.05345364746171981,-0.002104151925595943,5.280024138092995,0,0.0,0.0,0.0,,,0.40950133641879416,0,0,0.0,-143.08069,-143.0806884765625,0.0,1715.6508562602241
6,1784111902.2486715,,4.717611521482468,,4.034831577446312,,6.992181949317455,,2.1334498072974384,,3.44163098372519,0.0,0.0,0.0,0.0,1015808,1004,496,31,-107.098526,0.03994999012211338,-0.0022988596552750095,5.131071764230728,0,0.0,0.0,0.0,,,0.43048947535684884,0,0,0.0,-135.9432,-135.94320678710938,0.0,1903.6280531018733
7,1784111979.7760887,,4.765811280813068,,4.565311474725604,,7.4566952139139175,,1.46166019665543,,3.102818774059415,0.0,0.0,0.0,0.0,1179648,1058,576,36,-107.046,0.03289265632629394,-0.0011580448335735127,4.91803437769413,0,0.0,0.0,0.0,,,0.46929718583385593,0,0,0.0,-142.47502,-142.4750213623047,0.0,2113.314569418917
8,1784112050.290851,,5.639318758621812,,2.9232068452984095,,6.086713261902332,,2.074202075600624,,3.734556371346116,0.0,0.0,0.0,0.0,1343488,1110,656,41,-102.63341,0.04432529911864549,-0.0017787007323931902,4.741763719916344,0,0.0,0.0,0.0,,,0.4984206864301054,0,0,0.0,-122.81838,-122.8183822631836,0.0,2323.4850707928626
9,1784112127.0689814,,6.315195709466934,,3.9282155642285943,,7.133028786629438,,1.6174332494847476,,3.159003173932433,0.0,0.0,0.0,0.0,1507328,1166,736,46,-101.62716,0.04241652361815795,-0.003015033542760648,4.613314700126648,0,0.0,0.0,0.0,,,0.506622918789766,0,0,0.0,-110.16701,-110.16700744628906,0.0,2133.940866431739
