# _tick,_time,plr_track_area,track_area,plr_track_perimeter,track_perimeter,plr_track_amplitude,track_amplitude,plr_track_convex,track_convex,plr_track_notches,track_notches,plr_track_complexity,track_complexity,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:CarRacingF1-Germany-v0,test_returns:CarRacingF1-Germany-v0,target_agent_return,target_solved_rate,sps
38,1784089914.587369,,66679.36865585807,,2309.1625412071926,,0.20109449108651875,,0.5169634512749887,,0.5190076030412164,,0.18688834609788366,0.0,0.0,0.0,0.0,382000,713,3056,191,223.40425,0.011987680656602606,-0.03431896606343798,-1.9581804051995277,0,0.0,0.0,0.0,,,4.829956344625284,0,0,,,,,79.09073439264559
39,1784090039.6091812,,66482.31054536591,,2304.4464283841216,,0.2013140138353918,,0.5169634525147005,,0.5190076030412164,,0.18697949352639054,0.0,0.0,0.0,0.0,392000,714,3136,196,224.65976,0.012951947428518906,-0.0238817478002602,-1.9220784194767475,0,0.0,0.0,0.0,,,5.01685286976709,0,0,,,,,79.98606082766501
40,1784090198.8365552,,65860.93241478362,,2296.83137262146,,0.2005518100652782,,0.5169634600556727,,0.5190076030412164,,0.1866630233931805,0.0,0.0,0.0,0.0,402000,715,3216,201,247.02505,0.011889217072166502,-0.03620799876989622,-2.001168254762888,0,0.0,0.0,0.0,,,5.865007083578487,0,0,1.0,338.04236,338.0423583984375,1.0,62.803256514533146
41,1784090324.5000374,,67245.95314966227,,2318.2607077960824,,0.20150423683126406,,0.5169634572870503,,0.5190076030412164,,0.18705847622576527,0.0,0.0,0.0,0.0,412000,720,3296,206,217.8374,0.023317686573136598,-0.027520079762325622,-2.0503718480467796,0,0.0,0.0,0.0,,,3.6611427033473767,0,0,,,,,79.57759835501177
42,1784090453.6319833,,67074.83009180594,,2315.633380966796,,0.20102772766244423,,0.5169634579584507,,0.5190076030412164,,0.18686062685481625,0.0,0.0,0.0,0.0,422000,733,3376,211,76.98183,0.05078029166907072,-0.026563509720290313,-2.0359099581837654,0,0.0,0.0,0.0,,,4.833711837182824,0,0,,,,,77.44017936135049
43,1784090579.9027565,,68175.29010800619,,2332.379044205669,,0.20180860580503865,,0.5169634517791402,,0.5190076030412164,,0.1871848509733983,0.0,0.0,0.0,0.0,432000,737,3456,216,153.71045,0.021023504785262048,-0.03320224068124844,-2.0710291862487793,0,0.0,0.0,0.0,,,5.077505564887126,0,0,,,,,79.19489511555702
44,1784090708.4700809,,67225.8519603759,,2320.8523564544107,,0.20032870426796623,,0.5169634530704328,,0.5190076030412164,,0.18657038711206247,0.0,0.0,0.0,0.0,442000,746,3536,221,119.48759,0.03403684840304777,-0.01944620987160306,-2.0576834678649902,0,0.0,0.0,0.0,,,5.222254553682527,0,0,,,,,77.78024783309998
45,1784090868.5964658,,66929.82509530426,,2320.7915551516826,,0.1990263885327961,,0.5169634471365965,,0.5190076030412164,,0.1860296565108044,0.0,0.0,0.0,0.0,452000,749,3616,226,124.818436,0.033514368114992976,-0.013701583136935369,-2.077526479959488,0,0.0,0.0,0.0,,,5.409945901063982,0,0,1.0,486.4048,486.40478515625,1.0,62.4506805866139
46,1784090996.03749,,66763.73017819235,,2314.683937192763,,0.19971022439903618,,0.5169634422501584,,0.5190076030412164,,0.18631358834456546,0.0,0.0,0.0,0.0,462000,752,3696,231,193.47482,0.021322880609659478,-0.017452010572014842,-2.11396087706089,0,0.0,0.0,0.0,,,5.590193253525433,0,0,,,,,78.46764612842519
47,1784091122.644226,,65584.80967597131,,2291.4010003308435,,0.20039381793417932,,0.5169634430741582,,0.5190076030412164,,0.1865974207030687,0.0,0.0,0.0,0.0,472000,756,3776,236,193.33044,0.03366954979719594,-0.033455975193646736,-2.1603161841630936,0,0.0,0.0,0.0,,,6.232173005825907,0,0,,,,,78.98474159964941
48,1784091250.784683,,66559.06759745008,,2314.4527946185135,,0.19879434842106383,,0.516963442707541,,0.5190076030412164,,0.1859333111592336,0.0,0.0,0.0,0.0,482000,760,3856,241,175.1513,0.0232808809960261,-0.029338871190702775,-2.1312201991677284,0,0.0,0.0,0.0,,,4.430172146697107,0,0,,,,,78.03937830672066
49,1784091393.6597507,,65580.97617889811,,2292.730492455058,,0.20032895183050917,,0.5169634407338233,,0.5190076030412164,,0.18657048743421423,0.0,0.0,0.0,0.0,492000,766,3936,246,125.52372,0.04662537091644481,-0.01623242665664293,-2.1574855744838715,0,0.0,0.0,0.0,,,5.915417215407526,0,0,,,,,69.99120709443439
50,1784091586.275739,,66316.5823989754,,2312.2405851525778,,0.19843441277517704,,0.5169634473919147,,0.5190076030412164,,0.18578386462665175,0.0,0.0,0.0,0.0,502000,777,4016,251,157.30042,0.02610932179959491,-0.030335429320984986,-2.171781547367573,0,0.0,0.0,0.0,,,6.488511017388315,0,0,1.0,485.20386,485.203857421875,1.0,51.91683412174033
51,1784091716.8106654,,66731.85124375409,,2315.1897070035834,,0.1996189106750759,,0.516963432782567,,0.5190076030412164,,0.18627567243744925,0.0,0.0,0.0,0.0,512000,782,4096,256,181.70644,0.02519635160570033,-0.023215762805193663,-2.1993114575743675,0,0.0,0.0,0.0,,,5.963304329201619,0,0,,,,,76.60771654160321
52,1784091845.463358,,66501.63480920617,,2308.353870105826,,0.2002197191285837,,0.5169634445058937,,0.5190076030412164,,0.1865251341063882,0.0,0.0,0.0,0.0,522000,787,4176,261,179.43161,0.019146913022268564,-0.0330586813724949,-2.225034698843956,0,0.0,0.0,0.0,,,7.061075434315924,0,0,,,,,77.7286685295923
53,1784091975.0579672,,65485.57403699629,,2292.1418564229916,,0.1998685364688897,,0.5169634523240701,,0.5190076030412164,,0.1863793224936736,0.0,0.0,0.0,0.0,532000,792,4256,266,147.65416,0.035077664302662015,-0.02312074488872895,-2.2904685139656067,0,0.0,0.0,0.0,,,7.585704612171579,0,0,,,,,77.16368074859379
54,1784092104.603818,,65641.22078366196,,2295.792827598349,,0.19966899694337248,,0.5169634418431482,,0.5190076030412164,,0.18629647037280864,0.0,0.0,0.0,0.0,542000,799,4336,271,148.98381,0.04458061122568324,-0.020822361042519333,-2.3127615079283714,0,0.0,0.0,0.0,,,5.398833906709953,0,0,,,,,77.19276582581328
55,1784092269.4604197,,65138.26888328079,,2279.806372830696,,0.20169765341637122,,0.5169634443840382,,0.5190076030412164,,0.1871387813877427,0.0,0.0,0.0,0.0,552000,808,4416,276,63.338512,0.018922668794402853,-0.021406641555586248,-2.2619398832321167,0,0.0,0.0,0.0,,,6.898226966800637,0,0,1.0,680.91003,680.9100341796875,1.0,60.65877249887746
56,1784092401.4116905,,65918.92613022478,,2294.515166786822,,0.20136490468061993,,0.5169634477396221,,0.5190076030412164,,0.18700062275985369,0.0,0.0,0.0,0.0,562000,820,4496,281,69.75015,0.03994467435404658,-0.027511208812939003,-2.3373900949954987,0,0.0,0.0,0.0,,,6.603761512008202,0,0,,,,,75.7855483584556
57,1784092530.9242766,,66821.63468210585,,2307.964469536007,,0.20211909496309108,,0.5169634483148874,,0.5190076030412164,,0.18731376726750062,0.0,0.0,0.0,0.0,572000,829,4576,286,124.00801,0.05721006391104311,-0.023576482068165205,-2.3313901871442795,0,0.0,0.0,0.0,,,5.559477796719705,0,0,,,,,77.21256351852965
58,1784092664.178638,,67372.00189168773,,2314.338126899366,,0.20309616295383703,,0.5169634508241994,,0.5190076030412164,,0.1877194523420713,0.0,0.0,0.0,0.0,582000,844,4656,291,144.9981,0.04020534979645163,-0.02307090105750831,-2.3669408187270164,0,0.0,0.0,0.0,,,5.91205679573428,0,0,,,,,75.04443985739702
59,1784092794.8046324,,66424.30783537556,,2302.6599301246156,,0.20158722237060886,,0.5169634352514675,,0.5190076030412164,,0.18709292791933863,0.0,0.0,0.0,0.0,592000,850,4736,296,174.82486,0.009537548103253357,0.004715954179118853,-2.3411961123347282,0,0.0,0.0,0.0,,,10.648063996755315,0,0,,,,,76.55445156593889
60,1784092956.454088,,66331.30806431705,,2300.9540304949874,,0.20159726277206158,,0.5169634429744859,,0.5190076030412164,,0.18709709829969556,0.0,0.0,0.0,0.0,602000,852,4816,301,186.55246,0.010137599121662788,-0.02427950140554458,-2.3440666049718857,0,0.0,0.0,0.0,,,7.559587510613126,0,0,1.0,663.7732,663.773193359375,1.0,61.86227554237346
61,1784093083.2928243,,67059.03513953378,,2312.9751710164182,,0.20183012268424044,,0.516963433784092,,0.5190076030412164,,0.18719378131350825,0.0,0.0,0.0,0.0,612000,853,4896,306,206.97221,0.02953568648081273,-0.022814007636043243,-2.385847896337509,0,0.0,0.0,0.0,,,6.908259235240266,0,0,,,,,78.84023334704615
62,1784093209.7856922,,66257.39849228403,,2297.635914961138,,0.20248133474917637,,0.5169634374076726,,0.5190076030412164,,0.1874641692485395,0.0,0.0,0.0,0.0,622000,858,4976,311,222.51619,0.04159574524965137,-0.01908639171961113,-2.4037020429968834,0,0.0,0.0,0.0,,,7.26625387336935,0,0,,,,,79.05584621823033
63,1784093337.4524126,,67392.9421117999,,2322.848340422181,,0.2006540477243611,,0.5169634405552306,,0.5190076030412164,,0.18670546919099693,0.0,0.0,0.0,0.0,632000,860,5056,316,201.65172,0.026603636040817946,-0.023958935045811813,-2.4739538952708244,0,0.0,0.0,0.0,,,12.32671169874862,0,0,,,,,78.32900161770841
64,1784093468.027477,,66733.76546678523,,2307.3748257538773,,0.2019665644602418,,0.5169634511779507,,0.5190076030412164,,0.1872504362475737,0.0,0.0,0.0,0.0,642000,866,5136,321,178.04611,0.041021467797691,-0.01900150269284495,-2.478677399456501,0,0.0,0.0,0.0,,,10.938068418872772,0,0,,,,,76.58425442343291
65,1784093635.0288866,,67385.56299178678,,2319.067154175726,,0.20165705901274403,,0.5169634448357173,,0.5190076030412164,,0.1871219264347798,0.0,0.0,0.0,0.0,652000,876,5216,326,181.84111,0.040316600061487406,-0.019489236856315983,-2.4667547419667244,0,0.0,0.0,0.0,,,9.223958433110319,0,0,1.0,640.36865,640.36865234375,1.0,59.8797556692461
66,1784093766.1644514,,67064.5010461109,,2313.976686339142,,0.2015623972113753,,0.5169634441368519,,0.5190076030412164,,0.1870826221393044,0.0,0.0,0.0,0.0,662000,884,5296,331,188.8027,0.019601433945354074,-0.011786941840910004,-2.475187323987484,0,0.0,0.0,0.0,,,8.410076853384322,0,0,,,,,76.25694296035684
67,1784093894.1171885,,67108.08881349923,,2312.3574223030314,,0.20217803868643283,,0.5169634330791439,,0.5190076030412164,,0.1873382380128047,0.0,0.0,0.0,0.0,672000,887,5376,336,201.84604,0.011883131039212458,-0.03347554623178439,-2.482575945556164,0,0.0,0.0,0.0,,,10.456157645342097,0,0,,,,,78.15383590867887
68,1784094024.1767774,,67278.60297542944,,2318.641621602093,,0.20143328188476986,,0.5169634450012797,,0.5190076030412164,,0.18702901284324802,0.0,0.0,0.0,0.0,682000,891,5456,341,213.81465,0.0157166021381272,-0.023737223013085895,-2.5146897733211517,0,0.0,0.0,0.0,,,6.796225897604394,0,0,,,,,76.88784477070952
69,1784094163.1599348,,68045.3627560283,,2327.759631442722,,0.20247491118818528,,0.516963444704077,,0.5190076030412164,,0.187461503606226,0.0,0.0,0.0,0.0,692000,894,5536,346,211.73938,0.007045377278700471,-0.03286500291142147,-2.465522527694702,0,0.0,0.0,0.0,,,7.831709395415313,0,0,,,,,71.95116872902126
70,1784094359.380266,,67525.3901106932,,2320.3169602243415,,0.2019671708799151,,0.5169634446552873,,0.5190076030412164,,0.18725068673217787,0.0,0.0,0.0,0.0,702000,894,5616,351,211.73938,0.00875966448802501,-0.02594759928979329,-2.499320939183235,0,0.0,0.0,0.0,,,5.737070876449601,0,0,1.0,708.9821,708.9821166992188,1.0,50.96312045421239
71,1784094487.2596953,,66551.81730242423,,2303.554924504223,,0.2019244742134011,,0.5169634451852141,,0.5190076030412164,,0.187232958922527,0.0,0.0,0.0,0.0,712000,894,5696,356,211.73938,0.0111066524987109,-0.022379198817361612,-2.5080045834183693,0,0.0,0.0,0.0,,,9.053400866982088,0,0,,,,,78.1986282309793
72,1784094614.9947052,,67696.51201063505,,2327.8714353993364,,0.20072256739327524,,0.5169634368174597,,0.5190076030412164,,0.1867339182267422,0.0,0.0,0.0,0.0,722000,896,5776,361,220.2913,0.01197599366423674,-0.030427527161009493,-2.560313291847706,0,0.0,0.0,0.0,,,8.585167462593713,0,0,,,,,78.28709022297252
73,1784094742.487463,,68295.96956557164,,2339.297498896454,,0.2002426138016645,,0.5169634448299568,,0.5190076030412164,,0.1865346401787193,0.0,0.0,0.0,0.0,732000,896,5856,366,220.2913,0.01344292753492482,-0.016839894276927225,-2.59731063246727,0,0.0,0.0,0.0,,,11.490048689108162,0,0,,,,,78.43581895467257
74,1784094871.0810745,,66277.55517500723,,2299.789649648055,,0.2016288804726806,,0.5169634499990552,,0.5190076030412164,,0.18711022756621898,0.0,0.0,0.0,0.0,742000,899,5936,371,262.69135,0.009542008003336377,-0.02583703254640568,-2.5870494320988655,0,0.0,0.0,0.0,,,8.171060619616757,0,0,,,,,77.76437009578383
75,1784095035.7995572,,65014.68756516661,,2281.84104079886,,0.2006682790234779,,0.5169634447513498,,0.5190076030412164,,0.18671137895217493,0.0,0.0,0.0,0.0,752000,903,6016,376,232.99936,0.042428153567016125,-0.006388264891029394,-2.59146635979414,0,0.0,0.0,0.0,,,10.981325632283745,0,0,1.0,631.1004,631.1004028320312,1.0,60.70965803545829
76,1784095163.3981903,,67168.53937801611,,2322.9916419937845,,0.19940945471732827,,0.5169634544002232,,0.5190076030412164,,0.18618870937332183,0.0,0.0,0.0,0.0,762000,907,6096,381,197.78108,0.010744278348283842,-0.025608815703890286,-2.5823597609996796,0,0.0,0.0,0.0,,,9.516780757694058,0,0,,,,,78.37071551342709
