# _tick,_time,plr_track_area,track_area,plr_track_perimeter,track_perimeter,plr_track_amplitude,track_amplitude,plr_track_convex,track_convex,plr_track_notches,track_notches,plr_track_complexity,track_complexity,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:CarRacingF1-Germany-v0,test_returns:CarRacingF1-Germany-v0,target_agent_return,target_solved_rate,sps
0,1784439875.0867207,,66179.1121627555,,2300.892516318832,,0.20159160355936065,,0.5169634431700139,,0.5190076030412164,,0.18709474859926595,0.0,0.0,0.0,0.0,2000,4,16,1,-14.448819,0.20500961691141129,0.0010134227923117578,-0.08113939058966935,0,0.0,0.0,0.0,,,1.0495075794439397,0,0,0.0,-146.92296,-146.92295837402344,0.0,24.419237941666076
1,1784440225.1393886,,67643.88845193408,,2335.3192792734303,,0.19775673060120322,,0.5169634483133316,,0.5190076030412164,,0.18550248705034478,0.0,0.0,0.0,0.0,12000,53,96,6,-10.879828,0.09734164783731103,-0.0161528874546093,-0.1230063468683511,0,0.0,0.0,0.0,,,0.8158870474057599,0,0,,,,,28.56713025131243
2,1784440579.224077,,66949.05678814204,,2317.9152199325836,,0.20020311299366372,,0.5169634462779664,,0.5190076030412164,,0.18651823949257829,0.0,0.0,0.0,0.0,22000,149,176,11,-10.000001,0.16304478608071804,-0.020712673099751555,-0.2123434767127037,0,0.0,0.0,0.0,,,0.9150618524281419,0,0,,,,,28.24183038082081
3,1784440946.2074294,,67082.88287429383,,2320.4681120500686,,0.19963252184389704,,0.5169634488213541,,0.5190076030412164,,0.18628132708529024,0.0,0.0,0.0,0.0,32000,282,256,16,-10.015001,0.2605235041119158,-0.024872356822015718,-0.31915234215557575,0,0.0,0.0,0.0,,,1.197116194726803,0,0,,,,,27.24919642606967
4,1784441309.3970132,,66097.06164913691,,2303.979682329238,,0.19944658487132005,,0.5169634408472388,,0.5190076030412164,,0.18620412332850408,0.0,0.0,0.0,0.0,42000,375,336,21,-10.8497715,0.22448418894782662,-0.022522826859130873,-0.3659959277138114,0,0.0,0.0,0.0,,,1.4890217840154432,0,0,,,,,27.53382552223618
5,1784441683.5266187,,65405.84865615536,,2308.776442394133,,0.19658492890460544,,0.5169634468080376,,0.5190076030412164,,0.18501594755745335,0.0,0.0,0.0,0.0,52000,436,416,26,-9.214354,0.35104725789278746,-0.02828418190620141,-0.5433727893978357,0,0.0,0.0,0.0,,,1.653124441336428,0,0,0.0,-136.65422,-136.6542205810547,0.0,26.72870535238946
6,1784442038.3553421,,65316.66008130095,,2290.9201792661665,,0.20076947085697966,,0.5169634478615132,,0.5190076030412164,,0.18675339503897018,0.0,0.0,0.0,0.0,62000,509,496,31,-10.025,0.4897211277857423,-0.031778577311342815,-0.5722250547260046,0,0.0,0.0,0.0,,,1.9512248066714466,0,0,,,,,28.182610918676072
7,1784442389.3781326,,66370.91085663062,,2308.239434278412,,0.19986122852304122,,0.5169634483628998,,0.5190076030412164,,0.18637628739787312,0.0,0.0,0.0,0.0,72000,572,576,36,-7.7441916,0.6716200616210699,-0.030022063736396376,-0.7191903442144394,0,0.0,0.0,0.0,,,2.422286392896163,0,0,,,,,28.488177682356337
8,1784442736.6125047,,68051.20427192836,,2324.082656426367,,0.20354736126990053,,0.5169634449450262,,0.5190076030412164,,0.18790679145144973,0.0,0.0,0.0,0.0,82000,622,656,41,-9.349289,0.6924115289002657,-0.025494307114058756,-0.899094620719552,0,0.0,0.0,0.0,,,2.444843888060065,0,0,,,,,28.798992604066292
9,1784443076.3680303,,65553.2687400377,,2287.4042277776234,,0.20134355653708208,,0.5169634434613992,,0.5190076030412164,,0.18699175802516355,0.0,0.0,0.0,0.0,92000,661,736,46,-6.6832113,0.8348701074719429,-0.016013157158795366,-0.9801123850047588,0,0.0,0.0,0.0,,,5.585707919896086,0,0,,,,,29.43292828112928
10,1784443441.5915592,,68086.1181676834,,2332.482884542737,,0.20137702384618344,,0.5169634479363827,,0.5190076030412164,,0.18700565475046185,0.0,0.0,0.0,0.0,102000,699,816,51,-5.362812,0.7929926831275225,-0.015821978926396696,-1.0144694689661264,0,0.0,0.0,0.0,,,3.5375785302200726,0,0,0.6666666666666666,213.0161,213.01609802246094,0.6666666666666666,27.380491821651557
