# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
10,1784565559.1304796,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.182840439723805,,5.972244672477245,,9.72799444384873,,1.0303446099860594,,4.090053368068766,,1.9949591169133782,,4.868711806368083,,8.375,-0.2711280584335327,-0.0006380323902703822,0.03509678860427812,1.4578056000173092,1671168,2919,816,51,-95.23316,0.015451266977470368,-0.0019173119857441635,3.531179687380791,-110.54309,0.03669427775312215,-0.0016586641970206984,3.670671509206295,,,0.95,0.85,0.6668024214641914,0.6102462867402992,0.6750772022996857,0.0,-96.63776,2419.8936936703612,-95.23316
11,1784565627.8539171,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.206916661001742,,5.341983120888472,,9.24486898444593,,0.5640445007011294,,3.5901005771011114,,1.6798655539751053,,4.584064086899161,,7.1875,-0.5235506296157837,0.0004697090480476618,0.2084954685997218,1.4571033343672752,1835008,3257,896,56,-101.59882,0.01416937618632801,-0.0014891621336573734,3.258299231529236,-93.83199,0.04695985188009218,-0.001528188306838274,3.4376113578677177,,,0.95,0.85,0.7168061174191107,0.6036889720065621,1.6101593602803925,0.0,-99.169624,2384.0469909992707,-101.59882
12,1784565697.5041265,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.675980796746444,,5.491720159072429,,9.3480812786147,,0.7926968061365187,,3.762650496326387,,1.8916624318808317,,4.791082696057856,,7.6875,-0.7880963683128357,-0.0010474217706359923,0.15141878509894013,1.4667463973164558,1998848,3618,976,61,-90.56342,0.012635841791052371,-0.003431978091975907,2.9647926479578017,-102.92954,0.0596116533735767,-0.0010700666913180611,3.136413599550724,,,0.95,0.85,0.676420154761131,0.7284735598729165,0.9758964885958907,0.0,-86.97736,2352.327570309571,-90.56342
13,1784565765.3220499,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.408536539413035,,5.238732353784144,,9.180472891777754,,0.6731588037218899,,3.5633572707884014,,1.6421847243327647,,4.647075058892369,,7.375,-0.5193839073181152,-0.003196149948053062,0.15198034327477217,1.4705626517534256,2162688,4010,1056,66,-94.07396,0.01241991730639711,-0.0023752793757012116,2.6804904669523237,-91.88446,0.03633215423906222,-0.001686849054385675,2.8788312166929244,,,0.95,0.85,0.8284233641626141,0.8062757352878975,1.5164609905391049,0.0,-97.04834,2415.87898869775,-94.07396
14,1784565833.7807539,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.452399899251759,,5.5416578345466405,,9.402512770146132,,0.7301541198976338,,3.6876696089748293,,1.974069114367012,,4.686113377101719,,7.6875,-0.7560321092605591,-0.00036838423693552613,0.04307943774620071,1.4715306758880615,2326528,4408,1136,71,-98.13932,0.016701270296471192,-0.0014874313055770472,2.4602892324328423,-87.717514,0.030011523875873535,-0.0009773063276952599,2.6546043798327448,,,0.95,0.85,0.8773902689795327,0.8646756306857128,0.5559338790978399,0.0,-87.502815,2393.2686356807358,-98.13932
15,1784565901.2444506,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.234080861788243,,5.36260680668056,,9.279368250630796,,0.6785404507536441,,3.6970415702089667,,1.7979353130795062,,4.647068731253967,,7.4375,-0.7588613629341125,0.0005016755894757807,0.14506950322538614,1.4690314196050167,2490368,4758,1216,76,-82.367516,0.013287429726915434,-0.002236314894980751,2.2437233075499536,-86.17923,0.027392701618373393,-0.0013031989219598472,2.3735128059983253,,,0.95,0.85,0.905869768673368,0.9084187848863554,1.0193091254766433,0.0,-79.05577,2428.5680266935155,-82.367516
16,1784565969.0804424,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.909056570380926,,6.7348438035696745,,9.996536216465756,,1.371078856056556,,4.414987631142139,,2.3521797438152134,,5.0,,8.75,-1.5320911407470703,-0.00019484182121232152,0.4428808633238077,1.4716784246265888,2654208,5218,1296,81,-80.80967,0.0167704013409093,-0.0007662887604965362,2.00512955263257,-82.688095,0.07797940492164343,-0.0002817471337039024,2.167689473927021,,,0.95,0.85,0.9668021676515097,0.9217119692504252,1.2326978794536467,0.0,-85.077774,2415.233766289054,-80.80967
17,1784566038.0844204,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.675586201250553,,6.81036830926314,,10.0,,1.4046206809580326,,4.279618286993355,,2.35783031815663,,4.995928679127246,,8.8125,-1.0828713178634644,0.0005626966012641788,0.2139625942800194,1.467573169618845,2818048,5647,1376,86,-82.48287,0.011999637447297573,-0.0014876654924592004,1.773811998218298,-94.82298,0.056385192647576333,-0.00031985600071493536,1.9270085655152798,,,0.95,0.85,1.0624143096279652,0.9996781914077886,0.8694264497496458,0.0,-72.98847,2374.356560529777,-82.48287
18,1784566105.0940003,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.038208180019865,,5.9600198259577155,,9.543817611411214,,0.9247873950662324,,3.992405729019083,,1.9466573019744828,,4.812186781084165,,8.125,-0.8146169185638428,-0.006320046697510406,0.0783879563678056,1.476498305797577,2981888,6049,1456,91,-83.2513,0.009476001048460603,-0.001017001142463414,1.5429254077374934,-83.92389,0.03863580977777019,-0.00045287681714398784,1.7441215835511685,,,0.95,0.85,1.1221253618369407,1.1781743128516302,0.7267979890495715,0.0,-79.86012,2445.0234562705928,-83.2513
19,1784566173.3658733,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.216505926568061,,5.311379427090287,,9.26228750590235,,0.6477256529906299,,3.6079543749801815,,1.5824194676242769,,4.619100340642035,,7.1875,-0.8233156204223633,0.0004441956989467144,0.08503699442371726,1.4766076914966106,3145728,6423,1536,96,-57.10921,0.01032431083440315,-0.0005175692262127995,1.3115113474428655,-71.522934,0.029351057473104448,-0.00047321692400146274,1.5046669639647008,,,0.95,0.85,1.1616033651863114,1.1567897888702163,1.1184521892961476,0.0,-113.54368,2399.817102184124,-57.10921
20,1784566241.0571187,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.149892742745578,,6.453097048215568,,9.849973225966096,,1.1439854936324991,,4.136184227885678,,2.2259763623587787,,4.981034366413951,,8.5625,-1.6588958501815796,-0.002067310328129679,0.48627801053225994,1.4804278835654259,3309568,6818,1616,101,-66.52549,0.012022510828683153,-4.524807445704937e-05,1.0811203666031362,-77.73044,0.06546827245038003,0.0009577758391969837,1.2631931364536286,,,0.95,0.85,1.3044869772134422,1.1740285873268195,0.7867978313978097,0.0,-71.54269,2420.40158604076,-66.52549
21,1784566309.8389852,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.852087322622538,,6.762339792679995,,9.964607206988148,,1.2525858609005809,,4.216079466510564,,2.237470719497651,,4.983616573736072,,8.5,-1.3673975467681885,-0.002368506568018347,0.3931502280756831,1.4978884160518646,3473408,7253,1696,106,-64.407,0.010175135530880652,-0.00018139005987904966,0.8817726101726293,-82.90452,0.07024308466352522,0.00031645715062040837,1.0862434267997743,,,0.95,0.85,1.418961473496244,1.235754625802985,0.8742983447417116,0.0,-65.22624,2382.023500759349,-64.407
22,1784566375.8101022,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.481114361435175,,5.254425656050444,,9.320871036499739,,0.6996208421187475,,3.6075169164687395,,1.6446590735577047,,4.66644433606416,,7.25,-0.9960588812828064,-0.0034275753423571587,0.24049443192780018,1.498171091079712,3637248,7683,1776,111,-71.54652,0.009346976844244636,0.0007016840936557855,0.7277289044111968,-75.48253,0.03623935083160177,-0.0001358417997835204,0.8889616038650274,,,0.95,0.85,1.4501486698613149,1.3401153721133259,0.7271524340475544,0.0,-87.2558,2483.509648425925,-71.54652
23,1784566443.704967,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.7760211726417765,,5.701567266165512,,9.5661093108356,,0.8368439143232536,,3.9049403752396756,,1.8608613794203848,,4.829001030884683,,7.6875,-1.0372331142425537,-0.005167353490833193,0.10238460928667337,1.4974723532795906,3801088,8032,1856,116,-47.09217,0.008727962686680257,0.0008935841629863717,0.5502461519092321,-73.74754,0.04094327159691602,0.00011249870876781643,0.6906550623476505,,,0.95,0.85,1.540640950484363,1.4185594332729976,0.6983248520800149,0.0,-63.660717,2413.1441266025786,-47.09217
24,1784566511.1642005,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.562967981211841,,6.6891128141433,,10.0,,1.3287413397338241,,4.292424941435456,,2.3058953774161637,,4.97944350540638,,8.75,-0.9382064938545227,-0.006672181247267872,0.1656894141342491,1.495078183710575,3964928,8484,1936,121,-62.29782,0.008861731947399675,0.00010241714917356149,0.3960337366908789,-87.30257,0.05259941988624632,0.000530082741897786,0.5216723490506411,,,0.95,0.85,1.5169129954162535,1.5778013068975347,0.8294337688468616,0.0,-67.54659,2428.7256960580794,-62.29782
25,1784566578.728384,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.638378676958382,,5.39945855550468,,9.601809586631134,,0.8199265049188398,,3.82738265581429,,1.8840610765619203,,4.700722190318629,,7.8125,-1.4070818424224854,-0.001431121549103409,0.22807505633682013,1.5088436976075172,4128768,8927,2016,126,-47.722992,0.008565196077688597,0.0007523367334215436,0.23180299261584877,-84.36291,0.04718256233027205,0.0008906524279154837,0.3695360656827688,,,0.95,0.85,1.484394391927461,1.4911697537554613,0.6137717512681946,0.0,-73.465866,2424.9531722639585,-47.722992
26,1784566644.5747266,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.961620531976223,,6.88469688501209,,10.0,,1.4810947123914957,,4.438573791645467,,2.468668293207884,,5.0,,8.9375,-1.4841034412384033,0.0010894049191847444,0.4600147381424904,1.5021274909377098,4292608,9464,2096,131,-39.83897,0.006117774015001487,0.001288090406160336,0.07837521657347679,-84.564186,0.05199158911127597,0.000912309174600523,0.22456719782203435,,,0.95,0.85,1.6812292385292735,1.5802956077563288,1.6434984420630125,0.0,-90.60997,2488.2174968653203,-39.83897
27,1784566711.004032,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.053821802139283,,5.311548461206257,,9.12823236733675,,0.6548824738711119,,3.560942226089537,,1.5388404801487923,,4.598020244389772,,7.1875,-1.4255013465881348,0.00365323678124696,0.18306076829321682,1.5064710825681686,4456448,9918,2176,136,-53.740364,0.005841977054660674,0.00023550974292447792,-0.08739324659109116,-70.59085,0.03843295760452747,0.0011058047704864294,0.029067383706569673,,,0.95,0.85,1.6968961981253088,1.716849844685028,1.5265990735340766,0.0,-74.5923,2466.381352877645,-53.740364
28,1784566778.0294523,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.148078642785549,,5.193628030829132,,9.146881393622607,,0.583644493483007,,3.556242849677801,,1.6267065117135644,,4.6007458958774805,,7.0625,-1.1390693187713623,0.00026376184541732073,0.1567868327256292,1.5098723843693733,4620288,10384,2256,141,-39.967278,0.0056952349856146615,0.00035330342943780125,-0.2778448794037104,-69.10086,0.03475302343722433,-0.00010745182808022947,-0.1436512775719166,,,0.95,0.85,1.685943289589948,1.7602254214627984,0.831180187566015,0.0,-84.19414,2444.4456225644253,-39.967278
29,1784566843.826619,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.1127209682017565,,5.226091913878918,,9.24926623608917,,0.6162043180665933,,3.5775617510080338,,1.6670714803040028,,4.7102759529370815,,7.1875,-1.0965744256973267,8.161651203408837e-05,0.1630070609971881,1.5028388127684593,4784128,10792,2336,146,-33.542297,0.00480959284468554,0.0013754143743426538,-0.4173616038635373,-80.64523,0.04067585493903607,0.0004913250595564023,-0.30838522389531137,,,0.95,0.85,1.8756241345432045,1.58303825877714,0.5402326754042157,0.0,-67.76997,2490.0769752049505,-33.542297
30,1784566908.2294645,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.28800817579031,,5.4432382538798265,,9.354605599306524,,0.6987909944728017,,3.7300961041473784,,1.6907839672639966,,4.691927672451129,,7.5625,-0.5979002714157104,0.00036068528424948454,0.09769007959403098,1.5122742429375648,4947968,11214,2416,151,-36.54326,0.0071006585159921086,0.000899630121421069,-0.5531528346240521,-75.16781,0.034327331150416286,0.0013880969272577204,-0.4284006576985121,,,0.95,0.85,1.703191782916815,1.8501099678939723,0.6229834178840085,0.0,-79.18762,2543.9855873561437,-36.54326
31,1784566974.1540828,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.560119762085378,,5.390180471877102,,9.441581007093191,,0.6369237317703664,,3.7707970566116273,,1.6894974343013018,,4.719158989930293,,7.5625,-1.8790900707244873,-0.001556130824610591,0.5958977937698364,1.511822760105133,5111808,11729,2496,156,-64.91872,0.011140010505914687,0.0012468983870348894,-0.6557900551706553,-68.66053,0.05284756866749376,0.0016565474914386868,-0.5674515597522258,,,0.95,0.85,1.864784035198409,1.8288803658751172,0.8861454487303584,0.0,-61.30227,2485.2627759998445,-64.91872
32,1784567038.7662756,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.874697275459766,,5.71336452383548,,9.517536559549626,,0.844705322640948,,3.765104317222722,,1.9312771202530712,,4.702783074462786,,7.625,-1.270749568939209,-0.005540012265555561,0.27139020152390003,1.5201700553297997,5275648,12166,2576,161,-41.3128,0.007730318597168662,0.001891054376756074,-0.7954024206846952,-83.15116,0.04373161434195936,0.0015292475422029384,-0.7102034036070108,,,0.95,0.85,1.842964215629756,2.2736889096223996,0.9760443284260967,0.0,-72.08685,2535.7442949981096,-41.3128
33,1784567102.8813856,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.507089752703905,,6.352526383008808,,9.91216534236446,,1.3433796121971682,,4.310195977799594,,2.199854094069451,,4.9655025012325495,,8.5,-1.1076115369796753,0.0003721245448105037,0.2741983304731548,1.5310161300003529,5439488,12685,2656,166,-51.322926,0.01186626048584003,0.002411072051472729,-0.9003192402422429,-76.70691,0.05848962317686528,0.001242676364199724,-0.8197088569402695,,,0.95,0.85,1.9573383095789112,1.9208363406693993,1.1214197584446701,0.0,-77.11658,2555.4038776564144,-51.322926
34,1784567168.2687895,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.108019915409386,,5.048674592748284,,9.100418938323855,,0.5429647804703563,,3.568892588838935,,1.525421081110835,,4.519539460539818,,7.1875,-1.4735429286956787,0.0011540747655089945,0.20190582238137722,1.5362824387848377,5603328,13193,2736,171,-49.273537,0.01109257092466578,0.001754291919496609,-0.9915632076561451,-81.2902,0.04327532752649858,0.0015672849243856036,-0.9316217590123415,,,0.95,0.85,1.9191862407267504,2.271094956788718,1.255204735208428,0.0,-67.57129,2505.6814194695944,-49.273537
