# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
0,1784864249.0456266,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.464101567631587,,6.13520910294028,,9.943867501802742,,1.2152779018506408,,4.029241515090689,,2.0853131846524775,,4.94368189945817,,8.125,0.0014760717749595642,-0.009619105781894177,0.10145168582675979,1.4193780608475208,1.0072455406188965,0.0,1.0429446697235107,0.1324610710144043,0.003704508999362588,0.665691614151001,0.6388388276100159,16,0.35338249802589417,5.617712020874023,0.3288355767726898,32768,209,16,1,-119.8494,0.0900982697494328,-0.0027516851914697327,5.6701429098844525,-115.151184,0.3706388041377068,-0.0027659977342409546,5.691515612602234,,,0.95,0.9,c2n,0.3495103468715934,0.37599727930637794,1.408100491321087,0.0,-135.0327,1730.7831833759412,-119.8494
1,1784864328.0022511,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.617877785116434,,6.437532386276871,,9.89065881446004,,1.14931957834051,,4.1827791766263545,,2.147422700363677,,4.930981662124395,,8.3125,0.0004882228095084429,-0.009181736066238955,0.06480739018297754,1.4211458377540112,0.9785130023956299,0.9373135566711426,0.92657470703125,-0.008005660027265549,0.0014013005420565605,0.687169075012207,0.6068576574325562,96,0.3521828055381775,5.708633899688721,0.09748866409063339,196608,798,96,6,-111.8959,0.01950470086594578,-0.0036908924445015145,5.549945941567421,-128.21614,0.060789937456138435,-0.0034451858417014593,5.702641069889069,,,0.95,0.9,c2n,0.24399118131879627,0.3706325144048958,1.3019206238209944,0.0,-140.70786,2075.0623042322545,-111.8959
2,1784864404.246115,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.659462223760784,,6.7158029824495316,,9.933342145755887,,1.398229279089719,,4.308911302592605,,2.2449044651002623,,4.959327781572938,,8.5625,0.0018007248872891068,-0.0016104310052469373,0.01125634021445876,1.4275389090180397,0.9442327618598938,0.9360292553901672,0.8868071436882019,-0.005186216905713081,0.004564906936138868,0.788420557975769,0.607508659362793,176,0.27632084488868713,5.847809791564941,0.03405323252081871,360448,1118,176,11,-122.65114,0.054652084142435345,-0.002033787242544349,5.485177010297775,-120.16398,0.026538601546781136,-0.003352384105528472,5.579531019926071,,,0.95,0.9,c2n,0.2496142511913723,0.3604716757310421,1.0763554085027218,0.0,-114.81622,2148.8941024016713,-122.65114
3,1784864482.9179437,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.597492535598576,,6.285280041396618,,9.931587970117107,,1.1387700297636911,,4.140270968899131,,2.184758873190731,,4.902377556078136,,8.375,0.003048674203455448,-0.0058598068135324866,0.0050458987898309715,1.4363087080419064,0.9451614022254944,0.933936357498169,0.875302255153656,0.0059675839729607105,0.008533823303878307,0.7457714080810547,0.5925465226173401,256,0.3671576678752899,5.694442272186279,0.04361507669091225,524288,1398,256,16,-127.96785,0.02546447269851342,-0.004557825223309919,5.394809439778328,-122.70402,0.03391695946920663,-0.002898199003539048,5.445821613073349,,,0.95,0.9,c2n,0.22497139845377295,0.3962511294336233,0.6850531003281262,0.0,-129.7679,2082.5756147652423,-127.96785
4,1784864559.7736537,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.946094625513069,,5.758275820408016,,9.638768292963505,,0.7996823559515178,,3.9783175594639033,,1.8219496931415051,,4.804802776314318,,7.9375,0.005259721539914608,-0.003030352760106325,0.005261374404653907,1.440670683979988,0.9132022261619568,0.9307651519775391,0.8152627348899841,-0.031709399074316025,0.015295243822038174,0.9278688430786133,0.5999903678894043,336,0.43447670340538025,5.335673809051514,0.016282672062516212,688128,1592,336,21,-111.993614,0.02112172792549245,-0.005763108169776388,5.151149800419807,-128.3092,0.010685058980016038,-0.0029693421369302087,5.232124710083008,,,0.95,0.9,c2n,0.2837758539096853,0.44479978809861864,0.7665777487899823,0.0,-123.11532,2131.7873044989124,-111.993614
5,1784864637.614191,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.344282166333869,,6.450419861357659,,9.866816430352628,,1.1339847492054105,,4.203309555537999,,2.096065762802027,,4.991053889505565,,8.4375,0.004516524728387594,-0.0036046881577931345,0.0065968396920652594,1.4434897787868977,0.8015754818916321,0.9262396693229675,0.5880023241043091,0.02461796998977661,0.011834857985377312,1.3494224548339844,0.6049832105636597,416,0.3838520348072052,5.690428733825684,0.03722364082932472,851968,1800,416,26,-115.38058,0.018928134097950532,-0.004277196791372262,4.880445411801338,-142.79103,0.019253126985859126,-0.0030487124880892225,4.99220838546753,,,0.95,0.9,c2n,0.35517214640904965,0.47489922173373245,0.6932118989053787,0.0,-110.82925,2104.815263489555,-115.38058
6,1784864714.380725,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.110194087959826,,5.9487712467089295,,9.761738848872483,,1.2307271615718491,,3.908227357082069,,2.004639901802875,,4.882954722357681,,8.0625,0.021736711263656616,-0.010376873484347016,0.0011690338205880835,1.4361705221235752,0.8151101469993591,0.9187024235725403,0.6072855591773987,-0.06398886442184448,0.059186361730098724,1.6419832706451416,0.5787147879600525,496,0.42174869775772095,5.4887189865112305,0.01897718757390976,1015808,1974,496,31,-89.69588,0.016931646259035916,-0.00445957957272185,4.57905465066433,-122.870224,0.010814280135673471,-0.0019520553105394356,4.770248901844025,,,0.95,0.9,c2n,0.4521853211859851,0.5386318303034349,0.7074687052482069,0.0,-107.774185,2134.265391679511,-89.69588
7,1784864790.8627582,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.803644547238946,,5.571239675569814,,9.370475994190201,,0.8162478960584849,,3.8020600349409506,,1.8099357181345113,,4.732286339160055,,7.4375,0.06925126165151596,-0.00124975701328367,0.007048038816719782,1.4334854409098625,0.7130504250526428,0.9426287412643433,0.5209951400756836,-0.02521849051117897,0.15984117984771729,1.670628309249878,0.5557912588119507,576,0.3991110324859619,5.167923450469971,0.022011704742908478,1179648,2159,576,36,-96.79956,0.022663215454667807,-0.00373403725825483,4.347626656293869,-116.504456,0.013537320581963285,-0.0016045959207986015,4.564391061663628,,,0.95,0.9,c2n,0.5224250739402561,0.5061817105548302,0.6458603068756579,0.0,-104.85221,2142.200662635924,-96.79956
8,1784864866.5993786,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.362556315027177,,5.5976156373508275,,9.46616469277069,,0.7966722469427623,,3.6640187241137028,,1.596558103337884,,4.624067051336169,,7.3125,0.023261206224560738,-0.004093963420018554,0.02074614325829316,1.4346567057073116,0.6533524990081787,0.9274753332138062,0.4709959030151367,-0.02712344005703926,0.0602511465549469,1.2409629821777344,0.50020432472229,656,0.3366478979587555,5.052518367767334,0.01587187498807907,1343488,2326,656,41,-85.26354,0.01360979321761988,-0.0045959661292727105,4.098351293802262,-109.465805,0.007296800540643744,-0.0019359413316124118,4.290785664319992,,,0.95,0.9,c2n,0.5985819909488529,0.6365690314766557,0.9345067340968929,0.0,-102.69285,2163.286339419295,-85.26354
9,1784864942.891938,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.147691646590829,,5.182856991887093,,9.391710862517357,,0.6681553244125098,,3.5857028318569064,,1.6390393543988466,,4.608540162444115,,7.3125,0.014281557872891426,-0.0006610100390389562,0.014920232380973175,1.4273493885993958,0.6576357483863831,0.9069749116897583,0.5655165314674377,0.00756255304440856,0.0504082590341568,1.2202836275100708,0.4452306628227234,736,0.2558184266090393,4.9420247077941895,0.011480176821351051,1507328,2495,736,46,-81.34194,0.013979555247351528,-0.004068397516675759,3.8597578719258308,-126.15969,0.00979793062142562,-0.0018662630172912031,4.00909720659256,,,0.95,0.9,c2n,0.6184015467793809,0.7012885932724947,1.0644634526109427,0.0,-102.23434,2147.523537221589,-81.34194
