# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,target_agent_return,target_solved_rate,sps
0,1784172483.5708115,,3.2576357014477253,,2.948409682721831,,6.933664623647928,,1.8046961748041213,,3.197136431117542,0.0,0.0,0.0,0.0,32768,35,16,1,-111.76878,0.13150650407187642,-0.005450842878781259,5.669078886508942,0,0.0,0.0,0.0,,,0.36899371265323827,0,0,0.0,-120.55961,-120.55960845947266,0.0,1119.70019772039
1,1784172608.2306728,,5.0757806724868715,,3.692608308047056,,6.945215649902821,,1.6626731446012855,,2.955911308526993,0.0,0.0,0.0,0.0,196608,223,96,6,-113.11194,0.09986271671950817,-0.0030106035963399337,5.622800582647324,0,0.0,0.0,0.0,,,0.3660298336082022,0,0,0.0,-109.61017,-109.61016845703125,0.0,1314.2964814127013
2,1784172726.3853867,,4.968835599720478,,4.316375385969877,,7.432823367416859,,1.529998225159943,,2.785326726734638,0.0,0.0,0.0,0.0,360448,375,176,11,-111.9965,0.06281247702427209,-0.0028888917819131165,5.519676095247268,0,0.0,0.0,0.0,,,0.40888652346289317,0,0,0.0,-113.5511,-113.55110168457031,0.0,1386.65631387778
3,1784172838.6106603,,5.041430499404669,,4.925158158876002,,7.1999990195035934,,1.9998018583282828,,3.6169819813221693,0.0,0.0,0.0,0.0,524288,496,256,16,-107.948044,0.06551430171821267,-0.003443984808109235,5.445121842622757,0,0.0,0.0,0.0,,,0.40871952347307283,0,0,0.0,-102.8857,-102.88569641113281,0.0,1459.9204783869625
4,1784172953.705746,,5.42822927236557,,4.153777798637748,,7.414778620004654,,2.475958555005491,,3.2370110414922237,0.0,0.0,0.0,0.0,688128,578,336,21,-109.71777,0.034633613913320004,-0.0034247504954691976,5.343672803044319,0,0.0,0.0,0.0,,,0.4411074766762736,0,0,0.0,-127.996315,-127.9963150024414,0.0,1423.5188448934123
5,1784173058.6345706,,6.306587588042021,,4.115619654767215,,7.26935563609004,,1.352701925789006,,2.7643810166046023,0.0,0.0,0.0,0.0,851968,618,416,26,-107.027145,0.030390901304781438,-0.002913191047264263,5.201162794232369,0,0.0,0.0,0.0,,,0.4528510750725627,0,0,0.0,-128.10332,-128.1033172607422,0.0,1561.439529932094
6,1784173161.1926837,,5.278355488553643,,4.569616112858057,,6.544535793364048,,1.6506918612867594,,3.0646080477163196,0.0,0.0,0.0,0.0,1015808,657,496,31,-103.128555,0.029639087757095693,-0.0027211942768190058,5.00824773311615,0,0.0,0.0,0.0,,,0.4770782928517935,0,0,0.0,-117.607346,-117.60734558105469,0.0,1597.5335697496516
7,1784173262.1284869,,5.202806377783418,,5.083962664939463,,7.176336422562599,,1.6472106768196682,,2.9721248243004084,0.0,0.0,0.0,0.0,1179648,699,576,36,-102.35538,0.037977491586934774,-0.0010954303055768833,4.80573288500309,0,0.0,0.0,0.0,,,0.5439488121002111,0,0,0.0,-97.93423,-97.9342269897461,0.0,1623.2096100118192
8,1784173362.542977,,4.218010581098497,,3.1442314048763365,,7.742502652108669,,1.9827474397607148,,3.1544595351442695,0.0,0.0,0.0,0.0,1343488,748,656,41,-97.48761,0.03611161374719814,-0.0020961687245289796,4.638736128807068,0,0.0,0.0,0.0,,,0.5317748080740354,0,0,0.0,-99.20271,-99.20271301269531,0.0,1631.6372021779011
9,1784173464.944785,,5.3500063717365265,,4.0698731998418225,,7.506887838244438,,1.602700303774327,,3.0691337678581476,0.0,0.0,0.0,0.0,1507328,804,736,46,-93.913795,0.052263440820388495,-0.0021994215989252553,4.443919724225998,0,0.0,0.0,0.0,,,0.6175721683883895,0,0,0.0,-102.155045,-102.15504455566406,0.0,1599.971619198845
