# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
0,1784841407.5914958,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.174529802054167,,6.031419821549207,,9.570450546219945,,1.0519869909621775,,3.95147336111404,,1.898563404160086,,4.861988035961986,,8.25,0.001165967434644699,0.0001194074866361916,0.015488609438762069,1.4206106923520565,1.048071265220642,0.0,0.9910598397254944,-0.032830484211444855,0.00288343895226717,0.7809851765632629,0.6532700061798096,16,0.3999010920524597,5.473801136016846,0.36140215396881104,32768,351,16,1,-124.36034,0.30555306021124123,-0.002984998624015134,5.67710434794426,-122.810036,0.37819138914346695,-0.0019261766457930208,5.663613137602806,,,0.95,0.9,both,0.36794128448612284,0.3957413646256893,1.2126107161042836,0.0,-130.02232,1928.4106340547696,-124.36034
1,1784841484.8429182,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.8163624226581305,,6.224068270996213,,9.822389458306134,,1.1309061439242214,,3.867983748205006,,1.9230029438622296,,4.910719853127375,,8.1875,0.0009611793793737888,-0.0056027688551694155,9.03314904689978e-05,1.4299026876688004,0.9815346598625183,0.9352374076843262,0.9506450295448303,-0.04632384330034256,0.0028919547330588102,0.7488527297973633,0.6422837972640991,96,0.4021868109703064,5.485366344451904,0.09728103131055832,196608,1004,96,6,-128.44876,0.05650258574169129,-0.0038463876917376183,5.632788503170014,-111.625534,0.08552682097069919,-0.0023482529177272227,5.66466423869133,,,0.95,0.9,both,0.2835097321394023,0.2603136689536282,0.9432674005170951,0.0,-124.21269,2120.868316173274,-128.44876
2,1784841561.2019615,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.306785941123962,,6.081487131305039,,9.936048168456182,,1.1733909317408688,,4.098469904100057,,2.116286720527569,,4.914200934814289,,8.0,0.0008289435063488781,-0.008614507678430527,0.18532274779863656,1.432364832609892,0.9521570205688477,0.9319452047348022,0.925819993019104,-0.0009152903221547604,0.0020089391618967056,0.8166157007217407,0.6240213513374329,176,0.38866209983825684,5.578333377838135,0.020550183951854706,360448,1242,176,11,-130.13853,0.009734474157448858,-0.006331616831448628,5.525284564495086,-126.793335,0.010806018445873634,-0.006076980258512776,5.567724886536598,,,0.95,0.9,both,0.2602453350135808,0.2392852764470858,1.9610689159103958,0.0,-122.706154,2145.652760362884,-130.13853
3,1784841636.3863003,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.511104598641396,,6.501538894022815,,9.974418966070516,,1.2828252757899463,,4.161984582664445,,2.2566881256352644,,4.91033312282525,,8.5,0.0014824433019384742,-0.011231727956328541,1.7421467482847675e-05,1.4338003620505333,0.8322243690490723,0.929171085357666,0.7188552021980286,-0.006857779808342457,0.004189154598861933,1.012218713760376,0.6217624545097351,256,0.3293921649456024,5.762361526489258,0.029742032289505005,524288,1540,256,16,-124.28678,0.01949411617242731,-0.0047976839916373136,5.410627612471581,-123.430374,0.018222387437708674,-0.0028001171885989606,5.4544834911823274,,,0.95,0.9,both,0.3119798500787333,0.2646645381505633,0.6327942676468294,0.0,-112.21647,2179.177281937784,-124.28678
4,1784841713.8946583,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.766434632241726,,5.638931348803453,,9.54518988635391,,0.7672625288250856,,3.987780842464417,,1.691718515357934,,4.756840042304248,,7.6875,0.0026325127109885216,0.002131389221176505,0.08859867218416184,1.443710993975401,0.7640847563743591,0.9253725409507751,0.5432831048965454,0.004156137350946665,0.0063300663605332375,1.3764644861221313,0.5940147042274475,336,0.4104246497154236,5.230207443237305,0.026139581575989723,688128,1812,336,21,-115.83037,0.016287393670063467,-0.002775642406777479,5.26099454164505,-119.35115,0.01625576174701564,-0.003397066552133765,5.263611122965813,,,0.95,0.9,both,0.2692065438646981,0.2975952177695908,1.9493311996507185,0.0,-117.541016,2113.837815205891,-115.83037
5,1784841788.7628157,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.067529479973018,,5.880934198532486,,9.75597053207457,,1.054470989271067,,4.078316643484868,,1.961838785908185,,4.915679200785235,,8.125,0.010485912673175335,-0.006152107962407172,0.00223464301234344,1.451050505042076,0.7220523357391357,0.9187631011009216,0.43097877502441406,-0.08803234994411469,0.025074554607272148,1.802471399307251,0.5307582020759583,416,0.41486069560050964,5.4799675941467285,0.037334077060222626,851968,2052,416,26,-115.01875,0.011790160069358535,-0.002739735209615901,5.075167265534401,-126.28136,0.014096940151648595,-0.0034162843781814444,5.053818473219872,,,0.95,0.9,both,0.3287662410405316,0.34975507316889043,0.7001214565019979,0.0,-117.38405,2188.37920919212,-115.01875
6,1784841862.1939406,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.749925011303276,,6.044692005030811,,9.526049433537992,,0.736461129039526,,3.836263834265992,,1.7222031119745225,,4.820088206513901,,7.625,0.015449270606040955,-0.0037277733790688217,0.009231064257619437,1.4521717578172684,0.5274330973625183,0.9058102965354919,0.22856710851192474,-0.01749722845852375,0.03834294527769089,1.6670621633529663,0.4742291271686554,496,0.42630964517593384,5.257585525512695,0.032253656536340714,1015808,2313,496,31,-111.240616,0.00736409641103819,-0.0016362825728720054,4.826246961951256,-110.46818,0.027035720692947508,-0.002756068047892768,4.875980678200722,,,0.95,0.9,both,0.41099194679952833,0.4237752997032341,1.060937714298766,0.0,-102.11238,2231.205372507338,-111.240616
7,1784841938.5086281,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.5877467058598995,,5.575744598871097,,9.480389853939414,,0.9120453500654548,,3.763631146866828,,1.766769437585026,,4.732426081667654,,7.8125,0.05570530891418457,-0.003694887040182948,0.02961363608483225,1.455754429101944,0.5790117979049683,0.9151580333709717,0.3452242910861969,0.08957190066576004,0.14169161021709442,1.4843871593475342,0.40329551696777344,576,0.4052414894104004,5.203906059265137,0.028576960787177086,1179648,2544,576,36,-110.216286,0.010567467476357706,-0.0036150842657661996,4.568661367893219,-108.9402,0.01796004789066501,-0.0028258541162358595,4.620135971903801,,,0.95,0.9,both,0.36542723761860196,0.44678845803518297,1.1128718358384764,0.0,-109.66396,2146.9006988564674,-110.216286
8,1784842015.826731,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.652475187322125,,5.92660791776143,,9.551002897322178,,0.9607167119393125,,3.85847586998716,,2.106792587786913,,4.817171299830079,,7.9375,0.018133580684661865,-0.0031295515946112573,0.001655468260651105,1.4634137637913227,0.6447815299034119,0.9152138233184814,0.5708361864089966,0.006323535926640034,0.05065927281975746,1.3977251052856445,0.31946566700935364,656,0.4180378317832947,5.35134220123291,0.04616352543234825,1343488,2759,656,41,-110.8256,0.007766824786085635,-0.0026027626983704975,4.2986887216567995,-107.03429,0.026643546740524472,-0.0024220317412982696,4.399529194831848,,,0.95,0.9,both,0.519299257303094,0.4505666025065732,0.8278679381245815,0.0,-125.24713,2119.038769857411,-110.8256
9,1784842095.0152953,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.5351771406130865,,5.407892588060349,,9.417754393074574,,0.7028553420677781,,3.7467602505348623,,1.7290688843932003,,4.691456404514611,,7.4375,0.026647910475730896,0.0013741402653977275,0.016040291244280525,1.4705978073179722,0.399311363697052,0.9481444358825684,0.19679142534732819,0.023334626108407974,0.07338591665029526,1.1571061611175537,0.27474018931388855,736,0.3538222312927246,5.083558082580566,0.0393691211938858,1507328,3039,736,46,-119.58285,0.019864260556641967,-0.002648512806626968,4.133572608232498,-105.839615,0.042900072899647056,-0.002521780043025501,4.228205779194832,,,0.95,0.9,both,0.5844996176206035,0.4673606139279398,0.9646827697881387,0.0,-104.78279,2068.9853973650966,-119.58285
