# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
10,1784842499.8259678,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.691436210647225,,5.8732895902357996,,9.549758434994146,,0.883226566715166,,3.894212830811739,,1.8660864576813765,,4.784771946258843,,7.75,0.07333675026893616,0.0003963278722949326,0.005402301794674713,1.4694465845823288,0.4991627335548401,0.8722572326660156,0.30263808369636536,0.15980908274650574,0.1865137815475464,0.6973737478256226,-0.20334696769714355,816,0.4531732499599457,5.286597728729248,0.03244061768054962,1671168,3995,816,51,-115.120094,0.014314971480052919,-0.0014073410755372606,4.166913959383964,-119.6216,0.017017185420263557,-0.0011491262601339258,4.1290318220853806,,,0.95,0.9,both,0.6456993961959657,0.5549840153287869,0.6406522082707369,0.0,-107.44863,2135.3209732559026,-115.120094
11,1784842577.8913357,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.323063013609499,,6.289093524217606,,9.926111113629304,,1.0854350363370031,,4.135048532218207,,2.0899055094341747,,4.98210683837533,,8.1875,0.06366195529699326,-0.001547308434965089,0.013884947045880836,1.4768036045134068,0.4168219566345215,0.831699788570404,0.24092404544353485,0.06929388642311096,0.15137042105197906,0.575239896774292,-0.1251656711101532,896,0.3967454135417938,5.627282619476318,0.034084055572748184,1835008,4319,896,56,-108.09225,0.01440181530197151,-0.0011684052253258415,3.963224509358406,-111.197495,0.015419186232611537,-0.0019300386469694787,3.971704861521721,,,0.95,0.9,both,0.6494929104733912,0.608440673927064,0.7526292104224259,0.0,-119.17753,2098.7532973483026,-108.09225
12,1784842653.5213406,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.5012248465791345,,5.441367726773024,,9.308097332715988,,0.797906615305692,,3.67623614162585,,1.7692008423618972,,4.748940751422197,,7.5,0.09073765575885773,-0.0012601306661963463,0.015473290106456261,1.479064241051674,0.4874028265476227,0.884296715259552,0.36675915122032166,0.17724201083183289,0.24498401582241058,0.5995107889175415,0.05616137385368347,976,0.3935597240924835,5.092871189117432,0.0462011955678463,1998848,4621,976,61,-98.49376,0.024300743779167532,-0.001398067991976859,3.7838729858398437,-106.05174,0.02127419417956844,-0.001022782282961998,3.7460835352540016,,,0.95,0.9,both,0.6669196465656588,0.6858083084557892,0.8166140786524096,0.0,-100.933395,2166.3352275776547,-98.49376
13,1784842727.1921854,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.6293950588442385,,5.7350674397312105,,9.571467745816335,,0.9597863574163057,,3.8112735407194123,,1.8959933021105826,,4.749460853636265,,7.5625,0.04493730515241623,-0.014886702178046107,0.0030857809506414924,1.490786675363779,0.48144519329071045,0.9027715921401978,0.3678354322910309,0.17610225081443787,0.11052916944026947,0.5103795528411865,0.06773526966571808,1056,0.4253082573413849,5.239367485046387,0.04231031984090805,2162688,4961,1056,66,-98.9445,0.016160484676947817,0.00010807370126713068,3.6229696214199065,-90.49747,0.021990461752284318,-0.0023545783144072628,3.594322147965431,,,0.95,0.9,both,0.8334199884230484,0.6580356281885911,0.553481161349576,0.0,-97.29463,2223.9461183633703,-98.9445
14,1784842799.7221136,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.518331165891141,,6.101523688761517,,9.643272761488333,,0.8721120031550527,,3.79628832481103,,1.913419230375439,,4.786627635359764,,7.5,0.08174195885658264,-0.00021312409080564976,0.028378035596688278,1.4930488802492619,0.47025442123413086,0.8424918055534363,0.3087911307811737,0.07923364639282227,0.20823359489440918,0.6690526008605957,0.09953554719686508,1136,0.41155603528022766,5.266446590423584,0.04682639241218567,2326528,5276,1136,71,-103.94606,0.01498104088823311,-0.0005900938020204193,3.4466995730996133,-108.84651,0.036389609368052335,-0.0020670262616476975,3.4314699932932853,,,0.95,0.9,both,0.8680858721595073,0.8019601792056239,0.9435018637978629,0.0,-119.87931,2258.9301491706833,-103.94606
15,1784842873.56226,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.189239003695548,,5.90331927780062,,9.649033628869802,,1.15197672881186,,4.077831358881667,,1.9150971287162974,,4.862432423047721,,7.9375,0.05312534049153328,-0.008507482445565984,0.0035615496708487626,1.4924403205513954,0.3927967846393585,0.8906854391098022,0.1919957399368286,-0.018128428608179092,0.1387670785188675,0.5713894963264465,0.04610724002122879,1216,0.44384461641311646,5.460803508758545,0.029890388250350952,2490368,5636,1216,76,-89.80016,0.022552330000326037,-0.0007531428695074282,3.2643775179982186,-93.2287,0.01940767751657404,-0.0008480004587909206,3.2584901794791223,,,0.95,0.9,both,0.8814899126554543,0.8589999365459903,0.636805956990845,0.0,-112.52962,2218.84675840464,-89.80016
16,1784842945.4273605,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.719202008564025,,6.674085775390267,,9.975009920075536,,1.3085724818520248,,4.334982090629637,,2.358614843338728,,5.0,,8.75,0.02891765907406807,-0.0037989020929671824,0.0004661877364924294,1.5035608373582363,0.33297500014305115,0.9158837795257568,0.2182994782924652,0.03798980265855789,0.07277818769216537,0.6577280163764954,0.03901604562997818,1296,0.2725319564342499,5.890058517456055,0.03303317353129387,2654208,6051,1296,81,-82.23753,0.030339478561654688,0.0001915325759910047,3.1366647988557816,-97.302284,0.041168802860192956,-0.0018073869941872545,3.120228239893913,,,0.95,0.9,both,0.9526782557625152,0.863710138281087,0.7638198100981672,0.0,-109.11688,2279.8269120945215,-82.23753
17,1784843018.606562,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.294942377135158,,6.0952759315259755,,9.860574871767312,,1.1219103766488843,,4.160012077540159,,2.0814986739424057,,4.909136495087296,,8.25,0.036307696253061295,-0.0058003373560495675,0.040003587695537135,1.512280162423849,0.39453548192977905,0.8328285217285156,0.3893573582172394,-0.02836136519908905,0.0930308848619461,0.7076359987258911,-0.003103029215708375,1376,0.41533949971199036,5.596668720245361,0.05250111594796181,2818048,6539,1376,86,-84.85942,0.026757716818246992,-0.00019866923976223915,2.9997474938631057,-99.301735,0.045468354981858285,-0.0005129899116582237,2.9907773569226266,,,0.95,0.9,both,0.9425171578157985,0.8653163456720006,1.0077141693944118,0.0,-89.26146,2238.887711074149,-84.85942
18,1784843093.9056275,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.662987289950252,,6.7663247322198,,9.97226964123547,,1.3950317638809793,,4.412029773389804,,2.4106014650315046,,5.0,,8.75,0.023462872952222824,-0.0018111643148586154,0.08089612482581288,1.52492805570364,0.3280062675476074,0.9200801253318787,0.2566426992416382,-0.008984975516796112,0.07286367565393448,0.6705048680305481,-0.015470778569579124,1456,0.21916911005973816,5.9211554527282715,0.05999545753002167,2981888,7024,1456,91,-86.8946,0.032444065413437785,-0.00011254675773670897,2.8684024095535277,-95.44552,0.04818159479182214,-0.002263966055761557,2.8730421245098112,,,0.95,0.9,both,1.025751868710787,0.9595250989006552,1.566751620691894,0.0,-123.19071,2175.85681790032,-86.8946
19,1784843165.758522,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.65887460950762,,5.701124332845211,,9.439307922497392,,0.8522879688534886,,3.817943318746984,,1.8805355462245643,,4.660573971457779,,7.6875,0.10033778846263885,-0.0006898468127474189,0.05502471327781677,1.5292236097157001,0.2924157381057739,0.9368940591812134,0.18392258882522583,-0.014600919559597969,0.25904637575149536,0.6474621891975403,-0.007794607430696487,1536,0.44047921895980835,5.212268352508545,0.051286712288856506,3145728,7537,1536,96,-79.95839,0.036353743402287364,0.00020647979690693318,2.7227334529161453,-89.88626,0.05822164062410593,-0.0015730854742287193,2.7626996472477914,,,0.95,0.9,both,1.1839921707398537,0.9366357582911636,0.9974500987094777,0.0,-113.568375,2280.2145760236062,-79.95839
