# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,target_agent_return,target_solved_rate,sps
0,1784900015.9951272,,5.241168735083193,,3.771989601664245,,6.967971865087748,,1.6432677436205267,,3.414437510073185,0.0,0.0,0.0,0.0,32768,43,16,1,-104.90914,0.15857228534296156,-0.006195897792349569,5.680139195919037,0,0.0,0.0,0.0,,,0.36357132326483405,0,0,0.0,-121.58518,-121.5851821899414,0.0,3348.6334864860455
1,1784900055.3001046,,6.303249821066856,,5.064085442572832,,6.878128536045551,,1.7857042961986735,,3.1917712395079434,0.0,0.0,0.0,0.0,196608,245,96,6,-105.894226,0.10567413582466542,-0.00289840738842031,5.589748749136925,0,0.0,0.0,0.0,,,0.3493653582405985,0,0,0.0,-139.787,-139.78700256347656,0.0,4168.423537993085
2,1784900095.5844538,,4.533088272437453,,3.1173625763040036,,6.5668517164886,,0.9412480349419639,,2.9561375360935926,0.0,0.0,0.0,0.0,360448,426,176,11,-109.34127,0.070480579813011,-0.0028237892140168695,5.516043445467949,0,0.0,0.0,0.0,,,0.3743821891653649,0,0,0.0,-132.31831,-132.3183135986328,0.0,4067.0861030983647
3,1784900134.1976538,,5.344930456485599,,3.3905125968158245,,7.381303459405899,,2.2409815626451746,,3.624679697677493,0.0,0.0,0.0,0.0,524288,546,256,16,-107.43892,0.05811678981408477,-0.002474238806462381,5.406643995642662,0,0.0,0.0,0.0,,,0.39917567748670535,0,0,0.0,-125.90684,-125.9068374633789,0.0,4243.105815105902
4,1784900172.7984152,,5.205406870227307,,2.9390561836771667,,6.1803969880566,,2.1037408424308524,,3.848502663895488,0.0,0.0,0.0,0.0,688128,637,336,21,-104.47396,0.03726260850671679,-0.002671549780643545,5.23787162899971,0,0.0,0.0,0.0,,,0.4205825947008881,0,0,0.0,-116.40177,-116.40177154541016,0.0,4244.48036105704
5,1784900212.2629926,,5.48292817780748,,2.8434807368648762,,6.128110233694315,,1.633189723452233,,3.3551157219335437,0.0,0.0,0.0,0.0,851968,702,416,26,-105.84489,0.03678872277960181,-0.002669631272146944,5.048435494303703,0,0.0,0.0,0.0,,,0.47117832033814044,0,0,0.0,-131.34698,-131.34698486328125,0.0,4151.57204057655
6,1784900249.530134,,5.004602012922987,,2.635750622721389,,7.084635756909847,,1.6729548858711496,,3.788116780342534,0.0,0.0,0.0,0.0,1015808,754,496,31,-102.26808,0.03184092901647091,-0.0032577439356828108,4.8849342346191404,0,0.0,0.0,0.0,,,0.4900228602780393,0,0,0.0,-111.788284,-111.78828430175781,0.0,4396.366200484819
7,1784900286.8450334,,2.920580476638861,,3.216933934018016,,7.483745589852333,,2.3449768021237105,,4.237269964069128,0.0,0.0,0.0,0.0,1179648,818,576,36,-101.65407,0.042275112378410994,-0.0021552253820118494,4.730929404497147,0,0.0,0.0,0.0,,,0.5186288086868963,0,0,0.0,-97.421196,-97.42119598388672,0.0,4390.733791771059
8,1784900323.9044785,,3.7578600412234664,,3.7499834643676877,,8.286567330360413,,1.711419546045363,,3.0252056545577943,0.0,0.0,0.0,0.0,1343488,892,656,41,-95.49233,0.05525608493480831,-0.0024338980700122194,4.583781504631043,0,0.0,0.0,0.0,,,0.5368362380324264,0,0,0.0,-103.59248,-103.59248352050781,0.0,4421.01096457312
9,1784900362.799736,,5.01551375258714,,4.465600079856813,,6.896287836134434,,1.187962467665784,,3.310008067637682,0.0,0.0,0.0,0.0,1507328,969,736,46,-100.390976,0.06909898819867522,-0.0024667669844347984,4.42682997584343,0,0.0,0.0,0.0,,,0.5896514015070271,0,0,0.0,-95.93748,-95.9374771118164,0.0,4212.333313252441
