# _tick,_time,plr_track_area,track_area,plr_track_perimeter,track_perimeter,plr_track_amplitude,track_amplitude,plr_track_convex,track_convex,plr_track_notches,track_notches,plr_track_complexity,track_complexity,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:CarRacingF1-Germany-v0,test_returns:CarRacingF1-Germany-v0,target_agent_return,target_solved_rate,sps
53,1784635551.4390407,,67304.3731716011,,2337.4785698648807,,0.19636040708676128,,0.5169634440191394,,0.5190076030412164,,0.1849227241752659,0.0,0.0,0.0,0.0,532000,1301,4256,266,122.93888,0.04006843327078968,-0.010482491386937909,-2.0099773295223713,0,0.0,0.0,0.0,,,9.055036103745643,0,0,,,,,28.468908674718307
54,1784635801.061829,,64601.12062407065,,2274.9842549033983,,0.20066866413397721,,0.5169634425419901,,0.5190076030412164,,0.18671153841052482,0.0,0.0,0.0,0.0,542000,1302,4336,271,145.17429,0.00906966082402505,-0.02047629199387302,-2.0210684165358543,0,0.0,0.0,0.0,,,8.51078339374842,0,0,,,,,40.06045365961671
55,1784636246.8688421,,67685.34494542776,,2329.231041515382,,0.20171629908206734,,0.5169634448619013,,0.5190076030412164,,0.18714652327712336,0.0,0.0,0.0,0.0,552000,1311,4416,276,107.569496,0.022381724062142894,-0.025816281686275033,-2.045512944459915,0,0.0,0.0,0.0,,,4.845932702782886,0,0,1.0,649.3039,649.3038940429688,1.0,22.43122860081615
56,1784636514.7250962,,66961.60044248705,,2317.0205543633156,,0.19971856339007893,,0.5169634324115251,,0.5190076030412164,,0.18631704877664113,0.0,0.0,0.0,0.0,562000,1316,4496,281,85.478905,0.009673700100393035,-0.028826515110267792,-2.0931375920772552,0,0.0,0.0,0.0,,,6.310902904020881,0,0,,,,,37.33345772621157
57,1784636909.8509781,,66580.69894770315,,2301.919786728933,,0.20312576658583545,,0.5169634474398953,,0.5190076030412164,,0.18773174327327832,0.0,0.0,0.0,0.0,572000,1322,4576,286,221.00082,0.015507579257246107,-0.023054851253164088,-2.1032689288258553,0,0.0,0.0,0.0,,,4.361845828686654,0,0,,,,,25.308388810584482
58,1784637246.7211084,,64339.3744175877,,2267.199224221415,,0.20088600261529277,,0.5169634432358547,,0.5190076030412164,,0.18680177880868667,0.0,0.0,0.0,0.0,582000,1330,4656,291,145.35373,0.023019291984383017,-0.023814918102289084,-2.166238486766815,0,0.0,0.0,0.0,,,8.315865905763173,0,0,,,,,29.685030373209308
59,1784637583.4064724,,64110.913043156674,,2256.0579812642295,,0.20317587415206745,,0.5169634418433369,,0.5190076030412164,,0.18775254712024209,0.0,0.0,0.0,0.0,592000,1336,4736,296,226.79233,0.02436632791068405,-0.01526202159220702,-2.1979137659072876,0,0.0,0.0,0.0,,,5.901039362839075,0,0,,,,,29.70132082412559
60,1784637845.8342535,,64642.99221803721,,2272.2194416715824,,0.20188480489873312,,0.5169634512721911,,0.5190076030412164,,0.18721648919918632,0.0,0.0,0.0,0.0,602000,1339,4816,301,259.70062,0.007418987588607706,-0.028329629727522843,-2.1809209808707237,0,0.0,0.0,0.0,,,7.40550350611268,0,0,1.0,654.70483,654.704833984375,1.0,38.10572173108706
61,1784637979.5587084,,65535.665573703765,,2283.968313622988,,0.20258769768237597,,0.5169634480034425,,0.5190076030412164,,0.1875083339045034,0.0,0.0,0.0,0.0,612000,1339,4896,306,259.70062,0.010741467660409398,-0.017131923570559593,-2.204691544175148,0,0.0,0.0,0.0,,,6.764043232257169,0,0,,,,,74.78063839419532
62,1784638487.1072102,,68224.22986729885,,2338.042162393335,,0.20095256146060456,,0.5169634481623904,,0.5190076030412164,,0.18682941543140702,0.0,0.0,0.0,0.0,622000,1341,4976,311,226.13318,0.007601425822940655,-0.03564379011004348,-2.2210042625665665,0,0.0,0.0,0.0,,,6.5533668103241265,0,0,,,,,19.70255069873303
63,1784638954.134281,,64287.5402661298,,2267.5554049400116,,0.20214519561914632,,0.5169634496551873,,0.5190076030412164,,0.18732460468671022,0.0,0.0,0.0,0.0,632000,1348,5056,316,184.16821,0.030467701726593077,-0.013025337206272525,-2.2653373777866364,0,0.0,0.0,0.0,,,6.4230291315599946,0,0,,,,,21.412034852860053
64,1784639239.5121858,,64223.60260570098,,2276.4451393228765,,0.19836072607388472,,0.5169634425834827,,0.5190076030412164,,0.18575326849839432,0.0,0.0,0.0,0.0,642000,1350,5136,321,188.93423,0.007928209219244309,-0.027725185711460654,-2.263946659862995,0,0.0,0.0,0.0,,,7.57103265269804,0,0,,,,,35.04125524789335
65,1784639645.072404,,65560.78105488168,,2286.8108144318485,,0.20278926750498869,,0.5169634457873876,,0.5190076030412164,,0.18759202647767612,0.0,0.0,0.0,0.0,652000,1355,5216,326,214.99467,0.03171729773748666,-0.019305423280457035,-2.2799986749887466,0,0.0,0.0,0.0,,,6.596949409582251,0,0,1.0,599.4273,599.4273071289062,1.0,24.657250347324283
66,1784639984.5562077,,64396.8660875122,,2276.3377522493506,,0.20043375021913198,,0.5169634461229871,,0.5190076030412164,,0.18661400144043228,0.0,0.0,0.0,0.0,662000,1363,5296,331,155.37546,0.03332051547477022,-0.010676562349544838,-2.2987393885850906,0,0.0,0.0,0.0,,,6.42210230371394,0,0,,,,,29.456486353426083
67,1784640312.303016,,63948.92593439012,,2260.559751489935,,0.20222918483034952,,0.5169634482999319,,0.5190076030412164,,0.18735947724700946,0.0,0.0,0.0,0.0,672000,1372,5376,336,94.15609,0.03236771561205387,-0.02919558166581737,-2.3020520880818367,0,0.0,0.0,0.0,,,5.75944576887042,0,0,,,,,30.51135766451681
68,1784640654.5899248,,64399.7448755869,,2264.593648479166,,0.20277256336808525,,0.5169634514421476,,0.5190076030412164,,0.18758509194938403,0.0,0.0,0.0,0.0,682000,1379,5456,341,206.7924,0.02491067661321722,-0.025001656053063925,-2.350699834525585,0,0.0,0.0,0.0,,,4.76083970119774,0,0,,,,,29.215257152517765
69,1784640990.7491715,,65485.32373354364,,2287.159809101042,,0.20232602921047427,,0.5169634512801842,,0.5190076030412164,,0.1873996882187372,0.0,0.0,0.0,0.0,692000,1394,5536,346,49.80025,0.05758412054274231,-0.021180632458708715,-2.368693746626377,0,0.0,0.0,0.0,,,7.952022789597562,0,0,,,,,29.747806066514514
70,1784641261.1919093,,64569.83041614063,,2281.122149357482,,0.19909819095472234,,0.5169634439788411,,0.5190076030412164,,0.1860594686815705,0.0,0.0,0.0,0.0,702000,1399,5616,351,131.55933,0.011909052656847052,-0.026189252279436914,-2.352680690586567,0,0.0,0.0,0.0,,,8.240009982291202,0,0,1.0,629.5666,629.5665893554688,1.0,36.9764031508697
71,1784641687.0247314,,65665.46059873191,,2280.967567506807,,0.20450593501397998,,0.5169634518935764,,0.5190076030412164,,0.18830479849016213,0.0,0.0,0.0,0.0,712000,1403,5696,356,194.64542,0.026196766120847315,-0.02143952403730509,-2.355709947645664,0,0.0,0.0,0.0,,,7.355749191282447,0,0,,,,,23.48339451143694
72,1784642020.5162737,,69975.02328064785,,2362.5773958806026,,0.2018048943318788,,0.516963441430778,,0.5190076030412164,,0.18718330787749515,0.0,0.0,0.0,0.0,722000,1412,5776,361,195.30516,0.011948056737310253,-0.021510904785827734,-2.3842014223337173,0,0.0,0.0,0.0,,,7.563046864527365,0,0,,,,,29.98577201294788
