# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
65,1784866270.063655,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.503884583711624,,6.406106049194932,,9.87971197348088,,1.2086240578209981,,4.2485763928852975,,2.278163909446448,,4.99156184901949,,8.4375,-0.005093782674521208,0.00031025265343487263,0.008515297435224056,1.217021208256483,0.3098773956298828,0.8618137836456299,0.20376160740852356,0.15019433200359344,0.2857570946216583,0.45179641246795654,0.08547812700271606,5216,0.3211428225040436,5.744266510009766,0.008060060441493988,10682368,13746,5216,326,-18.1464,0.009434924810193479,0.004843586405331735,-3.615373283624649,-39.87783,0.0037571764121821618,0.0013788639196718577,-2.2417832762002945,,,static,3.8432587671793166,3.208425657040275,0.9109679002235371,0.0,-69.79726,2603.098448009812,-18.1464
66,1784866333.8537118,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.329857810167596,,6.237228703219444,,9.813478066585958,,1.132579308701679,,4.079523972934112,,2.085793925100006,,4.926298736128956,,8.125,-0.061142414808273315,-0.013747180695645511,0.001636298060475383,1.2212332226336002,0.40541043877601624,0.7941912412643433,0.33781853318214417,0.02151408977806568,0.08734352141618729,0.4410512447357178,0.0836358591914177,5296,0.37189826369285583,5.591220378875732,0.034518178552389145,10846208,13918,5296,331,-1.102587,0.006929726131784264,0.004676395127899013,-3.6835960030555723,-41.60305,0.016843745700316503,0.002293747431394877,-2.2748127415776254,,,static,4.085619049507324,2.5334614775854205,0.947369826928979,0.0,-55.280384,2568.4251649369594,-1.102587
67,1784866396.1018486,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.92236418928951,,5.842895264271647,,9.740913555957377,,0.9022370837628841,,3.92801933301962,,2.055038195227098,,4.878408550750464,,7.9375,-0.05290532857179642,-0.002610367548186332,0.002859531214198796,1.2255642004311085,0.29290854930877686,0.9898802042007446,0.2302563190460205,0.029351430013775826,0.10404830425977707,0.48690202832221985,0.08992739766836166,5376,0.39228516817092896,5.4009222984313965,0.020818239077925682,11010048,14094,5376,336,-34.174248,0.01069293990440201,0.006296510838728864,-3.757416121661663,-36.322716,0.02055765158147551,0.0028078157411073335,-2.3410147726535797,,,static,3.9201848402651,3.4428485196935297,0.9636785116922999,0.0,-82.68544,2632.0466553441865,-34.174248
68,1784866459.0107472,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.362830737314653,,6.415630444302224,,9.892950122244656,,1.1560702071292326,,4.271293508354574,,2.1525906643946655,,4.949810596357565,,8.5625,0.018729491159319878,0.0007872394635342062,0.012382756904116832,1.2175070568919182,0.30297142267227173,0.8321417570114136,0.24458707869052887,-0.09816248714923859,0.33661189675331116,0.3685750961303711,0.09006793797016144,5456,0.35350364446640015,5.720459461212158,0.01013015303760767,11173888,14268,5456,341,-18.264153,0.008786672994028777,0.004949821569607593,-3.8099346801638605,-25.664791,0.004035386496980209,0.0019916405901312826,-2.3909430012106894,,,static,3.8704587777261494,3.723533616937003,0.876496386575172,0.0,-65.85738,2604.4010446124385,-18.264153
69,1784866522.2366517,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.24529343424365,,6.280453859595582,,9.928180258080829,,1.248410518746823,,4.286887649446726,,2.2879587444476783,,4.974935299251229,,8.3125,-0.03595494478940964,-0.011483788781333715,0.00810689296486089,1.2141272239387035,0.3336179554462433,0.8752927780151367,0.22989718616008759,-0.23850488662719727,0.1409406214952469,0.4166969060897827,0.0850403755903244,5536,0.3105694055557251,5.695577144622803,0.03091762773692608,11337728,14440,5536,346,-14.020239,0.007087534682068508,0.004536906773864757,-3.8722846627235414,-40.63994,0.012257541922735982,0.0031826053746044636,-2.4363729476928713,,,static,4.058269303066347,3.2198625854605134,0.691722855475808,0.0,-62.944817,2591.3431360405993,-14.020239
70,1784866584.2020736,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.9919659798033535,,6.088629746576771,,9.812018828000873,,1.0229712082073092,,3.9779784933198243,,1.922571511240676,,4.941556140780449,,8.0625,-0.038003914058208466,-0.010859526926651597,0.004718631102150539,1.2141789495944977,0.15891492366790771,0.879277765750885,0.17039871215820312,-0.3468038737773895,0.12323058396577835,0.4531221389770508,0.09620611369609833,5616,0.3900684416294098,5.477524280548096,0.02433604933321476,11501568,14622,5616,351,1.8691565,0.007150373017066158,0.0061283917588298206,-3.9336145341396334,-58.073433,0.009924605538253672,0.0023665972708840854,-2.488102351129055,,,static,4.216030502579697,3.6672388936838045,0.7555525729778456,0.0,-75.77544,2644.055031144874,1.8691565
71,1784866646.139938,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.42476129590068,,6.277340002823621,,9.872129168594256,,1.1670865933410823,,4.242784627946094,,2.2720791168831056,,4.93550353118917,,8.125,-0.030934561043977737,-0.0013628687011078,0.0016359264063794399,1.2060612961649895,0.34687456488609314,0.7745474576950073,0.3047982454299927,-0.08536900579929352,0.14712871611118317,0.4032928943634033,0.0891355574131012,5696,0.32846376299858093,5.664585590362549,0.0043449560180306435,11665408,14800,5696,356,-10.849765,0.007629484639619477,0.003986631237785332,-4.014757114648819,-19.478865,0.0027045465933042577,0.002547664426674601,-2.5581930920481684,,,static,4.288163331287573,4.199400519404864,0.5790124292753156,0.0,-81.280464,2645.231627052866,-10.849765
72,1784866709.6777637,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.533105626702309,,5.709547643782571,,9.32592848688364,,0.724256785470061,,3.6812512539327145,,1.7362774720531888,,4.779441000893712,,7.5625,-0.0956207886338234,-0.00029411091236397624,0.0026614880916895345,1.2026744112372398,0.27854812145233154,0.817082405090332,0.22457928955554962,0.3738492727279663,0.1475679874420166,0.41361308097839355,0.09915635734796524,5776,0.3519124388694763,5.131538391113281,0.007951843552291393,11829248,14982,5776,361,-1.7224346,0.008146321034291758,0.006327126320684329,-4.089065846800804,-23.39106,0.002881086798151955,0.002198360902548302,-2.6219400063157083,,,static,4.320992248303321,4.290202617862479,0.8608990972965003,0.0,-67.47807,2578.6214876755757,-1.7224346
73,1784866771.8591654,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.807477154303342,,5.8283164544263855,,9.552698690444231,,0.8679474820382893,,4.02401117188856,,1.7955226415069774,,4.855133278586436,,7.75,-0.049593038856983185,-0.004388123576063663,0.006357540230965242,1.2025988548994064,0.2397831380367279,0.9500579833984375,0.21380072832107544,0.07713887095451355,0.17070524394512177,0.4259146451950073,0.09863584488630295,5856,0.39441052079200745,5.31013822555542,0.030580520629882812,11993088,15163,5856,366,1.1395469,0.0063534523345879276,0.007235707856307272,-4.136901086568832,-37.747856,0.013212358026066795,0.0037192831659922376,-2.67561387270689,,,static,4.61146196798674,4.057478459861779,0.9336720146085542,0.0,-77.674995,2634.871420427453,1.1395469
74,1784866834.1438956,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.509974341839552,,6.529689069837332,,9.99059773265617,,1.1745245931379031,,4.25680129788816,,2.325679538829718,,4.977366930805147,,8.5625,-0.0498652309179306,0.0006528871017508209,0.004171659056737553,1.2061436884105206,0.2524297833442688,0.876876175403595,0.3940463662147522,-0.019395289942622185,0.18251296877861023,0.46970462799072266,0.08989326655864716,5936,0.28552696108818054,5.790892124176025,0.033054571598768234,12156928,15365,5936,371,-3.7731488,0.01049621669226326,0.0056805626154528,-4.21799895465374,-28.142878,0.020720467186765745,0.0016684548274497502,-2.68676083534956,,,static,4.530517474208809,3.5192083244371366,0.8152037406710486,0.0,-79.97557,2630.5003080959523,-3.7731488
75,1784866898.953242,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.233787113102153,,6.291014967835508,,9.983665894716978,,1.1141294478438795,,4.3118146024644375,,2.1333332285284996,,4.9697438310831785,,7.9375,-0.028798293322324753,-0.006692614813800901,0.002117080886819167,1.2064198553562164,0.21923571825027466,0.8489148616790771,0.17899519205093384,-0.11699190735816956,0.11692029982805252,0.44709324836730957,0.0918084904551506,6016,0.29474344849586487,5.621873378753662,0.03406725451350212,12320768,15559,6016,376,-14.636648,0.009389353488222696,0.005277697097335476,-4.190793725848198,-47.09303,0.017668299097567796,0.0028821666666772215,-2.7219745621085165,,,static,3.8270462112776413,4.060079077079367,0.9275900015757521,0.0,-27.610565,2528.0304039149123,-14.636648
76,1784866962.5357609,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.999954497907311,,6.02916070446372,,9.73258470458677,,0.9912899804767221,,3.965310910018161,,2.042646811809391,,4.884209261770593,,8.125,-0.06889001280069351,-0.0035226044710725546,0.0038140810283948667,1.2106320746243,0.289716899394989,0.8685706853866577,0.21695609390735626,0.16237883269786835,0.12980027496814728,0.4361352026462555,0.07776208221912384,6096,0.4431062340736389,5.471269130706787,0.01526254415512085,12484608,15736,6096,381,-4.6918545,0.007020097473287024,0.0036807460797717794,-4.183029428124428,-21.391094,0.004696296605106909,0.0032493030521436594,-2.7486263051629067,,,static,4.548901677003334,4.505667073737162,1.1382819914467417,0.0,-63.75138,2576.8089132773957,-4.6918545
77,1784867024.733689,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.066291604904109,,6.250605998502579,,9.727663608267903,,1.1575093336869031,,4.147882245131768,,2.1788924941793084,,4.966097906464711,,8.3125,-0.0575551763176918,-0.002727238112129271,0.0075565669358184095,1.2178436629474163,0.22075283527374268,0.8887295722961426,0.2420985996723175,0.025096653029322624,0.10256925225257874,0.46560242772102356,0.07793431729078293,6176,0.3742944896221161,5.600930213928223,0.025774721056222916,12648448,15911,6176,386,3.8822472,0.006116808557271725,0.007857212023372995,-4.2263231605291365,-59.80772,0.014597776168375275,0.003959537202172214,-2.784971207380295,,,static,4.454749253106184,3.53102362116757,0.9110015019985267,0.0,-73.5164,2634.171367555929,3.8822472
78,1784867088.0088649,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.226465452229604,,6.09342696191743,,9.782143872464076,,1.085199261084199,,4.071078284876421,,2.0300782307749614,,4.916668178513646,,8.25,-0.05169045925140381,-0.0013471666898112744,0.0014521241646434646,1.2084080800414085,0.28715071082115173,0.8338991403579712,0.1955842673778534,-0.009561981074512005,0.11669502407312393,0.3477146327495575,0.07721513509750366,6256,0.3781634569168091,5.556882381439209,0.051271237432956696,12812288,16125,6256,391,-4.3493004,0.007184458574920427,0.004788304242538288,-4.285447019338608,-40.832664,0.027075951686128974,0.002341749529296067,-2.7916627287864686,,,static,4.284419239640291,3.7100266826625385,0.7591864113739109,0.0,-79.797676,2589.3251036488596,-4.3493004
79,1784867152.037382,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.64701882749796,,6.409673772053793,,10.0,,1.2295708949677646,,4.265668249223381,,2.3314549246570095,,4.998232112266123,,8.625,-0.0689454972743988,-0.003005406935699284,0.0170390979401418,1.1988919638097286,0.40570175647735596,0.8723493814468384,0.3487083911895752,-0.07604996860027313,0.1357569545507431,0.43226757645606995,0.07876366376876831,6336,0.25861960649490356,5.813327312469482,0.014998736791312695,12976128,16323,6336,396,0.9597036,0.007115748134674504,0.0076247806719038635,-4.307852521538734,-27.879375,0.009939322288846596,0.0029176686257414985,-2.8099215641617774,,,static,4.464399049795059,3.2460551014540555,0.9053905074919654,0.0,-75.193954,2558.8598072142036,0.9597036
80,1784867214.2969327,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.228299267124385,,5.977145735872909,,9.8519721692428,,1.0295414780266583,,4.1652191346511245,,2.0551556042628363,,4.9194161866325885,,8.0625,-0.007269872818142176,-0.0022028035018593073,0.0070017511388869025,1.1962614245712757,0.21565939486026764,0.8419511914253235,0.22648105025291443,0.045037418603897095,0.24499265849590302,0.5018339157104492,0.09159650653600693,6416,0.38962969183921814,5.536156177520752,0.018384966999292374,13139968,16522,6416,401,-7.0973954,0.009088286981568671,0.006445282223285176,-4.333607575297355,-45.096977,0.015145644533913583,0.0030856650133500806,-2.84116670191288,,,static,4.804786570504912,4.34630478081734,0.7618400013730515,0.0,-78.162155,2631.564131759282,-7.0973954
81,1784867276.4736865,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.423573772888631,,5.5450383491115645,,9.32651423662901,,0.8281647191615775,,3.6942491522058845,,1.8068427867256105,,4.708264026092365,,7.625,-0.0948733538389206,-0.0043390539940446615,0.0022290377237368375,1.1985768973827362,0.29042133688926697,0.8884813785552979,0.19129523634910583,-0.01991145685315132,0.11015958338975906,0.4381607174873352,0.09373107552528381,6496,0.31607985496520996,5.119705677032471,0.06354593485593796,13303808,16763,6496,406,-39.944687,0.017534925864310935,0.0039762442422215825,-4.39804065823555,-70.30864,0.040694082190748306,0.0019653140974696726,-2.872777596116066,,,static,4.474134739768784,3.915604198345936,0.6921305454374771,0.0,-76.73663,2635.068387898158,-39.944687
82,1784867339.2852755,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.829202786553651,,5.5967448053415865,,9.594079702161252,,0.8903151492704637,,3.858972154208459,,1.8943832761142403,,4.713192903669551,,7.75,-0.07048582285642624,-0.001515982672572136,0.02885991972289048,1.1921156086027622,0.41128993034362793,0.8284485340118408,0.33268874883651733,0.22791245579719543,0.1312171220779419,0.559424638748169,0.09116338193416595,6576,0.3730618953704834,5.2658610343933105,0.016872204840183258,13467648,16953,6576,411,-21.914165,0.01225628172105644,0.006833078882482369,-4.466399863362312,-40.90503,0.009813674255565275,0.0026578245175187475,-2.900363427400589,,,static,4.634357119128497,3.55634494670275,1.2771346791006652,0.0,-82.200455,2608.4358567613826,-21.914165
83,1784867402.7077274,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.712747890502214,,6.817131716758013,,10.0,,1.4159004725515842,,4.356417432310991,,2.382574313436635,,5.0,,8.9375,-0.15550720691680908,0.0017548220930621028,0.0007923776647658087,1.1889968663454056,0.11756203323602676,0.869544506072998,0.10466839373111725,0.08628691732883453,0.05145491287112236,0.3585830628871918,0.059209566563367844,6656,0.15069778263568878,5.952784538269043,0.02367735467851162,13631488,17146,6656,416,4.3546305,0.007598642680386547,0.005812524919747375,-4.4988771170377735,-56.037514,0.0069300085262511855,0.002582274247833993,-2.9285818085074427,,,static,4.624832370634666,3.525387814657239,1.29496663261846,0.0,-58.147633,2583.312261157011,4.3546305
84,1784867466.5690944,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.497281860327348,,6.505415187217295,,9.934897249564528,,1.2666944055818021,,4.194061386631802,,2.2023543685209006,,4.929268899810268,,8.5625,-0.06279154121875763,-0.006644315784797072,0.004163423745922046,1.1871463432908058,0.16754497587680817,0.9191151857376099,0.2216213345527649,0.12135202437639236,0.12251101434230804,0.5047338008880615,0.06455911695957184,6736,0.2846831977367401,5.761559009552002,0.019759535789489746,13795328,17327,6736,421,-4.1809115,0.009188564230862539,0.0076407387772633225,-4.514950564503669,-55.311474,0.013279715817770921,0.003065417789912317,-2.973237180709839,,,static,4.645370592469785,4.080955460266905,0.7413457521382827,0.0,-65.094864,2565.5573876273406,-4.1809115
85,1784867528.500711,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.581540634389967,,6.3314407067373395,,9.947107144165784,,1.1409313280601054,,4.20616470312234,,2.1252388330176473,,4.960777925560251,,8.3125,-0.0604129284620285,-0.010707366513088346,0.00339660909230588,1.192272149026394,0.3917641043663025,0.9404120445251465,0.19236579537391663,0.024723311886191368,0.10395052284002304,0.3737403154373169,0.05566941946744919,6816,0.327409029006958,5.70071268081665,0.024768801406025887,13959168,17512,6816,426,3.573238,0.005518466605280992,0.006137134188611526,-4.573966228961945,-64.86491,0.012536185604403727,0.0016312081999785733,-3.013556678593159,,,static,4.762916046784428,3.7603811063953207,0.6539616698031312,0.0,-84.43327,2645.4984831205675,3.573238
86,1784867591.7063608,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.962564255576581,,5.713071290432708,,9.839932045346359,,0.8966640287544578,,3.9571915002015885,,2.1041650674305856,,4.879764660494402,,7.8125,-0.03984977677464485,-0.014461665879935026,0.006216874811798334,1.188677679747343,0.3730556070804596,0.7742055654525757,0.3925319314002991,-0.08030754327774048,0.17582449316978455,0.30314117670059204,0.057537347078323364,6896,0.3828094005584717,5.395731449127197,0.017634619027376175,14123008,17706,6896,431,-5.0291724,0.005526120617287233,0.0059054032142739745,-4.58483422100544,-39.788467,0.00945760522299679,0.0020278407566365784,-3.050387778878212,,,static,4.746237236795787,3.7687804078378235,1.1404415737834648,0.0,-58.00401,2592.173383939009,-5.0291724
87,1784867653.675563,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.669619468040764,,6.722290237434208,,9.965419441461563,,1.1319650940131396,,4.2846135245636106,,2.1818398660980165,,4.997499383054674,,8.5,-0.03792005777359009,0.0010763299360405654,0.01042133173905313,1.1840042732656002,0.32153165340423584,0.7609468698501587,0.29165804386138916,0.20286273956298828,0.22477877140045166,0.550136923789978,0.06668050587177277,6976,0.24458257853984833,5.806656360626221,0.03330012038350105,14286848,17906,6976,436,-3.9669375,0.006972858187509701,0.00832925141294254,-4.569461897015572,-52.43432,0.027732199896126984,0.0033474504816695116,-3.053892156481743,,,static,4.995512535433903,4.330954270963271,1.0249712190400295,0.0,-81.02192,2643.893919125505,-3.9669375
88,1784867715.542281,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.694443181157112,,6.709619345143437,,10.0,,1.2927948392461985,,4.3843327653594315,,2.3078896454026108,,4.989220009185374,,8.75,-0.10415124893188477,-0.0023331164848059416,0.000828405581160041,1.1824656464159489,0.39253079891204834,0.8904056549072266,0.34555262327194214,0.043263521045446396,0.125589981675148,0.43509986996650696,0.05973200872540474,7056,0.21912285685539246,5.8910369873046875,0.018242940306663513,14450688,18090,7056,441,-3.3393981,0.006430008656752762,0.0045711273472988975,-4.587611538171768,-28.44522,0.008135091350413858,0.003326124753220938,-3.0887684538960456,,,static,4.51368648344541,4.101948726223733,0.9747961251217329,0.0,-76.945724,2648.2747681431397,-3.3393981
89,1784867779.0463862,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.375531005178345,,6.4682410270906985,,9.703700099606067,,1.1559119551675394,,4.100322093872819,,2.067197706312072,,4.904340097215027,,8.375,-0.05248279124498367,-0.015843677858356386,0.0017072674072551308,1.182734675705433,0.14334292709827423,0.8414878249168396,0.123362697660923,-0.16232918202877045,0.11599604040384293,0.3709019720554352,0.04774083197116852,7136,0.32500696182250977,5.643780708312988,0.00749328313395381,14614528,18269,7136,446,-20.674604,0.0067019292357144876,0.008013625402236357,-4.603955873847008,-32.493786,0.004788477144029457,0.004416381292685401,-3.1202204331755636,,,static,5.084912510690364,4.672965239406889,0.9084375595995859,0.0,-43.782837,2579.989642115946,-20.674604
90,1784867841.3489256,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.8863278660865035,,6.191083920188248,,9.69262515369337,,1.0061079422011971,,4.056815853342414,,2.042425204301253,,4.926327664172277,,8.0,-0.07206077128648758,-0.01636035059345886,0.0014579344679077622,1.183474451303482,0.39754730463027954,0.8063399195671082,0.36743634939193726,-0.1635831892490387,0.10076211392879486,0.4087516665458679,0.0551636777818203,7216,0.4140024185180664,5.47521448135376,0.03170965984463692,14778368,18460,7216,451,4.3845625,0.00488221903287922,0.005877113662427292,-4.571609234809875,-38.72571,0.024693700624629854,0.003920284652849659,-3.1240851402282717,,,static,4.879774295163315,4.587337604242902,0.9200219543526665,0.0,-75.02991,2629.748337865544,4.3845625
91,1784867902.9225748,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.098948135739192,,6.135207484825514,,9.794940773397684,,1.0212188954465091,,4.066586105414899,,1.9842792322451714,,4.862385345622897,,8.25,0.0022852104157209396,-0.0008607752388343215,0.004144897011428839,1.1892960630357265,0.3341183662414551,0.8690580725669861,0.2821609377861023,-0.16918285191059113,0.22651122510433197,0.3436661958694458,0.04586026072502136,7296,0.36718297004699707,5.526695251464844,0.04062867909669876,14942208,18651,7296,456,-5.487169,0.006369825116416905,0.007384076251764782,-4.570456370711327,-48.858387,0.013499161379877478,0.004517766520439182,-3.1564708441495894,,,static,4.694373846045425,3.740144914251336,0.9627067935393294,0.0,-78.27019,2660.8785603057354,-5.487169
92,1784867966.5203853,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.249877884984016,,6.019422264304012,,9.780749709752854,,1.1506430141162127,,4.095409474801272,,1.9892513536606202,,4.918551858281717,,8.1875,-0.030329052358865738,-0.014292204170487821,0.0016060953403211897,1.17736254632473,0.24752268195152283,0.946027934551239,0.17679958045482635,-0.0855344906449318,0.1153927817940712,0.4745079278945923,0.05501718074083328,7376,0.3359527289867401,5.548925876617432,0.0238956268876791,15106048,18846,7376,461,5.895913,0.004878191601164872,0.007215662971429992,-4.617938476800918,-67.80423,0.016805298835970463,0.00410355954154511,-3.1597478836774826,,,static,4.839208397015802,4.015943127348906,0.869950205842011,0.0,-50.10445,2576.1893382689177,5.895913
93,1784868030.6666994,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.360952403396368,,6.275743057020009,,9.846902098041028,,1.1253457693383098,,4.166353000735398,,2.1980532856541686,,4.932845927774906,,8.375,-0.027703866362571716,0.0009371272171847522,0.006305774353677407,1.1698828116059303,0.27082711458206177,0.8293963670730591,0.23911559581756592,0.06221911311149597,0.16667596995830536,0.47654345631599426,0.059381451457738876,7456,0.34098684787750244,5.660150051116943,0.03758347034454346,15269888,19051,7456,466,-12.632172,0.00634218529012287,0.007336626159667503,-4.626420107483864,-63.069805,0.030126751685747875,0.003456151012869668,-3.182002182304859,,,static,4.92303548002754,3.841434257617068,0.7969958702230835,0.0,-61.02656,2554.160721737316,-12.632172
94,1784868094.3615713,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.808086473494768,,5.979841199703515,,9.765329286456108,,0.7663453542627394,,3.956306614447385,,1.8168523221975192,,4.878363883355632,,7.9375,-0.01709667220711708,-0.010203041834756732,0.006904462607053574,1.1698428317904472,0.3890479803085327,0.7269107699394226,0.21574155986309052,-0.25589215755462646,0.19654928147792816,0.46937596797943115,0.05517091974616051,7536,0.3763731122016907,5.3635783195495605,0.04362223297357559,15433728,19242,7536,471,5.6769094,0.004662341797666158,0.0076959605459705925,-4.642763459682465,-74.89808,0.019007297075586394,0.0021504207026737275,-3.2684842497110367,,,static,4.853374003826449,4.563969620131749,0.9567833125787375,0.0,-58.121532,2572.2636077357333,5.6769094
