# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_stair_steps,track_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Medium-Eval-v0,test_returns:BipedalWalker-MADS-Medium-Eval-v0,target_agent_return,target_solved_rate,sps
153,1784906529.3742595,,5.785889718681574,,3.52840909792576,,7.290557057131082,,1.1411248295917176,,2.607099125161767,,2.0633622421883047,,3.5323914466425776,,4.375,0.0,0.0,0.0,0.0,25100288,11468,12256,766,-77.094955,0.06948634716682137,0.0034828536881832406,-2.886407572031021,0,0.0,0.0,0.0,,,4.118966282983257,0,0,0.0,-72.764496,-72.76449584960938,0.0,2885.111695885375
154,1784906573.0483713,,6.408636327832937,,3.3779671951197088,,6.9098881632089615,,1.0975312232039869,,2.514906523283571,,1.333329028566368,,2.835754866246134,,5.8125,0.0,0.0,0.0,0.0,25264128,11539,12336,771,-80.89195,0.07639171243645251,0.0036898383135849145,-2.9092130228877067,0,0.0,0.0,0.0,,,4.060295778390697,0,0,0.0,-81.74349,-81.74349212646484,0.0,3751.420980922246
155,1784906630.790936,,5.588997914455831,,4.02568861230975,,6.981945587322116,,1.4273946499451995,,3.122965982183814,,1.3263568608090281,,3.215345311909914,,3.6875,0.0,0.0,0.0,0.0,25427968,11610,12416,776,-82.16795,0.09216804553288967,0.0023719100965536198,-2.9223619922995567,0,0.0,0.0,0.0,,,3.799840040199882,0,0,0.0,-80.78601,-80.7860107421875,0.0,2837.4220813434013
156,1784906674.1772692,,4.288158930139616,,3.262155556003563,,7.318087350577116,,1.5891593537526205,,3.3172838110476732,,1.8111421365756541,,4.008112167939544,,4.8125,0.0,0.0,0.0,0.0,25591808,11683,12496,781,-80.7773,0.07566184119787067,0.0016695837795850821,-2.9487463504076006,0,0.0,0.0,0.0,,,4.066770761870804,0,0,0.0,-88.449005,-88.44900512695312,0.0,3776.3037454659598
157,1784906731.1318088,,5.674964140780503,,4.13199812406674,,6.609628852456808,,1.8285436660517007,,2.7088043466210365,,1.063605445669964,,2.824752568267286,,5.375,0.0,0.0,0.0,0.0,25755648,11758,12576,786,-78.37504,0.07483717342838644,0.001981581048312364,-2.9507189229130746,0,0.0,0.0,0.0,,,4.046794321396476,0,0,0.0,-75.90077,-75.90077209472656,0.0,2876.6801206899418
158,1784906774.5708375,,4.988289959728718,,4.338463023304939,,7.8663816303014755,,1.6186944022774696,,3.1629462586715817,,1.2692664883797988,,2.7038631541654468,,4.75,0.0,0.0,0.0,0.0,25919488,11832,12656,791,-83.71059,0.07432068160269409,0.0019247488395194522,-2.979857696592808,0,0.0,0.0,0.0,,,4.105668104368751,0,0,0.0,-70.53015,-70.5301513671875,0.0,3771.7237008839106
159,1784906832.1047583,,5.072501313406974,,4.734587798593566,,7.093799524009228,,1.113304522150429,,2.5568623980507255,,1.865257651079446,,3.797301659360528,,4.0625,0.0,0.0,0.0,0.0,26083328,11903,12736,796,-78.78763,0.07849329418968409,0.0017078994424082339,-2.957329635322094,0,0.0,0.0,0.0,,,3.9022600462870174,0,0,0.0,-70.33382,-70.33381652832031,0.0,2847.7110263737804
160,1784906876.2370393,,4.718898823484778,,3.7464298808481544,,6.890749086160213,,0.9254871061421,,2.108737314119935,,1.3989018235588446,,2.685550885507837,,5.4375,0.0,0.0,0.0,0.0,26247168,11975,12816,801,-79.98129,0.08519481150433421,0.0022329406754579397,-2.9528904274106025,0,0.0,0.0,0.0,,,4.01119597043436,0,0,0.0,-53.98351,-53.9835090637207,0.0,3712.4757775401945
161,1784906920.299628,,5.657465074909851,,3.9024295727722347,,7.740957848727703,,1.3757959520444274,,3.3615530049428344,,1.3393596751848236,,3.2731165690347552,,5.6875,0.0,0.0,0.0,0.0,26411008,12046,12896,806,-79.66104,0.07545449710451066,0.0032700999254302587,-2.9513949647545816,0,0.0,0.0,0.0,,,3.9898354367130437,0,0,0.0,-86.69254,-86.69254302978516,0.0,3718.346843026569
162,1784906978.9492307,,5.439677545800805,,4.715343363193369,,7.6575990952551365,,1.3601308593933936,,3.6034591123461723,,1.4826446891675005,,3.0239277705550194,,5.1875,0.0,0.0,0.0,0.0,26574848,12120,12976,811,-81.70003,0.07497379770502448,0.003848502962864586,-3.005525495111942,0,0.0,0.0,0.0,,,3.9915693933213525,0,0,0.0,-82.05588,-82.05587768554688,0.0,2793.5398536786342
