# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,target_agent_return,target_solved_rate,sps
0,1784256123.2727,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,32768,51,67,1,-165.2977,0.14904460567049682,-0.0019093996888841502,5.666835308074951,0,0.0,0.0,0.0,,,0.3600378751005545,0,0,0.0,-187.08151,-187.08151245117188,0.0,491.8359137774877
1,1784256332.7466233,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,196608,205,301,6,-169.4451,0.008475110167637467,-0.0029084294961648992,5.5839473634958265,0,0.0,0.0,0.0,,,0.3478275044602933,0,0,0.0,-136.7056,-136.70559692382812,0.0,782.14981978276
2,1784256569.3027606,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,360448,295,471,11,-142.0918,0.01571887992322445,-0.003315964568173513,5.450642064213753,0,0.0,0.0,0.0,,,0.3228834476318416,0,0,0.0,-158.09262,-158.09262084960938,0.0,692.6051332143421
3,1784256769.2332506,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,524288,378,634,16,-153.35574,0.01700769188464619,-0.0061288265453185884,5.2365374058485035,0,0.0,0.0,0.0,,,0.3458693356321725,0,0,0.0,-156.72495,-156.72494506835938,0.0,819.484784033217
4,1784256982.160729,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,688128,486,822,21,-136.35579,0.017251772299641744,-0.002891280158655718,5.078382948040963,0,0.0,0.0,0.0,,,0.4222555855259144,0,0,0.0,-140.44705,-140.44705200195312,0.0,769.4639401026121
5,1784257207.7123778,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,851968,587,1003,26,-137.9635,0.019082110963063316,-0.0023015440034214406,4.893062964081764,0,0.0,0.0,0.0,,,0.41878431570454255,0,0,0.0,-158.59131,-158.59130859375,0.0,726.3967781502173
6,1784257451.4895353,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,1015808,689,1185,31,-148.38115,0.02061418995144777,-0.0025907667790306733,4.703734612464904,0,0.0,0.0,0.0,,,0.4345848644887891,0,0,0.0,-139.64104,-139.6410369873047,0.0,672.0892369924732
7,1784257668.8851984,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,1179648,788,1364,36,-136.66373,0.023772346193436534,-0.001734214069438167,4.559347847104073,0,0.0,0.0,0.0,,,0.46156565072134476,0,0,0.0,-135.90411,-135.90411376953125,0.0,753.6488922907166
8,1784257901.7141774,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,1343488,884,1540,41,-142.98743,0.02426120709278621,-0.0010588905744953081,4.367444524168969,0,0.0,0.0,0.0,,,0.48952898672406314,0,0,0.0,-160.98245,-160.98245239257812,0.0,703.6925041968105
9,1784258135.1416883,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,1507328,969,1705,46,-137.19684,0.014257833489682525,-0.0007229559851111844,4.169463330507279,0,0.0,0.0,0.0,,,0.5330131447988731,0,0,0.0,-125.45486,-125.4548568725586,0.0,701.8880903793148
