# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps,target_agent_return
71,1784867963.664302,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.463211580179632,,4.731275420752354,,7.2525328965857625,,2.246228469070047,,2.889931767451344,-0.03594639524817467,-0.0156569558675983,0.0073600000905571505,1.4371951334178448,0.5603289604187012,0.8577463030815125,0.39077478647232056,0.16150647401809692,0.22080962359905243,0.7679121494293213,0.05416634678840637,5696,0.46005702018737793,4.516635894775391,0.01812855713069439,11665408,13764,5696,356,-12.491186,0.004886185440409463,0.0008801220246823505,-2.3385890036821366,-15.93775,0.014331593480892479,0.005828452171408571,-4.297548520565033,,,static,3.157259492522371,5.6207886070396595,0.8107954246599953,0.0,-55.64753,2305.1057125029997,-12.491186
72,1784868036.9621181,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.407028248766437,,4.810071401298046,,7.297781775821932,,2.1475868709385395,,2.8899630368687212,-0.045807819813489914,-0.004948157918988727,0.006506399327918189,1.447568167001009,0.47157615423202515,0.7248098850250244,0.31746235489845276,0.12143895030021667,0.23738989233970642,0.6261509656906128,0.05389900505542755,5776,0.484872430562973,4.510486602783203,0.015648312866687775,11829248,13936,5776,361,-37.705406,0.006183221039827913,0.0023923240587464534,-2.4370788007974626,-14.183411,0.006783901453309227,0.0053011555733974095,-4.3283578038215635,,,static,3.452495072173801,5.7609392234328585,0.7339254025879967,0.0,-41.740845,2235.2647794712043,-37.705406
73,1784868107.1800377,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.016291493608151,,4.60780628665816,,6.74431566754356,,1.7600070144981146,,2.6745430482551455,0.029719708487391472,-0.005354877794161439,0.025157762604067102,1.4468643218278885,0.33242765069007874,0.78782057762146,0.1838580071926117,-0.010684331879019737,0.4676884710788727,1.0306097269058228,0.03948012366890907,5856,0.4620695114135742,4.160592555999756,0.060474943369627,11993088,14097,5856,366,-22.424473,0.008297142290393822,0.002489736062125303,-2.507476384937763,-6.108799,0.006795675701869186,0.004482370896585053,-4.366562849283218,,,static,4.175712064087451,5.850721781378625,0.812012974341181,0.0,-51.756153,2333.3070977511015,-22.424473
74,1784868178.732758,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.813657301478088,,5.080382070824271,,7.343129131477326,,2.1518019163049757,,2.8408986778231338,-0.08107361197471619,-0.0006987982997088693,0.007184322807006538,1.4431398548185825,0.6727438569068909,0.8783533573150635,0.42960023880004883,-0.13923528790473938,0.1712258905172348,0.6525977849960327,0.048304662108421326,5936,0.43137526512145996,4.645974159240723,0.012805250473320484,12156928,14261,5936,371,-16.370087,0.006879936163022649,0.0011162395298015327,-2.5457140475511553,-15.510145,0.010734395511099138,0.007212571133277379,-4.391344633698464,,,static,3.5237302961857173,5.39944177550065,0.679761956243293,0.0,-42.329544,2289.78017073851,-16.370087
75,1784868250.5298493,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.660528156440705,,5.287148837931454,,7.751796120777726,,2.0872170305083273,,2.924106017453596,-0.12927109003067017,-0.002839910885086283,0.002760712683084421,1.4445478282868862,0.948563277721405,0.871800422668457,0.5338237881660461,-0.9013727903366089,0.08436828851699829,0.49468863010406494,0.05061711370944977,6016,0.4284391403198242,4.742158889770508,0.027121098712086678,12320768,14426,6016,376,-17.960087,0.007025952136609703,0.002633984006388346,-2.6565455958247184,-48.98777,0.013963945952127688,0.00768634339037817,-4.4171467363834385,,,static,4.044122987682951,5.898020846424858,0.6439758910967605,0.0,-43.84056,2281.987694241825,-17.960087
76,1784868321.8703303,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.71234689373523,,4.17851367034018,,6.620014593936503,,1.9552940773719456,,2.525979152880609,-0.12173322588205338,-0.006665140273980796,0.003933787120331544,1.443160030990839,0.4130157232284546,0.7785826921463013,0.2426793873310089,-0.22210566699504852,0.16712701320648193,0.8059500455856323,0.03218691796064377,6096,0.40020647644996643,3.998429775238037,0.0145219461992383,12484608,14588,6096,381,-11.7495165,0.0032362664671381934,0.0017451103882194729,-2.6852927178144457,-23.569439,0.0058847673877608035,0.006801457393157762,-4.466449549794197,,,static,3.7383122380688105,6.327050546194054,0.7928747595167235,0.0,-35.186096,2296.5911916022046,-11.7495165
77,1784868392.4402692,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.952691008104011,,4.50262645771727,,6.833538789767772,,1.8428209768608212,,2.4892806694842875,-0.09205248206853867,-0.012531242522527464,0.00649754487676546,1.4422812461853027,0.340582013130188,0.7611374855041504,0.2235127091407776,-0.3735029697418213,0.1580711007118225,0.8894772529602051,0.031205378472805023,6176,0.46967825293540955,4.1241912841796875,0.008619398809969425,12648448,14751,6176,386,-14.046228,0.004334431685856543,0.0005269398505333811,-2.7397860839962958,-20.513895,0.005216488189762458,0.005476738914148882,-4.542338719964027,,,static,3.3057117768707003,5.621559572876227,0.5869061818990463,0.0,-25.512337,2321.6684445918204,-14.046228
78,1784868461.1501687,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.409668403910473,,4.7230439856648445,,7.268196994438767,,2.0016057164757513,,2.677831196691841,-0.1114620715379715,-0.0032498286745976657,0.0036909790833306033,1.4430461078882217,0.31360816955566406,0.7404031157493591,0.2205323874950409,0.23234225809574127,0.09697139263153076,0.7196094989776611,0.0346125066280365,6256,0.5170040130615234,4.416069507598877,0.0045663099735975266,12812288,14914,6256,391,-38.312847,0.00640348823799286,0.0021584883957984856,-2.802412137389183,-3.9863734,0.004476181184872985,0.004229351268440951,-4.579663315415383,,,static,3.3047759040133444,5.9338691810047335,0.5731032205146249,0.0,-31.027533,2384.5181151818774,-38.312847
79,1784868531.053189,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.5190461872844025,,5.182254735380411,,7.515603905776516,,2.079871551366523,,3.003002793790074,-0.05077040195465088,-0.0009157378954114392,0.007856496391468681,1.4338019639253616,0.26335448026657104,0.8307178020477295,0.15375156700611115,-0.0891418308019638,0.21223393082618713,0.7534202337265015,0.03487411141395569,6336,0.4355226457118988,4.6599555015563965,0.004342589993029833,12976128,15079,6336,396,-35.761993,0.008165618931525388,0.002149183647998143,-2.818066607415676,-10.9593315,0.003086913570587058,0.007008412313007284,-4.650825944542885,,,static,3.3242729480876236,6.969387620608273,0.6491772635606115,0.0,-38.06017,2343.8186014370317,-35.761993
80,1784868597.6810503,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.166642496245913,,4.610955604584888,,6.969244589563459,,1.9663780455011874,,2.769996514543891,-0.09788254648447037,-0.01748210162622854,0.007439587971020956,1.4378739893436432,0.3117779493331909,0.9548059105873108,0.2258090078830719,-0.0932476595044136,0.19371601939201355,0.7190119028091431,0.03524605184793472,6416,0.5337767601013184,4.296643257141113,0.014180929400026798,13139968,15243,6416,401,-20.300741,0.005229798250366002,0.0025492209737421946,-2.850409086048603,-17.723022,0.005201424834376666,0.007137919121305458,-4.707699012756348,,,static,3.1993572564463584,6.50249311823485,1.1380698765828068,0.0,-52.670097,2459.0314276450213,-20.300741
81,1784868665.8938344,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.138485349714756,,4.492973797372542,,7.059989677276462,,1.752643767889822,,2.719166320282966,-0.07620475441217422,-0.008937513106502593,0.022993007791228592,1.438044235110283,0.31761741638183594,0.7640039324760437,0.1890917420387268,0.006453545764088631,0.1968553066253662,0.572485625743866,0.03813299164175987,6496,0.49115413427352905,4.232651710510254,0.023328270763158798,13303808,15410,6496,406,-14.811749,0.004819279313232982,0.001863911488908343,-2.8879083529114724,-17.770954,0.004950872620975133,0.0062614796952402685,-4.740601268410683,,,static,3.08734626712157,6.0419285075427736,1.1485912967758911,0.0,-53.605183,2401.896066042981,-14.811749
82,1784868735.7589138,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.325602174736559,,5.117658511502668,,7.241101334569976,,2.1630894552654354,,2.9209984766785055,-0.008561842143535614,-0.005791451170807704,0.028283732186537236,1.4453187547624111,0.21882782876491547,0.8983899354934692,0.21233916282653809,0.061820823699235916,0.39328882098197937,0.5704262852668762,0.03409148007631302,6576,0.49729132652282715,4.553690433502197,0.01013155933469534,13467648,15576,6576,411,-29.120392,0.0056130630051484335,0.0036720366137160455,-2.9644225627183913,0.6192098,0.0058829176792642105,0.007548497008974664,-4.798637810349464,,,static,3.7990075221615753,5.339819381169269,0.8351155214448865,0.0,-39.455208,2345.0911364542917,-29.120392
83,1784868806.0032113,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.364430645946413,,4.775120630394667,,7.419878555461764,,2.0078312592813745,,2.7214716694488743,-0.10141870379447937,-0.009441341273486614,0.006080887185817119,1.446350134909153,0.27355244755744934,0.8860397934913635,0.2058664858341217,-0.0651032105088234,0.11219390481710434,0.7660808563232422,0.03456038981676102,6656,0.5009346008300781,4.457746982574463,0.03963698074221611,13631488,15743,6656,416,-19.68824,0.007232241687597707,0.0032338649412849917,-2.9956888377666475,-18.430721,0.0059307112940587105,0.006213477563869673,-4.884161427617073,,,static,3.7410601166218385,7.0272533907793076,0.7105357762498945,0.0,-41.530067,2332.4313124308233,-19.68824
84,1784868875.9147553,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.470970611087978,,5.352045570965856,,7.394177404232323,,2.1865821968531236,,2.7319815213995753,-0.08345790207386017,-0.007475212260033004,0.00928358639794169,1.4500159099698067,0.25864139199256897,0.7959044575691223,0.12077604979276657,0.3733752965927124,0.16772344708442688,0.6893185973167419,0.036723725497722626,6736,0.43266862630844116,4.627151012420654,0.05840832367539406,13795328,15906,6736,421,-12.882899,0.004455076214799192,0.004931013123132289,-3.0896547839045523,-4.8059564,0.005001128806907218,0.005538773638545535,-4.952531152963639,,,static,3.68937492921176,7.431387667690696,0.8642969217698038,0.0,-48.94825,2343.5352760410833,-12.882899
85,1784868945.847684,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.147726878756657,,4.46582296025008,,7.314376577734947,,1.924246801645495,,2.699970251764171,-0.06853033602237701,-0.007781024254654767,0.016418082173913717,1.4550469666719437,0.28635072708129883,0.8946437239646912,0.15494613349437714,0.28170424699783325,0.27903223037719727,0.6315174102783203,0.03707816079258919,6816,0.536955714225769,4.310428619384766,0.03748340159654617,13959168,16073,6816,426,-27.871069,0.004228807483013952,0.00402493727615365,-3.097573694586754,-19.554796,0.004764758072997211,0.005870744019193808,-5.038659492135048,,,static,3.75811746235836,6.608572729915042,2.37432794412279,0.0,-47.384346,2342.815187524696,-27.871069
86,1784869012.673005,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.817644282709807,,5.210021023405716,,7.72223877068609,,2.1500783351948485,,2.878758715465665,-0.0861986055970192,-0.025767685030587018,0.005628482122119749,1.4465352594852448,0.48184096813201904,0.9591728448867798,0.3219107389450073,-0.3758612871170044,0.16998068988323212,0.6396633386611938,0.035388536751270294,6896,0.3903299868106842,4.755748271942139,0.011321078054606915,14123008,16240,6896,431,-13.284821,0.004790522417897592,0.004288649645604892,-3.1356069058179856,-18.13493,0.007946560322307051,0.005368641957466025,-5.02616970539093,,,static,3.8766289299532146,5.066330167687247,0.7364903239629105,0.0,-53.92146,2451.764773189212,-13.284821
87,1784869081.4511921,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.830424450803548,,4.9094010221306235,,7.688367428258061,,2.065932957397308,,2.9249833961948752,-0.12195466458797455,-0.0017239612061530352,0.0018519327077228809,1.4424899891018867,0.3978574275970459,0.7315163612365723,0.24381060898303986,0.12859892845153809,0.11132920533418655,0.6643288135528564,0.0330151692032814,6976,0.45039480924606323,4.683821678161621,0.008223265409469604,14286848,16404,6976,436,-20.668194,0.00674951994442381,0.0038981022686130017,-3.2307648047804833,-1.4473155,0.006107571735628881,0.00324700254277559,-5.027317053079605,,,static,3.3639689020400967,4.766731605555131,0.4611551758429973,0.0,-29.989594,2382.1496454775556,-20.668194
88,1784869150.8944545,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.171768441796303,,4.676358734257519,,7.093387367669493,,1.9941664154757746,,2.617294997529825,-0.10285700857639313,-0.006335009144095238,0.0018921569499070756,1.4369267337024212,0.4870266318321228,0.8978074193000793,0.8987933993339539,-0.06935235112905502,0.055728815495967865,0.886610209941864,0.030736517161130905,7056,0.4793819487094879,4.310595512390137,0.03405839577317238,14450688,16567,7056,441,-27.589941,0.0071079433277191125,0.0023888238341896796,-3.250472067296505,-19.203163,0.008566076087299734,0.0032543849942157977,-5.048023295402527,,,static,3.528883336133739,5.318622898438983,0.7927635855610331,0.0,-30.058218,2359.3373620489124,-27.589941
89,1784869219.2372985,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.497262591030449,,4.83377332938835,,7.279615450184792,,2.043717590509914,,2.831022218801081,-0.11710544675588608,-0.0006181913231557701,0.0032023494932218455,1.4342980943620205,0.28973811864852905,0.8664485216140747,0.21237507462501526,-0.419269859790802,0.11721912771463394,0.6462160348892212,0.03232424333691597,7136,0.5497589707374573,4.497078895568848,0.0076700602658092976,14614528,16734,7136,446,-36.19234,0.005518827819469152,0.002207078297215048,-3.236069443821907,-8.250442,0.004735712197725661,0.010978838416485814,-5.076919901371002,,,static,3.632764113171349,6.594540968025862,0.5594221882042912,0.0,-33.67878,2397.3243265600345,-36.19234
90,1784869290.7521372,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.351890590813127,,4.894716790877283,,7.345694156130776,,2.030298329424113,,2.7993481109006098,0.025287078693509102,0.0004073512682225555,0.007176449100370519,1.42640545591712,0.34706804156303406,0.7522892951965332,0.19521543383598328,-0.3465169072151184,0.3525733947753906,0.5223484039306641,0.03709235042333603,7216,0.4849426746368408,4.484389305114746,0.007577648386359215,14778368,16896,7216,451,-21.380573,0.003322886013484094,0.0016195735341170802,-3.279283304512501,-26.095592,0.005713193655537907,0.008184865581279155,-5.1448285430669785,,,static,3.66137154792805,6.387810608753192,0.6879858037977894,0.0,-44.423912,2290.992432544842,-21.380573
91,1784869361.689991,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.532644601538777,,5.3948353208834305,,7.6121703214303125,,2.1766166452107427,,3.031971583608538,-0.10182338953018188,-0.018541451907367446,0.0020125156370340846,1.4247899502515793,0.37273943424224854,0.8305888175964355,0.2399693727493286,0.032762546092271805,0.17318882048130035,0.43802785873413086,0.046401891857385635,7296,0.42722535133361816,4.749647617340088,0.008305367082357407,14942208,17076,7296,456,-13.289166,0.004802546391147189,0.0013479891706083436,-3.322687512636185,-31.177189,0.008558344820630736,0.0057491203784593384,-5.151467362046242,,,static,3.7195550206874857,7.043195324867584,0.7834577543147142,0.0,-31.305496,2309.627817508345,-13.289166
92,1784869431.6825898,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.688153871335089,,4.530503233312629,,6.811722818994895,,1.680429925210774,,2.581810046453029,-0.08061990141868591,-0.008242085750680417,0.011231525437324308,1.4230621308088303,0.3832905888557434,0.8167634606361389,0.2530745267868042,-0.19027739763259888,0.27827662229537964,0.596796452999115,0.04345720261335373,7376,0.45296207070350647,4.058523654937744,0.027436524629592896,15106048,17261,7376,461,-19.18976,0.010857724150992,0.0029539781855419276,-3.368257437646389,-13.162809,0.009675662688096054,0.004692255741974805,-5.141925907135009,,,static,4.023751295577986,6.8405534941720445,0.8637268274694069,0.0,-43.721504,2340.8191637839436,-19.18976
93,1784869502.7568088,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.3196505550295115,,4.955515870125964,,7.2985480898059905,,2.0387090077856556,,2.8576569696888328,-0.06240088865160942,-0.03477389711770229,0.007093557367625181,1.432086605578661,0.3466786742210388,0.7556312680244446,0.22840450704097748,0.0015585366636514664,0.22446519136428833,0.5552810430526733,0.04743528366088867,7456,0.5204527378082275,4.494015693664551,0.025481997057795525,15269888,17438,7456,466,-15.083066,0.004674209941731533,0.001499118581705261,-3.395786851644516,-42.380974,0.013170545309549198,0.005152884271228686,-5.129275900125504,,,static,4.060597721992877,7.324044051352914,0.747497074550507,0.0,-27.45399,2305.195188758597,-15.083066
94,1784869571.5531282,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.92874546116218,,4.709916882449761,,7.188717768294737,,1.937990873819217,,2.5603126981295645,-0.0596897192299366,-0.002346005931030959,0.007089853992511053,1.4197011440992355,0.5315700173377991,0.8406771421432495,0.3055878281593323,-0.14717020094394684,0.18782640993595123,0.6227260231971741,0.046916402876377106,7536,0.47251710295677185,4.265137195587158,0.016724862158298492,15433728,17621,7536,471,-19.006832,0.0031419495739100967,0.005206597262440482,-3.4363426148891447,-56.113758,0.01049617890676018,0.008758038395171752,-5.148770159482956,,,static,3.876819654937235,7.30618492986199,0.7020664402703941,0.0,-31.650913,2381.5227027369633,-19.006832
95,1784869640.7385983,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.104252649471164,,4.710875552496873,,7.031967681868991,,1.8109581675380468,,2.5990358483977616,-0.024787351489067078,-0.024080225543002598,0.006759587689884938,1.4186530709266663,0.34055274724960327,0.8048819899559021,0.2904401123523712,0.14535225927829742,0.33631861209869385,0.6972171068191528,0.043157972395420074,7616,0.4986659586429596,4.251418113708496,0.05996247008442879,15597568,17797,7616,476,-5.9315014,0.0036290724616264924,0.0036925149441231044,-3.5185750275850296,-43.89789,0.00986391062324401,0.006159982552344445,-5.119773265719414,,,static,4.798320970021675,7.595886769840945,0.735537616171562,0.0,-34.52984,2368.127272714289,-5.9315014
96,1784869710.1645427,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.630109108053148,,5.1159618785604835,,7.2133464915677905,,2.038243752438575,,2.800863962736912,-0.07814921438694,-0.0029928604053566232,0.004118275144719519,1.413429643958807,0.3996049761772156,0.8151865601539612,0.29707005620002747,0.012471621856093407,0.15980274975299835,0.6152403354644775,0.042438022792339325,7696,0.48202037811279297,4.559704780578613,0.005744543857872486,15761408,17962,7696,481,-13.709849,0.003511832154617878,0.003541681381466333,-3.589562378823757,-11.604352,0.004793484235415235,0.005297837758553215,-5.2071001678705215,,,static,4.616520776061324,6.724682829716653,0.9667844088526656,0.0,-36.422535,2359.924717093474,-13.709849
97,1784869778.3332396,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.085849402996246,,4.710337036289275,,6.964653542207088,,1.654790227417834,,2.6163330624913215,-0.06972631812095642,-0.0032609914778731763,0.005811996910779271,1.4108366630971432,0.29517248272895813,0.8464694619178772,0.1780916452407837,0.6052200794219971,0.15607134997844696,0.7732896208763123,0.0371040403842926,7776,0.45265355706214905,4.206392765045166,0.02366458624601364,15925248,18127,7776,486,-11.289243,0.0036346253255032934,0.003904476446041372,-3.6041765972971915,-37.186607,0.0067459051191690374,0.005294143008359242,-5.246847751736641,,,static,4.575273031776465,7.440512525683059,0.7529038213549137,0.0,-42.13376,2403.449199957355,-11.289243
98,1784869847.7551599,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.496228379197419,,5.072839113883674,,7.761288795620203,,2.0035471284063533,,3.00073075061664,-0.11138883978128433,-0.006803829004638828,0.003041266834770795,1.4025404751300812,0.5338134169578552,0.8442953824996948,0.4023911654949188,-0.7734242081642151,0.20448113977909088,0.4206022024154663,0.03800934925675392,7856,0.5117925405502319,4.666926860809326,0.017435120418667793,16089088,18293,7856,491,-2.4009557,0.002365575824660482,0.004097164864651859,-3.658435644209385,-28.36799,0.008592315544956364,0.009256747234758222,-5.243838751316071,,,static,4.752661874440441,6.4971819443079655,0.7229803975150972,0.0,-36.10907,2360.0614397047234,-2.4009557
99,1784869917.527547,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.775481768883765,,4.499151961877942,,6.880039827898145,,1.8544336161576211,,2.7039800048805773,-0.062336038798093796,-0.00021576830476988107,0.0077770997340849135,1.394206140190363,0.23189617693424225,0.8049191236495972,0.11764417588710785,-0.05028504505753517,0.23518428206443787,0.608193039894104,0.03950951620936394,7936,0.4663160443305969,4.142617702484131,0.05284073203802109,16252928,18460,7936,496,-4.4902062,0.005103617167333141,0.002880465915950481,-3.71025128364563,-16.543373,0.006324705411680042,0.005808325561520178,-5.282888770103455,,,static,5.268521814069142,7.73133901999397,0.7753770449346786,0.0,-39.04038,2348.208095528212,-4.4902062
100,1784869987.8521028,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.375573029275984,,4.846722241956741,,7.2598039326258,,2.1784409650135785,,2.9309658277779818,-0.046332187950611115,-0.02349499738193117,0.002907205285737291,1.384256836026907,0.2778232991695404,0.9603577852249146,0.16933812201023102,0.22891417145729065,0.24905872344970703,0.506132960319519,0.04201878607273102,8016,0.48321253061294556,4.518301486968994,0.014204912818968296,16416768,18641,8016,501,-10.604715,0.002385485554987099,0.003417847308446653,-3.7844957441091536,-40.60164,0.013307378615718336,0.006141122552799061,-5.319018945097923,,,static,4.821708089376584,7.312764173688232,0.7548269595228896,0.0,-40.64183,2329.7687523608683,-10.604715
101,1784870057.5239282,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.406153881922364,,4.677704936824739,,7.442945270013297,,1.8895001476630569,,2.736599429976195,-0.05858638882637024,5.708856042474508e-05,0.004352231495431624,1.372946623712778,0.3882906436920166,0.8601363897323608,0.2685600519180298,0.419374942779541,0.1588146686553955,0.5996906757354736,0.03936340659856796,8096,0.471196711063385,4.430581092834473,0.0042334627360105515,16580608,18813,8096,506,-1.3185045,0.00294063418150472,0.004918258870020509,-3.8359748095273973,-2.7829907,0.003487835513806203,0.007384994544554502,-5.351084008812904,,,static,4.312449772644846,7.650258270659066,0.7795660786679008,0.0,-17.977457,2351.5957009868675,-1.3185045
102,1784870128.0798576,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.314547637477517,,4.9622165858745575,,7.421920849184971,,2.1218860771041363,,3.012221010401845,-0.0817464217543602,-0.0022079246664361563,0.0038527027008967707,1.3563956022262573,0.24107980728149414,0.7433976531028748,0.3311575651168823,-0.24184757471084595,0.1360301524400711,0.6379390954971313,0.04128367081284523,8176,0.4612460732460022,4.566558361053467,0.013386189937591553,16744448,18987,8176,511,-9.564806,0.0040316689672181385,0.005794938878534594,-3.878909061849117,-63.5099,0.013717415858991444,0.006415623448265251,-5.357774701714516,,,static,4.621402632569359,8.335863687325324,0.5998025685766559,0.0,-24.662006,2322.1294361877885,-9.564806
