# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
0,1784841432.980172,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.339161257026717,,6.313248326536268,,9.838069492951035,,1.1149158477783203,,4.0045120464637876,,2.065347944619134,,4.83305852022022,,8.3125,0.001518642995506525,-0.01018565776757896,0.016698003164492548,1.4194664061069489,0.9889491200447083,0.0,0.9882445931434631,-0.033063847571611404,0.003870772896334529,0.6743619441986084,0.7767982482910156,16,0.42653173208236694,5.602602005004883,0.10995546728372574,32768,144,16,1,-114.99882,0.24622823987156153,-0.0025057453865883874,5.669507259130478,-125.11991,0.11804283722303807,-0.0032298217207426204,5.676135006546974,,,0.95,0.9,both,0.3612056826815791,0.3695532827969453,0.9679213938226177,0.0,-117.02549,2115.143320689467,-114.99882
1,1784841508.8431618,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.077873697504401,,6.3718939195387065,,9.807855999097228,,1.186467994004488,,4.058918718481436,,2.0726624210947193,,4.958503500674851,,8.25,0.0018780354876071215,-0.0013236781815066934,0.0031183814207906835,1.421128772199154,0.9662846922874451,0.9343462586402893,0.9536214470863342,-0.0218551903963089,0.004654083400964737,0.730530858039856,0.7485324144363403,96,0.39147984981536865,5.598021507263184,0.047515857964754105,196608,612,96,6,-161.13919,0.09964093209709972,-0.0014532399800373241,5.623499038815498,-132.08975,0.03235773943597451,-0.0027794376728706993,5.623085549473762,,,0.95,0.9,both,0.29424483373600346,0.23075812714733207,0.8711447835607434,0.0,-170.09793,2159.6839296692656,-161.13919
2,1784841585.940195,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.640005071181804,,5.671181079000235,,9.492768573574722,,0.8778205956332386,,3.7620914434082806,,1.7687670865561813,,4.683012719266117,,7.6875,0.0038217646069824696,0.0008489530882798135,0.00011625918375557376,1.4241853915154934,0.8852941393852234,0.9321949481964111,0.8263069987297058,-0.04454696178436279,0.01022788230329752,0.8844317197799683,0.7241283655166626,176,0.4091322720050812,5.1978936195373535,0.03394441306591034,360448,880,176,11,-146.02057,0.025126825709594413,-0.004008332108787727,5.544243457913399,-120.4052,0.030651075061177833,-0.003490894653077703,5.468567192554474,,,0.95,0.9,both,0.27383806980562875,0.24372456071110657,0.4949721069742262,0.0,-125.973976,2125.1143114785837,-146.02057
3,1784841662.7681565,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.879530099220574,,6.843560298904777,,9.932218231260777,,1.469657437875867,,4.4029679438099265,,2.4249698580242693,,5.0,,8.8125,0.0015079777222126722,0.004162454977631569,0.00021932245527978012,1.4242513813078403,0.7645390629768372,0.9296970367431641,0.614894688129425,-0.03976165130734444,0.005081929732114077,1.1332051753997803,0.6926153898239136,256,0.18762092292308807,5.970675468444824,0.03555723652243614,524288,1238,256,16,-117.88847,0.03029698959435336,-0.003545170958386734,5.409866949915886,-117.083206,0.04091653807554394,-0.00403381520518451,5.37984366118908,,,0.95,0.9,both,0.24675252720539734,0.2804807773683812,1.4622768335928145,0.0,-120.40348,2132.5566091498986,-117.88847
4,1784841738.6248848,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.711194893345237,,6.653407640667865,,9.947719689458609,,1.3927661441266537,,4.436209773644805,,2.3696011435240507,,4.991162043996155,,8.6875,0.0024938532151281834,0.00222626599133946,0.2164227783214301,1.426055271178484,0.6449729800224304,0.9256742596626282,0.3913906216621399,-0.020455054938793182,0.006951445713639259,1.5478873252868652,0.6593654155731201,336,0.23402683436870575,5.898695468902588,0.025301819667220116,688128,1553,336,21,-122.0082,0.022978497901931405,-0.004217391941347159,5.233877623081208,-108.61605,0.03171063254121691,-0.0032451527440571226,5.252974459528923,,,0.95,0.9,both,0.28179987111402716,0.29125848718997804,2.3392506073504102,0.0,-104.36133,2159.860857411137,-122.0082
5,1784841814.693894,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.607503216713667,,5.597943518310785,,9.642097088508308,,0.8628891208209097,,3.9300049608573318,,1.767319813661743,,4.908494635019451,,7.625,0.009559541940689087,-0.003562180500011891,0.0030655828541057417,1.438043724745512,0.5801157355308533,0.9197418689727783,0.28871193528175354,0.012930715456604958,0.027613723650574684,1.917008638381958,0.6051372289657593,416,0.42212241888046265,5.242656707763672,0.023677797988057137,851968,1823,416,26,-119.18254,0.028115304361563176,-0.0028920224685862195,5.090923777222633,-116.138596,0.033710693486500534,-0.0034690606240474152,5.043879842758178,,,0.95,0.9,both,0.3287610427206718,0.32658669474824803,1.043662841509069,0.0,-110.14187,2153.834761598118,-119.18254
6,1784841888.6544857,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.912731021991931,,6.1245071878656745,,9.89577393536456,,1.0773374671116471,,4.239043709647376,,2.3187564357649535,,4.8757760437438264,,8.25,0.010638798587024212,-0.008193506975658238,0.014234237765776925,1.4494805932044983,0.5642141103744507,0.9138633608818054,0.28896641731262207,0.03156235069036484,0.025038573890924454,1.6545836925506592,0.6498117446899414,496,0.408566951751709,5.5867414474487305,0.0406738705933094,1015808,2106,496,31,-133.19217,0.028680456534493713,-0.002497120379121043,4.875412008166313,-105.66775,0.03628084511728957,-0.002151693393534515,4.854624038934707,,,0.95,0.9,both,0.3730349544530688,0.355324537067064,1.0698590234329677,0.0,-97.80027,2215.233412201976,-133.19217
7,1784841965.3383884,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.303615751676261,,6.4666804587468505,,9.94140601856634,,1.1433306803228334,,4.1648915889672935,,2.0768223103514174,,4.904616525396705,,8.3125,0.01602751389145851,-0.002374858857365325,0.06209877092624083,1.4579044058918953,0.5977610945701599,0.9051135182380676,0.39340755343437195,-0.04795142635703087,0.04366177320480347,1.2254655361175537,0.6514166593551636,576,0.3699125647544861,5.66423225402832,0.03161366283893585,1179648,2418,576,36,-129.54486,0.02788412388181314,-0.0023301977373193948,4.6924838662147526,-104.19792,0.036881349340546876,-0.0018899321410572156,4.6668137311935425,,,0.95,0.9,both,0.44045448122990216,0.42637163357003904,1.3671523570501056,0.0,-98.435814,2136.5631032779766,-129.54486
8,1784842041.6338918,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.251762237399817,,6.474940471351147,,9.918863134022104,,1.1521018870407715,,4.182115083036479,,2.159275075944606,,4.922718988265842,,8.75,0.018479391932487488,-0.003647600067779422,0.0005226745215622941,1.460640124976635,0.3951571583747864,0.8820737600326538,0.2793002724647522,0.11155876517295837,0.04401584342122078,1.121224045753479,0.5541950464248657,656,0.3635231852531433,5.726471900939941,0.046717070043087006,1343488,2714,656,41,-116.61726,0.015504405664978549,-0.0015302711144613568,4.445302608609199,-94.84629,0.038880963902920486,-0.0028612407011678444,4.4945996642112735,,,0.95,0.9,both,0.477547966512293,0.4657445144826358,0.7100111432608128,0.0,-103.66148,2147.439552092827,-116.61726
9,1784842119.4552493,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.017643307102844,,5.883461580611765,,9.597879750654101,,0.8568283508066088,,3.9228709943126887,,1.9448569687083364,,4.848452162928879,,7.9375,0.032085441052913666,-0.0002305333036929369,0.01001945089228684,1.4644594714045525,0.23565445840358734,0.8840896487236023,0.13702958822250366,0.01378092635422945,0.08517967164516449,0.9125529527664185,0.5248814225196838,736,0.45535707473754883,5.376186847686768,0.03822211176156998,1507328,3044,736,46,-91.262405,0.012718797076377086,-0.0018062431205180473,4.188715720176697,-91.92203,0.03680395368719473,-0.002990144788054749,4.285712501406669,,,0.95,0.9,both,0.48557036635416484,0.512352561795766,0.9794269805381944,0.0,-110.6241,2105.3356815741677,-91.262405
