# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
10,1784820744.189297,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.415043078013696,,5.648993602953851,,9.33764199912548,,0.8626939789392054,,3.849746097577736,,1.8022811701521277,,4.705565144307911,,7.4375,0.12354490906000137,-0.001047928526531905,0.10839486494660378,1.4491370767354965,1671168,3406,816,51,-107.46013,0.016380022320663556,-0.0026952456842991523,3.713151954114437,-107.84182,0.0058268655295250936,-0.0012960703767021186,4.158245295286179,,,0.95,0.9,none,0.6849870747765492,0.6086945405434733,1.6305736528980188,0.0,-96.52016,2338.354836381128,-107.46013
11,1784820814.9526167,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.751263003796339,,6.59577439003624,,9.96112321165856,,1.3207333232276142,,4.260380746098235,,2.2867441825801507,,4.990004814229906,,8.625,0.052493322640657425,-0.0018545642378740013,0.08785496244672686,1.4615418054163456,1835008,3580,896,56,-99.087395,0.013633747494895942,-0.00042949580238200725,3.4985761269927025,-112.63208,0.009254206075274852,-0.001484032160078641,3.9053931549191474,,,0.95,0.9,none,0.7791707945156732,0.622724015965776,1.3481998014502086,0.0,-85.01535,2315.325400394369,-99.087395
12,1784820885.6472785,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.9259073138237,,6.0263177724555135,,9.617692520841956,,1.1708563892170787,,4.079037201125175,,1.9517982988618314,,4.887899458874017,,7.9375,0.03902366757392883,-0.0004828850505873561,0.012925074188387953,1.45963803678751,1998848,3760,976,61,-90.23453,0.018096174392849208,-0.0007347928709350527,3.272573399543762,-106.42125,0.01420044965634588,-0.0026892106823652286,3.7188605427742005,,,0.95,0.9,none,0.8074928083623526,0.5084322989374659,0.6665359468682324,0.0,-100.61165,2317.5721227549516,-90.23453
13,1784820955.88188,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.84458171389997,,6.866435848176479,,10.0,,1.4604985136538744,,4.447169406339526,,2.4605934135615826,,5.0,,8.9375,0.06265686452388763,0.0015484967734664679,0.007584977043734398,1.4594209529459476,2162688,3940,1056,66,-85.16874,0.01858965395949781,-0.0015552307158941403,3.0053474083542824,-101.838455,0.00571982172987191,-0.0018411059922073037,3.5290622398257256,,,0.95,0.9,none,0.861296405543753,0.5888567948371021,1.3650785250115718,0.0,-92.80891,2332.751804515859,-85.16874
14,1784821025.2404268,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.973539576400071,,5.668595579918474,,9.78486118838191,,0.9700696375221014,,4.0062794354744256,,1.9283440988510847,,4.766812487039715,,7.6875,-0.021895632147789,-0.0029402872314676642,0.017045391963620204,1.4534786455333233,2326528,4115,1136,71,-80.851036,0.014345463830977678,-0.001150419159239391,2.690785621106625,-99.96376,0.019990430009784177,-0.0032461696799146013,3.2787108778953553,,,0.95,0.9,none,0.9777477338235532,0.6201199105460108,0.6083438245450812,0.0,-85.22115,2362.2181482996075,-80.851036
15,1784821094.207736,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.80179511080496,,6.020282090641558,,9.71938919275999,,0.9824743248173036,,3.934678262565285,,1.865122850984335,,4.836728837864939,,7.75,0.0696348249912262,-0.0047381139593198895,0.01486612029839307,1.4596866257488728,2490368,4293,1216,76,-75.39842,0.020636500770342535,-0.0006499248702311888,2.479260951280594,-86.28129,0.009682656344375573,-0.0016647971482598224,3.0002339884638785,,,0.95,0.9,none,0.9402100981662398,0.6930358405689502,0.90919750225758,0.0,-89.5755,2375.6206694308125,-75.39842
16,1784821165.1350996,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.086095804348588,,6.048727041110396,,9.7926716953516,,1.1320037938421592,,3.9595466214232147,,1.978482857812196,,4.938926023431122,,8.25,-0.01884585991501808,-0.005832109018228948,0.0456508799106814,1.4552643187344074,2654208,4469,1296,81,-74.06038,0.00967967129254248,-0.00027023311413358896,2.2441150352358816,-83.70398,0.006589516137319151,-0.0013714305227040314,2.791192553937435,,,0.95,0.9,none,1.1160158116926182,0.8033953522513702,0.9637571367846818,0.0,-89.50558,2309.966688723485,-74.06038
17,1784821235.1380024,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.404417978134006,,5.560902020893991,,9.435338869690895,,0.7726201666519046,,3.8299390226602554,,1.5892422832548618,,4.665929920505732,,7.5625,-0.016666922718286514,-0.0009744410635903478,0.01131414799601771,1.4627102501690388,2818048,4636,1376,86,-59.987724,0.00456367321748985,0.0003515382144541945,1.9700891092419623,-106.43129,0.01695955631439574,-0.0019572802681068423,2.540297953784466,,,0.95,0.9,none,1.3108990547344732,0.7757222470304026,0.6086868242791963,0.0,-100.29695,2340.4749797373734,-59.987724
18,1784821304.4174817,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.429966872557998,,5.376520054414868,,9.417098293080926,,0.7309291728306562,,3.7745552542619407,,1.6456072637811303,,4.68758459133096,,7.375,0.10867274552583694,0.00019214008352719247,0.005349880411813501,1.467354916036129,2981888,4810,1456,91,-54.611713,0.006806303544726689,-0.00033800534074543973,1.6976691253483296,-84.1516,0.0060559999204997435,-0.0001846018640208058,2.284885807335377,,,0.95,0.9,none,1.2348105815065304,0.9495703708897473,0.603444496215791,0.0,-90.659744,2364.9143750222934,-54.611713
19,1784821376.301416,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.154338220600039,,5.802640268113464,,9.597319406457245,,1.0707260170020163,,3.846028208557982,,1.8564724094467238,,4.78435781178996,,7.6875,0.17058925330638885,-0.01514794584363699,0.00609636707304162,1.4717162288725376,3145728,4987,1536,96,-47.117542,0.006013775213796179,-8.949008042691275e-05,1.4011155873537064,-77.290306,0.006031154278025497,-0.001036938329343684,2.01239849999547,,,0.95,0.9,none,1.2514969681274155,0.9722797705556765,0.6631299564308724,0.0,-91.3529,2279.228359944241,-47.117542
20,1784821447.5673404,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.059500663541257,,6.034585148096085,,9.788065787404776,,1.1609952631406486,,4.136017272248864,,2.2349216546863317,,4.883114486001432,,8.4375,0.06664010882377625,-0.004070157912792638,0.003977653901529266,1.4787008725106716,3309568,5154,1616,101,-50.519634,0.009491408237954602,2.2458068269770592e-05,1.191323485225439,-66.25791,0.006845974230964202,-0.00019810410303762184,1.706828162819147,,,0.95,0.9,none,1.3678549697357378,1.0309365062267606,0.5398636868636701,0.0,-93.695885,2298.9949368491516,-50.519634
21,1784821518.4243193,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.902561583556235,,5.85708213923499,,9.625278536230326,,0.9186089034192264,,3.8052521040663123,,2.0527991119306535,,4.839360958401812,,7.875,0.047177672386169434,-0.005915251851547509,0.025278225817601196,1.4784309081733227,3473408,5326,1696,106,-51.79899,0.010086716900696046,-0.00045775192775181494,0.9167425494641066,-76.57963,0.007626684811839368,0.0003261442449002061,1.4271786898374557,,,0.95,0.9,none,1.488503461174778,1.2071486403334561,0.8476545315393593,0.0,-85.32798,2312.2649815914206,-51.79899
22,1784821589.3787916,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.89224772900343,,6.79812959395349,,10.0,,1.3634228687733412,,4.453543869778514,,2.3247527489438653,,5.0,,8.8125,0.0009226500988006592,-0.0033102321322076023,0.01151269617548678,1.4748561903834343,3637248,5512,1776,111,-39.03611,0.005183789851434995,0.00013576214696513488,0.6831992741674184,-76.69984,0.011945581375039182,7.592322072014213e-05,1.2294838182628154,,,0.95,0.9,none,1.6384234733209282,1.1678709013635515,0.6812985641614377,0.0,-78.532524,2309.0866081277045,-39.03611
23,1784821661.0847142,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.473135040607303,,6.421154180541635,,9.873498959466815,,1.1219367432058789,,4.108848358038813,,2.126378287561238,,4.947439241223037,,8.3125,-0.0568825788795948,-0.0004588382435031235,0.06051497079897672,1.4878156036138535,3801088,5708,1856,116,-65.1835,0.008357385758426972,0.0008217467402573675,0.46478461343795063,-59.47181,0.008487638185033574,0.0007926111731649144,1.0105532430112363,,,0.95,0.9,none,1.8016403160137968,1.5208050339919925,0.7357123381573576,0.0,-79.384415,2284.886762429277,-65.1835
24,1784821730.8305433,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.6767934509553015,,5.5802588309161365,,9.525040586479008,,0.8799104749923572,,3.649573500850238,,1.8443167994264513,,4.766999718733132,,7.6875,0.13376252353191376,0.0008458772208541632,0.00669656118407147,1.4981166869401932,3964928,5873,1936,121,-29.194523,0.004218422518169973,0.00012698218051809818,0.2919192658737302,-55.371254,0.007009042525896803,-0.0002874140343919862,0.7773101974278689,,,0.95,0.9,none,1.6511062693571716,1.3887209946849572,0.7805546230003015,0.0,-76.21114,2349.1194010599456,-29.194523
25,1784821800.4229426,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.881649081129581,,5.944830779448239,,9.752871141768992,,1.1079281431157142,,4.0212716832757,,1.9325257895397954,,4.824047508649528,,7.625,0.08639335632324219,-0.006808586826082319,0.01880561032157857,1.496904220432043,4128768,6052,2016,126,-37.594902,0.006955176527844742,0.0005382620242016855,0.12659062296152115,-49.25043,0.004470311687327921,0.00029895962652517485,0.5795285813510418,,,0.95,0.9,none,1.7682346106340154,1.6001572293959334,0.8280143077008011,0.0,-76.931076,2354.262695508194,-37.594902
26,1784821871.2911837,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.322530062869191,,6.587645219638944,,9.964603420346975,,1.1773999820579775,,4.216540453388006,,2.195898203703109,,4.934726990759373,,8.5625,0.18821871280670166,-0.006819374597398564,0.012878337685833685,1.498682662844658,4292608,6225,2096,131,-24.667694,0.005986674746964127,0.0012192112058983184,-0.07731330767273903,-53.032204,0.00847659714781912,0.0007568074797745794,0.3879168339073658,,,0.95,0.9,none,1.8204448592186655,1.7016826151556004,0.4891614727521412,0.0,-86.45503,2311.8959516146315,-24.667694
27,1784821942.5710373,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.117069044150412,,5.749227545777103,,9.809765126556158,,1.030389227438718,,4.081717966706492,,1.99741016398184,,4.923164824955165,,8.0,0.14785225689411163,-0.005821647442644462,0.05254096759017557,1.4952675476670265,4456448,6409,2176,136,-27.713648,0.00398867829280789,0.0013007263580220752,-0.24381599109619856,-52.67058,0.011450091758160853,0.0002736565562372562,0.2670695137232542,,,0.95,0.9,none,1.9427614434623812,1.8011030695724557,0.8329307345312423,0.0,-69.09398,2298.545320415846,-27.713648
28,1784822011.875735,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.662330069579184,,5.948502819053829,,9.63681547215674,,0.9208510970929638,,3.9989035998587497,,1.867836773628369,,4.7674768548458815,,7.9375,0.12062261253595352,0.0009517033468000591,0.013775832350802375,1.4962399825453758,4620288,6574,2256,141,-21.07438,0.004441778390901163,0.002254533652740065,-0.44890419989824293,-37.322105,0.007311387099616695,0.0003814159397734329,0.046897047013044355,,,0.95,0.9,none,2.2736651016780676,1.8303642113221774,0.7322364611180077,0.0,-75.80577,2364.0535112751904,-21.07438
29,1784822081.0943432,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.903177687898278,,6.9032876044511795,,10.0,,1.4275489677675068,,4.443679242394865,,2.396515038330108,,5.0,,8.875,0.07752513140439987,0.0007856283918954432,0.012882880029792432,1.502195954322815,4784128,6740,2336,146,-18.43047,0.00526540740247583,0.0011125732155051083,-0.6536497633904219,-51.952003,0.004992862878134474,0.0013136772926372942,-0.1641385736875236,,,0.95,0.9,none,2.072995353151108,1.6471588724789612,0.8107299910108077,0.0,-76.168236,2366.9945942195004,-18.43047
30,1784822152.3081827,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.692538904375397,,5.414065880235285,,9.30039670295082,,0.8388819883111864,,3.701259421533905,,1.7554191867820919,,4.682630064897239,,7.5625,0.03495319187641144,-0.0027794705238193274,0.0017819422791944817,1.5001561120152473,4947968,6906,2416,151,-17.095495,0.003947803884511813,0.001445300882187439,-0.8368045415729284,-33.65202,0.003417317845742218,0.0014328693709103391,-0.3391899444162846,,,0.95,0.9,none,2.2584653395857646,2.09847281275633,0.4606347691792799,0.0,-78.90794,2300.67395379142,-17.095495
31,1784822222.1123047,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.013073530979455,,6.271723074663896,,9.626980945467949,,1.0374116502935067,,3.8560494628036395,,2.141053600469604,,4.892521779809613,,7.875,0.06657113134860992,-0.012650555843720213,0.006285608575126389,1.51671988889575,5111808,7076,2496,156,-23.261106,0.0051907811546698214,0.0012089892115909606,-1.0000687561929227,-45.917625,0.005101213624584489,0.0009326216444605961,-0.5331103257834912,,,0.95,0.9,none,2.239639842103665,2.1018480171552127,0.7149245839690805,0.0,-83.704346,2347.144357412916,-23.261106
32,1784822293.9053144,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.780098813702352,,5.483251878991723,,9.480729224160314,,0.8546172328060493,,3.855782689177431,,1.8206842570507433,,4.827111967548262,,7.6875,-0.007627246435731649,0.00034430105006322265,0.026065927202580497,1.5186107531189919,5275648,7255,2576,161,-20.466064,0.004198401742905844,0.0013857652767910622,-1.1046351246535777,-59.48955,0.006001885373552796,0.003430086599109927,-0.7083204809576273,,,0.95,0.9,none,2.2829896383606707,2.448380029223411,0.7564218272905239,0.0,-56.900806,2282.112278428123,-20.466064
33,1784822366.0421174,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.775468757841736,,5.898516757879406,,9.798599226633087,,0.9749983863439411,,3.899909124011174,,1.8650070732692257,,4.789663350326009,,8.0625,0.07094577699899673,-0.007447404146660119,0.013621559526654892,1.5148660391569138,5439488,7435,2656,166,-12.002134,0.0036787424272915815,0.002649256835866254,-1.2547831185162068,-37.724815,0.0056285037819179705,0.0010058293992187828,-0.8223015740513802,,,0.95,0.9,none,2.6104347874841602,1.8788404499172884,0.6874883040895258,0.0,-57.334114,2271.242062786579,-12.002134
34,1784822436.0997994,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.011359188632923,,6.018089591758326,,9.745658223051578,,0.8796258943621069,,4.026012752670795,,1.824572559678927,,4.912033886415884,,8.125,0.10637588798999786,-0.0006379956612363458,0.0036630908762163017,1.5186269283294678,5603328,7610,2736,171,-11.148842,0.005617563039413654,0.0022660690279735717,-1.4035755768418312,-26.40601,0.006003885345126037,0.0009603331665857695,-0.9521046370267868,,,0.95,0.9,none,2.618438078726015,2.5194160704411668,0.47987884094757816,0.0,-75.57482,2338.6428308127083,-11.148842
