# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Medium-Eval-v0,test_returns:BipedalWalker-MADS-Medium-Eval-v0,sps,target_agent_return
78,1784620934.6016312,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.5537847504019737,,2.9779152025585063,,4.605014648288488,,0.08847532048821449,,1.2881842348724604,,0.009090455248951914,,1.3003897583112123,,3.0,-0.20202553272247314,0.00023630395298823714,0.07571352575905621,1.6309906803071499,12812288,21139,6256,391,-19.317295,0.00973703371200827,0.0035142302440362982,-2.312237137556076,-27.710852,0.029362265014788134,0.003300949020194821,-2.249513973295689,,,0.95,0.88,2.0861502727259817,2.6234975888382577,1.0248744073592735,0.0,-59.00702,2611.651554419407,-19.317295
79,1784620998.46775,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.7459962321445346,,2.722155598923564,,4.634292064234614,,0.08905341988429427,,1.3874957757070663,,0.15282039833255112,,1.399137592408806,,3.3125,-0.3857083320617676,-0.0006191933644004166,0.06010725873056799,1.6333164274692535,12976128,21317,6336,396,-24.927883,0.005233501722250367,0.0016676145271048882,-2.379335154592991,-34.653915,0.01349472117726691,0.001607900064846035,-2.309191471338272,,,0.95,0.88,2.0842032981643364,2.731896175451414,0.9592708710853128,0.0,-19.129644,2565.3664732888565,-24.927883
80,1784621061.2182508,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.8860417623072863,,4.130926604411798,,5.686119252037315,,0.7190613173879683,,2.131653671443928,,0.4726049860473722,,2.1653625461040065,,4.1875,-0.4231654703617096,-0.0005301964411046356,0.03465235437033698,1.6349002234637737,13139968,21509,6416,401,-55.26579,0.024099660001229494,0.003584503549063811,-2.4561847358942033,-65.761185,0.017654242875869385,0.0019097806420177222,-2.376278059184551,,,0.95,0.88,2.4761338315550843,2.3424243130865032,0.4746960845466061,0.0,-76.303856,2610.9751994964495,-55.26579
81,1784621122.6846564,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.241890586912632,,3.1860150099964817,,5.482170283794403,,0.1917676606681198,,1.4580185189843178,,0.14140480908099562,,1.642182946903631,,3.0625,-0.3248347342014313,-0.0021551509853452444,0.09008049918338656,1.6346706487238407,13303808,21694,6496,406,-9.377058,0.0036095653260417747,0.0025119799567619337,-2.555641582608223,-40.80507,0.015294235810870305,0.002693221447407268,-2.4445206075906754,,,0.95,0.88,2.3624785984491923,2.6694265089735567,0.8487752213058312,0.0,-60.061024,2665.521266580969,-9.377058
82,1784621185.532971,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.0892428669612855,,3.938951856835047,,6.008654209552333,,0.6267042723484337,,1.951767699996708,,0.54460961651057,,2.232105537201278,,4.25,-0.6241999864578247,-0.0022221672697924078,0.046135776850860566,1.6356123201549053,13467648,21872,6576,411,-15.84314,0.004464343022118555,0.00219718327280134,-2.5778539299964907,-62.218117,0.01987428584252484,0.0014684179674077313,-2.5236723989248278,,,0.95,0.88,2.423250492250099,2.5156222999247455,0.36921356117984094,0.0,-52.117546,2606.9114977365057,-15.84314
83,1784621248.0309482,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.7230284926481545,,4.780521337408572,,6.461420746403746,,0.9989265199983492,,2.254019602376502,,1.0017468384467065,,2.484095836378401,,4.6875,-0.5222910046577454,-0.008728124026674777,0.06835025327745825,1.6413806676864624,13631488,22038,6656,416,-8.892974,0.004865662775409873,0.0016732872405555098,-2.639497822523117,-39.280434,0.015087132249027491,0.0029119403523509392,-2.617602126300335,,,0.95,0.88,2.11329121035795,2.640409491736631,0.6109051891035113,0.0,-66.75918,2621.5248179053665,-8.892974
84,1784621308.918462,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.2556273038499057,,3.488040656695375,,5.471414244486368,,0.2973696777335135,,1.6774486976501066,,0.34386618167627603,,1.555401427205652,,3.5,-0.5679680705070496,0.00019899930339306593,0.03880061348900199,1.6542725414037704,13795328,22214,6736,421,-15.691294,0.004296229679312091,0.002807840436435072,-2.701114247739315,-59.466663,0.016944557055830957,0.002367868821602315,-2.663684257864952,,,0.95,0.88,2.513413022157585,2.814391419580743,0.5149801219091575,0.0,-35.51889,2690.864075688697,-15.691294
85,1784621370.1805077,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.094689190140343,,5.325004295445979,,7.081677159294486,,0.974382589571178,,2.6418695682659745,,1.0321888423059136,,2.4031436648219824,,4.9375,-0.28075283765792847,-0.0022909261751919985,0.06593574793078005,1.6611233204603195,13959168,22395,6816,426,-15.636815,0.0063248328755435065,0.0026677333946281577,-2.788970470428467,-39.623123,0.018426369823282586,0.0015696991482400335,-2.702640374004841,,,0.95,0.88,2.466579502971279,2.6338970304741047,0.8124886740616737,0.0,-45.962955,2674.412687096534,-15.636815
86,1784621431.5700853,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.841664319857955,,4.963621828705072,,6.789151401957497,,0.6930783702991903,,2.2923762702848762,,0.8532102436292917,,2.4319949388154782,,4.5,-0.5681965947151184,-0.0011969441547989845,0.04726352833677083,1.660864345729351,14123008,22567,6896,431,-7.678548,0.0023835723070078528,0.0029704491098527797,-2.823777827620506,-64.446686,0.02460847008624114,0.001738556963391602,-2.739276672899723,,,0.95,0.88,2.8038512542315646,2.4642465101544238,0.4819030517233,0.0,-64.20598,2668.8565992941903,-7.678548
87,1784621491.13011,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.6709783636033535,,2.5653941333293915,,4.685358461458236,,0.02426343644037843,,1.3172212345525622,,0.07018770254217088,,1.3274472968187183,,3.0625,-0.9785543084144592,0.0005184093024581671,0.13312650506850332,1.6604729369282722,14286848,22743,6976,436,-15.250178,0.010631688479043078,0.002045465174160199,-2.809420849382877,-85.27707,0.02658014021581039,0.002436451124958694,-2.7562105119228364,,,0.95,0.88,2.1086458209699175,2.6917950253292924,0.871796724792067,0.0,-71.26558,2750.8383304124077,-15.250178
88,1784621553.6747315,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.97408602386713,,4.536975736729801,,6.522958608868066,,0.88927148131188,,2.1775651924544945,,0.8092191041214392,,2.3348713158629835,,4.4375,-0.6145011186599731,-0.00505491261719726,0.13806429039686918,1.6656434759497643,14450688,22949,7056,441,-7.3679976,0.002682446118706139,0.0020560448756441474,-2.8690692827105524,-70.99591,0.03492348084691912,0.0007837894219846931,-2.794618460536003,,,0.95,0.88,2.75996134710135,2.529946749812145,0.6963245975249228,0.0,-11.644457,2619.5699639008503,-7.3679976
89,1784621614.3697891,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.634528523311019,,2.7408109242096543,,4.900364940986037,,0.0798690258525312,,1.3732305336743593,,0.028637450188398365,,1.4843188908416778,,3.1875,-0.37907102704048157,0.00019596796482801437,0.10248969146050513,1.6659837327897549,14614528,23138,7136,446,-47.319904,0.017495630592748057,0.004453087646106723,-2.879026834666729,-46.14794,0.02098004914005287,0.002103006435208954,-2.818706975877285,,,0.95,0.88,2.4817320915503265,2.5376381439362365,0.7317455904338397,0.0,-53.79859,2699.396125376304,-47.319904
90,1784621675.341338,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.9194090022938326,,3.8884766658302397,,6.2757575559662655,,0.34867194440448657,,1.8958033190574497,,0.4672163927461952,,2.008201113814721,,3.8125,-0.3688961863517761,-0.002206902048783377,0.025935303594451398,1.6711131148040295,14778368,23325,7216,451,-28.892939,0.009685972551233135,0.003171399723214563,-2.904720151424408,-32.12125,0.016900326425093225,0.0017275124351726844,-2.862756624817848,,,0.95,0.88,2.213265522275054,2.4445628779752817,0.445255930095262,0.0,-43.73647,2687.154813505648,-28.892939
91,1784621736.487811,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.670654010027647,,4.998155688750558,,6.909775950014591,,0.7119994517415762,,2.567336715059355,,0.8899897198425606,,2.4274529794056434,,4.3125,-0.48753464221954346,-0.0004224022850394249,0.0871311683440581,1.6745922788977623,14942208,23526,7296,456,-6.2628937,0.0034230453478812707,0.0022965785996348132,-2.9596717447042464,-41.337578,0.021585712523665278,0.003120497823692858,-2.898941268026829,,,0.95,0.88,2.614921941613857,2.8609351951018547,0.4333264755616566,0.0,-39.149925,2679.467638137697,-6.2628937
92,1784621797.3738766,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.0256934153148904,,5.068883532105247,,6.711290082312189,,0.9972893120720983,,2.4079973158659413,,0.8769521082285792,,2.448147952381987,,4.5,-0.6674833297729492,4.9335649237036705e-05,0.08210380846867338,1.676115207374096,15106048,23701,7376,461,-31.205502,0.012869419186608866,0.002893666014279006,-2.987102796137333,-47.49653,0.018782639908022248,0.002875217508699279,-2.963208983838558,,,0.95,0.88,2.158526018780177,2.498227796663217,0.6577122417827446,0.0,-71.26195,2690.927676020153,-31.205502
93,1784621857.4852605,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.029798360541463,,4.348177183885127,,6.524728223448619,,0.8716720510274172,,2.350161740090698,,0.6890566224465147,,2.1758958129794337,,4.8125,-0.346059113740921,-0.0035074298502877355,0.030279474682174623,1.678194161504507,15269888,23873,7456,466,-5.279571,0.0026108099780685736,0.00251383666327456,-3.046714720129967,-18.909523,0.005626386101357639,0.0030651911576569544,-3.033844831585884,,,0.95,0.88,2.73994786992922,3.3009832894801874,0.5191275518046455,0.0,-65.18457,2725.607050113176,-5.279571
94,1784621919.3237066,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.370559088902155,,3.6408082614652812,,5.695177560497541,,0.49505270493682474,,1.9318522140674759,,0.3626337887835689,,1.6910246326588094,,4.0625,-0.6663171648979187,-0.010616671701427549,0.05612854997161776,1.684496060013771,15433728,24060,7536,471,-6.246109,0.007096010501118144,0.0019469467595627065,-3.075755421817303,-68.50069,0.022634047351311894,0.0024398363326326943,-3.046361672878265,,,0.95,0.88,2.1722218089499403,2.646647005168688,0.5665827884160992,0.0,-54.11247,2649.484335303143,-6.246109
95,1784621981.5558887,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.0040659689111635,,3.2907536884304136,,5.338659650384216,,0.3080321787856519,,1.4711305026430637,,0.3708202736452222,,1.4849889513570815,,3.4375,-0.5005501508712769,-0.0025842427858151495,0.038823692535515875,1.6767776794731617,15597568,24260,7616,476,-54.008385,0.018259288143599405,0.003484909668623004,-3.1397033885121344,-34.08483,0.009778599167475477,0.002129024974419735,-3.077266421914101,,,0.95,0.88,2.468154210725273,2.716423275421011,0.555238025013266,0.0,-50.47805,2632.7214994556225,-54.008385
96,1784622043.5142746,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.770176022720989,,4.8288090312853456,,6.963960194843821,,0.7118033519946039,,2.427132477518171,,0.9141574434470385,,2.3225705886725336,,4.625,-0.4088250398635864,-0.0005180137814022601,0.030514401092659682,1.6836930997669697,15761408,24437,7696,481,-12.961851,0.0033535336217028087,0.002144207311357604,-3.1483580112457275,-18.925377,0.008932024816749618,0.001935845558909932,-3.095839947462082,,,0.95,0.88,2.6763430052263186,3.026186618084258,0.4911430639090333,0.0,-51.768444,2644.3567323046086,-12.961851
97,1784622105.8676867,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.101199029944837,,4.988420706475154,,7.259150282596238,,1.1961396029219031,,2.545059299096465,,1.0005469964817166,,2.444943345268257,,4.6875,-0.4958675503730774,0.0002866378054022789,0.04717474797507748,1.6825369335711002,15925248,24625,7776,486,-20.282766,0.006549591480870731,0.0023132290931243914,-3.1576374769210815,-32.90055,0.008596605900675059,-0.00017371415233355947,-3.1600082755088805,,,0.95,0.88,2.4847815630160417,2.4600779925174305,0.8070114381462716,0.0,-26.532593,2627.601628747839,-20.282766
98,1784622168.387724,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.027993102092296,,3.1182948786881752,,5.766090199816972,,0.7072836360894144,,2.0889845164492726,,0.558272470952943,,1.9686924616689794,,3.8125,-0.6339176297187805,-0.004943471809383482,0.04229345545172691,1.6777312979102135,16089088,24804,7856,491,-12.087907,0.0034429342369548975,0.002335047577798832,-3.222735068202019,-57.550987,0.014931070440798066,0.0013830499054165557,-3.183629386126995,,,0.95,0.88,2.6511166621561975,2.7426866622446635,0.5345812160659487,0.0,-50.386974,2620.599687015509,-12.087907
99,1784622230.7689955,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.533251142129302,,5.178271391952876,,7.057684506289661,,1.135593380779028,,2.570435929344967,,0.9740582040976733,,2.449528743105475,,4.8125,-0.5016358494758606,-0.00045174581464380026,0.06802437116857618,1.6923512257635593,16252928,24987,7936,496,-4.6647825,0.004694818558346014,0.0023502034222474323,-3.230815963447094,-46.517536,0.012472542337491177,0.002257882793492172,-3.2239998891949653,,,0.95,0.88,2.183929821316987,2.98239429121318,0.594027680651821,0.0,-30.346085,2626.429464654166,-4.6647825
100,1784622294.4044702,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.760072398144985,,4.365775717422366,,6.862027200055309,,0.63886345224455,,2.1308701833477244,,0.6933636384783313,,2.2799122493015602,,4.75,-0.47878390550613403,-0.0012121446197852492,0.06050861661788076,1.6986688785254955,16416768,25152,8016,501,-5.421409,0.0022651437109743712,0.003805167619429994,-3.3088694617152212,-19.8847,0.004694390736403875,0.001866133202565834,-3.2767788633704185,,,0.95,0.88,3.1735113673593256,3.2365671547661776,0.6296947471175747,0.0,-32.56672,2574.664902996485,-5.421409
101,1784622355.6531866,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.200070328079164,,4.783252093940973,,7.246486893855035,,1.050330575555563,,2.3733737054280937,,0.889265178469941,,2.5971894555259496,,4.9375,-0.5817331075668335,1.0263756848871708e-05,0.06825080525595695,1.6979089938104153,16580608,25320,8096,506,-20.579943,0.0052160197388730015,0.0020941017603036014,-3.3732001170516015,-38.342648,0.011097469335072673,0.001923833276669029,-3.339379331469536,,,0.95,0.88,2.5203659938293486,2.9952671582882227,0.7521798670824831,0.0,-26.652521,2674.9943689247066,-20.579943
102,1784622416.9776423,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.3757553845644,,5.25486122444272,,7.043968533864245,,1.0603198379540117,,2.714325647801161,,1.0766868847422302,,2.64093779713221,,4.9375,-0.7617818117141724,0.0003798023099079728,0.04268548107938841,1.6922352612018585,16744448,25488,8176,511,-5.0632486,0.0025034786500327754,0.0030877542318194172,-3.421475310623646,-53.90809,0.013079683153773659,0.0020437366314581596,-3.3960441663861274,,,0.95,0.88,2.8951619140961897,3.1382757687150624,0.8024279844123614,0.0,-86.143234,2671.6912936095464,-5.0632486
103,1784622477.827573,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.575539354002103,,3.1369437656830996,,5.73646575352177,,0.2681392643135041,,1.750070617068559,,0.3637727121822536,,1.9263340011239052,,3.5,-0.347580224275589,0.00039000247488729656,0.41651747934520245,1.7012123502790928,16908288,25684,8256,516,-13.606473,0.004959792581212241,0.0023117285410990005,-3.430062009394169,-41.57094,0.03266420266591012,0.0024272399314213544,-3.402212455868721,,,0.95,0.88,2.458652899590414,2.985697414142964,0.687172094740472,0.0,-74.2415,2692.525497531969,-13.606473
104,1784622538.1529837,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.24618316302076,,4.853154656942934,,6.726955998514313,,1.1369328022701666,,2.3502085156505927,,0.7854253620898817,,2.470352207776159,,4.5625,-0.46775752305984497,-0.0036676734453067183,0.07806920609436929,1.7007159851491451,17072128,25859,8336,521,-23.047646,0.014417802517709789,0.002539311021246249,-3.4405233755707743,-47.77526,0.012977927044266835,0.0007625401784025598,-3.413876774907112,,,0.95,0.88,2.2388916407781583,2.9146386871554277,0.6492215815389797,0.0,-46.18227,2715.9365905124155,-23.047646
105,1784622600.5184157,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.384627194143832,,4.040973647497594,,6.412491473252885,,0.4822862804867327,,2.2502761461073533,,0.845200765208574,,2.0020086183212698,,4.25,-0.5857430696487427,-0.0008208384970203042,0.04074765124823898,1.708069209009409,17235968,26033,8416,526,-13.608353,0.0077515691227745265,0.003108342476480175,-3.4016296029090882,-51.708515,0.0088925868680235,0.0024234251526650042,-3.419752335548401,,,0.95,0.88,2.520577622312861,2.7690553939978204,0.45485493100235574,0.0,-18.485842,2627.0976788886965,-13.608353
106,1784622662.4709764,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.6980167385190725,,4.64401220344007,,6.938358447281644,,0.9662360843503848,,2.4051869905088097,,0.7580998479970731,,2.4165796558372676,,4.4375,-0.5227165222167969,0.00019992876332253218,0.04200063698226586,1.7119531817734241,17399808,26201,8496,531,-13.037529,0.005867111327097519,0.00430855801969301,-3.4626847326755525,-58.036743,0.012975534991710447,0.0022664227668428793,-3.4615965306758882,,,0.95,0.88,2.81244358582563,3.087925414058515,0.5363075501292307,0.0,-19.483597,2644.6030269293683,-13.037529
107,1784622725.4049075,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.894614210119471,,2.9739453429356217,,5.194265615660697,,0.24043343216180801,,1.7599737797863781,,0.17297896277159452,,1.3703300110064447,,3.3125,-1.1107815504074097,-0.00012837268877774477,0.3755264622159302,1.7157435938715935,17563648,26389,8576,536,-39.732533,0.009705815216875635,0.003279243755969219,-3.4888745844364166,-77.506004,0.033854831254575404,0.003037388405937236,-3.466774918138981,,,0.95,0.88,2.290524063314833,3.026548379309335,0.6342767788524437,0.0,-18.1093,2603.364904695324,-39.732533
108,1784622787.6929886,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.964302632433828,,5.143722031265497,,7.350723925977945,,1.158778926357627,,2.659503002651036,,1.2055027391761541,,2.547394569264725,,5.0,-0.3462718725204468,-0.0003896299749612808,0.037253101356327534,1.7186036631464958,17727488,26604,8656,541,-12.670981,0.0076922166808799375,0.0029551658808486536,-3.5047228068113325,-63.14437,0.02376618631533347,0.0019609951894381085,-3.4550158828496933,,,0.95,0.88,2.4306710206124977,3.124269255343413,0.9739556671984158,0.0,-28.181839,2630.3589473410907,-12.670981
109,1784622849.47592,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.262379711959511,,3.295328871987295,,5.629722041077912,,0.3134598781052773,,1.8051839637337252,,0.41494437702931464,,1.902436169621069,,3.625,-0.24720777571201324,1.2579839676618576e-05,0.10494279966223985,1.7268255911767483,17891328,26803,8736,546,-13.061422,0.008389160866499878,0.0003419426895561628,-3.4749532088637354,-23.931261,0.015829911854234525,0.002385509242594708,-3.4787355050444604,,,0.95,0.88,2.039136983619284,3.02683268922445,0.49572989768755665,0.0,-50.912846,2651.865081273556,-13.061422
110,1784622910.512626,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.1089670108631253,,2.9605075414292514,,4.87613963522017,,0.1964136321330443,,1.4810465605696663,,0.15583492256700993,,1.5891440203413367,,3.375,-0.515903890132904,0.00017439562361687422,0.09652858786284924,1.7297150455415249,18055168,26983,8816,551,-21.53525,0.00917497460031882,0.0009698625828605146,-3.510974036157131,-72.363846,0.01852720233146101,0.0023761867923894897,-3.492232032120228,,,0.95,0.88,2.014617485443922,2.950127548976129,0.61304685916582,0.0,-63.73882,2684.2865666016432,-21.53525
111,1784622971.3386533,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.806369684636593,,5.246680746786296,,6.707401147054043,,1.0727427579695359,,2.420736097556073,,0.9591721654869616,,2.278182220994495,,4.4375,-0.4200397729873657,-0.00595109403366223,0.06396122684236616,1.7338819205760956,18219008,27179,8896,556,-93.69108,0.04479662253288552,0.0028847708541434257,-3.5002521961927413,-69.4362,0.01493109684670344,0.0019622303923824804,-3.5213149577379226,,,0.95,0.88,2.650095469266433,2.975978665532781,0.6399558032129687,0.0,-41.014,2693.5836355768492,-93.69108
112,1784623031.699535,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.9912361837923527,,4.326705997693352,,6.409099304815754,,0.3778639417141676,,2.2877891731914133,,0.4840565015329048,,2.1409771626931615,,4.25,-0.38846641778945923,-0.0026215005200356245,0.05363937607035041,1.7368195913732052,18382848,27350,8976,561,-4.0221405,0.0025347168935695662,0.0022659193928120658,-3.501932054758072,-35.01468,0.008496911099064164,0.0012991046416573227,-3.502277633547783,,,0.95,0.88,2.9465966012596114,3.2630987008561556,0.49305508653412866,0.0,-56.72768,2714.340668510786,-4.0221405
113,1784623094.333684,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.463827745988965,,5.065520826261491,,7.448449099436402,,1.135041949339211,,2.647484381683171,,1.126179140410386,,2.7016068110242486,,4.875,-0.26690158247947693,0.0005792464944534004,0.10712341940961778,1.72948132827878,18546688,27558,9056,566,-3.8288689,0.0027469186457892646,0.0018945729942061007,-3.55377476811409,-48.797153,0.0182448691688478,0.0020113442704314368,-3.521696162223816,,,0.95,0.88,2.733621592073419,2.918246789160076,0.970788647878399,0.0,-23.023108,2615.8253686103917,-3.8288689
114,1784623156.9111223,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.298231908120215,,5.137028899975121,,7.387390751391649,,0.9280134225264192,,2.6516576446592808,,1.1834014095366001,,2.6003873792942613,,4.6875,-0.16044119000434875,-0.003574225935153663,0.043853018432855606,1.7331242561340332,18710528,27723,9136,571,-19.735577,0.004253378847351996,0.0008700484802830033,-3.6317350283265113,-36.951824,0.012132138354354538,0.0031343517170171254,-3.5751211255788804,,,0.95,0.88,2.5073399892451547,2.976507994645856,0.7844846469508513,0.0,-12.875247,2618.195921205695,-19.735577
115,1784623218.0019662,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.047916918760166,,3.704569562105462,,5.5840520845667925,,0.5197568524163216,,1.9395346516103018,,0.5333030271576717,,2.008079706924036,,4.0,-0.29440852999687195,-0.001277047034818679,0.07064752758014947,1.7371499985456467,18874368,27923,9216,576,-2.3048759,0.004169284649833571,0.0015584473316266668,-3.640895742177963,-36.119793,0.01730023485724814,0.002527767582796514,-3.6222824677824974,,,0.95,0.88,2.532492899265729,3.070021089835432,0.46286111247368494,0.0,-33.36993,2681.9078420295514,-2.3048759
