# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps,target_agent_return
0,1784842122.6961565,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.19073673337698,,4.872324001393281,,7.117990533821285,,1.94766580266878,,2.7688673404045403,0.0007928395643830299,0.00015217407781165093,0.024969595520815346,1.4198694601655006,1.0340527296066284,0.0,1.0023235082626343,-0.22346243262290955,0.0022353704553097486,0.05016791447997093,-0.25480222702026367,16,0.48787587881088257,4.379517555236816,0.16088397800922394,32768,182,16,1,-116.19331,0.2532836362719536,-0.002217360056238249,5.678071463108063,-117.63114,0.17357485177926718,-0.0017036451667081566,5.6783954203128815,,,0.95,0.9,both,0.3671738694060288,0.36206165053733363,0.9621860905053576,0.0,-112.92424,2113.4668920499034,-116.19331
1,1784842201.1202831,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.560358718968928,,4.958547837799415,,7.189509887248278,,1.9681150442920625,,2.7763970009982586,0.0010347123024985194,-0.012239356365171261,0.0166866050385579,1.4133676663041115,0.9720368981361389,0.9352987408638,0.9542109966278076,-0.02259121648967266,0.00268228305503726,0.057235945016145706,-0.1924760937690735,96,0.4932103753089905,4.490585803985596,0.10287707298994064,196608,787,96,6,-128.86229,0.057613472070079295,-0.0033629743484198116,5.705696451663971,-118.39504,0.09361844507511705,-0.002596109792648349,5.653369200229645,,,0.95,0.9,both,0.28591882178422506,0.2402869855671931,1.2340870292821222,0.0,-138.6594,2089.1540235820726,-128.86229
2,1784842279.0587077,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.067706248955801,,4.593548305332661,,7.010108098387718,,1.9538460604380816,,2.502317034173757,0.0051572578959167,0.0008294350554933771,0.0001411875428516396,1.4228313453495502,0.9769614934921265,0.9330600500106812,0.940126895904541,0.001005176454782486,0.013189063407480717,0.21820169687271118,-0.212538480758667,176,0.4847378730773926,4.2255048751831055,0.10299784690141678,360448,1350,176,11,-115.72377,0.05125202725175768,-0.0021153006324311717,5.676915407180786,-108.64976,0.06179807437583804,-0.0024684035102836787,5.617391055822372,,,0.95,0.9,both,0.27415038107806067,0.25143378933454297,0.7366294316172647,0.0,-128.99054,2102.1723931484375,-115.72377
3,1784842357.4276338,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.2778669183608145,,4.839194963686168,,7.454377733170986,,1.9767659461067524,,3.009024477796629,0.00931490957736969,-0.01863805393804796,0.051952948939288035,1.4271178767085075,0.9430490136146545,0.9304182529449463,0.8751181364059448,0.02489476278424263,0.02213139645755291,0.11179344356060028,-0.08025744557380676,256,0.4832822382450104,4.511446475982666,0.045127496123313904,524288,1887,256,16,-117.63053,0.03833605634281412,-0.0030208456024411134,5.614685192704201,-115.20714,0.042393858812283726,-0.004854087412240915,5.534048655629158,,,0.95,0.9,both,0.272205365778288,0.26818298070708624,1.3189843847591494,0.0,-122.72038,2090.6243604028978,-117.63053
4,1784842433.3315754,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.213322177049122,,4.9840028617181815,,7.492344512604177,,2.1235326206078753,,2.9525401072387467,0.00414910027757287,-0.02126724144909531,0.00855305391814909,1.4277310334146023,0.8160727024078369,0.9270957708358765,0.6665626168251038,0.013471066020429134,0.010752719826996326,0.4701991677284241,-0.09154659509658813,336,0.5005522966384888,4.5531487464904785,0.03737372159957886,688128,2339,336,21,-123.08882,0.04557722832541913,-0.0025507036392809824,5.434981936216355,-119.01207,0.029043857753276826,-0.0021337538026273252,5.417795568704605,,,0.95,0.9,both,0.3140053493915692,0.29193976900643087,0.8545678346490033,0.0,-118.50869,2158.5177926299984,-123.08882
5,1784842511.8672705,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.273929787566885,,4.594532333314419,,7.08891518227756,,1.960352353285998,,2.835367218707688,0.01883789524435997,-0.010858296183869243,0.002926855260739103,1.4243270680308342,0.729649007320404,0.9203052520751953,0.5383623838424683,-0.010531245730817318,0.0486176535487175,0.9720566272735596,-0.17897099256515503,416,0.5172473788261414,4.350619316101074,0.017567843198776245,851968,2621,416,26,-128.02597,0.03472552925813943,-0.00333405429701088,5.226867592334747,-133.06798,0.02024577718693763,-0.0020659309171605854,5.210134038329125,,,0.95,0.9,both,0.36034920879878984,0.34119246669450454,1.0169436639053695,0.0,-129.55252,2086.184978812578,-128.02597
6,1784842588.434553,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.603200929428567,,4.030155515298247,,6.6452831365168095,,1.5959057160653174,,2.398119118064642,0.014316604472696781,0.0007369208033196628,0.009410540948010748,1.4287381693720818,0.6718748807907104,0.9116518497467041,0.55644291639328,0.04519124701619148,0.04268331080675125,1.1634732484817505,-0.2674920856952667,496,0.31484323740005493,3.8545327186584473,0.03650008141994476,1015808,2821,496,31,-138.09631,0.012567022402072326,-0.002458589703019243,4.998721522092819,-124.66189,0.017145631037419663,-0.0022199090468348003,4.998318684101105,,,0.95,0.9,both,0.3849795677948216,0.35288611390323654,0.9481456575226782,0.0,-125.87196,2139.8187036058225,-138.09631
7,1784842664.321873,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.792198285926133,,4.345053642988205,,6.732381788082421,,1.8631601163688174,,2.6056161816231906,0.022135054692626,-0.00863412248872919,0.05441308757872321,1.4358961172401905,0.6771677136421204,0.9077566862106323,1.0626449584960938,0.04792240262031555,0.05694950371980667,1.2964839935302734,-0.2733822762966156,576,0.4618743360042572,4.067682266235352,0.020641108974814415,1179648,2988,576,36,-134.03354,0.010102914474555292,-0.0015493941624299622,4.7831478536129,-128.09937,0.01167788410675712,-0.002040491525985999,4.75476054251194,,,0.95,0.9,both,0.4149593879025237,0.4081723617367465,1.477133174356455,0.0,-120.992966,2158.989123319485,-134.03354
8,1784842743.8045745,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.3734189157839864,,4.375483977841213,,7.135698795551434,,1.763451597042149,,2.7083462211303413,0.05676941201090813,-0.018583200915600173,0.023552175596705638,1.4447543062269688,0.6811102032661438,0.9334492683410645,0.6588842868804932,-0.04861406609416008,0.1444988250732422,0.9652738571166992,-0.11122838407754898,656,0.5206485390663147,4.271280288696289,0.022983813658356667,1343488,3151,656,41,-123.245865,0.007711961724271532,-0.001346103590913117,4.531630119681358,-123.15006,0.011201130368863232,-0.0033272561980993488,4.534326958656311,,,0.95,0.9,both,0.4309304236090373,0.42848846726465906,1.2334763029635458,0.0,-122.167786,2061.329015486662,-123.245865
9,1784842821.523941,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.624226092360914,,4.886674750596285,,7.469143357593566,,2.026755782775581,,2.8940322196576744,0.023270294070243835,-0.0017862910171970725,0.0011525192885528668,1.4474950544536114,0.646730899810791,0.895933985710144,0.556789755821228,-0.02589823119342327,0.06458032131195068,0.9897202253341675,-0.06697965413331985,736,0.4877118170261383,4.580166816711426,0.013680796138942242,1507328,3313,736,46,-121.464066,0.005961620913876686,-0.0013960048483568244,4.275902441143989,-116.982216,0.010323789910762571,-0.002227808481984539,4.322220861911774,,,0.95,0.9,both,0.45438635436312413,0.4748498263585515,0.6307865254469733,0.0,-124.75124,2108.0975797950287,-121.464066
