# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,sps
78,1784275759.1309574,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.2436744993319735,,5.8771085580810905,,7.239444492850453,,2.0515960585325956,,2.860455547692254,-0.7962740659713745,-0.00023405859246850014,0.20502001838758588,1.649516474455595,12812288,14967,6256,391,-33.48063,0.008581880781275687,0.00300821847631596,-2.6701966255903242,-24.020731,0.009535929757112172,0.0015924681414617226,-2.7689512044191362,,,0.95,0.9,2.5389181299834145,2.6344381286935272,0.8003203681662425,0.0,-38.05979,1160.218162196239
79,1784275912.4415145,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.5160229140892625,,6.07649874035269,,7.393854193389416,,2.0504184014935163,,2.951214023793,-0.5217850804328918,-0.01827251835493371,0.12794594326987863,1.6543529145419598,12976128,15133,6336,396,-23.820467,0.00632493983139284,0.001919321931200102,-2.727419097721577,-29.787884,0.007098790134477895,0.0019637806850369087,-2.771866317093372,,,0.95,0.9,2.605474342923931,2.788664876478024,0.7320107269144503,0.0,-55.93969,1068.6806691076004
80,1784276073.944695,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.807706837076694,,6.112372948322445,,7.783988872542977,,2.3950875140726566,,3.2189012840390205,-0.5554245710372925,-0.00175629356817808,0.12393809016793966,1.6548322513699532,13139968,15305,6416,401,-39.5455,0.011313534015789628,0.0015573775381199084,-2.772389777004719,-30.65395,0.007835740593145601,0.0022326157573843374,-2.797826424241066,,,0.95,0.9,2.401674683783514,2.9866960009764343,0.5861329827673754,0.0,-37.370537,1014.4691826550829
81,1784276309.8133545,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.072318050079048,,5.153592054499313,,6.808800593949854,,1.8038777464535087,,2.734232777263969,-0.8836795091629028,-0.02274955816392321,0.09720238263253123,1.6546465307474136,13303808,15479,6496,406,-33.077915,0.012082763857324607,0.002113537379773334,-2.797758828103542,-47.16543,0.007160950773686637,0.0007251291754073463,-2.8229766592383383,,,0.95,0.9,2.4670887891884594,2.3588810980015404,0.7705108204882292,0.0,-31.19183,694.6238552617907
82,1784276560.3698585,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.253163140965626,,5.8278213397134095,,7.432620466686785,,2.1649676507222466,,2.93227937805932,-0.8005843162536621,-0.009226503443642287,0.17751453537493944,1.65224764123559,13467648,15645,6576,411,-60.938087,0.016603276577370707,0.0019207861536415295,-2.871336008608341,-44.45324,0.017179145829868504,0.0010837042500497773,-2.879395052790642,,,0.95,0.9,2.4739108834501122,2.42830258664999,0.6108382786367234,0.0,-31.697708,653.904411175432
83,1784276800.7732897,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.259191729128361,,5.910322862677276,,7.494215693557635,,2.018466572277248,,2.775012033409439,-0.958967924118042,-0.007590461988002062,0.13037939823698252,1.647405382245779,13631488,15818,6656,416,-21.491003,0.012267129404062872,0.0016228795371716841,-2.9026106387376784,-41.83007,0.01106494517007377,0.0012932413985254243,-2.914885327219963,,,0.95,0.9,2.2566724282914103,2.6716802797188914,0.7851259035239302,0.0,-66.827354,681.5210787425619
84,1784277052.3253791,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.206903426907957,,5.582737460266799,,6.961649291450158,,1.898779551498592,,2.8863093443214893,-0.7975494861602783,-0.0007997234570211731,0.17114824918098748,1.6511290185153484,13795328,15994,6736,421,-20.627695,0.008084147957561072,0.0026293809787603095,-2.9351516261696817,-68.53621,0.018475477228639646,0.0017524924565805121,-2.938642917573452,,,0.95,0.9,2.4703529087748737,2.6371127176830056,0.9535732712809011,0.0,-56.87506,651.3163683782183
85,1784277300.1084836,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.368398747872561,,5.591794040054083,,6.88949114154093,,2.1044567674398422,,2.850181514513679,-0.29123836755752563,-0.003112829173915088,0.08291774382814765,1.6473421975970268,13959168,16168,6816,426,-43.27957,0.014747605760931037,0.002944633035804145,-2.963249723613262,-36.642315,0.010323218166013249,0.0016670036144205368,-2.9293914526700973,,,0.95,0.9,2.5332039823052233,2.6190206693400846,0.5382100655875648,0.0,-40.603443,661.2234293432062
86,1784277548.5268598,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.015474661369808,,5.383045239839703,,7.56154389725998,,2.0434322954388335,,2.876999992527999,-0.9460957646369934,0.0004515297041507438,0.12136455648578703,1.6548880375921726,14123008,16371,6896,431,-21.085012,0.013076204879325815,0.0023355129320407285,-3.0008911043405533,-40.953606,0.013504026066220831,0.001649173792975489,-2.9483608454465866,,,0.95,0.9,2.4801777953429722,2.4419294349950684,0.685255555241518,0.0,-32.779408,659.5325572082003
87,1784277785.5445542,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.247112600365654,,6.025131713831797,,7.157487638294697,,2.0375928371213377,,3.0364692074799677,-0.34822699427604675,-0.002146260521840304,0.08974471932742745,1.6605025306344032,14286848,16540,6976,436,-17.434292,0.009187199031293858,0.0023864194488851355,-3.008878766000271,-26.827057,0.0064651179112843234,0.0018298034265171736,-2.9766285493969917,,,0.95,0.9,2.505462415345193,2.9598954198231575,0.6751643144412485,0.0,-61.975513,691.2564198557787
88,1784278041.0977407,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.73797707632184,,5.930637911660597,,7.640284767374396,,1.9855202895123512,,3.144325118744746,-0.5820751190185547,-0.012597311857462046,0.1363880920689553,1.6604681015014648,14450688,16718,7056,441,-67.91184,0.025230765057494865,0.00186202953918837,-3.045707157254219,-32.778458,0.01175666946801357,0.001239758322481066,-3.047130012512207,,,0.95,0.9,2.61571837068825,2.897232661688669,0.787206316752342,0.0,-34.310345,641.1190605560995
89,1784278297.5190246,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.906260000541806,,5.247970516211353,,6.845015484839678,,1.8037412567064166,,2.5820654118433595,-0.8223128914833069,-0.0025866012674669037,0.07766894635278732,1.6636919975280762,14614528,16917,7136,446,-39.84108,0.0244441834744066,0.00212752726074541,-3.04802718013525,-39.26084,0.013993191308691167,0.003144081903155893,-3.073141923546791,,,0.95,0.9,2.687374494843417,2.638294368979705,0.7321749905992565,0.0,-28.65122,638.948635528811
90,1784278533.7094905,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.915183499455452,,5.452101795934141,,7.54876971244812,,1.958480280591175,,2.9568487466312945,-1.1927276849746704,-0.007099704816937447,0.22041882784105837,1.66344528272748,14778368,17111,7216,451,-64.60824,0.02940302559873089,0.0017409523541573435,-3.0637801989912985,-56.42793,0.031162999203661456,0.003527268161997199,-3.0704193115234375,,,0.95,0.9,2.634068937023192,2.6438207646397553,0.8130652718441278,0.0,-66.619125,693.6772147868832
91,1784278769.8611379,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.272887068800628,,5.531261475989595,,7.329772807657719,,2.000384836253943,,2.6636666133999825,-0.5872330665588379,-0.004998526658027913,0.1432758818846196,1.6713778600096703,14942208,17329,7296,456,-79.70254,0.06671706048073248,0.0016795941570308059,-3.061311315000057,-37.22294,0.01171834245615173,0.0011992917425232008,-3.009915889799595,,,0.95,0.9,2.938321894763262,2.636358698873067,0.7228226939990605,0.0,-58.731895,693.7914836973409
92,1784279027.4554744,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.291315526003018,,5.755251442809822,,7.509803943685256,,1.8233724667225033,,2.982340188114904,-0.3967810273170471,-0.0002940101840067655,0.10003787581808865,1.6754379980266094,15106048,17499,7376,461,-41.72658,0.01188056040846277,0.0023075120989233255,-3.0100946128368378,-41.601227,0.01352864497457631,0.00156291336461436,-3.014879433810711,,,0.95,0.9,2.334014410321842,2.7585831760909203,0.7434300996522174,0.0,-21.524235,636.0388082064512
93,1784279279.0070884,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.945223794667982,,5.689786268863827,,6.927256165770814,,1.8166361026233062,,2.860467726302886,-0.9573790431022644,-0.026779447071021423,0.13415381126105785,1.6813916973769665,15269888,17662,7456,466,-32.94077,0.012386565367341973,0.0029631777375470846,-3.0248745366930962,-44.09903,0.010034251893375767,0.00230134238518076,-3.04917743653059,,,0.95,0.9,2.583412608626138,2.5909351522994397,0.9404796411381411,0.0,-43.073647,651.3176495570393
94,1784279527.8162465,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.6171040600165725,,5.9801705135032535,,7.943389862775803,,2.1557497729954775,,3.063303909264505,-0.580174446105957,-0.006050527954357676,0.10552178788930178,1.680096548050642,15433728,17843,7536,471,-76.365524,0.057808043446857485,0.000582730199676007,-3.0598273426294327,-32.363033,0.005645857357012574,0.00019072088762186467,-3.0634461000561712,,,0.95,0.9,2.660741621741585,2.77734529239372,0.8193911191205928,0.0,-32.56756,658.4966362903812
95,1784279668.9059813,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.369064134545624,,5.847054434940219,,7.495121022686362,,2.1610311878612265,,2.9831701568327844,-0.5004696846008301,-0.00014888875011820346,0.09444982057902962,1.6799551732838154,15597568,18048,7616,476,-37.995686,0.013690146876615471,0.0024353296830668114,-3.0435084119439124,-32.981346,0.010205795560614206,0.0027073449644376526,-3.075910675525665,,,0.95,0.9,2.5241940414695794,2.5857180742297468,0.718439559991846,0.0,-29.393106,1161.2468436788931
96,1784279812.5302455,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.597538172500208,,5.522807679139078,,7.339319697581232,,1.9681894942186773,,2.9629779155366123,-0.6025919318199158,-0.006752213172148913,0.11220655753277242,1.6793080419301987,15761408,18217,7696,481,-54.272835,0.01849930616444908,0.002012865115830209,-3.0778164610266687,-30.02863,0.004063332116493257,0.002351165164145641,-3.1249097317457197,,,0.95,0.9,2.379227815772073,3.3291898091423837,0.8564044758620882,0.0,-24.519905,1140.754274260242
97,1784279950.8058364,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.845768742263317,,5.848054825793952,,7.399618468014523,,2.166596924769692,,3.0303687022533268,-0.7097055912017822,-0.00785943066875916,0.09238961164373904,1.6866291090846062,15925248,18390,7776,486,-58.00631,0.02746936528128572,0.0026168696655076928,-3.1101856544613837,-43.853996,0.011961863843316678,0.0011749279117793776,-3.1566577181220055,,,0.95,0.9,2.7847455728587165,2.63918016124775,0.5261160184589587,0.0,-27.576294,1184.8802144782867
98,1784280092.1360362,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.406494193710387,,5.893909969367087,,7.615714033599943,,2.147628647449892,,3.1329288345878012,-0.6817744970321655,-0.002066918066702783,0.09569104411639273,1.6920160986483097,16089088,18557,7856,491,-16.834133,0.006280708534177393,0.004195754072861746,-3.1244011744856834,-25.145105,0.010544225835474208,0.0015511863239225931,-3.197753909230232,,,0.95,0.9,2.838998311722911,2.672699153595265,0.7672537737761234,0.0,-42.333916,1159.2709668197997
99,1784280239.310369,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.584297685418278,,5.749414529651403,,7.7281692530959845,,2.330078586237505,,2.9482867433689535,-0.46160241961479187,-0.0055961834150366485,0.08592740190215409,1.6942551732063293,16252928,18731,7936,496,-40.847454,0.01115999948233366,0.0020454064215300605,-3.122402383387089,-31.306126,0.005164552391215693,0.0010741019359556958,-3.212744967639446,,,0.95,0.9,2.504382749787207,2.9627066549103267,0.8072076823812345,0.0,-17.49503,1113.237652068345
100,1784280376.0448747,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.755412552505732,,6.201655031181872,,7.6975111635401845,,2.0706557133235037,,3.1345621205400676,-0.5213836431503296,-0.0026820923667401075,0.06429038662463427,1.6939153522253036,16416768,18894,8016,501,-15.354479,0.005361783312400803,0.0032755577907664702,-3.1618915870785713,-20.745815,0.005719122100708773,0.001497718355676625,-3.231434401869774,,,0.95,0.9,2.5743594476200364,2.6457395707575415,0.5637504198353169,0.0,-52.181408,1198.2344011081502
101,1784280523.4921749,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.249468845169758,,5.418944727629423,,6.94082569652528,,1.925790736451745,,2.8217973187565804,-0.6175891160964966,-0.00725375217734836,0.07929347280878574,1.6990584656596184,16580608,19059,8096,506,-3.795196,0.00512591438673553,0.001958412965177558,-3.1994709596037865,-18.423738,0.0029704940723604524,0.0015982116645318456,-3.3283955857157705,,,0.95,0.9,2.5650590433376124,3.160997334928151,0.657324135359237,0.0,-9.810532,1111.176534087046
102,1784280670.0456338,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.324438868323341,,5.717603855300695,,7.382912853732705,,1.908980693668127,,2.8360041410196573,-0.5207486152648926,-0.006679516562144272,0.09851414326112717,1.7043495811522007,16744448,19221,8176,511,-26.166285,0.006100999398040585,0.0013872925672330893,-3.277085153758526,-19.222815,0.005681165150599554,0.001530349023232702,-3.34986826479435,,,0.95,0.9,2.4568049829551675,2.6386260366761904,0.6642081187049099,0.0,-40.692192,1117.9539856190074
103,1784280888.9137385,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.396499500144273,,6.151218131184578,,7.670250233029947,,2.273483050405048,,3.0701769944280386,-0.5133660435676575,-0.011410390929086134,0.0724141247337684,1.7001394778490067,16908288,19382,8256,516,-22.698725,0.00807671780930832,0.003107923143397784,-3.3174192905426025,-18.681507,0.007322305304114707,9.950269595719874e-05,-3.3883001074194907,,,0.95,0.9,2.5738712207347176,2.396053636191091,0.6924013742401635,0.0,-31.831583,748.5786754691896
104,1784281148.6727962,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.161108036059886,,5.648163753328845,,7.385965250432491,,1.9369268222362734,,2.8198209567926824,-0.690488874912262,-0.0033226429659407586,0.15649481187574565,1.6915253475308418,17072128,19557,8336,521,-46.175163,0.02141560720046982,0.001988720921508502,-3.339999184012413,-50.20597,0.01767549438663991,0.002211297699250281,-3.3830502420663833,,,0.95,0.9,2.417166401737694,2.679689141980659,0.7671378832916517,0.0,-11.864447,630.7383455755191
105,1784281384.7522511,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.80406011082232,,5.5219414588063955,,6.904794130474329,,1.8145326408121036,,2.6994465111056343,-0.8057069182395935,-0.009383426452586718,0.0835323395440355,1.6937629207968712,17235968,19729,8416,526,-52.602386,0.01810626385558862,0.0030288460897281767,-3.3233532443642617,-32.72613,0.007291687403630931,0.00296558492409531,-3.3739759251475334,,,0.95,0.9,2.649281061706316,3.041111618391542,0.7964906831168698,0.0,-30.81811,694.0036475507533
106,1784281636.2895591,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.240780432592146,,5.568302136380225,,7.198035807072301,,1.974435974349035,,2.7877303482964635,-0.4013832211494446,-0.010180234996369109,0.10169808135833591,1.701053198426962,17399808,19895,8496,531,-23.644411,0.005633539811242372,0.0022190092036908026,-3.2965161129832268,-14.875331,0.007908601911913138,0.00028745292802341283,-3.386167250573635,,,0.95,0.9,2.5992053157080623,2.636630476369546,0.963547225074881,0.0,-40.19727,651.3546589064979
107,1784281892.139778,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.526295186456991,,5.782050596550107,,7.17973025678657,,1.8382398625835776,,3.073184499517083,-0.5520620346069336,-0.0017322947387583554,0.0995602821931243,1.7000411339104176,17563648,20057,8576,536,-30.25159,0.010238422389375047,0.001662170176859945,-3.3273898676037788,-19.481236,0.005973679549060762,0.0007318565767491236,-3.4059726715087892,,,0.95,0.9,2.686772429881935,2.8556501378437007,0.7887102751535218,0.0,-23.705011,640.3749909671817
108,1784282137.7822754,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.367565966211259,,5.4440180324018,,7.144300309941173,,1.7815220796619542,,2.821557190385647,-0.8031387329101562,-0.0006100731388869463,0.09660447156056762,1.7083404175937176,17727488,20255,8656,541,-82.49339,0.05219402523944154,0.0014671793818706647,-3.3258658573031425,-24.254398,0.006405413275933825,0.000810652514337562,-3.4221204847097395,,,0.95,0.9,2.8632869275309547,3.122204730371776,0.6329319669966791,0.0,-41.177162,666.9852379132277
109,1784282386.281548,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.909745052456856,,6.240550358779728,,7.8254553982988,,2.2779758765827864,,3.215266903862357,-0.7951022386550903,0.0004119551304029301,0.09449856774881482,1.7135679461061954,17891328,20442,8736,546,-38.47631,0.016267157017136925,0.0013780085486359895,-3.3195646718144416,-38.22518,0.00801640297868289,0.0016939628287218512,-3.419308489561081,,,0.95,0.9,2.415819890588147,3.159428221696487,0.8046116146291797,0.0,-50.0926,659.317863954574
110,1784282648.4043674,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.205836106557399,,5.59252046328038,,7.057776922360063,,2.1444440130144358,,2.895992539357394,-1.202122688293457,-0.010432378025143407,0.28177179070189595,1.7203231863677502,18055168,20667,8816,551,-52.019695,0.012741747259860858,0.0027165369872818703,-3.30898894071579,-89.34404,0.05483118873089552,0.0015491233789362013,-3.4174560755491257,,,0.95,0.9,2.70796656144829,3.0585820812324664,1.0677004640139043,0.0,-14.596094,625.0504822825037
111,1784282896.5703578,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.138194845058024,,5.384672304149717,,7.083405701443553,,2.0359419444575906,,2.5960194973740727,-0.8836288452148438,8.909599273465574e-06,0.1553490674123168,1.7286911606788635,18219008,20857,8896,556,-13.196261,0.008520256445626729,0.00012089401279808953,-3.3741194009780884,-69.28513,0.0253073898027651,0.00222321039182134,-3.403704796731472,,,0.95,0.9,2.7290919335475268,3.060342743071672,0.8004937406866782,0.0,-56.03654,660.2032367607046
112,1784283144.8520257,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.935636855661869,,6.3536511696875095,,7.890066696330905,,2.1815402284264565,,3.213711604505079,-0.9272375106811523,-0.0018705087713897228,0.4308034176938236,1.7256517112255096,18382848,21069,8976,561,-66.4381,0.017737331218086183,0.0018502582563087345,-3.407677507400513,-76.552284,0.040132025303319094,0.0019350236485479399,-3.4017177522182465,,,0.95,0.9,2.691305338760956,2.840379471979145,1.097398186056443,0.0,-33.352863,659.8957065407176
113,1784283398.710842,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.269782608374953,,5.870739188510925,,7.897077325731516,,2.177164788241498,,3.1427585016936064,-0.8342269062995911,-0.0017796890169847757,0.24099048972129822,1.7306335046887398,18546688,21291,9056,566,-82.9052,0.06074270401149988,0.0023142700592870824,-3.399790422618389,-51.84496,0.037370013783220205,0.0016106959577882663,-3.401965895295143,,,0.95,0.9,2.895465833888702,2.6300628790488068,0.7452906618343847,0.0,-91.242455,645.3981525573207
114,1784283642.4601693,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.528029142413288,,5.061337151564658,,7.013715524168219,,1.6747520347125828,,2.616434797644615,-1.0672214031219482,-0.0016739387477855416,0.1667475551366806,1.741004340350628,18710528,21514,9136,571,-65.34639,0.03849499571369961,0.0032230470416834576,-3.382312512397766,-85.31044,0.044441378046758476,0.0026729040684585923,-3.400207082927227,,,0.95,0.9,2.5788136564105044,2.8908552299381185,1.0462455095422956,0.0,-87.081055,672.1659103229092
115,1784283891.463891,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.577173450961709,,5.9177836157614365,,7.519647589419037,,2.1159816335421056,,2.9815484303981066,-0.8010885119438171,-0.009290931093346444,0.16108351200819016,1.7410280741751194,18874368,21731,9216,576,-11.137327,0.010210130509221926,0.0017965710867429152,-3.4010660111904145,-67.476135,0.03250736144836992,0.0032081485071103087,-3.3894139409065245,,,0.95,0.9,2.6171766360875073,2.8798700168253584,0.6817484830471219,0.0,-36.265102,657.9823356782474
116,1784284109.219909,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.661850026343018,,5.845506354002282,,7.681521683931351,,2.0729703451506793,,2.9413813911378384,-0.8229854106903076,-0.0017029511654982343,0.10237075388431549,1.7440456859767437,19038208,21924,9296,581,-40.988773,0.010762859773240051,0.0027510076033649966,-3.401162911951542,-58.510094,0.016320146655198188,0.0004563026464893483,-3.387622427940369,,,0.95,0.9,2.8079121563840412,2.904028180510313,0.7705739897175969,0.0,-76.554054,752.4014385966984
117,1784284229.812926,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.18216109694913,,5.729943505022675,,7.290628299117088,,1.9032821700093336,,2.8067716103978455,-0.8243802785873413,-0.008034165126446169,0.1942241012584418,1.737634476274252,19202048,22124,9376,586,-54.327698,0.02786642628489062,0.0027341674896888433,-3.4196839407086372,-68.99593,0.020851498330011965,0.0007026285442407243,-3.3859121590852737,,,0.95,0.9,3.0540468330102337,2.7220111455080693,0.628550513294041,0.0,-84.804794,1358.6194232167838
118,1784284364.5273836,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.304658894310705,,5.986860655248165,,7.342232522089034,,1.9989313484402373,,3.1185748318675905,-0.4668787121772766,-0.005755613790825009,0.1316399062052369,1.7281488105654716,19365888,22313,9456,591,-63.517723,0.012260613875696436,0.0022372522129444406,-3.435848395526409,-61.40926,0.017689829639857636,0.0006461287222919055,-3.410806931555271,,,0.95,0.9,2.912389168756381,2.6954283181717624,0.6329396623415428,0.0,-47.43318,1216.2019545358594
119,1784284528.0214195,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.522913351567695,,5.722991865128279,,7.060189762152731,,2.134488086681813,,3.0084842029609717,-0.37519216537475586,-0.0013579322330770083,0.1527838644105941,1.7288832180202007,19529728,22505,9536,596,-49.582504,0.011590781263657845,0.0015118329552933573,-3.4169745996594427,-75.418976,0.020898069115355612,0.0013811862721922808,-3.416493648290634,,,0.95,0.9,2.759568923561229,2.757937338612618,0.6624387547256678,0.0,-76.80552,1002.1160854473042
