# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,sps,target_agent_return
94,1784468777.934582,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.294832355051767,,5.604323721432593,,7.0637528548249975,,1.9816655043978244,,2.859827565262094,-0.48290207982063293,-0.0011363534140400589,0.060932126245461404,1.6115827932953835,15433728,20295,7536,471,-16.134317,0.006038194189022761,0.003255640357383527,-3.1803097516298293,-42.694717,0.014036266115726902,0.0034048510569846258,-3.120026949048042,,,0.95,0.88,2.6106096085285566,2.5551333590966285,0.5738622076050524,0.0,-51.00369,2293.672464686393,-16.134317
95,1784468851.4009342,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.9619618721771985,,5.348186567425728,,6.900413668714464,,1.8942001928808168,,2.7579101191367954,-0.7812959551811218,-0.002412982430541888,0.07456776621984318,1.6007610447704792,15597568,20476,7616,476,-21.58648,0.008958325847925153,0.0037773703938000836,-3.2244022101163865,-38.87783,0.025610364211024715,0.0031761495149112305,-3.188889038562775,,,0.95,0.88,3.122482305143341,2.7127834583278663,0.7771123552499315,0.0,-34.94231,2230.134921900866,-21.58648
96,1784468925.2176535,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.249745339155197,,5.597291465615854,,7.253329248167574,,2.0226854071370326,,2.8925654623890296,-0.6396927237510681,0.0003301521355751902,0.032850501069333404,1.5961720012128353,15761408,20636,7696,481,-11.240803,0.006110087738488801,0.002776600899778714,-3.277275674045086,-30.547958,0.0057033382421650455,0.0014461041319009382,-3.269673703610897,,,0.95,0.88,2.786030693728443,2.465028606630225,0.6220852575113045,0.0,-13.742208,2219.553004209835,-11.240803
97,1784468996.078687,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.281324512325227,,5.782052805647254,,7.320911996997893,,2.0001196427983814,,2.8876790681970306,-0.6229650974273682,-0.013837353064445779,0.16405017802026123,1.6029984876513481,15925248,20811,7776,486,-13.504362,0.007177081413101405,0.0032559161641984246,-3.2521782547235487,-27.716894,0.01750487211102154,0.0037136061524506657,-3.290760040283203,,,0.95,0.88,2.789290694755796,2.835270003455172,0.6947415586632888,0.0,-33.562668,2312.1289946847987,-13.504362
98,1784469067.8009953,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.575715614948422,,5.960209732875228,,7.573984946124256,,2.2055939962156117,,3.0224945521040354,-0.41108438372612,0.0005072652274975553,0.04171247984049842,1.603565476834774,16089088,20977,7856,491,-11.812017,0.005344102089293301,0.004601496992108878,-3.305201402306557,-19.323038,0.004045493267767597,0.0023108542154659517,-3.3221716046333314,,,0.95,0.88,2.8302898857390786,3.353459543014641,0.8207846231609859,0.0,-76.527176,2284.367710478796,-11.812017
99,1784469140.8447611,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.174389673164114,,5.587643601698801,,7.236330752377398,,1.9008773864479735,,2.8494978295639157,-0.5544609427452087,-0.002841447127138963,0.04689762752968818,1.5993725545704365,16252928,21140,7936,496,-3.5274034,0.003570493673760211,0.0058527874367428016,-3.3503237634897234,-17.661728,0.00672331419918919,0.0025301727422629484,-3.340484742820263,,,0.95,0.88,3.357737824030224,2.6314883130963267,0.7538302800275405,0.0,-41.54737,2243.0370824607867,-3.5274034
100,1784469212.956651,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.0861374902306125,,5.414823040599003,,7.015258340863511,,1.945372279456933,,2.7918641745927744,-0.7726055383682251,-0.010357937513617799,0.11692753282841295,1.6042207852005959,16416768,21307,8016,501,-23.742994,0.010524575127055869,0.0034507884673075752,-3.4176147907972334,-57.44996,0.013879856781568379,0.00394693462876603,-3.3726924851536753,,,0.95,0.88,2.8350312995597413,2.651454615185218,0.6699040513207322,0.0,-15.251432,2272.0266748079757,-23.742994
101,1784469285.172503,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.0973933497443795,,5.537535454990575,,7.143623206182382,,1.8811717916396447,,2.670163741451688,-0.6957077980041504,-0.0034204712719656527,0.05720331869088113,1.6005585342645645,16580608,21476,8096,506,-11.15329,0.005514082350418903,0.00425379753796733,-3.431609386205673,-28.334621,0.005487973421259085,0.0023288115775358166,-3.4065037965774536,,,0.95,0.88,3.143148993695686,2.664002739495416,0.655186757620043,0.0,-37.851425,2268.7520762467684,-11.15329
102,1784469357.5712373,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.3127861665561795,,5.667662794236094,,7.21148163639009,,2.0228355650251615,,2.8744227370480075,-0.417674720287323,-0.009607645911273721,0.06174872035626322,1.6056336015462875,16744448,21636,8176,511,-0.2692567,0.004681312164029805,0.0033468662222730927,-3.4561378061771393,-10.178003,0.00562195259553846,0.004065767052816227,-3.4440432727336883,,,0.95,0.88,3.1133187897774466,3.1677957440873703,0.6697105460170684,0.0,-12.413437,2263.0233399265385,-0.2692567
103,1784469430.3521464,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.296927922172472,,5.775706593209179,,7.108541349181905,,2.019692212998052,,2.8794214031659067,-0.7100157141685486,-0.002995861252202303,0.11554994632024318,1.6111120134592056,16908288,21800,8256,516,1.3287754,0.0056063609263219405,0.005784055643744068,-3.4643614143133163,-43.81614,0.016369415570807178,0.0033875956884003243,-3.4576268956065177,,,0.95,0.88,3.1899180846236765,2.676437534658249,0.8128474115457635,0.0,-19.725687,2251.140695584435,1.3287754
