# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
77,1784825335.807504,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.864192998968065,,5.658033247455023,,9.46257553063333,,0.8622870077379048,,3.8370515424758196,,1.7208958534756675,,4.7270915848203,,7.1875,-0.420791357755661,-0.005674658226780593,0.23715145466849208,1.6370149031281471,12648448,16897,6176,386,-24.357277,0.015684336557751522,0.0005970054058707319,-1.0707935065031051,-52.059258,0.013987584314600099,0.004434275491075823,-4.056276559829712,,,0.95,0.9,none,2.5525314632355025,3.799053484958654,0.7071502333031574,0.0,-38.357815,2533.285380566555,-24.357277
78,1784825400.4047842,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.328947212547064,,5.496122288750485,,9.526374882087111,,0.7797945835336577,,3.7028603258077055,,1.7230373478960246,,4.6559359051752836,,7.4375,-0.2849010229110718,3.627827391028404e-05,0.07060179521795362,1.6346887610852718,12812288,17084,6256,391,-27.208502,0.013100514153484255,0.000679575746471528,-1.0878797240555287,-39.747932,0.006253825564635917,0.004982007014041301,-4.070529514551163,,,0.95,0.9,none,2.583258595678825,4.990814610014392,0.9216270503571068,0.0,-42.78065,2536.331240025663,-27.208502
79,1784825465.2935832,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.89909483678639,,6.947667054831982,,10.0,,1.4185637719929218,,4.464824760332704,,2.4553688084706664,,4.970999383134767,,8.875,-0.0885971337556839,0.0010639692191034555,0.09237661445513368,1.6388070732355118,12976128,17268,6336,396,-34.120857,0.009797447244636714,0.0005647794183460064,-1.1140339151024818,-44.72254,0.009393964589980897,0.0051628687026095575,-4.103615489602089,,,0.95,0.9,none,2.5060815783951558,4.991821924864958,0.9580068152257799,0.0,-64.1633,2524.9334551900633,-34.120857
80,1784825530.1061215,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.691022351849824,,6.706170071964152,,9.9870181158185,,1.3095729537308216,,4.334856887347996,,2.4079877864569426,,4.962351304129697,,8.75,0.010837247595191002,-0.0032500795205123723,0.08936634054407477,1.6362418718636036,13139968,17443,6416,401,7.6549044,0.011652266464079731,0.0020951884020178114,-1.1551143251359464,-15.161371,0.004697515174484579,0.005359920245246031,-4.132090458273888,,,0.95,0.9,none,2.7304883812783367,4.536952430494211,0.38320397732299927,0.0,-55.519855,2527.906436412485,7.6549044
81,1784825596.4311209,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.928870186209679,,6.879059087325004,,10.0,,1.4198560689110309,,4.475650038570166,,2.4474064647220075,,4.949568149633706,,9.0,0.05495830252766609,0.0018701712251640856,0.012541720774606802,1.6306988410651684,13303808,17623,6496,406,-19.382023,0.01747252949862741,0.0020616324152797462,-1.1923278994858264,-18.20729,0.003491213091183454,0.006062163180104108,-4.168554803729057,,,0.95,0.9,none,2.653129824307279,5.974375941323653,1.0467446975638024,0.0,-40.14575,2470.2595414230645,-19.382023
82,1784825660.5420086,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.118578502908349,,5.138671565800905,,9.22647030535154,,0.619255417957902,,3.5931614097207785,,1.5563242455245927,,4.5909210266545415,,7.3125,0.011617867276072502,0.0019633600604720414,0.05057189834769815,1.6293155513703823,13467648,17806,6576,411,-48.14631,0.01966475141234696,0.0003414478778722696,-1.226649909466505,-17.374414,0.003158416287624277,0.006036618354119128,-4.190368056297302,,,0.95,0.9,none,2.5707004171158574,6.186958765317515,1.1334064128062433,0.0,-46.99987,2555.5721685825165,-48.14631
83,1784825724.7581217,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.10316052287817,,5.984035395551473,,9.910793913528323,,1.1042783865705132,,3.949537561100442,,1.925467997964006,,4.824660348705947,,8.0,-0.16027012467384338,-0.0005444579874165356,0.05623121757525951,1.6382325515151024,13631488,18004,6656,416,-25.541462,0.024876404617680238,0.0005103299394249916,-1.2501761510968208,-23.393238,0.004187417894718238,0.006656042391841766,-4.241315647959709,,,0.95,0.9,none,2.4692368427504947,6.335046840793578,0.7485327119166005,0.0,-53.683453,2551.3845699755134,-25.541462
84,1784825789.0117104,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.256325792521238,,5.4913059417158365,,9.308240212500095,,0.7672882609913358,,3.7295337048126385,,1.7346801592502743,,4.729774274397641,,7.6875,-0.135284423828125,-0.00022029707906767726,0.033079552740673535,1.6450823582708836,13795328,18192,6736,421,-39.005596,0.022424052708083765,0.0007246167748235166,-1.2608434811234475,-19.426147,0.004744090581516503,0.004868411721690791,-4.297412538528443,,,0.95,0.9,none,2.615584653725703,6.318579087143289,0.566934642026383,0.0,-46.342705,2549.8964956314526,-39.005596
85,1784825853.8671186,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.226383985951543,,5.145252298563719,,9.286628866568208,,0.6323132256511599,,3.734976312145591,,1.5799919879063964,,4.6330537078902125,,7.125,0.07429243624210358,0.0005340594798326492,0.01978852681349963,1.648001804947853,13959168,18371,6816,426,-21.836567,0.025663984304992483,0.0007126162978238426,-1.2717086911201476,-20.808592,0.00469476348371245,0.004350705932301935,-4.353283625841141,,,0.95,0.9,none,2.4459465781358625,5.750973148717419,0.6408771790046099,0.0,-55.603058,2526.2351640735164,-21.836567
86,1784825918.0662909,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.448035487905145,,5.864707065746188,,9.886037304997444,,1.2005038065835834,,4.100833820179105,,2.241367928683758,,4.944719853810966,,8.25,0.13817524909973145,-0.004680391575675458,0.059443394537083805,1.6466574482619762,14123008,18573,6896,431,-31.178402,0.03036037558922544,0.00023262556132976897,-1.2934414558112621,-30.077932,0.013115840195678175,0.007356748847087147,-4.369022080302239,,,0.95,0.9,none,2.5073223988541953,5.845682478806171,0.4994096465977536,0.0,-48.616615,2552.057625107108,-31.178402
87,1784825982.3937871,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.979121685028076,,6.263946507591754,,9.777775235532317,,0.9637870963342721,,4.043476038670633,,2.073510961723514,,4.8748203963041306,,8.0,0.14932532608509064,0.0005800640501547605,0.051815282728057355,1.6425153389573097,14286848,18811,6976,436,-31.741266,0.03037026011152193,0.0005022126599214971,-1.2591994129121304,-9.899917,0.010190597339533269,0.00664264219958568,-4.363476780056954,,,0.95,0.9,none,2.6031788485982332,6.577435827073316,0.673911800516286,0.0,-54.91181,2546.966970354326,-31.741266
88,1784826046.321944,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.907351784408092,,6.798725875094533,,9.964451551437378,,1.3904671377968043,,4.393766546156257,,2.282801450230181,,5.0,,8.875,0.0956454873085022,0.0022935704328119755,0.01176701983786188,1.6440643481910229,14450688,19013,7056,441,-45.15336,0.024001596297603102,0.0007720910769421607,-1.2550077974796294,-39.139595,0.00612110929650953,0.006162628526362823,-4.4120838165283205,,,0.95,0.9,none,2.5496956652118867,5.994127750376956,0.9321963847122698,0.0,-33.182938,2562.8768160109717,-45.15336
89,1784826112.2077358,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.144622690975666,,5.062193069607019,,9.01539584249258,,0.5029744897037745,,3.5147174559533596,,1.54820538405329,,4.5236674547195435,,7.0,0.26533594727516174,0.0007582276011817157,0.058324628276750445,1.638476449996233,14614528,19213,7136,446,-20.294415,0.016792129853274673,0.00164190473878989,-1.2372739925980567,-26.20902,0.006866681716928724,0.005692805460421368,-4.4931252837181095,,,0.95,0.9,none,2.63107230715523,6.400392406165312,1.7773039098548686,0.0,-37.09917,2486.7274571093844,-20.294415
90,1784826176.9755006,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.939534842967987,,6.894249996170402,,9.955320871667936,,1.4808894824236631,,4.45587470009923,,2.468269882723689,,5.0,,9.0,0.015453711152076721,0.00037146490649320185,0.02480786747764796,1.6404543444514275,14778368,19426,7216,451,-38.803886,0.02414532133261673,0.0012281997871468775,-1.2429954953491689,-41.47515,0.009456736774882301,0.00869005225104047,-4.5143451482057575,,,0.95,0.9,none,2.881305948415434,6.919388004128822,0.8750784404325731,0.0,-56.53424,2529.6554870516366,-38.803886
91,1784826241.8520546,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.770188635215163,,6.698546533938497,,9.959244582802057,,1.4164069292601198,,4.335581440944225,,2.4224124853499234,,4.980574717745185,,8.9375,0.030292212963104248,-0.0003215400502085686,0.12043071910738945,1.6490607857704163,14942208,19624,7296,456,-13.439733,0.017806622688658534,0.0013444678217638284,-1.2580252230167388,-40.872128,0.011014768801396712,0.00440815798501717,-4.533890444040298,,,0.95,0.9,none,2.5280868579153135,5.345458297845072,0.836511235490285,0.0,-39.8035,2525.4094240294203,-13.439733
92,1784826303.3675282,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.633399587590247,,5.654109770199284,,9.451327171176672,,0.8180863739689812,,3.8844723314978182,,1.8881329288706183,,4.6392942359671,,8.0,0.0991828590631485,-0.007491674623452127,0.07400252344086766,1.6471057198941708,15106048,19862,7376,461,-46.308704,0.027434772276319564,0.00023508058075094596,-1.2623513005673885,-24.745647,0.007330836435721721,0.003523978761222679,-4.510855433344841,,,0.95,0.9,none,2.636792117662124,5.336131634055927,0.6265352713314691,0.0,-64.52386,2663.394948150665,-46.308704
93,1784826367.9785535,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.05957715085242,,5.880691131344065,,9.789656671695411,,0.9216865776106715,,3.9744893298484385,,1.9920466977637261,,4.8863118826411664,,7.875,-0.048166319727897644,-0.006484643032308668,0.007280155499756802,1.6566806063055992,15269888,20108,7456,466,-10.870491,0.01166239357262384,0.0006325293143163435,-1.2516938142478466,-22.945208,0.005874427313392517,0.004954109953541774,-4.583418408036232,,,0.95,0.9,none,2.703258215728236,6.754295454125126,0.4350898815258918,0.0,-36.265827,2535.7901142389123,-10.870491
94,1784826432.3580246,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.853491162881255,,6.041071441024542,,9.775420462712646,,1.0804474858741742,,4.17015177407302,,1.9987017719540745,,4.854737521149218,,8.0,0.03937214985489845,-0.0016718119150027633,0.01708232835517265,1.669210024178028,15433728,20289,7536,471,-5.8074965,0.017222648940514774,0.0008931270247558131,-1.2597738541662693,-21.378437,0.005701980803132755,0.0036225824944267513,-4.65128513276577,,,0.95,0.9,none,2.671201683853769,4.494805671010874,0.4945029949331843,0.0,-47.415577,2544.911472343863,-5.8074965
95,1784826497.2219644,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.986533932387829,,6.980730909854174,,10.0,,1.4790703672915697,,4.484593288972974,,2.4589727325364947,,4.992794479243457,,9.0,0.05626398324966431,0.0007626884616911411,0.029064606220345013,1.6774323247373104,15597568,20480,7616,476,-18.960669,0.015346231107832864,0.000955092166987015,-1.3240606494247913,-24.09668,0.006616253434913233,0.00433711512159789,-4.680418562889099,,,0.95,0.9,none,2.631985646061294,7.071011058036196,1.060505886360957,0.0,-56.21508,2525.901843690035,-18.960669
96,1784826561.80568,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.760032379999757,,6.183785956352949,,9.781688701361418,,1.1824171614425723,,4.172980389121221,,1.9103151207091287,,4.852479827590287,,7.875,-0.017735596746206284,-0.003090718906605616,0.07096458482556045,1.675852958112955,15761408,20685,7696,481,-17.6091,0.016871406376594678,0.0002674803472473286,-1.3287453062832355,-25.130154,0.012996104574995115,0.007408614887390285,-4.6908861845731735,,,0.95,0.9,none,2.5603797914345057,6.000759151475485,0.5694057672049617,0.0,-44.93323,2536.862567036138,-17.6091
97,1784826625.6512313,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.133822310715914,,5.172275496646762,,9.09708724077791,,0.6436026934534311,,3.609037876012735,,1.602622086182237,,4.547224985435605,,7.25,0.14950214326381683,0.0006086544599384069,0.06750386816565879,1.6671032831072807,15925248,20893,7776,486,-17.75488,0.026563971745781602,0.001004767487756908,-1.3311890624463558,-21.001858,0.006080562941497192,0.006574799837835599,-4.733909946680069,,,0.95,0.9,none,2.6640072772052292,6.519785052096561,0.4770434254263649,0.0,-54.356606,2566.1927892463596,-17.75488
98,1784826690.3400106,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.154345916234888,,5.279651997610927,,9.289582232013345,,0.6627602968364954,,3.5284738168120384,,1.5794060723856091,,4.558610013220459,,7.1875,-0.03119964525103569,0.00047694507520645857,0.08761752827558666,1.6719279326498508,16089088,21085,7856,491,-27.532307,0.019854612875496967,0.0007236710247525479,-1.3611145153641702,-12.517954,0.007509729531011544,0.00737982397840824,-4.734059900045395,,,0.95,0.9,none,2.616561763349628,6.586167994748382,0.9561620434929404,0.0,-48.535408,2532.7424464023557,-27.532307
99,1784826754.2920792,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.175500210374594,,5.389883063267916,,9.29719705786556,,0.615209408919327,,3.563117491081357,,1.723472802899778,,4.597956987097859,,7.0625,-0.1017351746559143,-0.0021183627541176975,0.06340182881103829,1.67563034594059,16252928,21281,7936,496,-5.0380006,0.021498626010725275,0.00026512187323532996,-1.3935582496225833,-54.595757,0.011518277635332197,0.00538042763073463,-4.773877090215683,,,0.95,0.9,none,2.699036291037011,6.968372432085272,0.5069620241225292,0.0,-47.41808,2561.91862229757,-5.0380006
100,1784826817.1284103,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.891773386858404,,6.665118804201484,,9.950792040675879,,1.414296384435147,,4.406876799184829,,2.339851352153346,,5.0,,9.0,-0.17204050719738007,0.0004721363657154143,0.12593138869851828,1.6741831712424755,16416768,21461,8016,501,-11.067618,0.019416895578615367,0.00032040873265941626,-1.432383368164301,-28.050308,0.005331278547237162,0.006455639492196496,-4.820069739222527,,,0.95,0.9,none,2.54704559442781,7.153296542982332,0.7781627977310938,0.0,-58.075645,2607.4084897004495,-11.067618
101,1784826880.2878628,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.032710671424866,,5.004471872001886,,9.060653675347567,,0.5260855183005333,,3.502888672053814,,1.5309336250647902,,4.502897882834077,,7.0625,-0.07232505828142166,0.002546460716985166,0.04427385178860277,1.6816839426755905,16580608,21639,8096,506,-21.644352,0.01906646690913476,0.0002290597723913379,-1.481665013730526,-48.68696,0.006868590280646458,0.008084314482402988,-4.824162891507148,,,0.95,0.9,none,2.771021163115428,7.374126036698977,1.61034034807516,0.0,-65.80413,2594.069321916836,-21.644352
102,1784826945.3499908,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.592829193919897,,5.591405673418194,,9.502061383798718,,0.8551472420804203,,3.7476011839462444,,1.8449238622561097,,4.674873865675181,,7.4375,-0.11236745119094849,-0.0015571808617096394,0.08870980446226895,1.6899148784577847,16744448,21827,8176,511,-28.837265,0.020162303879624234,0.0005091845727292821,-1.488927821069956,-28.23203,0.008871970043401234,0.006886685198696796,-4.8289794534444805,,,0.95,0.9,none,2.84430796735913,6.55964974138424,0.40086505918218873,0.0,-61.63723,2518.2084557137196,-28.837265
103,1784827011.597258,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.903897270560265,,6.912894224748015,,10.0,,1.461947575211525,,4.489894540980458,,2.4882410056889057,,5.0,,8.9375,-0.3124246597290039,0.0009513844270259142,0.0571516461786814,1.7066074386239052,16908288,22016,8256,516,-32.9558,0.017512243415694684,-0.0003761319647310302,-1.5018155679106713,-15.605428,0.007142455328721553,0.007739332877099514,-4.846140003204345,,,0.95,0.9,none,2.699564925390791,6.9935635864153385,1.0107259872155687,0.0,-41.332104,2473.1586721706976,-32.9558
104,1784827077.8241258,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.020323768258095,,5.015991952270269,,9.123327299952507,,0.5119756106287241,,3.5131334085017443,,1.5047887116670609,,4.523369295522571,,7.0625,0.12885458767414093,0.0014498763775918633,0.11178671778179705,1.7133246138691902,17072128,22201,8336,521,-37.765175,0.026957646576920524,0.0008116348515613935,-1.504080629348755,-24.924988,0.007922826264984906,0.0047115466935792934,-4.836769133806229,,,0.95,0.9,none,2.55195551403868,7.048593448481353,1.3707153489169364,0.0,-38.22908,2473.920369877825,-37.765175
105,1784827146.2613826,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.725487256568158,,5.474752664100379,,9.484346785582602,,0.5976668801158667,,3.7740270871581743,,1.9667921361979097,,4.76053957734257,,7.625,-0.009590662084519863,-0.0015263616805896163,0.021602005639579147,1.7188071310520172,17235968,22387,8416,526,-14.222427,0.016480066371150313,0.0003189077884599101,-1.5001959942281247,-38.997414,0.007311248782207258,0.005954321355966385,-4.865966704487801,,,0.95,0.9,none,2.6358433720083334,6.270723498444616,0.6253694482541761,0.0,-15.396906,2394.0176695527934,-14.222427
106,1784827211.352899,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.394146168604493,,6.621364250779152,,9.7735462076962,,1.0796323585673235,,4.178945295047015,,2.1674822294153273,,4.9566313633695245,,8.4375,-0.10937514156103134,-3.445998299866915e-05,0.034454312961315736,1.7239177748560905,17399808,22585,8496,531,-1.9592327,0.011812169174663722,0.0020173242563032547,-1.5119526848196982,-38.39437,0.004862795598455705,0.005785048645338975,-4.901290228962898,,,0.95,0.9,none,2.959568433562044,7.103490151567695,0.48519031375707605,0.0,-64.30973,2517.0714772366046,-1.9592327
107,1784827276.896773,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.801855334546417,,6.711308524012566,,9.973043052479625,,1.4639773648232222,,4.372262848541141,,2.4622173719108105,,4.969245106680319,,8.875,-0.12021501362323761,0.0005869433225598186,0.055029242823366076,1.7264852114021778,17563648,22769,8576,536,0.62282073,0.010386755695799365,0.0006411537073290674,-1.5543382905423642,-26.92666,0.007256362793850712,0.005064923028112389,-4.914524629712105,,,0.95,0.9,none,2.5794121069829967,4.317314464855916,0.5856636159460005,0.0,-41.444214,2499.699635853764,0.62282073
108,1784827341.1298037,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.529483005404472,,6.460364170372486,,9.934881987981498,,1.3612351268529892,,4.319516928633675,,2.2544032013975084,,4.987188606988639,,8.8125,-0.06829561293125153,-9.169912664219737e-05,0.035314106789883226,1.7301981337368488,17727488,22945,8656,541,-16.597116,0.019394175859633832,-0.0004961316240951419,-1.5799425438046455,-28.239162,0.005038265654729912,0.0046699465223355215,-4.885918581485749,,,0.95,0.9,none,2.703984124056955,5.030876262765889,0.5356192648471586,0.0,-54.26049,2550.7126216754195,-16.597116
109,1784827405.1402261,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.70540626172442,,6.91656857857015,,10.0,,1.4320312635973096,,4.455100974068046,,2.410250347107649,,5.0,,8.8125,0.3822430372238159,-0.00039302383083850145,0.2322420696145855,1.7369040213525295,17891328,23122,8736,546,14.555832,0.008901037933537737,0.0009361434815218673,-1.64331296980381,-61.960278,0.006224821346404496,0.00636071803237428,-4.896091258525848,,,0.95,0.9,none,2.721483039416875,7.787881171519338,0.7879660549293647,0.0,-33.640453,2559.5831253355072,14.555832
110,1784827469.1755571,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.203211808518972,,6.546205568127334,,9.887698103673756,,1.2668263325467706,,4.329898147843778,,2.1945657818578184,,4.93066326668486,,8.6875,-0.10410357266664505,-0.000976074457867071,0.1416069489205256,1.7459391839802265,18055168,23290,8816,551,-14.48773,0.017101379294763318,0.00020926819997839629,-1.6574081167578698,-20.691154,0.003517555750295287,0.006442687756498344,-4.94819777905941,,,0.95,0.9,none,2.5957476414176357,6.643084358743428,0.5456666546129179,0.0,-39.586754,2558.5887970763315,-14.48773
111,1784827535.196652,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.157262928783894,,5.091961894650012,,9.189354112371802,,0.5525841899216175,,3.5519757932052016,,1.5628699325025082,,4.541157522588037,,7.125,0.1181768923997879,0.0005704809445887804,0.09120893222279847,1.7519815005362034,18219008,23460,8896,556,-16.605385,0.011675843893317505,0.0009940794945578091,-1.6841639287769794,-34.152367,0.003840114980994258,0.004988847659842577,-4.995502245426178,,,0.95,0.9,none,2.8780150706429373,7.112913249129069,0.8699673371732635,0.0,-31.797657,2481.63028440791,-16.605385
112,1784827598.7186067,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.620891554281116,,6.673090881668031,,9.928938312688842,,1.2643157355487347,,4.277455193572678,,2.4004955559503287,,4.970525876618922,,8.5625,-0.2249731421470642,0.0002426892169751227,0.07147624844219536,1.7501927874982357,18382848,23635,8976,561,-23.014675,0.017215251419111156,0.0010816081085067708,-1.6790696926414967,-30.816885,0.006585202491260133,0.010927103229187196,-5.022247368097306,,,0.95,0.9,none,3.000289939221282,7.299922726584379,0.461372045582525,0.0,-55.427307,2579.265470394399,-23.014675
113,1784827664.0849524,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.6894290200434625,,5.664446652634069,,9.3414674885571,,0.7240274445503019,,3.7789965332485735,,1.8062774930149317,,4.691797664389014,,7.5,0.01507581491023302,-0.0027203464705962688,0.027040495770052075,1.743242047727108,18546688,23818,9056,566,-19.429823,0.016739891457837074,0.001255435224447865,-1.6680687464773656,-32.373573,0.005536935993586667,0.0061702772287389965,-5.052550280094147,,,0.95,0.9,none,2.6966605096103895,6.7266294355393255,0.726784417880229,0.0,-46.865807,2506.4884874968207,-19.429823
114,1784827729.7642324,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.404303462477401,,5.4539703615009785,,9.329322075471282,,0.6223318629781716,,3.7126008784398437,,1.7192533761262894,,4.631067058071494,,7.375,-0.04419802501797676,-0.004445605969522148,0.08323841297533363,1.7473447918891907,18710528,23998,9136,571,0.53559035,0.012273784025455824,-0.0007209480958408676,-1.667750107496977,-46.693665,0.010296756697061937,0.007018964692542795,-5.0734355568885805,,,0.95,0.9,none,2.708191072552821,5.651980982712364,0.6694727225251772,0.0,-30.90773,2494.5463818652274,0.53559035
