# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,target_agent_return,target_solved_rate,sps
0,1784364950.8500094,,5.079844464780763,,3.078147293999791,,5.857676453888416,,1.6981586458859965,,3.1349423062056303,0.0,0.0,0.0,0.0,32768,43,16,1,-107.4316,0.15245766127482058,-0.001986659856629558,5.65859192609787,0,0.0,0.0,0.0,,,0.3712228724741674,0,0,0.0,-105.66659,-105.66658782958984,0.0,2299.217404774821
1,1784365022.548644,,6.117384992539883,,4.636895963922143,,6.986792664974928,,1.4611748745664954,,3.0334838666021824,0.0,0.0,0.0,0.0,196608,245,96,6,-106.05967,0.10711408206261694,-0.002161100292869378,5.614523938298225,0,0.0,0.0,0.0,,,0.35227155271241795,0,0,0.0,-101.05025,-101.05024719238281,0.0,2285.120888467152
2,1784365104.5741174,,5.950674759224057,,5.3326325956732035,,7.712065130472183,,1.9093762920238078,,3.2842853106558323,0.0,0.0,0.0,0.0,360448,459,176,11,-104.67129,0.10427839406765997,-0.0019139937401632778,5.581766736507416,0,0.0,0.0,0.0,,,0.3488861576797727,0,0,0.0,-103.10542,-103.10542297363281,0.0,1997.4283363023087
3,1784365187.621751,,6.748078055679798,,4.791545271873474,,7.174413427710533,,1.3657439855160192,,2.8594202548265457,0.0,0.0,0.0,0.0,524288,672,256,16,-103.47347,0.09486124985851348,-0.0021668072964530437,5.5399722218513485,0,0.0,0.0,0.0,,,0.3536348894636841,0,0,0.0,-105.05349,-105.0534896850586,0.0,1972.8431110759898
4,1784365272.0976818,,7.068111021071672,,4.852076708339155,,6.246542762964964,,1.8401503865607083,,3.0123199988156557,0.0,0.0,0.0,0.0,688128,881,336,21,-103.611244,0.09552617277950048,-0.001593132827838417,5.476120948791504,0,0.0,0.0,0.0,,,0.36376073767658335,0,0,0.0,-102.55388,-102.55387878417969,0.0,1939.4873593433813
5,1784365355.1432803,,6.4128111489117146,,5.837242007255554,,7.231665551662445,,1.6159789497032762,,3.109297933988273,0.0,0.0,0.0,0.0,851968,1090,416,26,-102.85254,0.10056360648013651,-0.0013682856297236867,5.412118086218834,0,0.0,0.0,0.0,,,0.37867513713162426,0,0,0.0,-100.6645,-100.66449737548828,0.0,1972.8920314364852
6,1784365437.516005,,6.822997517883778,,4.917227476835251,,7.294474579393864,,1.8333144672214985,,3.368552215397358,0.0,0.0,0.0,0.0,1015808,1299,496,31,-102.68551,0.09547903852071613,-0.001712414291978348,5.324574348330498,0,0.0,0.0,0.0,,,0.38001197180265167,0,0,0.0,-101.22345,-101.22344970703125,0.0,1989.0097456369383
7,1784365524.4621742,,7.892506662756205,,5.351371904835105,,7.5188457034528255,,1.4804723736597225,,2.796007050201297,0.0,0.0,0.0,0.0,1179648,1510,576,36,-100.75738,0.09938356368802488,-0.000713822957186494,5.217587035894394,0,0.0,0.0,0.0,,,0.37945363571899726,0,0,0.0,-99.775085,-99.77508544921875,0.0,1884.3838486211064
8,1784365607.7818866,,6.184090403839946,,4.7914765402674675,,7.202793005853891,,1.8624080461449921,,3.2124515809118748,0.0,0.0,0.0,0.0,1343488,1707,656,41,-102.31187,0.08730082642287015,-0.0017832456578616984,5.112335354089737,0,0.0,0.0,0.0,,,0.41080395165152267,0,0,0.0,-99.88422,-99.88421630859375,0.0,1966.4002480548165
9,1784365693.1602764,,6.985223013907671,,5.090850447304547,,7.4448248744010925,,1.3424659776501358,,3.0144288763403893,0.0,0.0,0.0,0.0,1507328,1904,736,46,-100.61173,0.09490697660949081,-0.0008736317831790075,4.944504129886627,0,0.0,0.0,0.0,,,0.4312781695450395,0,0,0.0,-99.3822,-99.3822021484375,0.0,1918.9867941404827
10,1784365780.9633439,,7.541896067559719,,4.88961617462337,,6.805056910961866,,1.7122232413385063,,2.78924229554832,0.0,0.0,0.0,0.0,1671168,2109,816,51,-100.785995,0.09804331539198756,-0.0012036929823807442,4.854156109690666,0,0.0,0.0,0.0,,,0.4478702708929581,0,0,0.0,-99.82402,-99.82402038574219,0.0,1865.9940313151683
11,1784365871.5230916,,7.469439320266247,,5.739904064685106,,7.478742823004723,,1.7799182422459126,,2.9784851893782616,0.0,0.0,0.0,0.0,1835008,2320,896,56,-99.33813,0.0999784276355058,-0.0003631089100963436,4.753399085998535,0,0.0,0.0,0.0,,,0.45624629890549323,0,0,0.0,-99.95197,-99.95197296142578,0.0,1809.192750141244
12,1784365962.3612018,,7.494043186306953,,5.369761940091848,,8.071107864379883,,1.7415130604058504,,2.7726895082741976,0.0,0.0,0.0,0.0,1998848,2524,976,61,-100.23362,0.0949807153083384,-0.0013913554663304239,4.686034980416298,0,0.0,0.0,0.0,,,0.45534445544505375,0,0,0.0,-98.98495,-98.98494720458984,0.0,1803.647756530585
13,1784366056.7499228,,6.4087387174367905,,5.565075064077973,,8.084598556160927,,1.677718407008797,,3.130697226151824,0.0,0.0,0.0,0.0,2162688,2727,1056,66,-100.19718,0.10745583698153496,-0.0015290957016986795,4.635673776268959,0,0.0,0.0,0.0,,,0.45470988199312173,0,0,0.0,-97.99343,-97.9934310913086,0.0,1735.8007591868507
14,1784366152.6626954,,7.062444109469652,,4.8475380428135395,,6.522124586626887,,2.3212292324751616,,3.4412257745862007,0.0,0.0,0.0,0.0,2326528,2933,1136,71,-99.22658,0.10231990301981568,-0.0008525301025656517,4.537459835410118,0,0.0,0.0,0.0,,,0.4733200415175971,0,0,0.0,-98.3207,-98.3207015991211,0.0,1708.2186858008315
15,1784366248.8319662,,6.060333400964737,,4.1210302244871855,,6.430641524493694,,1.875521270558238,,2.78635501395911,0.0,0.0,0.0,0.0,2490368,3129,1216,76,-98.76687,0.10169537947513163,-0.0014279627699579577,4.447379526495934,0,0.0,0.0,0.0,,,0.487331557815348,0,0,0.0,-98.122604,-98.12260437011719,0.0,1703.6628184652732
16,1784366346.7067645,,6.897323364391923,,4.791558682918549,,6.734181046485901,,1.689179518725723,,3.110973802395165,0.0,0.0,0.0,0.0,2654208,3326,1296,81,-98.55165,0.10103422368410975,-0.001500648495857604,4.388010996580124,0,0.0,0.0,0.0,,,0.48138144890275597,0,0,0.0,-98.039696,-98.0396957397461,0.0,1673.975188170568
17,1784366442.680171,,7.158538028597832,,5.4405793733894825,,7.1803463995456696,,1.7969408514909446,,2.9622172843664885,0.0,0.0,0.0,0.0,2818048,3527,1376,86,-99.318924,0.10338231753557921,-0.001044601788453292,4.28385354578495,0,0.0,0.0,0.0,,,0.5166556024774991,0,0,0.0,-98.52278,-98.52278137207031,0.0,1707.1402034057455
18,1784366537.6849198,,7.127973195165396,,5.4776617884635925,,7.289340160787106,,1.936257283668965,,2.920994833111763,0.0,0.0,0.0,0.0,2981888,3718,1456,91,-98.393845,0.09933978016488254,-0.0009297679869632702,4.182287439703941,0,0.0,0.0,0.0,,,0.5644898214503508,0,0,0.0,-96.90891,-96.9089126586914,0.0,1724.5464739765116
19,1784366634.7976775,,6.74621544778347,,5.055208057165146,,7.022352498024702,,2.0783465867862105,,3.3466136921197176,0.0,0.0,0.0,0.0,3145728,3914,1536,96,-99.33523,0.1007676515961066,-0.0005705206407583318,4.113735485076904,0,0.0,0.0,0.0,,,0.5660329279151121,0,0,0.0,-96.98002,-96.98001861572266,0.0,1687.109931287278
20,1784366726.2921844,,6.484800446778536,,5.393170528113842,,7.715990152209997,,2.085240981541574,,3.630073079839349,0.0,0.0,0.0,0.0,3309568,4099,1616,101,-97.99635,0.10379813101608307,-0.00033206930675078183,4.052698758244515,0,0.0,0.0,0.0,,,0.5684370602277349,0,0,0.0,-94.9657,-94.9656982421875,0.0,1790.7079005589055
