# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,target_agent_return,target_solved_rate,sps
55,1784059571.6521912,,5.188918057829142,,4.5566575694829226,,7.328705936670303,,1.8726083426736295,,3.0594068113714457,0.0,0.0,0.0,0.0,9043968,4225,4416,276,-85.62284,0.06979476208798588,-0.00013290484348544852,0.577768437564373,0,0.0,0.0,0.0,,,1.7368806537039887,0,0,0.0,-91.406265,-91.40626525878906,0.0,1605.0460691699168
56,1784059675.4923818,,5.1403038296848536,,4.107373151928186,,7.527675852179527,,2.0019107731059194,,2.980360770598054,0.0,0.0,0.0,0.0,9207808,4310,4496,281,-85.38345,0.06905303178355097,-0.00011236820137128234,0.5593079455196858,0,0.0,0.0,0.0,,,1.7615738819864837,0,0,0.0,-93.88868,-93.88867950439453,0.0,1577.8092577557352
57,1784059772.2552507,,5.369076090864837,,4.147513196803629,,7.087169010192156,,2.362806275486946,,2.9565665405243635,0.0,0.0,0.0,0.0,9371648,4396,4576,286,-90.306564,0.07013364562299103,-0.00012719939986709504,0.492404006421566,0,0.0,0.0,0.0,,,1.8173007275409838,0,0,0.0,-95.62138,-95.62138366699219,0.0,1693.2113693927424
58,1784059876.5771327,,5.5938090197741985,,4.202382773946738,,7.233068272471428,,1.6507025028113276,,2.985269110649824,0.0,0.0,0.0,0.0,9535488,4482,4656,291,-86.853874,0.09185135269071906,3.144308284390718e-05,0.48090796247124673,0,0.0,0.0,0.0,,,1.804604784554331,0,0,0.0,-89.42456,-89.424560546875,0.0,1570.5239518825401
59,1784059981.8263412,,4.60789785720408,,4.237546501681209,,6.972979288548231,,1.7491972591960803,,3.2465481385588646,0.0,0.0,0.0,0.0,9699328,4560,4736,296,-86.40694,0.05518000104930252,-0.00020541414414765313,0.43622332289814947,0,0.0,0.0,0.0,,,1.712142231763903,0,0,0.0,-101.094604,-101.0946044921875,0.0,1556.6860474090554
60,1784060078.3264084,,5.725203603506088,,4.7146086394786835,,6.916114911437035,,1.7901896976400167,,3.4170445520430803,0.0,0.0,0.0,0.0,9863168,4636,4816,301,-85.44424,0.07348666980396956,5.2809002227149904e-05,0.36665528640151024,0,0.0,0.0,0.0,,,1.7675786429123594,0,0,0.0,-106.10984,-106.1098403930664,0.0,1697.822772075397
61,1784060180.9412954,,4.935636315494776,,4.814200815744698,,7.489033211022615,,2.0672760321758687,,3.3900810591876507,0.0,0.0,0.0,0.0,10027008,4712,4896,306,-83.69448,0.07241973904892803,-5.222061008680612e-05,0.33047440350055696,0,0.0,0.0,0.0,,,1.7741158061591833,0,0,0.0,-97.936,-97.93599700927734,0.0,1596.649412398296
62,1784060276.5819268,,4.710504189133644,,3.6921277549117804,,6.969847176223993,,2.049373594345525,,2.999967047944665,0.0,0.0,0.0,0.0,10190848,4787,4976,311,-85.124405,0.0732453590258956,0.0008924833222408779,0.29530295059084893,0,0.0,0.0,0.0,,,1.8122935892032022,0,0,0.0,-89.32253,-89.3225326538086,0.0,1713.0793562799217
63,1784060382.1601138,,5.614820863120258,,3.942914300132543,,6.824214719235897,,2.243343349546194,,2.886425107717514,0.0,0.0,0.0,0.0,10354688,4859,5056,316,-84.867226,0.06051637004129588,0.0005913712200708687,0.2530867740511894,0,0.0,0.0,0.0,,,1.8174179177132654,0,0,0.0,-108.55674,-108.5567398071289,0.0,1551.8357795916788
64,1784060476.338639,,5.216132141649723,,4.207073923898861,,6.867493521422148,,2.001246102154255,,3.1708756927400827,0.0,0.0,0.0,0.0,10518528,4932,5136,321,-86.25709,0.06997031345963478,-0.0010616541083436459,0.17824513241648673,0,0.0,0.0,0.0,,,1.8251670709472143,0,0,0.0,-90.026505,-90.02650451660156,0.0,1739.6748983454424
65,1784060580.361917,,4.339186977595091,,4.096182475332171,,6.849321816116571,,1.8922097026370466,,3.206431744620204,0.0,0.0,0.0,0.0,10682368,5011,5216,326,-86.82716,0.0672845137072727,-0.0008631641176179983,0.10794469192624093,0,0.0,0.0,0.0,,,1.817440626740294,0,0,0.0,-98.127556,-98.12755584716797,0.0,1575.0320863586578
66,1784060672.6227572,,4.370759134180844,,3.9836149173788726,,6.74830025061965,,2.1038228925317526,,3.2498667016625404,0.0,0.0,0.0,0.0,10846208,5087,5296,331,-85.75493,0.048632226814515886,2.5215289497282356e-05,0.0654296599328518,0,0.0,0.0,0.0,,,1.907029376758563,0,0,0.0,-84.31929,-84.31929016113281,0.0,1775.8343897045172
67,1784060778.7581966,,5.000999514013529,,4.599849036894739,,7.415074817836285,,1.825389468576759,,3.3899274840950966,0.0,0.0,0.0,0.0,11010048,5165,5376,336,-87.94961,0.060299978987313804,0.0005623864912195131,0.0053492426872253414,0,0.0,0.0,0.0,,,2.066586873492953,0,0,0.0,-97.67975,-97.67974853515625,0.0,1543.6880109360343
68,1784060878.8232138,,5.259307529777288,,4.260525424033403,,7.536162789911032,,1.430004220455885,,3.0850627832114697,0.0,0.0,0.0,0.0,11173888,5244,5456,341,-89.425224,0.047738653386477384,-0.00013442204508464783,-0.02413352355360985,0,0.0,0.0,0.0,,,1.9804530490097463,0,0,0.0,-109.104416,-109.10441589355469,0.0,1637.3354878984096
69,1784060983.5736227,,5.7871669926680624,,3.806098662316799,,6.1678409948945045,,1.8104603624669835,,2.902988651767373,0.0,0.0,0.0,0.0,11337728,5317,5536,346,-86.94287,0.06633348509203643,-0.0002249110446427949,-0.03243215531110764,0,0.0,0.0,0.0,,,1.9858505393592676,0,0,0.0,-102.00175,-102.00174713134766,0.0,1564.0989372897886
70,1784061078.0354536,,5.692598978057504,,4.110970478504896,,6.631670314818621,,2.065724516287446,,3.13602052628994,0.0,0.0,0.0,0.0,11501568,5390,5616,351,-85.74779,0.07711791237816215,0.0013185674484702758,-0.041926579922437666,0,0.0,0.0,0.0,,,1.9215427009002544,0,0,0.0,-99.50422,-99.50421905517578,0.0,1734.4571512482019
71,1784061184.2679486,,5.061369854956865,,4.450976047664881,,6.669921223074198,,1.6149198918719776,,2.6529014110565186,0.0,0.0,0.0,0.0,11665408,5464,5696,356,-84.8145,0.061054584383964536,5.794832104584202e-05,-0.09283491671085357,0,0.0,0.0,0.0,,,2.062479925069497,0,0,0.0,-99.72032,-99.72032165527344,0.0,1542.277677639558
72,1784061286.8813236,,5.347589020384476,,4.327776487916708,,6.514383647590876,,1.8504857772495598,,3.1960266456007957,0.0,0.0,0.0,0.0,11829248,5540,5776,361,-83.87424,0.07095892701763659,-0.00015712067106505857,-0.09849718436598778,0,0.0,0.0,0.0,,,2.0134259096796105,0,0,0.0,-89.128944,-89.12894439697266,0.0,1596.673187667191
73,1784061421.9288976,,5.00127861276269,,4.108553528785706,,7.446107901632786,,1.9894002191722393,,2.8108016308397055,0.0,0.0,0.0,0.0,11993088,5620,5856,366,-86.62265,0.07207575317006558,-0.0004891909673460759,-0.1605232387781143,0,0.0,0.0,0.0,,,2.03825062432615,0,0,0.0,-95.285805,-95.28580474853516,0.0,1213.202107246544
74,1784061520.0319731,,5.472498424351215,,4.655405832454562,,7.237402759492397,,2.0046754140639678,,3.283013477921486,0.0,0.0,0.0,0.0,12156928,5696,5936,371,-84.726395,0.0669439553283155,0.0021199638111284004,-0.20977172404527664,0,0.0,0.0,0.0,,,2.054210179228776,0,0,0.0,-99.75646,-99.75646209716797,0.0,1670.079937047787
75,1784061625.3673065,,5.003709541633725,,4.6346423495560884,,6.458697021007538,,1.773924462031573,,2.7264152374118567,0.0,0.0,0.0,0.0,12320768,5770,6016,376,-85.46898,0.07107305673416704,0.000543993386963848,-0.24353693649172783,0,0.0,0.0,0.0,,,1.9213604660354435,0,0,0.0,-91.774864,-91.77486419677734,0.0,1555.4142296712307
76,1784061722.876178,,5.6212470144964755,,3.6304347682744265,,7.510446403175592,,2.237220276147127,,2.8378204349428415,0.0,0.0,0.0,0.0,12484608,5841,6096,381,-84.87217,0.06097026548814029,-0.0002376106654992327,-0.3220648929476738,0,0.0,0.0,0.0,,,2.011384898813379,0,0,0.0,-103.90082,-103.90081787109375,0.0,1680.2565345604687
77,1784061829.383696,,5.15352220274508,,4.465927919372916,,7.224616799503565,,1.9973311084322631,,3.2128350995481014,0.0,0.0,0.0,0.0,12648448,5920,6176,386,-87.05695,0.07217805159743876,0.0016974799669696949,-0.3606614299118519,0,0.0,0.0,0.0,,,2.207611212660569,0,0,0.0,-90.4657,-90.4656982421875,0.0,1538.295169386405
78,1784061925.388534,,4.333781413733959,,3.6391146201640368,,7.285170182585716,,1.872532581910491,,3.149717003107071,0.0,0.0,0.0,0.0,12812288,5996,6256,391,-84.86439,0.06133767443243414,0.0004399003548314795,-0.36062056571245193,0,0.0,0.0,0.0,,,2.0917344207628,0,0,0.0,-90.21581,-90.21581268310547,0.0,1706.5808354604073
79,1784062031.4640403,,5.579915978014469,,4.721175730228424,,6.727133709937334,,1.9656871678307652,,3.002979289740324,0.0,0.0,0.0,0.0,12976128,6071,6336,396,-87.76644,0.05924927667947486,-0.00013560866646002978,-0.41795251742005346,0,0.0,0.0,0.0,,,2.083991856641584,0,0,0.0,-85.47413,-85.47412872314453,0.0,1544.5600532084031
80,1784062127.6748674,,5.243374314159155,,3.9278855826705694,,6.9513907097280025,,1.5896990057080984,,2.8848745953291655,0.0,0.0,0.0,0.0,13139968,6144,6416,401,-85.38267,0.06925084171816706,0.0005621126896585338,-0.46935066133737563,0,0.0,0.0,0.0,,,2.3478859628887596,0,0,0.0,-94.66841,-94.66841125488281,0.0,1702.9268011578317
81,1784062234.3709853,,5.475080590695143,,4.823608752340078,,7.310413401573896,,2.0140050211921334,,3.0764842219650745,0.0,0.0,0.0,0.0,13303808,6216,6496,406,-86.332535,0.06377000862266868,0.0010423478786833584,-0.541209202259779,0,0.0,0.0,0.0,,,2.1679201524969565,0,0,0.0,-94.75529,-94.75528717041016,0.0,1535.5760422458693
82,1784062334.2043335,,5.25536919478327,,4.242713060230017,,6.4864459075033665,,1.6857609618455172,,2.506882892921567,0.0,0.0,0.0,0.0,13467648,6285,6576,411,-84.56639,0.04765019562328234,0.00210726849763887,-0.5842704303562641,0,0.0,0.0,0.0,,,2.322162142789476,0,0,0.0,-99.749725,-99.74972534179688,0.0,1641.1351344253364
83,1784062447.4159353,,5.055778129026294,,4.291629567742348,,6.995614841580391,,2.0485254982486367,,3.2865747436881065,0.0,0.0,0.0,0.0,13631488,6353,6656,416,-84.97883,0.06755954355467111,0.00032642029400449247,-0.6456376925110817,0,0.0,0.0,0.0,,,2.2896752052127365,0,0,0.0,-115.7548,-115.75479888916016,0.0,1447.2014262524788
84,1784062544.9675517,,4.824550184421241,,3.9773533307015896,,7.045680675655603,,1.7755329993087798,,2.93677500449121,0.0,0.0,0.0,0.0,13795328,6420,6736,421,-85.24928,0.05961195605341345,0.0006446866595069878,-0.7140342786908149,0,0.0,0.0,0.0,,,2.342279058785316,0,0,0.0,-81.84249,-81.84249114990234,0.0,1679.5212839958463
85,1784062652.3669124,,5.9788526594638824,,4.601373239420354,,7.072469536215067,,1.6262774064671248,,3.002418139949441,0.0,0.0,0.0,0.0,13959168,6491,6816,426,-85.55708,0.060029218811541794,0.0008425738909863867,-0.771330077201128,0,0.0,0.0,0.0,,,2.390810720825322,0,0,0.0,-88.246254,-88.24625396728516,0.0,1525.5267592194957
86,1784062763.710226,,5.676611643284559,,5.051958914846182,,7.401203811168671,,1.5322030859533697,,3.276971895247698,0.0,0.0,0.0,0.0,14123008,6563,6896,431,-87.15603,0.07733749132603407,0.0013372192581300624,-0.8042311608791352,0,0.0,0.0,0.0,,,2.352345730805251,0,0,0.0,-91.26253,-91.26252746582031,0.0,1471.4793408022927
87,1784062866.0856423,,5.588097386062145,,3.618623437359929,,7.045651916414499,,1.6023258212953806,,2.752471351996064,0.0,0.0,0.0,0.0,14286848,6639,6976,436,-85.75596,0.08065778696909547,0.0018467143701855094,-0.844685023277998,0,0.0,0.0,0.0,,,2.444763774742654,0,0,0.0,-114.494286,-114.4942855834961,0.0,1600.3846647043822
88,1784062980.6946585,,4.737857368309051,,3.6731278520892374,,7.039260566234589,,1.5207761619240046,,3.1303461734205484,0.0,0.0,0.0,0.0,14450688,6714,7056,441,-86.4967,0.07424275639932602,0.0009668817787314765,-0.8977979041635991,0,0.0,0.0,0.0,,,2.3714150264127136,0,0,0.0,-111.032326,-111.0323257446289,0.0,1429.5556022895714
89,1784063084.7532363,,5.373998675495386,,4.491143738850951,,7.0998322777450085,,1.7295483313500881,,3.2288130279630423,0.0,0.0,0.0,0.0,14614528,6781,7136,446,-84.138954,0.06665734339039772,0.00046280202514026314,-0.9474078066647053,0,0.0,0.0,0.0,,,2.443276053940168,0,0,0.0,-85.95194,-85.95194244384766,0.0,1574.4979007635352
90,1784063205.5569727,,5.018932763487101,,4.060957753099501,,6.889674570411444,,1.8087941276462516,,2.8969174157828093,0.0,0.0,0.0,0.0,14778368,6854,7216,451,-84.18373,0.06550994149874896,0.0012558276881463825,-0.9961812414228917,0,0.0,0.0,0.0,,,2.394709139973138,0,0,0.0,-98.706375,-98.70637512207031,0.0,1356.2500915348114
91,1784063307.5752187,,5.4181078635156155,,4.053916754201055,,7.197985388338566,,1.6173052950762212,,2.681049476377666,0.0,0.0,0.0,0.0,14942208,6920,7296,456,-87.35628,0.0576180377160199,0.0015422940021380782,-1.0588239699602127,0,0.0,0.0,0.0,,,2.8276571363787673,0,0,0.0,-85.35488,-85.3548812866211,0.0,1605.9862640257422
92,1784063410.6940217,,4.812035895884037,,4.249428017064929,,7.125219274312258,,1.8274882435798645,,3.1921754870563745,0.0,0.0,0.0,0.0,15106048,6990,7376,461,-87.105865,0.060935366153717044,4.223643336445093e-05,-1.1002020679414273,0,0.0,0.0,0.0,,,2.430891653011842,0,0,0.0,-107.959335,-107.95933532714844,0.0,1588.8468923760163
93,1784063523.0639174,,5.421373434364796,,3.5789111768826842,,6.938033066689968,,1.9011761504225433,,3.1438026297837496,0.0,0.0,0.0,0.0,15269888,7057,7456,466,-85.19941,0.047481894260272384,0.0006396352357114666,-1.1450013391673566,0,0.0,0.0,0.0,,,2.7898280110868834,0,0,0.0,-81.21795,-81.21794891357422,0.0,1458.0418270105695
94,1784063623.6731613,,6.853363513946533,,4.981216411106288,,7.29808509349823,,1.684601420420222,,2.9191104508936405,0.0,0.0,0.0,0.0,15433728,7115,7536,471,-86.88456,0.05145650301128626,0.0011893358983797952,-1.1535131804645062,0,0.0,0.0,0.0,,,2.8561442015267495,0,0,0.0,-67.80445,-67.80445098876953,0.0,1628.4786552583446
95,1784063724.8523092,,4.394011152908206,,4.423309303820133,,7.2357496060431,,1.818166021257639,,3.143009152263403,0.0,0.0,0.0,0.0,15597568,7174,7616,476,-87.71379,0.03874172877985984,0.00020028106810059397,-1.1996889188885689,0,0.0,0.0,0.0,,,2.8325481227947784,0,0,0.0,-121.10695,-121.10694885253906,0.0,1619.306442673121
96,1784063828.0671875,,5.385237652808428,,3.849239256232977,,6.686314828693867,,1.8305955547839403,,2.903891745954752,0.0,0.0,0.0,0.0,15761408,7232,7696,481,-84.930786,0.06147991176694632,0.0008982725630630739,-1.2391648463904859,0,0.0,0.0,0.0,,,2.6791124278510208,0,0,0.0,-77.97013,-77.97013092041016,0.0,1587.367524794764
97,1784063935.1351142,,4.196182768791914,,4.047951805405319,,7.685562949627638,,1.6681684413924813,,2.779023302718997,0.0,0.0,0.0,0.0,15925248,7291,7776,486,-88.704735,0.05138504097703844,0.0004380596379633062,-1.2707297384738923,0,0.0,0.0,0.0,,,2.9627691521916084,0,0,0.0,-66.44188,-66.44187927246094,0.0,1530.2434241663975
98,1784064041.2811105,,5.397818926721811,,4.578566770069301,,7.47732974588871,,1.661557734478265,,2.888143779709935,0.0,0.0,0.0,0.0,16089088,7349,7856,491,-82.96086,0.05449061901308596,0.0004981550708180293,-1.350446141511202,0,0.0,0.0,0.0,,,2.8972839207551386,0,0,0.0,-84.224594,-84.22459411621094,0.0,1543.5346614218986
99,1784064156.725639,,5.86962477536872,,3.6305552860721946,,7.27101381868124,,1.7692447383888066,,2.8810596093535423,0.0,0.0,0.0,0.0,16252928,7398,7936,496,-89.747345,0.054000473208725454,0.0009978819900425151,-1.3950211189687252,0,0.0,0.0,0.0,,,2.909669381630249,0,0,0.0,-43.14618,-43.14617919921875,0.0,1419.2095849038978
100,1784064276.1936405,,4.390764682320878,,4.59048799239099,,6.88087185844779,,2.079467687290162,,3.1182644981890917,0.0,0.0,0.0,0.0,16416768,7453,8016,501,-88.597305,0.04833319232566282,0.0004435367227415554,-1.4218270152807235,0,0.0,0.0,0.0,,,2.707974499270099,0,0,0.0,-52.960632,-52.96063232421875,0.0,1371.413243235808
101,1784064374.5478451,,5.325303808785975,,4.542291717953049,,7.643438242375851,,1.963818483054638,,2.9393249098211527,0.0,0.0,0.0,0.0,16580608,7501,8096,506,-88.83665,0.06712882495485246,0.0008684628526680171,-1.4822285994887352,0,0.0,0.0,0.0,,,2.8459995607579636,0,0,0.0,-79.74333,-79.74333190917969,0.0,1665.815969912069
