# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_stair_steps,track_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,target_agent_return,target_solved_rate,sps
36,1784901788.834454,,5.636512171477079,,3.019961294485256,,6.805520821362734,,1.640414190478623,,3.2673853635787964,,2.3539349308703095,,3.8877957314252853,,5.75,0.0,0.0,0.0,0.0,5931008,6464,2896,181,-87.90944,0.1016067719552666,-0.0006669779191724956,2.27418781965971,0,0.0,0.0,0.0,,,1.1773190314323294,0,0,0.0,-84.38769,-84.38768768310547,0.0,2850.079630153781
37,1784901839.4279618,,5.174211147241294,,2.713575141970068,,6.1661380040459335,,1.6468433884438127,,3.204041663557291,,1.3158388178089808,,3.6060931719839573,,4.375,0.0,0.0,0.0,0.0,6094848,6575,2976,186,-88.762344,0.11137328334152699,-0.0008492691355058924,2.2070541083812714,0,0.0,0.0,0.0,,,1.1821292314948633,0,0,0.0,-82.68804,-82.68804168701172,0.0,3238.3624454250444
38,1784901888.8105197,,4.682299662381411,,3.3678225870244205,,6.118657719343901,,2.2853484144434333,,4.027141351252794,,1.4417517656693235,,3.458839822560549,,5.0625,0.0,0.0,0.0,0.0,6258688,6680,3056,191,-87.055504,0.10566794015467167,-0.0014129758536000736,2.0896436154842375,0,0.0,0.0,0.0,,,1.1832843537980662,0,0,0.0,-89.31299,-89.31298828125,0.0,3317.769749286377
39,1784901938.8414292,,6.8286900408566,,3.5425311006838456,,7.096149679273367,,2.1725659375078976,,3.6639287415891886,,1.7912761133629829,,3.5477284668013453,,5.5625,0.0,0.0,0.0,0.0,6422528,6788,3136,196,-89.557144,0.10210948437452316,-0.0007003570106462575,2.00106029137969,0,0.0,0.0,0.0,,,1.2777377107530783,0,0,0.0,-81.769226,-81.76922607421875,0.0,3274.7741231433133
40,1784901988.0211034,,4.827401409856975,,2.334252188447863,,5.944852470420301,,1.2965964021714171,,2.8558423911454156,,1.4912743476452306,,3.421942254062742,,5.0,0.0,0.0,0.0,0.0,6586368,6895,3216,201,-91.54051,0.11367331664077937,-0.001400137685413938,1.9183503292500972,0,0.0,0.0,0.0,,,1.3449559860999696,0,0,0.0,-81.09955,-81.09954833984375,0.0,3331.4583593961706
41,1784902036.60813,,5.22835448384285,,2.8034958604257554,,6.417063097469509,,1.8397660233313218,,3.2668096222914755,,1.6751832381123677,,3.510679369792342,,3.5625,0.0,0.0,0.0,0.0,6750208,6997,3296,206,-87.343094,0.09133727413136512,-0.001262113099801354,1.837357471138239,0,0.0,0.0,0.0,,,1.290255166525046,0,0,0.0,-86.85708,-86.8570785522461,0.0,3372.0928391817283
42,1784902093.125198,,4.008634886704385,,2.2151487425435334,,5.9325124975293875,,2.4242197070270777,,3.9872505702078342,,1.6478638350963593,,3.112098118290305,,3.8125,0.0,0.0,0.0,0.0,6914048,7101,3376,211,-87.27047,0.09544295389205218,-0.0011648946143395732,1.780461998283863,0,0.0,0.0,0.0,,,1.325957462011194,0,0,0.0,-79.36985,-79.3698501586914,0.0,2898.9495146212134
43,1784902141.3118317,,4.971839687786996,,2.476308833574876,,5.835037720389664,,1.3901835748401936,,3.2714013615623116,,2.0292512653395534,,3.218291699886322,,5.8125,0.0,0.0,0.0,0.0,7077888,7209,3456,216,-89.47194,0.10065186959691345,-0.0011424255382735283,1.7226597234606742,0,0.0,0.0,0.0,,,1.3435051727211769,0,0,0.0,-77.46602,-77.46601867675781,0.0,3400.111940675742
44,1784902189.7468631,,5.472741209159722,,3.431152490666136,,6.076435383874923,,2.334683818044141,,3.4518826100975275,,1.217463736247737,,3.640352189540863,,4.625,0.0,0.0,0.0,0.0,7241728,7314,3536,221,-86.87157,0.10186192882247269,-0.000587753372383304,1.6756376698613167,0,0.0,0.0,0.0,,,1.4228237229706457,0,0,0.0,-85.95003,-85.95002746582031,0.0,3382.6771034051526
45,1784902238.2252014,,4.5170717989094555,,3.1485323673769017,,6.946926591917872,,1.7266020286479034,,3.8199258595705032,,1.9661287296912633,,3.6496096337214112,,4.8125,0.0,0.0,0.0,0.0,7405568,7421,3616,226,-86.69108,0.0968990780878812,-0.0005467966198921204,1.5985981807112695,0,0.0,0.0,0.0,,,1.4759301701695648,0,0,0.0,-76.533066,-76.53306579589844,0.0,3379.6615389835615
