# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps,target_agent_return
163,1784852172.3868887,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.354507055482827,,4.615508685586974,,6.956927112303674,,1.8515911574941128,,2.6184619581326842,0.8005824089050293,-0.010415430384455249,0.3705872925929725,1.7743081077933311,26738688,29669,13056,816,-22.97073,0.014372748447931372,0.0024753769219387324,-5.210736694931984,-1.3857088,0.010041930506122298,0.003986284842540044,-4.827804645895958,,,0.95,0.9,none,5.302121029624411,6.187238609504309,0.5926723602136341,0.0,-47.52898,2356.242075185656,-22.97073
164,1784852243.2189512,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.4761023237369955,,4.899841963677318,,7.442264740122482,,2.2936530124861747,,2.9903842862695456,0.15028056502342224,-0.0018282853852724656,0.032839334482559934,1.7731173560023308,26902528,29839,13136,821,-4.5592327,0.007342554905335419,0.004536956350057153,-5.2357245028018955,-11.359987,0.006937510611896869,0.005000868916977197,-4.928617817163468,,,0.95,0.9,none,5.549673447777009,5.825838734097166,0.46968076939260117,0.0,-35.915092,2313.0770362648695,-4.5592327
165,1784852313.5146406,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.284055355936289,,4.758403168263612,,7.175932244863361,,1.8390889749862254,,2.7270403596339747,0.2591038644313812,-0.01813059311825782,0.19677248410880566,1.7689003869891167,27066368,30004,13216,826,-20.803202,0.010048376335180364,0.004350487759074895,-5.2726401567459105,-19.359964,0.01028191106452141,0.005359196901554242,-4.971023586392403,,,0.95,0.9,none,5.637650260124184,6.243026914650036,0.6392160233406718,0.0,-41.181114,2330.7263221855032,-20.803202
166,1784852383.870759,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.8091587701346725,,4.453529884107411,,6.917868225835264,,1.8019142551347613,,2.6884016037220135,-0.1648881733417511,-0.011914968657947611,0.02053552279539872,1.7747983857989311,27230208,30167,13296,831,-30.110233,0.009616692173585762,0.004319666976516601,-5.318073368072509,-3.3103786,0.006075202298234217,0.0033167421184771228,-4.929097443819046,,,0.95,0.9,none,5.809107049642154,5.425500733735423,0.5554151857889116,0.0,-41.58305,2328.7241768926665,-30.110233
167,1784852454.543896,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.887668184936047,,5.543425972107798,,7.948678478598595,,2.269899247214198,,3.1664264728315175,-0.0492200031876564,-0.004732761066406965,0.025657264050096273,1.7772791646420956,27394048,30337,13376,836,-65.403915,0.011827423999784514,0.005421680465224199,-5.4138934195041655,-14.136528,0.006412818813987542,0.004731210385943996,-4.851808542013169,,,0.95,0.9,none,6.8018900738459624,4.817993705635122,0.4683543474630548,0.0,-26.022345,2318.2782725150573,-65.403915
168,1784852527.8427203,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.592158145271242,,4.3589392262510955,,6.880904784542508,,1.9032331202179193,,2.5505292133893818,0.17670497298240662,-7.321732118725777e-05,0.20003501063911244,1.7677769735455513,27557888,30507,13456,841,-19.239378,0.010058156031300313,0.005816406550002285,-5.510043820738792,-12.682779,0.011199874558951706,0.005713775553158484,-4.861310055851936,,,0.95,0.9,none,6.0677051876535435,6.324120785924808,0.5403563231064952,0.0,-28.80515,2235.233637555969,-19.239378
169,1784852597.7906442,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.647461388260126,,5.204300647543278,,7.335471233469434,,2.2553047122783028,,2.9309071524767205,0.10721193253993988,-0.0001595004287082702,0.029471352507243864,1.7706973478198051,27721728,30671,13536,846,-27.32812,0.008044303706265054,0.005689556650759186,-5.517353343963623,-3.1709657,0.004660447302740067,0.00612209499522578,-4.785855978727341,,,0.95,0.9,none,5.910276005163347,5.328985812368816,0.5217824020498872,0.0,-16.168203,2342.3142535583747,-27.32812
170,1784852668.4993315,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,6.10020087659359,,5.691481887362897,,7.540651997551322,,2.3119004981126636,,3.1512009957805276,-0.11412876099348068,0.00020453313481993973,0.012204919970827177,1.7781409658491611,27885568,30833,13616,851,-2.307364,0.004270557668496622,0.006019907708105165,-5.513426253199578,-7.31015,0.002057482068630634,0.003389875097491313,-4.816547232866287,,,0.95,0.9,none,6.102015000772746,5.870166509466903,0.7038831735155042,0.0,-23.921917,2317.1114343184754,-2.307364
171,1784852738.3594368,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.548110884730704,,5.254181155469269,,7.5454122219234705,,2.0571834933944046,,2.9995009885169566,0.08599468320608139,0.00035250443761469796,0.05011685669887811,1.7819121070206165,28049408,31001,13696,856,-10.951204,0.008861767349299044,0.007178200953785563,-5.486177283525467,-13.063097,0.007461237649840769,0.005231604117579991,-4.827244073152542,,,0.95,0.9,none,6.152190220776191,5.550932730849107,0.43128144946852254,0.0,-19.733786,2345.2594312049077,-10.951204
172,1784852808.470085,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.624241206794977,,5.1513508865609765,,7.451354163698852,,2.223849721485749,,2.979307202156633,0.3038956820964813,0.00029344798895181157,0.1855430383438943,1.7844611816108227,28213248,31167,13776,861,-2.2434356,0.0066178556138765995,0.004591407012776471,-5.485996532440185,-4.6011214,0.004349313884449657,0.003255159371474292,-4.842205852270126,,,0.95,0.9,none,5.712574399744069,6.175437956135353,0.5724416443230735,0.0,-45.00532,2336.877470402539,-2.2434356
