# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps,target_agent_return
17,1784864088.8204045,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.0326421756180935,,4.477883963496424,,6.769146707374603,,1.9368217462615576,,2.6208331302623264,-0.12613357603549957,-0.0003448122588451952,0.008370952229597606,1.3555538058280945,0.6216400265693665,0.8322316408157349,0.6767424941062927,-0.28064143657684326,0.04669516533613205,0.9015985727310181,0.24598512053489685,1376,0.4613959789276123,4.167465686798096,0.036560382694005966,2818048,4255,1376,86,-92.9711,0.035404989088419825,-0.0005084327087388374,2.9715714886784554,-101.335815,0.02112096167402342,-0.0009130521430051886,1.9706280276179313,,,static,0.8343267180106434,0.950917397191354,1.1295041649928081,0.0,-104.84458,2143.596660397439,-92.9711
18,1784864166.2328765,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.865226153284311,,5.300952834659256,,7.666439153719693,,2.2757467210758477,,3.0635487786494195,-0.1646711379289627,-0.004454203255590983,0.004802058894711081,1.3605517111718655,0.49635258316993713,0.8919182419776917,0.4336146414279938,0.11742343008518219,0.05895474925637245,0.7970025539398193,0.22762461006641388,1456,0.3954365849494934,4.8343825340271,0.010928814299404621,2981888,4449,1456,91,-95.41135,0.020930346188833937,-0.00049871051160153,2.844510519504547,-73.483955,0.009708567295456305,-0.0015943114121910185,1.7637874580919743,,,static,0.8433234597273195,0.9532060583229489,0.7999042956894903,0.0,-102.347885,2116.452914017125,-95.41135
19,1784864244.1139002,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.090860013384372,,4.635427542962134,,6.846272710710764,,1.7436737536627334,,2.5314022463280708,-0.07798629254102707,-0.026416194821649697,0.006273490194871556,1.3553287647664547,0.3095647096633911,0.8226674199104309,0.2490609884262085,-0.11281504482030869,0.16745008528232574,0.8513238430023193,0.1810716688632965,1536,0.46069493889808655,4.169527530670166,0.010039154440164566,3145728,4630,1536,96,-91.25431,0.012461896918830461,-0.0006059812098101247,2.6466219171881677,-79.61558,0.012674320142832585,-0.0002726304286625236,1.589477104693651,,,static,0.9731181433152754,1.0248627652223572,0.924468853572155,0.0,-111.94545,2103.723485915644,-91.25431
20,1784864322.0903642,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.627027763752267,,5.123756037093699,,7.442489781649783,,2.075076575623825,,2.747766625136137,-0.10624487698078156,-0.016161213570740074,0.006850863890576875,1.3501662462949753,0.37368151545524597,0.9380298256874084,0.3487491309642792,0.39766332507133484,0.069791778922081,0.7284896969795227,0.1924714893102646,1616,0.4395008683204651,4.6032233238220215,0.016313783824443817,3309568,4812,1616,101,-80.57908,0.008411551215976943,-0.00048142377199837937,2.4627828001976013,-91.63935,0.01519387002044823,-0.0012760676094330848,1.4747881025075913,,,static,0.9616740378752011,1.0541134826683365,0.9952220691359389,0.0,-86.81994,2101.145168340088,-80.57908
21,1784864396.9915805,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.155167747288942,,5.076970849535428,,7.202175923273899,,2.1309207351878285,,2.965219763107598,-0.0666576400399208,-0.01221673094551079,0.037340111724915914,1.3424100391566753,0.5724422931671143,0.8880400061607361,0.5481595396995544,0.025767140090465546,0.17855620384216309,0.8890590667724609,0.16254843771457672,1696,0.49677810072898865,4.506091117858887,0.021715443581342697,3473408,4991,1696,106,-91.92095,0.01683473535813391,-0.0002141871220374014,2.2911866337060927,-58.270424,0.01100639313517604,-0.001668846680695424,1.2634323142468928,,,static,1.0326600968766413,0.9977962090338062,1.4687492963469446,0.0,-89.1458,2187.4147849058077,-91.92095
22,1784864472.2302094,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.5339242136105895,,4.971980810165405,,7.157768482342362,,2.0948332734405994,,2.874050000333227,-0.08596830815076828,-0.010636376682668924,0.013886707223718986,1.3303651437163353,0.2641792595386505,0.7205212712287903,0.20881244540214539,-0.03341054916381836,0.08545461297035217,0.7680264711380005,0.1651589274406433,1776,0.46501320600509644,4.526511192321777,0.01553788036108017,3637248,5170,1776,111,-107.58954,0.018401536924648097,0.0008148964625434019,2.138469657301903,-55.4115,0.006164365966105834,-0.00013930853019701318,1.0902681335806848,,,static,1.0049399116943722,1.1429356030121691,1.3519294601847316,0.0,-95.16994,2177.60426780416,-107.58954
23,1784864548.811322,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.622432181611657,,3.9960473012179136,,6.542770417407155,,1.720640444662422,,2.3466552388854325,-0.20776081085205078,-0.014590500224585412,0.00513125041834428,1.330759458243847,0.399611234664917,0.8405771255493164,0.33818328380584717,-0.16243791580200195,0.03634605556726456,0.7719041705131531,0.14879190921783447,1856,0.28578561544418335,3.8457093238830566,0.007089706603437662,3801088,5364,1856,116,-112.33269,0.0455744584556669,-9.749992605065927e-05,2.0557155877351763,-46.890083,0.004727362252015155,-0.0004669566624215804,0.8757382828742266,,,static,1.0942509807380087,1.3804033552816453,0.6577118156557495,0.0,-91.06676,2139.4320432774425,-112.33269
24,1784864625.7414756,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.935987276723608,,4.455760705284774,,7.007693033083342,,1.7625645347870886,,2.53157476458,-0.08808387815952301,-0.007232896605273709,0.013240186643088236,1.3251224346458912,0.5075814723968506,0.9784543514251709,0.45118585228919983,-0.36555004119873047,0.24154025316238403,1.0030739307403564,0.13707518577575684,1936,0.4836355149745941,4.138716220855713,0.01750650815665722,3964928,5591,1936,121,-90.45491,0.02945583900436759,-0.0007610222593939398,1.9209225311875344,-67.45156,0.012977772057638504,-0.0013368874278967269,0.6968219216912985,,,static,1.1639055944759926,1.1723715180347178,1.214380455150005,0.0,-94.56809,2129.72383600203,-90.45491
25,1784864703.3847575,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.984280473552644,,4.578747202060185,,6.819746783934534,,1.723153616359923,,2.617121514165774,-0.09490689635276794,-0.00918847100547282,0.144944341678638,1.311407707631588,0.34882819652557373,0.7959358096122742,0.23448841273784637,0.02768886275589466,0.18554461002349854,0.9236541986465454,0.1231687143445015,2016,0.4730125963687897,4.1446099281311035,0.011590058915317059,4128768,5783,2016,126,-95.31222,0.024596672819461672,-7.275303942151367e-05,1.8054833248257638,-42.185413,0.0041155937957228165,-0.00087789352692198,0.4412622429430485,,,static,1.156408990650726,1.4317541013107022,1.8224169367875556,0.0,-79.9631,2110.1630425135554,-95.31222
26,1784864779.9266586,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.372969442047179,,4.518795463722199,,7.1236755955033,,1.8812676925444975,,2.777761393226683,-0.0635048970580101,-0.014353654827573337,0.00279353230871493,1.3358699418604374,0.24872839450836182,0.9048691987991333,0.18356817960739136,0.09479878097772598,0.145692378282547,0.9072110652923584,0.11584091186523438,2096,0.4730715751647949,4.334893703460693,0.022597122937440872,4292608,5974,2096,131,-85.2258,0.01797292740084231,-0.00022065087250666693,1.6755946807563304,-40.024155,0.005650765482278075,-8.134728923323565e-05,0.24551247097551823,,,static,1.2029261825750786,1.492315535241304,0.9458902344244816,0.0,-98.723465,2140.5262460780596,-85.2258
27,1784864854.0745213,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.474825080251321,,5.241096679237671,,7.689971926040016,,2.039514899952337,,3.0496691119042225,-0.09616251289844513,-0.015048659653984942,0.010863583447644487,1.3242052383720875,0.45340415835380554,0.8298121690750122,0.37224018573760986,0.09194982051849365,0.11175233125686646,0.7563237547874451,0.11649991571903229,2176,0.3964795768260956,4.6990156173706055,0.012199565768241882,4456448,6139,2176,136,-68.16498,0.011055903570377269,-0.00023995138326426968,1.5094113998115062,-53.73368,0.009992649545893073,-0.0011592614602704999,0.07673328965902329,,,static,1.2221821212456359,1.3316541668905344,0.8407357265035966,0.0,-81.46649,2209.6389448868126,-68.16498
28,1784864931.1941347,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.516558537259698,,4.9762397722224705,,7.419309183489531,,2.142250772798434,,2.845410956768319,0.026640616357326508,-0.0001925467513501644,0.012329884426435456,1.3157589882612228,0.18403193354606628,0.8362573981285095,0.1300686150789261,0.09037631750106812,0.36900848150253296,0.9703876972198486,0.10716227442026138,2256,0.47157907485961914,4.579954147338867,0.010104971937835217,4620288,6300,2256,141,-59.545177,0.007288224544026889,-0.0005458537765662186,1.3165941759943962,-32.73368,0.00549842806358356,0.0002004154332098551,-0.11164468973875045,,,static,1.2086510723681876,1.4513120018097498,1.0815201827525103,0.0,-78.9507,2124.4920536482273,-59.545177
29,1784865007.1157722,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.527597322128713,,4.910386982781347,,7.321536645235028,,2.068651062902063,,2.7877770611084998,-0.03541979938745499,-0.00041359165334142745,0.011007566288753878,1.304340921342373,0.2691848874092102,0.7542908787727356,0.20776276290416718,-0.001665603369474411,0.20290407538414001,0.7219266891479492,0.12190492451190948,2336,0.4253169000148773,4.523189544677734,0.005201691295951605,4784128,6481,2336,146,-62.47889,0.015127672857488506,0.0004277275918866508,1.1948343984782697,-32.746986,0.0060857285105157645,-0.0001375911946524866,-0.2906469449400902,,,static,1.2447267620839564,1.6375473659867985,0.8799249258556829,0.0,-82.519516,2158.015050052343,-62.47889
