# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
0,1784840663.664198,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.196067365934141,,6.433072755346075,,9.918123457115144,,0.9949313361430541,,4.099635283695534,,2.0030314790201373,,4.867402661126107,,8.375,0.008819421753287315,-0.003107473370619118,0.01200818142388016,1.4202823229134083,1.0270873308181763,0.0,1.033395528793335,0.2921004295349121,0.020803818479180336,0.7161276936531067,0.583116352558136,16,0.39572402834892273,5.610907554626465,0.08856894820928574,32768,61,16,1,-150.53363,0.07897836610209197,-0.005893438024213537,5.6696971565485,-129.85786,0.09268318456597627,-0.004580980296304915,5.66632596552372,,,0.95,0.9,both,0.3532966204244657,0.341882162106236,0.7438573046878456,0.0,-125.5827,1810.6509391127186,-150.53363
1,1784840739.524486,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.685039918869734,,6.247212844900787,,9.963179491460323,,1.2819037582958117,,4.273950080387294,,2.3615468917414546,,4.979821624234319,,8.5,0.004304465372115374,6.270012818276882e-05,0.038340821251040325,1.4281191006302834,0.9828153848648071,0.938946008682251,0.9840148091316223,-0.04163636639714241,0.011889267712831497,0.6788914799690247,0.6206632852554321,96,0.29699116945266724,5.786581516265869,0.05568796396255493,196608,290,96,6,-125.08787,0.01670308182365261,-0.0054120028566103425,5.4780639797449115,-131.95328,0.029893480736063793,-0.006175978493411094,5.5091636091470715,,,0.95,0.9,both,0.2852460065417797,0.22968650923646194,1.0642610650138398,0.0,-138.65828,2159.760679867551,-125.08787
2,1784840816.0176358,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.811411304399371,,6.644191230181605,,9.915543472394347,,1.3640403635799885,,4.247690261807293,,2.3168171020806767,,4.913689169101417,,8.5,0.006801145151257515,-0.006360067141940817,0.02875475490873214,1.4250051155686378,0.9147284030914307,0.9334717392921448,0.8771249055862427,-0.007193807978183031,0.0174575075507164,0.8087905049324036,0.622435986995697,176,0.2863766551017761,5.839172840118408,0.10713586211204529,360448,572,176,11,-139.45496,0.038429541629739106,-0.003972115082433447,5.290395349264145,-119.72972,0.08216104607563465,-0.0032378614610934164,5.319141122698784,,,0.95,0.9,both,0.2551912962060705,0.25799384548488113,1.0548041947744302,0.0,-115.87854,2141.890118482382,-139.45496
3,1784840892.7460175,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.70841952599585,,6.686635483754799,,9.935719885397702,,1.3290193285793066,,4.3096979088149965,,2.2828438142314553,,4.989785075886175,,8.3125,0.0056275175884366035,-0.0035975713399238884,0.04627149261068553,1.4213227480649948,0.9426842331886292,0.9332500696182251,0.9076069593429565,-0.014119383879005909,0.014342431910336018,0.8674802780151367,0.6000249981880188,256,0.28654801845550537,5.819327354431152,0.07701398432254791,524288,943,256,16,-113.83352,0.03570750750368461,-0.004329478944418952,5.0910860896110535,-120.4966,0.05236532499548048,-0.0024353439410333523,5.191738399863243,,,0.95,0.9,both,0.25648625446594076,0.2689886930866326,1.0456004268730195,0.0,-114.9525,2135.325013837921,-113.83352
4,1784840968.88112,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.497238054405898,,6.6659552082419395,,9.876756277401,,1.3457743911421858,,4.295773125486448,,2.2634204785572365,,4.924137251917273,,8.375,0.007185585796833038,-0.005104447773192078,0.00010335426759411348,1.4358824826776981,0.8709322810173035,0.9303781390190125,0.7592133283615112,-0.0023159803822636604,0.0237900298088789,0.9348292946815491,0.5653259754180908,336,0.3199155926704407,5.7805070877075195,0.06005140393972397,688128,1234,336,21,-114.6931,0.022774381656199695,-0.003169657284888672,4.882216238975525,-118.982346,0.03601691728690639,-0.002050780469289748,5.001683613657951,,,0.95,0.9,both,0.290548664439502,0.31048911473856555,0.6909011314896333,0.0,-114.840836,2151.9634283626897,-114.6931
5,1784841046.5810227,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.862769581377506,,6.128242449834943,,9.500689583830535,,0.894497558940202,,3.953944365726784,,1.940073679201305,,4.888097871327773,,7.875,0.01856539212167263,-0.005765857495134696,0.006894576432387112,1.4469568319618702,0.7667928338050842,0.9285404682159424,0.5225962400436401,0.003962122835218906,0.04724952206015587,1.3432401418685913,0.5406001806259155,416,0.4551273584365845,5.3804144859313965,0.029831066727638245,851968,1497,416,26,-110.90172,0.020442275889217855,-0.0025163948972476645,4.617888271808624,-113.95381,0.02255786573514342,-0.00223444859002484,4.784551626443863,,,0.95,0.9,both,0.36679287643782765,0.32676257123122465,0.759299071943715,0.0,-124.89961,2108.625597676753,-110.90172
6,1784841123.1148438,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.353871242608875,,5.164888486266136,,9.2882781913504,,0.7193298824131489,,3.6876504370666225,,1.6410486465319991,,4.652000513859093,,7.3125,0.014500872232019901,-0.0005109718767926097,0.001316496019171609,1.4521199129521847,0.6595594882965088,0.9247676730155945,0.3261066675186157,-0.0007938430644571781,0.05203162133693695,1.7996728420257568,0.5143327116966248,496,0.29625776410102844,4.977445602416992,0.049604833126068115,1015808,1795,496,31,-108.53701,0.018159554182784633,-0.002258404104213696,4.354761946201324,-109.93777,0.03873204231495038,-0.0020597218499460723,4.531861227750778,,,0.95,0.9,both,0.4201972189722626,0.3870952463188361,0.9988148028575327,0.0,-105.65065,2140.7531089054414,-108.53701
7,1784841199.8419192,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.426026841625571,,6.553839067695662,,9.883372871670872,,1.219337331596762,,4.273050106596202,,2.072120767465094,,4.951109961839393,,8.5625,0.029254138469696045,0.00054740603081882,0.01514896190201398,1.4642448984086514,0.47894421219825745,0.9409446120262146,0.23434807360172272,0.006547408644109964,0.07543156296014786,1.7358520030975342,0.4924798309803009,576,0.34052392840385437,5.742669105529785,0.04469717666506767,1179648,2133,576,36,-108.26461,0.020537592138862238,-0.00224409275688231,4.152872440218926,-98.15275,0.03967123694019392,-0.0020564830338116735,4.314320951700211,,,0.95,0.9,both,0.45489714514572055,0.44618831787749985,0.8097316629818839,0.0,-106.54531,2135.3614196171416,-108.26461
8,1784841275.503932,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.633884352166206,,6.667846034979448,,9.889094651211053,,1.3340183235704899,,4.424762185662985,,2.3902451880276203,,4.977980994619429,,8.625,0.022525807842612267,-0.00044364144559949636,0.002840976596417022,1.4704447127878666,0.562314510345459,0.9738792181015015,0.2566319406032562,-0.0020399396307766438,0.06890830397605896,1.3096505403518677,0.47043102979660034,656,0.2752819061279297,5.867854118347168,0.04959752410650253,1343488,2458,656,41,-102.56352,0.016063986130757258,-0.001251081174996216,3.887297731637955,-102.13407,0.02061153370887041,-0.0018347565463045612,4.098454272747039,,,0.95,0.9,both,0.5454576046332065,0.507531615931315,0.6202502370011335,0.0,-97.9817,2165.4184354818262,-102.56352
9,1784841349.1452258,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.7884119637310505,,5.747531749308109,,9.681082395836711,,1.055207731667906,,3.979493574006483,,1.990761173190549,,4.872896690882044,,8.0,0.038866281509399414,-0.011818832863355055,0.014081361776334234,1.4747432880103588,0.4401613473892212,0.9674364328384399,0.16327820718288422,-0.011619454249739647,0.10610470175743103,1.2653244733810425,0.4579104483127594,736,0.44451090693473816,5.389422416687012,0.040027979761362076,1507328,2776,736,46,-97.81607,0.008570330435759388,-0.0028537158716062548,3.656768737733364,-97.5388,0.02847177068470046,-0.0013214003934990614,3.854940412938595,,,0.95,0.9,both,0.5686796800798687,0.5619354006812362,0.787032157026008,0.0,-88.46014,2224.840325163911,-97.81607
