# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,sps,target_agent_return
74,1784310837.066828,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.831694170832634,,5.454042281024158,,6.766411590855569,,1.8283966280287132,,2.7029580146772787,-0.25148189067840576,-0.004186804406344891,0.027443402912467718,1.6407211236655712,12156928,15667,5936,371,-21.792744,0.009805043360393029,0.0001277178234886378,-2.7716551050543785,-35.456764,0.008119204122340306,0.002482664233684773,-2.777078941464424,,,0.95,0.9,1.8846496081943815,2.1905088165475415,0.6294636678232907,0.0,-39.069973,2271.0400991254423,-21.792744
75,1784310911.7844558,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.175058520864695,,5.6653974913060665,,7.35131523385644,,1.9368646772345528,,2.695996347349137,-0.3021615743637085,-0.023994235380087048,0.02204891777364537,1.6477525159716606,12320768,15844,6016,376,-11.2517185,0.0061272807040950285,0.0029920682864030823,-2.806670492887497,-44.526646,0.011918568910914473,0.0022408593038562687,-2.7817575216293333,,,0.95,0.9,2.625449446936392,2.56469892713928,0.6973797214635444,0.0,-33.29222,2192.789059389698,-11.2517185
76,1784310986.224249,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.701039196457714,,6.088892471176223,,7.922863998450339,,2.237355418270454,,3.1258800732903183,-0.2427787482738495,-0.001507429638877511,0.04668669673264958,1.6487037762999535,12484608,16009,6096,381,-11.700771,0.0039902290751342665,0.0033613411447731777,-2.857122015953064,-27.009754,0.004503409681638005,0.001260153841576539,-2.8589055582880976,,,0.95,0.9,2.7931732106439533,2.6271344026424854,1.1186079686026478,0.0,-34.852585,2200.9732457108016,-11.700771
77,1784311058.9418175,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.768070035614073,,5.5089461682364345,,7.098469981458038,,1.9896956626325846,,2.635086165741086,-0.49890410900115967,-0.005283244274323806,0.0576476261485368,1.6461685188114643,12648448,16181,6176,386,-39.436977,0.008041462552500888,0.002191657989169471,-2.8690167635679247,-48.4635,0.019288655163836665,0.004006136558018625,-2.8708501681685448,,,0.95,0.9,2.450043858255029,2.57333272210244,0.6065875977616032,0.0,-56.96749,2253.1007450863176,-39.436977
78,1784311133.6840584,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.270950358477421,,5.655152415856719,,7.369430320337415,,2.0899040630902164,,2.839863041881472,-0.40639394521713257,-0.0063540573173668236,0.027133797761052847,1.645804051309824,12812288,16349,6256,391,-11.255639,0.006481661455472932,0.0021821845424710774,-2.9366109162569045,-38.239975,0.009003504386055284,0.0020208391491905787,-2.9281647145748138,,,0.95,0.9,2.3465489972548155,2.359066132097582,0.5529752008725624,0.0,-16.73922,2192.0670348565804,-11.255639
79,1784311206.3878138,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.151760851033032,,5.6276903678663075,,7.338305694051087,,1.9719345910125412,,2.7832287300843745,-0.2859678864479065,-0.001281620981899323,0.023897255916381255,1.6421536058187485,12976128,16516,6336,396,-26.681341,0.009099844147567638,0.003185591230430873,-2.961325891315937,-26.687054,0.008918535070552024,0.0025535585606121457,-2.975409869849682,,,0.95,0.9,2.1937140724833464,2.5757313313945076,0.7275344580873508,0.0,-41.220436,2253.528762431137,-26.681341
80,1784311279.6863277,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.644834196195006,,5.857366888318211,,7.571686269715428,,2.205449402332306,,3.1412109853699803,-0.4843054413795471,0.00020535115618258715,0.06075102061731741,1.6405733712017536,13139968,16697,6416,401,-33.93739,0.008775386521301698,0.002080960570310708,-2.9471521869301798,-62.485664,0.013880114009953103,0.0011342406054609456,-3.0130063876509667,,,0.95,0.9,2.538519553641489,2.141469484262864,0.5438639191895305,0.0,-37.87625,2235.2428575006197,-33.93739
81,1784311352.4134095,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.828355631441809,,6.462855993304402,,7.971295886673033,,2.3963110968470573,,3.1053578364662826,-0.32490983605384827,-0.00021953375107841566,0.02004773098451551,1.6462595351040363,13303808,16878,6496,406,-18.36879,0.008923699798469898,0.0029452930350089444,-2.998558463156223,-28.045374,0.002869375796581153,0.0005070401253760793,-3.0266391381621363,,,0.95,0.9,2.3997146177099262,2.743620075718399,1.411414587242922,0.0,-40.736847,2252.806103199804,-18.36879
82,1784311425.4315982,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.059492677217349,,5.567284323275089,,6.87171256262809,,1.896142530720681,,2.73127428162843,-0.25499624013900757,-0.0024272074333566707,0.03639499773271382,1.6441249065101147,13467648,17046,6576,411,-44.85581,0.012766338151413948,0.0014970360585721209,-3.0360933229327203,-69.004074,0.024000916600925848,0.0010497016381123103,-3.0146018877625465,,,0.95,0.9,1.997452844852028,2.512473711562156,0.4570847400842624,0.0,-60.628345,2243.8243791893105,-44.85581
83,1784311499.8816354,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.806120935129002,,6.383061667904258,,7.6976366974413395,,2.3850504527799785,,3.145181789644994,-0.24856415390968323,-0.0055753635524524725,0.010193448179052211,1.6460289657115936,13631488,17211,6656,416,-36.674488,0.010913591306598391,0.0026166240131715313,-3.053949062526226,-19.701756,0.0030407594662392513,0.0024012445093831046,-3.047228145599365,,,0.95,0.9,2.250985038210791,2.79410686086584,0.7660160858034989,0.0,-42.805878,2200.670761474579,-36.674488
84,1784311573.820582,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.308734174468555,,5.93076922185719,,7.389846098201815,,1.9153658086434007,,2.8723866535001434,-0.21929889917373657,-0.011475258885184303,0.017972733912756667,1.6378310360014439,13795328,17377,6736,421,-11.971296,0.005754953522409778,0.0025450680986978114,-3.0704203233122827,-22.598846,0.005190514966670889,0.0020165830574114807,-3.0367682725191116,,,0.95,0.9,2.4789164383383238,2.323380367204496,0.5820014543311751,0.0,-48.65485,2215.881893512328,-11.971296
85,1784311649.3262281,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.059902690351009,,5.482060213573277,,6.837420913434471,,1.896139482385479,,2.797682973672636,-0.3680150508880615,-0.0077964519878150895,0.04357004299527034,1.6255088485777378,13959168,17556,6816,426,-25.27471,0.006328233213571366,0.0020985734561691062,-3.0772213295102118,-43.905396,0.01810195996949915,0.0027171339010237717,-3.093540461361408,,,0.95,0.9,2.5828897736255625,2.569850791164673,0.6693212735929321,0.0,-37.045284,2169.904191588755,-25.27471
86,1784311721.833351,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.776701599592343,,5.830941753461957,,7.4684830997139215,,2.2698657074943185,,2.9183533289760817,-0.26982438564300537,-0.007970232691150159,0.01236727341893129,1.635801125317812,14123008,17729,6896,431,-17.053831,0.004962525682640262,0.0022957262001000343,-3.117686279118061,-28.54653,0.008922740542766405,0.002583633628091775,-3.1076776877045633,,,0.95,0.9,2.5348138504286495,2.3595287856329143,0.7481632364243804,0.0,-32.11934,2259.639974615029,-17.053831
87,1784311796.8940852,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.1844237092882395,,5.276370514649898,,7.0343248343560845,,1.8745288309874013,,2.746007669455139,-0.3059653341770172,-0.011941367643885314,0.06365656404523179,1.6422244310379028,14286848,17892,6976,436,-30.169071,0.0051157699519535525,0.003282967861741781,-3.1521205052733423,-26.931192,0.006464816142397467,0.0023819468726287594,-3.1359614372253417,,,0.95,0.9,2.6045001510881343,2.9085017665578325,0.8626453389447266,0.0,-17.498478,2182.765847176414,-30.169071
88,1784311867.2971666,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.8606770052574575,,5.2470058833714575,,6.88559063244611,,1.8173730669077486,,2.6493417816236615,-0.3998677730560303,-0.006053597251593601,0.048632085614372045,1.6393472291529179,14450688,18062,7056,441,-20.290466,0.0061005807663605085,0.002515341753314715,-3.156130610406399,-25.451427,0.018335166247561575,0.0032057486576377416,-3.1605230554938317,,,0.95,0.9,2.159106907636308,2.419983161040188,0.7278064236920627,0.0,-59.553833,2327.1705493120808,-20.290466
89,1784311936.9623353,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.522239867597818,,6.079114722553641,,7.351666670438135,,2.0389899755828083,,2.991249489597976,-0.3138173222541809,-0.010115311306435615,0.013652505920617841,1.6455055736005306,14614528,18237,7136,446,-37.755802,0.011350439075613394,0.0019558053070795724,-3.1789774671196938,-24.659878,0.004489971978182438,0.000293789163697511,-3.1941179886460302,,,0.95,0.9,2.1518953503081746,2.095768998915608,0.6720333920263102,0.0,-72.25381,2351.8212643643774,-37.755802
90,1784312007.997795,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.491403918014839,,5.755168913397938,,7.836915395455435,,2.2324580727145076,,2.89335765177384,-0.3326185941696167,0.0006906451599206775,0.020384947740240023,1.6462357081472874,14778368,18407,7216,451,-51.60952,0.016183907494996673,0.0013030052301473915,-3.1749750450253487,-48.376877,0.01862775251502171,0.002189406831166707,-3.2145759969949723,,,0.95,0.9,1.9620544457810971,2.48893741132879,0.726554276598216,0.0,-39.39434,2306.453749695278,-51.60952
91,1784312082.0143738,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.194520296528935,,5.632746870192932,,7.4363687571603805,,2.0735559966415167,,3.0629171861801296,-0.4160377085208893,-0.0313015002393513,0.08502523647621274,1.6453958339989185,14942208,18621,7296,456,-17.516613,0.00811193948466098,0.0017405365870217793,-3.16178497672081,-62.463158,0.040176088851876554,0.003259621209872421,-3.2295062273740767,,,0.95,0.9,2.235470951686043,2.726920035226905,0.7456971519647168,0.0,-22.460127,2213.5579242983385,-17.516613
92,1784312155.1384892,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.190593565348536,,5.8796102469787,,7.391724488523323,,2.139393317513168,,2.8038416767376475,-0.34497135877609253,-0.0024362287222174928,0.06331943257828243,1.6408937461674213,15106048,18798,7376,461,-16.895424,0.006414540499099531,0.0011466172509244643,-3.236258052289486,-38.69257,0.01479501113499282,0.0017871133197331801,-3.2311764165759085,,,0.95,0.9,2.221253907958232,2.2168411997961046,0.5725080601213679,0.0,-33.789436,2240.5742699893576,-16.895424
93,1784312227.5809083,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.474997904151678,,6.023670642083744,,7.349235165864229,,1.975406911689788,,3.0233384394086897,-0.2981492280960083,-0.004098200864973478,0.016537938849069178,1.6381882727146149,15269888,18988,7456,466,-26.144308,0.011104268622875679,0.0029779310279991478,-3.2344328492879866,-26.500015,0.003320443601842271,0.0024857965792762114,-3.236855049431324,,,0.95,0.9,2.1308862151872012,2.978526570505264,0.6923034658802537,0.0,-51.122272,2261.658260368599,-26.144308
94,1784312299.9247818,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.769470892497338,,6.1858814978040755,,7.761631690664217,,2.257742106448859,,3.0300737228244543,-0.269142746925354,-0.0015354219722212292,0.015441822848515585,1.6320251859724522,15433728,19157,7536,471,-24.251143,0.006140553818840999,0.0015267959679476917,-3.261154428124428,-30.731379,0.00461159594997298,0.002700697266845964,-3.2704838469624518,,,0.95,0.9,2.507626555920128,2.845360145776195,0.7762086577659777,0.0,-37.12283,2264.738994276244,-24.251143
95,1784312370.9280162,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.704484592657536,,5.4136779410764575,,6.7040597246959805,,1.8632594828959554,,2.539232686976902,-0.4049068093299866,-0.01366033058729954,0.03805080830352381,1.6228908970952034,15597568,19330,7616,476,-44.336807,0.00897642892668955,0.0003392966405954212,-3.2566246882081034,-38.168774,0.018565178985591048,0.002907042650622316,-3.3156747624278067,,,0.95,0.9,2.3225438224560238,2.643246342095143,0.57559828042097,0.0,-37.02583,2307.500834019334,-44.336807
96,1784312440.2536783,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.2154537494061515,,5.535600715316832,,7.041167022660375,,1.8952000123390462,,2.69792827218771,-0.3157976269721985,-0.01310498415841721,0.02735902782296762,1.6215153075754642,15761408,19506,7696,481,-28.58971,0.010921188266365789,0.0019543737478670666,-3.271532279253006,-24.32461,0.005377334172953852,-0.0007700118207139894,-3.3064140930771826,,,0.95,0.9,2.0634300171459463,2.476458653751892,0.6635738973304697,0.0,-55.75172,2363.33826361312,-28.58971
97,1784312511.0184586,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.075585329672322,,5.735706294886768,,6.823199771344662,,2.058803988620639,,2.8026373179163784,-0.5311031341552734,-0.019516749016474932,0.10675905895186588,1.6131517812609673,15925248,19696,7776,486,-10.591761,0.00417866823845543,0.002827909469488077,-3.324591778218746,-49.389023,0.02869990675826557,0.0011490275559481234,-3.276205575466156,,,0.95,0.9,2.7644367943483714,2.36233453425024,0.6532839396726564,0.0,-26.779287,2315.2758935898123,-10.591761
98,1784312582.1014674,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.516606507822871,,6.09266305482015,,7.419280671514571,,2.1381815433560405,,3.0645247884094715,-0.2884811758995056,-0.002796077274979325,0.02739388885674998,1.606700662523508,16089088,19890,7856,491,-17.442976,0.008487666668952443,0.003243452470633201,-3.3046597838401794,-42.08265,0.00836549429659499,0.0017380014527589084,-3.3055353075265885,,,0.95,0.9,2.4595372205444055,2.7032597803070044,0.6791188914917259,0.0,-49.300713,2304.9109819418063,-17.442976
99,1784312653.293012,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.357314897468314,,5.643250446766615,,7.130820302292705,,1.953163801226765,,2.8145411857403815,-0.3467808961868286,-0.002131373679731041,0.026799868210218847,1.6049795374274254,16252928,20070,7936,496,-11.207141,0.004567685354413697,0.002503091894323006,-3.3287443056702615,-42.763027,0.015236982380156406,0.0019524024464772083,-3.3504646331071855,,,0.95,0.9,2.889673506924363,2.490694087890444,0.5828893824921384,0.0,-47.115524,2301.3969744684077,-11.207141
100,1784312723.600939,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.581235071178526,,6.17815877776593,,7.759673064458184,,2.205550898332149,,3.0486955461092293,-0.20034481585025787,-0.009956753587175626,0.01447461178759113,1.5952526852488518,16416768,20240,8016,501,-10.658789,0.00401657344045816,0.0026282496299245397,-3.358334092795849,-21.266253,0.004396622047352139,0.0025669726892374456,-3.3664213091135027,,,0.95,0.9,2.5317127816444285,2.7121275435092773,0.6223406680751912,0.0,-58.574085,2330.3202688461406,-10.658789
101,1784312808.2967508,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.81584286224097,,6.162167107220739,,7.969438672997057,,2.2363429637625813,,3.166327283717692,-0.32539212703704834,-0.0017791873833630234,0.03422745852731168,1.5847019515931606,16580608,20421,8096,506,-63.82627,0.023774923774180935,0.0019259537337347865,-3.3718719497323035,-38.888714,0.0079586163526983,0.001886169146746397,-3.375001373887062,,,0.95,0.9,2.253686243259234,2.182972580182067,0.9913229401566235,0.0,-34.009113,1934.4523025915018,-63.82627
102,1784312896.4799097,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.754544059396721,,6.275824490468949,,7.837703749537468,,2.442451700568199,,3.1765207641001325,-0.2364811897277832,-0.0037986501529303496,0.021345265704439953,1.5813262052834034,16744448,20594,8176,511,-17.339062,0.006847215110610705,0.002979588357266039,-3.3358686745166777,-23.907774,0.005884520355903078,0.0006418457604013383,-3.363871878385544,,,0.95,0.9,2.721655220324506,2.285262039306615,0.8718774931383722,0.0,-31.932789,1857.9509986911678,-17.339062
103,1784312975.611456,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.539970817160793,,5.2807729709893465,,6.633032781071961,,1.6423573521897197,,2.4905228838324547,-0.4560001790523529,-0.0008086760763035272,0.013357408475712873,1.5727558247745037,16908288,20764,8256,516,-10.853078,0.0044727165150106885,0.002193672394787427,-3.369524195790291,-40.996475,0.010011483312700875,8.092927746474742e-05,-3.3554871797561647,,,0.95,0.9,2.8626876981514338,2.2954581354492887,0.6769592052241603,0.0,-22.534637,2070.476246867074,-10.853078
104,1784313044.2566664,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.850962581578642,,5.647553861606866,,7.375901807099581,,1.8088300151284784,,2.646075917640701,-0.4085865914821625,-0.0028454280545702204,0.05820785881951451,1.5794356651604176,17072128,20939,8336,521,-10.513494,0.004181673443235922,0.0018345209653489291,-3.3925092220306396,-31.55122,0.012686360100633464,0.0019494348744046874,-3.3302315145730974,,,0.95,0.9,2.6346509971850023,2.2929094150871396,0.6659080390422629,0.0,-54.25222,2386.764578188893,-10.513494
105,1784313116.3815746,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.6566033605486155,,5.281205505132675,,6.760215168760624,,1.8277273287530988,,2.5720475541893393,-0.5298012495040894,-0.0053855598089285195,0.05732958292355761,1.570224855095148,17235968,21119,8416,526,-76.11809,0.04095746021484956,-0.00023790415871189908,-3.412630718946457,-43.48857,0.02189460096124094,0.0039976009938982315,-3.3936254531145096,,,0.95,0.9,2.2438935416478296,2.7690446418273957,0.771823853485841,0.0,-47.963676,2271.6145195874224,-76.11809
106,1784313186.0176501,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.696495309472084,,4.820485035888851,,6.538204864598811,,1.7654060809873044,,2.4950500181876123,-0.6933175325393677,-0.003375581989530474,0.10245661111548543,1.5698591247200966,17399808,21315,8496,531,-24.077068,0.0065174509203643535,0.0028347074141493065,-3.428074207901955,-54.732086,0.03230910779093392,0.003087007561407518,-3.415831670165062,,,0.95,0.9,2.7068605145433517,2.658138620903798,0.7035972670896151,0.0,-55.62719,2352.8042596258983,-24.077068
107,1784313258.376391,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.538634706288576,,6.106444953475148,,7.717815259937197,,2.2696725966234226,,3.0278541250154376,-0.261353999376297,-0.0002609780494822189,0.016589164588367566,1.5599905885756016,17563648,21482,8576,536,-17.017124,0.00576789090555394,0.0029377458937233313,-3.4636587753891943,-19.165323,0.002796039998793276,0.0011558645099285058,-3.5102553576231004,,,0.95,0.9,2.723011715742097,2.8524094930344526,0.7677823654429677,0.0,-26.628382,2264.2740195468314,-17.017124
108,1784313328.5499132,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.999925473704934,,5.693139920011163,,7.326094808522612,,1.8195798941887915,,2.725525107467547,-0.3831516206264496,-0.015561037253064569,0.035877454560250044,1.5530383922159672,17727488,21659,8656,541,-10.002787,0.006206338653282728,0.0018658271539607086,-3.4960465624928476,-38.35901,0.00846452961268369,0.0020648117089876903,-3.494679130613804,,,0.95,0.9,2.310859477248265,2.3337512816758377,0.8745078615336819,0.0,-54.61416,2334.7838208835547,-10.002787
109,1784313399.364972,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.477739792782813,,5.991549377795309,,7.580617225263268,,2.241283777402714,,3.125910871196538,-0.3455531895160675,-0.011176153828273527,0.02966370401554741,1.5476435795426369,17891328,21832,8736,546,-24.18217,0.01080557465320453,0.001332176904543303,-3.5370633885264398,-15.650449,0.0027409981015807717,0.0020560302247758953,-3.551138864457607,,,0.95,0.9,2.5850086182765617,2.884452933806632,1.0765566132565594,0.0,-28.734974,2313.632064977503,-24.18217
110,1784313472.465593,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.6157397092320025,,5.736182628548704,,7.81317511992529,,2.157629643334076,,2.9634615825489163,-0.3554985225200653,-0.005785716522950679,0.0220362025720533,1.549566738307476,18055168,22012,8816,551,-10.271408,0.008318229773431085,0.0014421115905861371,-3.5663632810115815,-38.76162,0.008696019384660757,0.0017133992776507511,-3.5599262729287147,,,0.95,0.9,2.403533633814379,2.4288588484958034,0.7542583671707996,0.0,-19.876272,2241.2935292359657,-10.271408
111,1784313542.47879,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.5557043524459,,5.745489873021143,,7.5916225637774915,,2.050026194890961,,3.016754876007326,-0.24992477893829346,-0.014960265922127292,0.019459535906207748,1.536156054586172,18219008,22189,8896,556,-17.183651,0.005723447386117186,0.003928346914472058,-3.5945765033364294,-16.877058,0.003994875377975405,0.0013711434257857036,-3.573344402015209,,,0.95,0.9,2.87512421419515,2.54896326129936,0.7155760904252559,0.0,-36.513603,2340.1313665099165,-17.183651
112,1784313616.6389294,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.919892648700625,,5.294303699862212,,6.975974289001897,,1.8454695681575686,,2.9121292216004804,-0.6347533464431763,0.0004253243387211114,0.13653605803847313,1.5322716943919659,18382848,22370,8976,561,-23.554062,0.00634012863447424,0.0030681571894092484,-3.580098697543144,-46.67342,0.02461004549986683,0.0017486657190602273,-3.6084777981042864,,,0.95,0.9,2.7421774683277365,2.458764276018896,0.9551388552711455,0.0,-17.833067,2209.2742254355603,-23.554062
113,1784313689.985397,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.787457995000295,,6.227960100397468,,7.525147622451186,,2.2279287830460817,,2.9491656206082553,-0.25641241669654846,-0.0026775640071718954,0.014971854427130893,1.5275321081280708,18546688,22562,9056,566,-25.738443,0.013185391298611649,0.0026509111616178417,-3.610312443971634,-16.034489,0.002696658641070826,0.002784668403910473,-3.602221295237541,,,0.95,0.9,2.3423166344745714,3.1908976715924524,0.8840526008778626,0.0,-20.380753,2233.782278623725,-25.738443
114,1784313762.4391534,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.852227239869535,,6.464021042920649,,7.700157156214118,,2.263535321049858,,3.2136961044743657,-0.2860129773616791,-0.0005852974718436599,0.010814300694619305,1.5384731478989124,18710528,22746,9136,571,-15.94591,0.004620892419188749,0.0022005632461514326,-3.630671751499176,-17.4019,0.002379242650204105,0.001993489703454543,-3.6700894102454185,,,0.95,0.9,2.5876072909537973,2.922516428303861,0.8676483687936842,0.0,-31.48846,2261.302539662349,-15.94591
