# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_stair_steps,track_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,target_agent_return,target_solved_rate,sps
10,1784365274.0219672,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,1671168,1352,2168,51,-115.27421,0.029221262206556277,-0.002500588659313507,3.804486833512783,0,0.0,0.0,0.0,,,0.6124875444760229,0,0,0.0,-125.220474,-125.22047424316406,0.0,5053.632374054855
11,1784365306.366898,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,1835008,1438,2334,56,-98.88994,0.01466628471389413,-0.002199870822369121,3.644929951429367,0,0.0,0.0,0.0,,,0.6580525338093054,0,0,0.0,-93.136,-93.13600158691406,0.0,5065.399260561129
12,1784365339.6451936,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,1998848,1524,2500,61,-115.25498,0.016740199469495565,-0.0023866308321885297,3.448386770486832,0,0.0,0.0,0.0,,,0.6972313199889795,0,0,0.0,-107.8881,-107.88809967041016,0.0,4923.329116910694
13,1784365371.2205658,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,2162688,1608,2664,66,-112.52458,0.021415536518907173,-0.0013977579219499603,3.233317773044109,0,0.0,0.0,0.0,,,0.7075029058977382,0,0,0.0,-103.741714,-103.74171447753906,0.0,5188.854877053914
14,1784365403.8901777,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,2326528,1702,2838,71,-96.65608,0.021841358096571638,-0.0012517189781647176,3.049228344857693,0,0.0,0.0,0.0,,,0.8322697216260815,0,0,0.0,-81.47999,-81.47998809814453,0.0,5015.057762210012
15,1784365434.8322816,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,2490368,1792,3008,76,-92.92192,0.024330524960532784,-0.0017804656381485984,2.8784592658281327,0,0.0,0.0,0.0,,,0.8166027261643005,0,0,0.0,-103.21757,-103.21756744384766,0.0,5295.048054418144
16,1784365465.9216566,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,2654208,1891,3187,81,-104.80995,0.026098350156098606,-0.001904203957383288,2.6855135709047318,0,0.0,0.0,0.0,,,0.8721749333917612,0,0,0.0,-100.59259,-100.59259033203125,0.0,5269.971685777995
17,1784365497.698434,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,2818048,1979,3355,86,-106.00902,0.022805934748612346,-0.0006231287130503915,2.526121121644974,0,0.0,0.0,0.0,,,0.9773415362653848,0,0,0.0,-106.956215,-106.95621490478516,0.0,5155.970022909092
18,1784365534.2600408,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,2981888,2089,3545,91,-94.22225,0.027598430489888415,-0.0020483597596467006,2.3627544179558755,0,0.0,0.0,0.0,,,0.926239827559904,0,0,0.0,-107.68581,-107.68580627441406,0.0,4481.20008828187
19,1784365570.1000721,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,3145728,2179,3715,96,-82.12682,0.019532606727443634,-0.0012795369111699983,2.196536536514759,0,0.0,0.0,0.0,,,1.0052973973155397,0,0,0.0,-86.61371,-86.61370849609375,0.0,4571.423694393241
20,1784365605.2545683,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,3309568,2274,3890,101,-76.91273,0.014752913248958065,-0.0006997344375122338,2.005761992186308,0,0.0,0.0,0.0,,,1.165644928719017,0,0,0.0,-70.194786,-70.19478607177734,0.0,4660.579459238008
21,1784365641.1382143,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,3473408,2363,4059,106,-81.044235,0.019976276025408878,-0.00140579103899654,1.82397695556283,0,0.0,0.0,0.0,,,0.9588388252085089,0,0,0.0,-78.84868,-78.84867858886719,0.0,4565.855523715078
22,1784365676.9707057,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,3637248,2452,4228,111,-100.71832,0.022291702614165843,-0.0016714164346922189,1.6919766068458557,0,0.0,0.0,0.0,,,1.1494459638460848,0,0,0.0,-68.34114,-68.34114074707031,0.0,4572.38711229851
23,1784365712.4810069,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,3801088,2541,4397,116,-72.32174,0.016283749212743715,-0.0009570301670464687,1.548443754762411,0,0.0,0.0,0.0,,,1.3174233640242208,0,0,0.0,-89.812454,-89.81245422363281,0.0,4613.871750161647
24,1784365747.8239183,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,3964928,2632,4568,121,-71.72838,0.015238467857125215,-0.0006374735821736977,1.4104225389659404,0,0.0,0.0,0.0,,,1.1936957666090815,0,0,0.0,-90.099815,-90.09981536865234,0.0,4635.724427723976
25,1784365783.6010685,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,4128768,2716,4732,126,-70.5919,0.013334497320465743,-0.0015545498339633924,1.2328452549874782,0,0.0,0.0,0.0,,,1.1257797232390274,0,0,0.0,-64.77885,-64.77884674072266,0.0,4579.459885328016
26,1784365819.137303,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,4292608,2798,4894,131,-82.60889,0.0160545331396861,0.00024464090092806144,1.1180384159088135,0,0.0,0.0,0.0,,,1.2722007991629427,0,0,0.0,-62.9016,-62.9015998840332,0.0,4610.504535991943
27,1784365854.4196055,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,4456448,2883,5059,136,-82.665085,0.01576470809231978,0.0003023802622919902,1.0073750644922257,0,0.0,0.0,0.0,,,1.2183333289181828,0,0,0.0,-111.769264,-111.7692642211914,0.0,4643.6886776944375
28,1784365891.0751503,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,4620288,2974,5230,141,-55.774773,0.005921211461827625,-0.00039494169759564103,0.8543067157268525,0,0.0,0.0,0.0,,,1.5831328909055729,0,0,0.0,-60.681408,-60.6814079284668,0.0,4469.718665918136
29,1784365926.311081,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,4784128,3059,5395,146,-63.53042,0.019208434550091625,-0.0004460345946426969,0.7137979827821255,0,0.0,0.0,0.0,,,1.3504302770574568,0,0,0.0,-71.46006,-71.4600601196289,0.0,4649.799190510241
30,1784365962.1650927,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,4947968,3149,5565,151,-82.71178,0.021352838608436286,0.00026715786661952735,0.6437327321618795,0,0.0,0.0,0.0,,,1.4380500561020402,0,0,0.0,-79.628296,-79.6282958984375,0.0,4569.647484768141
31,1784365999.9970775,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,5111808,3232,5728,156,-91.857346,0.01594402315095067,0.0003489993614493869,0.4782015968114138,0,0.0,0.0,0.0,,,1.4443887752315097,0,0,0.0,-86.753,-86.75299835205078,0.0,4330.724887441397
32,1784366039.3581135,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,5275648,3323,5899,161,-74.927376,0.010030933073721826,-0.0014371631586982403,0.35033648647367954,0,0.0,0.0,0.0,,,1.4853851142649173,0,0,0.0,-56.406883,-56.406883239746094,0.0,4162.491445840317
33,1784366077.0242348,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,5439488,3408,6064,166,-51.00748,0.007939220379921608,0.00045424272975651546,0.24500985275954007,0,0.0,0.0,0.0,,,1.9276459579123384,0,0,0.0,-67.71367,-67.71366882324219,0.0,4349.798844220338
34,1784366115.1629474,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,5603328,3491,6227,171,-58.078552,0.01222251839353703,0.0003361070885148365,0.097186528891325,0,0.0,0.0,0.0,,,1.5736704083927822,0,0,0.0,-58.067665,-58.067665100097656,0.0,4295.895029837007
35,1784366153.5842195,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,5767168,3574,6390,176,-61.95462,0.01341119610297028,0.000546231001499109,-0.05980636700987816,0,0.0,0.0,0.0,,,1.6039958899202404,0,0,0.0,-44.86828,-44.86827850341797,0.0,4264.303724911157
36,1784366193.2443328,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,5931008,3659,6555,181,-64.57799,0.01507356571382843,-0.00025564026364008894,-0.12545070350170134,0,0.0,0.0,0.0,,,1.6963186278607523,0,0,0.0,-56.538464,-56.5384635925293,0.0,4131.103137593499
37,1784366232.481039,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,6094848,3745,6721,186,-55.676014,0.014353196282172576,-0.0005656131063005887,-0.2108433243818581,0,0.0,0.0,0.0,,,1.6827288705963077,0,0,0.0,-47.40162,-47.40161895751953,0.0,4175.6814165414535
38,1784366272.439228,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,6258688,3831,6887,191,-77.550064,0.01598674231208861,0.00017438379218219778,-0.34791781920939685,0,0.0,0.0,0.0,,,1.82831792302285,0,0,0.0,-41.240837,-41.24083709716797,0.0,4100.286181879631
39,1784366311.6010213,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,6422528,3911,7047,196,-46.53087,0.005939411172585096,0.00043231239324086345,-0.4612052420154214,0,0.0,0.0,0.0,,,2.1920024212597107,0,0,0.0,-40.98665,-40.98664855957031,0.0,4183.673278862302
40,1784366351.425632,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,6586368,3994,7210,201,-46.84374,0.007669122521474492,0.0013340869332751026,-0.5870183661580086,0,0.0,0.0,0.0,,,1.9713287257175693,0,0,0.0,-53.228355,-53.228355407714844,0.0,4114.037747237491
41,1784366389.3563457,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,6750208,4075,7371,206,-54.81376,0.006136436526139733,-0.0004053487195051275,-0.6801459178328514,0,0.0,0.0,0.0,,,2.095150058596231,0,0,0.0,-52.401314,-52.40131378173828,0.0,4319.454468323388
42,1784366428.0235994,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,6914048,4155,7531,211,-41.830456,0.005605065936106257,0.0027554829081054776,-0.8557709526270628,0,0.0,0.0,0.0,,,2.270106188505806,0,0,0.0,-65.56726,-65.5672607421875,0.0,4237.177384381442
43,1784366466.384553,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,7077888,4238,7694,216,-28.75268,0.002469543043116573,0.0008478034171275795,-0.9984619483351708,0,0.0,0.0,0.0,,,2.6996406953302174,0,0,0.0,-28.174784,-28.17478370666504,0.0,4271.011222026813
44,1784366502.344539,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,7241728,4318,7854,221,-46.02151,0.008294996040058322,0.0010547187099291476,-1.178123800456524,0,0.0,0.0,0.0,,,2.343459160201656,0,0,0.0,-37.82348,-37.82347869873047,0.0,4556.172194386514
45,1784366540.7912228,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,7405568,4400,8016,226,-28.90917,0.002885325109673431,0.001141005486715585,-1.2902660012245177,0,0.0,0.0,0.0,,,2.6372852771795556,0,0,0.0,-33.668694,-33.66869354248047,0.0,4261.48486753472
46,1784366578.2615027,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,7569408,4481,8177,231,-27.850163,0.0045781729342706965,0.0013779064393020235,-1.4081004194915294,0,0.0,0.0,0.0,,,2.630029124834476,0,0,0.0,-23.468533,-23.46853256225586,0.0,4372.535432605136
47,1784366616.7975965,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,7733248,4564,8340,236,-36.88368,0.005687160826346372,0.0010297358108800835,-1.4434365645051002,0,0.0,0.0,0.0,,,2.503243162880476,0,0,0.0,-22.035048,-22.03504753112793,0.0,4251.595943955757
48,1784366655.2072365,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,7897088,4647,8503,241,-44.086502,0.010949712159344926,0.0007224157219752669,-1.4937374666333199,0,0.0,0.0,0.0,,,2.3274957530424594,0,0,0.0,-16.597185,-16.597185134887695,0.0,4265.598650741107
49,1784366693.0362735,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,8060928,4729,8665,246,-32.89501,0.006951570622914005,0.0008576302148867399,-1.578592737019062,0,0.0,0.0,0.0,,,2.4295988889231284,0,0,0.0,-26.271679,-26.271678924560547,0.0,4331.06901002512
50,1784366729.3930454,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,8224768,4810,8826,251,-24.877874,0.006802686750597786,0.002119973719527479,-1.6594712242484093,0,0.0,0.0,0.0,,,2.644065086630203,0,0,0.0,-47.48351,-47.4835090637207,0.0,4506.444444883508
51,1784366766.1664746,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,8388608,4893,8989,256,-59.02541,0.013376698762294836,0.000672371250402648,-1.736700864136219,0,0.0,0.0,0.0,,,2.2965971204460223,0,0,0.0,-49.307045,-49.307044982910156,0.0,4455.391600367428
52,1784366803.7733788,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,8552448,4973,9149,261,-43.51769,0.007893118429637979,-0.0003189216076862067,-1.8410347372293472,0,0.0,0.0,0.0,,,2.457279164874657,0,0,0.0,-33.791313,-33.79131317138672,0.0,4356.648748094358
53,1784366839.3746214,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,8716288,5053,9309,266,-25.441685,0.007619325495033991,0.0010925598719040864,-1.929231608659029,0,0.0,0.0,0.0,,,2.587890971604234,0,0,0.0,-44.30441,-44.30440902709961,0.0,4602.080752752433
54,1784366876.7143195,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,8880128,5134,9470,271,-40.261055,0.010331607790431008,0.000878442831162829,-1.9913010500371455,0,0.0,0.0,0.0,,,2.857840812891405,0,0,0.0,-33.35315,-33.3531494140625,0.0,4387.826046188772
55,1784366913.2186673,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,9043968,5217,9633,276,-27.202967,0.011817870433151256,0.002526811577990884,-2.0511679649353027,0,0.0,0.0,0.0,,,2.3740909710994247,0,0,0.0,-31.980091,-31.980091094970703,0.0,4488.233169380757
56,1784366950.032346,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,9207808,5305,9801,281,-44.02926,0.012572454326436855,0.0028502016233687756,-2.0863027557730676,0,0.0,0.0,0.0,,,3.0922190800405995,0,0,0.0,-37.991417,-37.991416931152344,0.0,4450.521781396445
57,1784366986.3790083,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,9371648,5390,9966,286,-19.884233,0.0061853523846366444,0.0024618659110274164,-2.134909935295582,0,0.0,0.0,0.0,,,2.7908597078227326,0,0,0.0,-30.865137,-30.865137100219727,0.0,4507.702183751426
58,1784367023.5975256,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,9535488,5470,10126,291,-17.084316,0.004237319171079434,0.0016427361537353137,-2.2002142056822778,0,0.0,0.0,0.0,,,3.218170073195342,0,0,0.0,-36.113445,-36.11344528198242,0.0,4402.109881759983
59,1784367061.5585644,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,9699328,5552,10288,296,-34.15098,0.00721822475316003,0.003859631481464021,-2.248997350037098,0,0.0,0.0,0.0,,,3.329408483891778,0,0,0.0,-12.2712965,-12.271296501159668,0.0,4316.0037500821045
60,1784367098.9152727,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,9863168,5633,10449,301,-25.603344,0.004130788496695459,0.001975802240485791,-2.345802183449268,0,0.0,0.0,0.0,,,3.11561202113133,0,0,0.0,-14.505981,-14.5059814453125,0.0,4385.826213379852
61,1784367136.2869782,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,10027008,5715,10611,306,-26.355259,0.004885933564219158,0.0018389333636150695,-2.392181132733822,0,0.0,0.0,0.0,,,3.315213849603713,0,0,0.0,-15.523933,-15.523933410644531,0.0,4384.066819799691
62,1784367172.0507717,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,10190848,5796,10772,311,-28.04068,0.0056903476128354665,0.0021508536039618774,-2.4870755046606066,0,0.0,0.0,0.0,,,3.614726962746192,0,0,0.0,-31.956104,-31.956104278564453,0.0,4581.16672672907
63,1784367208.974836,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,10354688,5876,10932,316,-30.610601,0.004163487532059662,0.0013666335464222357,-2.5375455915927887,0,0.0,0.0,0.0,,,2.8678713439338295,0,0,0.0,-32.834297,-32.83429718017578,0.0,4437.216349729699
64,1784367246.1574569,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,10518528,5956,11092,321,-34.216927,0.004438418654171983,0.004477116200723686,-2.6135923728346824,0,0.0,0.0,0.0,,,3.391671829074254,0,0,0.0,-17.57437,-17.574369430541992,0.0,4406.364943646947
65,1784367282.1870368,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,10682368,6037,11253,326,-24.015007,0.007603112639480969,0.00241041918634437,-2.693682776391506,0,0.0,0.0,0.0,,,2.7285454113495247,0,0,0.0,-28.04278,-28.04277992248535,0.0,4547.368314859029
66,1784367319.2669163,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,10846208,6119,11415,331,-12.677897,0.0032243711058981715,0.0019393430273339618,-2.7356305181980134,0,0.0,0.0,0.0,,,3.3522688141382693,0,0,0.0,-12.4865055,-12.486505508422852,0.0,4418.569433807986
67,1784367356.1994522,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,11010048,6199,11575,336,-20.269613,0.004872294384404086,0.0016993621116853318,-2.781896474957466,0,0.0,0.0,0.0,,,3.2558014310720464,0,0,0.0,-14.847842,-14.8478422164917,0.0,4436.194883851242
68,1784367392.7744534,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,11173888,6279,11735,341,-19.947622,0.006876748916693032,0.003055966560350498,-2.82864478379488,0,0.0,0.0,0.0,,,3.2096574692094557,0,0,0.0,-10.699163,-10.699163436889648,0.0,4479.560701415509
69,1784367428.4882598,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,11337728,6365,11901,346,-51.21421,0.012880986285745166,0.002364568210032303,-2.808899374306202,0,0.0,0.0,0.0,,,3.3571608620521887,0,0,0.0,-41.058167,-41.05816650390625,0.0,4587.5799050200685
70,1784367462.3536527,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,11501568,6449,12065,351,-2.4676447,0.01503097320382949,0.0033901359856827185,-2.8307557106018066,0,0.0,0.0,0.0,,,3.0536050418220535,0,0,0.0,-53.772472,-53.7724723815918,0.0,4837.982123895909
71,1784367497.599198,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,11665408,6533,12229,356,-27.128534,0.008295409129641485,0.0018706290815316607,-2.855553628504276,0,0.0,0.0,0.0,,,2.722219252878833,0,0,0.0,-47.166233,-47.16623306274414,0.0,4648.5306388717345
72,1784367532.643902,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,11829248,6617,12393,361,-12.8906145,0.010971050630905666,0.0032022548737586478,-2.891178795695305,0,0.0,0.0,0.0,,,3.3941524140115957,0,0,0.0,-41.418804,-41.41880416870117,0.0,4675.171001817897
73,1784367567.766735,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,11993088,6699,12555,366,-13.254872,0.005191638150427025,0.0036143762205028906,-2.921460321545601,0,0.0,0.0,0.0,,,3.513106386038049,0,0,0.0,-38.30898,-38.30897903442383,0.0,4664.77239393293
74,1784367602.458203,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,12156928,6780,12716,371,-32.615128,0.010617475098115392,0.0027966952286078593,-2.9710449248552324,0,0.0,0.0,0.0,,,3.133621604851432,0,0,0.0,-38.085762,-38.08576202392578,0.0,4722.774689919267
