# _tick,_time,plr_track_area,track_area,plr_track_perimeter,track_perimeter,plr_track_amplitude,track_amplitude,plr_track_convex,track_convex,plr_track_notches,track_notches,plr_track_complexity,track_complexity,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:CarRacingF1-Germany-v0,test_returns:CarRacingF1-Germany-v0,target_agent_return,target_solved_rate,sps
0,1784439837.6936145,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,2000,1,17,1,-56.393005,0.2267153635621071,-0.0006499386963696452,-0.08467298885807395,0,0.0,0.0,0.0,,,0.6289030582147282,0,0,0.0,-139.98811,-139.9881134033203,0.0,42.79803472802728
1,1784439972.110532,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,12000,16,112,6,-42.95333,0.035115696664433926,-0.018117736136446183,-0.14164187479764223,0,0.0,0.0,0.0,,,0.5231379072856313,0,0,,,,,74.39541133371677
2,1784440125.9424665,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,22000,85,261,11,-24.074364,0.03394384769489989,-0.025109750687988708,-0.23005678318440914,0,0.0,0.0,0.0,,,0.5643928420476902,0,0,,,,,65.00600235648035
3,1784440307.1186838,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,32000,249,505,16,-16.931034,0.04132740350905806,-0.017313330848992337,-0.27192973531782627,0,0.0,0.0,0.0,,,0.7697353729658666,0,0,,,,,55.19487386537037
4,1784440485.5758114,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,42000,401,737,21,-17.190746,0.04707295692060143,-0.03291187046124833,-0.36983500234782696,0,0.0,0.0,0.0,,,0.9141481060136776,0,0,,,,,56.03586497482219
5,1784440674.3091698,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,52000,520,936,26,-3.9163864,0.06813979789149016,-0.03702204194269143,-0.559510899707675,0,0.0,0.0,0.0,,,1.3648146921074387,0,0,0.0,-192.72636,-192.7263641357422,0.0,52.984806353085226
6,1784440840.4667592,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,62000,631,1127,31,11.007021,0.0811959975399077,-0.03285178324586013,-0.7181519903242588,0,0.0,0.0,0.0,,,1.977790203579974,0,0,,,,,60.18382837166824
7,1784440999.8035834,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,72000,717,1293,36,35.27164,0.11321722343564034,-0.037412791658425704,-0.8838036488741636,0,0.0,0.0,0.0,,,2.307632794759189,0,0,,,,,62.76013016840335
8,1784441155.9953392,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,82000,791,1447,41,33.62088,0.13328134664334357,-0.03326319625193719,-0.972838444635272,0,0.0,0.0,0.0,,,2.8958794129960252,0,0,,,,,64.02386431090588
9,1784441300.8378475,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,92000,840,1576,46,33.45588,0.1370883951894939,-0.027609732190285285,-1.0240591652691364,0,0.0,0.0,0.0,,,3.13165192294674,0,0,,,,,69.04050572046049
10,1784441462.387958,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,102000,875,1691,51,77.3469,0.1368603096343577,-0.028378675677231513,-1.117360644042492,0,0.0,0.0,0.0,,,3.47034824592375,0,0,0.6666666666666666,137.3343,137.3343048095703,0.6666666666666666,61.90029671397924
11,1784441607.8335395,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,112000,918,1814,56,67.30324,0.1706950799562037,-0.014004581826156937,-1.1484558396041393,0,0.0,0.0,0.0,,,4.311231848073564,0,0,,,,,68.75423873513311
12,1784441753.1443882,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,122000,964,1940,61,80.29658,0.10543662332929671,-0.026726827445600065,-1.2081621177494526,0,0.0,0.0,0.0,,,3.5719259631711777,0,0,,,,,68.81799326865152
13,1784441889.890225,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,132000,989,2045,66,57.590412,0.09689361648634076,-0.030138425703626126,-1.273947637528181,0,0.0,0.0,0.0,,,4.054541808074294,0,0,,,,,73.12836194471451
14,1784442020.9227853,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,142000,996,2132,71,68.83455,0.08716180548071861,-0.018797207754687406,-1.2880266979336739,0,0.0,0.0,0.0,,,4.710840529557748,0,0,,,,,76.31690883408704
15,1784442174.0029001,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,152000,999,2215,76,73.72136,0.06598297809250653,-0.017940902112968615,-1.339311819523573,0,0.0,0.0,0.0,,,5.0043976114354525,0,0,1.0,342.5758,342.5758056640625,1.0,65.3252760520035
16,1784442310.6247563,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,162000,1015,2311,81,84.1992,0.06865296792238951,-0.018595875624669134,-1.3744531497359276,0,0.0,0.0,0.0,,,4.724580420994549,0,0,,,,,73.194731207637
17,1784442444.732923,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,172000,1027,2403,86,127.77415,0.06102022808045149,-0.019514816216542386,-1.4184544198215008,0,0.0,0.0,0.0,,,5.233223496889222,0,0,,,,,74.56666753294765
18,1784442578.1172454,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,182000,1036,2492,91,128.99905,0.035440421954263,-0.022338070695695933,-1.4486462846398354,0,0.0,0.0,0.0,,,5.270167980256753,0,0,,,,,74.97132990690258
19,1784442709.2936797,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,192000,1039,2575,96,155.26433,0.047475541243329644,-0.01414932497573318,-1.4607070051133633,0,0.0,0.0,0.0,,,7.271046532056765,0,0,,,,,76.23320420734939
20,1784442861.7019098,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,202000,1045,2661,101,118.379776,0.06585706037003547,-0.01850348119660339,-1.508564032614231,0,0.0,0.0,0.0,,,5.727860937308929,0,0,1.0,284.76718,284.7671813964844,1.0,65.61326892546333
21,1784442998.6660888,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,212000,1057,2753,106,141.6651,0.0558582863304764,-0.010462523263413459,-1.5189603194594383,0,0.0,0.0,0.0,,,7.296160279131639,0,0,,,,,73.011775263001
22,1784443136.6054904,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,222000,1068,2844,111,148.31192,0.07932988624088466,-0.014812192400313506,-1.5736976452171803,0,0.0,0.0,0.0,,,6.671857624894397,0,0,,,,,72.4956007750795
23,1784443277.7004158,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,232000,1087,2943,116,120.13143,0.051855990663170815,0.0023321500411839224,-1.554939191788435,0,0.0,0.0,0.0,,,6.774216569577005,0,0,,,,,70.87430293723432
24,1784443413.3537593,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,242000,1089,3025,121,145.24733,0.03414762212196365,-0.02874380246612418,-1.575083114206791,0,0.0,0.0,0.0,,,4.826681627778889,0,0,,,,,73.71729248101346
25,1784443570.9707496,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,252000,1103,3119,126,157.63504,0.05377215158659965,-0.019978059082404798,-1.6003480292856693,0,0.0,0.0,0.0,,,5.523720833411682,0,0,1.0,329.7074,329.7073974609375,1.0,63.44492440386054
26,1784443707.7830167,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,262000,1114,3210,131,146.9609,0.06380314764101058,-0.014660249054941232,-1.6637950092554092,0,0.0,0.0,0.0,,,6.225597410116052,0,0,,,,,73.09286466541653
27,1784443850.5126593,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,272000,1137,3313,136,131.98813,0.06534559046849608,-0.025832012470345944,-1.6545865647494793,0,0.0,0.0,0.0,,,4.222097695210611,0,0,,,,,70.06255136574174
28,1784443990.203059,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,282000,1155,3411,141,102.810265,0.025630976597312838,-0.03030650157961645,-1.7394133545458317,0,0.0,0.0,0.0,,,5.85268442580592,0,0,,,,,71.5868716409439
29,1784444130.3257291,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,292000,1171,3507,146,173.92757,0.0550449084257707,-0.028117858499172144,-1.740375991910696,0,0.0,0.0,0.0,,,4.141682848330365,0,0,,,,,71.36602978695397
