# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Medium-Eval-v0,test_returns:BipedalWalker-MADS-Medium-Eval-v0,sps,target_agent_return
77,1784620843.0001817,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.9986978196538985,,3.9006076245568693,,6.161578380386345,,0.4461550293781329,,2.073328256243258,,0.5397882929537445,,2.0014563479926437,,3.875,-0.6402580142021179,-0.0018421251443214715,0.1399932513013482,1.700121931731701,12648448,27286,6176,386,-0.65793985,0.002037638149704435,0.007030582056904678,-5.414118999242783,-76.878586,0.03520171276759356,0.008801892165502067,-5.2880032569169995,,,0.95,0.88,5.453309541693795,6.6845364713492845,0.5393286622014983,0.0,-20.664598,2469.699419788436,-0.65793985
78,1784620906.5914636,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.8331051748245955,,3.514925518655218,,5.35393291246146,,0.23482653382234275,,1.4382809503003955,,0.20348675642162561,,1.6971959562506527,,3.3125,-0.3797956109046936,-0.0012180457706563175,0.09799185919109732,1.6977352015674114,12812288,27572,6256,391,-0.67313206,0.0023110493400963607,0.0070242774250800725,-5.50650480389595,-72.21694,0.026923418638762086,0.007718997982738074,-5.364059862494469,,,0.95,0.88,5.306826701541257,6.536119001238816,0.6604533236060317,0.0,-32.107365,2576.4539983455493,-0.67313206
79,1784620970.7143188,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.901291346293874,,3.032605000946205,,5.484401961788535,,0.23358482029289007,,1.685130215715617,,0.3755184861365706,,1.7160776673117653,,3.5625,-0.60194331407547,-0.003599316463805735,0.20240567019209266,1.7094030156731606,12976128,27836,6336,396,0.25353098,0.0022543819854035974,0.009706118202302605,-5.545454362034798,-74.64795,0.03481858344748616,0.007505007585132261,-5.414272978901863,,,0.95,0.88,5.765695659446605,6.956921358025918,0.5841967106337832,0.0,-47.748722,2555.0951464974946,0.25353098
80,1784621035.1773272,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.238335013389587,,4.107648232486099,,6.049418312730268,,0.7390229547745548,,1.9629983654012904,,0.49418004701146856,,1.623012326832395,,3.8125,-0.7390996813774109,0.00028945610392838717,0.18499411700759083,1.712500173598528,13139968,28068,6416,401,-0.52549237,0.002129518469882896,0.008359424080117606,-5.536694267392159,-74.268394,0.032114076951984316,0.00804796005395474,-5.47127457857132,,,0.95,0.88,5.902581181827606,6.574100918559696,0.4305386632450041,0.0,-21.25915,2541.612738700595,-0.52549237
81,1784621098.0241566,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.901365007273853,,3.9173130345880054,,5.6609663075068966,,0.3926320755854249,,1.9331578403362073,,0.35134876490337774,,1.671856860164553,,4.0,-0.25454631447792053,-0.005918828857829794,0.021926051151240245,1.7186922132968903,13303808,28304,6496,406,-0.5275197,0.0022470425265055383,0.007074316032230854,-5.52662832736969,-56.684364,0.009357897394511382,0.005758119760139379,-5.50227644443512,,,0.95,0.88,5.7522768472036905,6.435540608664847,0.5172241225190828,0.0,-78.74559,2606.9730465118814,-0.5275197
82,1784621161.958937,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.392218323482666,,3.4408329653088003,,5.4517399007454515,,0.48749167105415836,,1.5286362250335515,,0.5825024281075457,,1.8024156446335837,,3.625,-0.1523386538028717,0.00010693917283788323,0.03477314382325858,1.7149131409823895,13467648,28560,6576,411,-21.709255,0.0030341727506311145,0.009206255556637188,-5.5233942598104475,-21.085674,0.008788770402316005,0.007843171576678288,-5.524122628569603,,,0.95,0.88,5.746970459316448,6.807210780477163,0.7791770511481177,0.0,-48.08131,2562.6117831386687,-21.709255
83,1784621226.1974874,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.111405056901276,,3.9657148534897715,,5.6013352405279875,,0.43810130550991744,,1.6897729819174856,,0.6490220013947692,,1.887364701135084,,3.8125,-0.2894667685031891,0.00016049528494477272,0.19783231196925044,1.7120876461267471,13631488,28843,6656,416,-0.52132857,0.0020969648714526555,0.009120876177621539,-5.605789360404015,-76.257065,0.03173601615708321,0.005788185098936083,-5.552988305687904,,,0.95,0.88,6.019017843110598,6.740263079781011,0.3940588810381602,0.0,-60.0856,2550.4936607483933,-0.52132857
84,1784621291.3396904,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.806029380524706,,5.312005083542317,,7.071747117675841,,0.9894613749347627,,2.37341917026788,,1.145700336433947,,2.3289204377215356,,4.625,-0.44492173194885254,-0.004595917242113501,0.05365319224074483,1.71425274387002,13795328,29090,6736,421,-0.9781731,0.0017861597898445325,0.005856978467636509,-5.601366859674454,-71.117096,0.013334604079136624,0.007254263378854375,-5.5599229574203495,,,0.95,0.88,5.3086454220105,7.336001487664622,0.5763868065309924,0.0,-49.96328,2515.1126014043925,-0.9781731
85,1784621357.4276352,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.7412039153277874,,2.7062371242791414,,4.757192028220743,,0.048280760413035764,,1.406498824770097,,0.1468331548385322,,1.384081019088626,,3.0625,-0.437297523021698,-0.00015788915334269404,0.1569976289756596,1.7371104210615158,13959168,29441,6816,426,0.039520584,0.0020224643056280913,0.006183078426693101,-5.675998330116272,-53.765278,0.03180224964162335,0.0062280105223180724,-5.59065310060978,,,0.95,0.88,5.390820757739688,6.898760539595493,0.7598411909674441,0.0,-17.423164,2479.1206064959683,0.039520584
86,1784621421.0605364,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.204695365391672,,4.194693658966571,,6.868341012741439,,0.5889457391458564,,2.280250733689172,,0.8458391885505989,,2.506711636669934,,4.3125,-0.36077508330345154,-0.005753617966547608,0.035070380836259574,1.7354747243225574,14123008,29768,6896,431,-0.45034218,0.00182872830046108,0.007973412501451093,-5.718197423219681,-65.261765,0.024613923334982246,0.008468870470824185,-5.640472850203514,,,0.95,0.88,5.695302847311877,6.768707983701246,0.34713875411264655,0.0,-66.48428,2574.7687276652373,-0.45034218
87,1784621485.2391589,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.8338949671015143,,3.412675236351788,,5.699313116725534,,0.4123397192452103,,1.658482905011624,,0.465130299795419,,1.7718247375451028,,3.8125,-0.6919234991073608,-0.005662740848492831,0.1588953691534698,1.7370638847351074,14286848,30072,6976,436,0.43658465,0.001772163822170114,0.0071978515596129,-5.765125009417534,-82.65037,0.026555615721736103,0.00735379914403893,-5.697766897082329,,,0.95,0.88,6.082976992349332,7.558611822358711,0.7587738170334607,0.0,-35.20171,2552.8749155443697,0.43658465
88,1784621549.5769172,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.682514203945175,,4.907065942185,,6.634286462794989,,0.8100615413859487,,2.3958127775695175,,0.731748737511225,,2.18526434150408,,4.4375,-0.3389089107513428,-0.0026878792559728026,0.09764293138869107,1.7453946694731712,14450688,30391,7056,441,0.441008,0.001956899716242333,0.009142942356265848,-5.8161216378211975,-58.571735,0.016506628412753344,0.00832416827470297,-5.752064594626427,,,0.95,0.88,6.292077592079313,7.118541919321823,0.6368092113822534,0.0,-24.98148,2546.5608308815154,0.441008
89,1784621611.6860218,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.7684057520818897,,3.8604828203096986,,5.874578820817987,,0.37353891623206437,,1.7902577782515436,,0.3875423561548814,,1.8983782009454444,,3.75,-0.7207750082015991,0.0007778631406836212,0.2624886380508542,1.7484492771327496,14614528,30867,7136,446,1.0839006,0.0019389338052860695,0.007792473444715143,-5.867967903614044,-73.57234,0.035619264270644636,0.008229812640638556,-5.797557976841927,,,0.95,0.88,6.257607874231438,7.761626016408874,0.7799922900556698,0.0,-47.634216,2637.9383543115764,1.0839006
90,1784621675.1383073,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.4070389345288277,,3.060339371673763,,5.653823384520365,,0.27482716948725283,,1.6167940211016685,,0.2735090796195436,,1.9472325424139854,,3.4375,-0.24977846443653107,-0.0013958827476017177,0.14111065492033958,1.7491370476782322,14778368,31287,7216,451,0.49351415,0.002151408420104417,0.008429481882194523,-5.91924678683281,-69.669556,0.025320235150866212,0.006752038650301983,-5.8563824713230135,,,0.95,0.88,6.57453761477278,6.878735658296426,0.5776455914976146,0.0,-67.692276,2582.097712289795,0.49351415
91,1784621739.456761,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.185121656395495,,5.0439215352525935,,7.300214742310345,,0.7902543213858735,,2.640403282828629,,1.0396713942755014,,2.422917459742166,,4.6875,-0.48872101306915283,-0.0006523329066112638,0.05017790588317439,1.7565711960196495,14942208,31640,7296,456,1.6219038,0.0018385033254162408,0.007965381505709957,-5.964230674505234,-74.90761,0.020762713154545052,0.010408384072070476,-5.882879906892777,,,0.95,0.88,6.328726729359962,7.808779943672887,0.6287640341902656,0.0,-60.003254,2547.327625657365,1.6219038
92,1784621802.525701,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.6963023338466883,,3.2167295021936297,,4.884434446692467,,0.07628192845731974,,1.4609571028267965,,0.14812644058838487,,1.4940937155333813,,3.375,-0.38375797867774963,-0.0024510802468284965,0.1383616995299235,1.7519005797803402,15106048,31946,7376,461,2.0190997,0.0016796331598015967,0.008726759350975045,-6.055675426125527,-43.47354,0.02525101713836193,0.007695876646175747,-5.966415965557099,,,0.95,0.88,6.420529573770838,7.261338475376161,0.7927469377595968,0.0,-33.903038,2597.789430373698,2.0190997
93,1784621866.1420305,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.364603720605373,,5.310578603297472,,7.175581853836775,,1.0736663298448548,,2.413169346516952,,1.1884753638878465,,2.4707043105736375,,4.8125,-0.22950196266174316,0.0003534969291649759,0.3230916855391115,1.7523897290229797,15269888,32293,7456,466,1.3850154,0.002106270344302175,0.008322261521971085,-6.114457759261131,-80.0122,0.027337390801403672,0.00733172713953536,-6.032703328132629,,,0.95,0.88,6.4664897338690395,7.198769274852199,0.6105816055758041,0.0,-74.43787,2575.439364141824,1.3850154
94,1784621929.3481882,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.824392430484295,,4.383431286551058,,7.097757138311863,,0.7069102055393159,,2.15273549570702,,0.9743396015837789,,2.3347729151137173,,4.75,-0.7846933603286743,-0.0013262188294902444,0.11258826102130115,1.7485455982387066,15433728,32662,7536,471,2.3045192,0.0023461562446755123,0.006151886313455179,-6.172038093209267,-77.88685,0.025241812970489264,0.008739138528471812,-6.108133661746979,,,0.95,0.88,5.928108034265504,8.630621940433423,0.44307025418276,0.0,-64.74617,2592.1523929084183,2.3045192
95,1784621993.0396795,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.572748887585476,,4.743269530124962,,6.534643242572201,,0.6862216733279638,,2.102459266083315,,0.57345688669011,,2.292064217181178,,4.1875,-0.670805037021637,-0.001728209143038839,0.1936700150836259,1.7502817250788212,15597568,32988,7616,476,2.6039653,0.0020522558414086236,0.008688844222342595,-6.244711935520172,-80.924934,0.02820406393148005,0.009071917297842447,-6.174702990055084,,,0.95,0.88,6.206210003984083,8.034260877182486,0.6250717261750818,0.0,-38.47288,2572.4004344731748,2.6039653
96,1784622056.9470358,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.1220796869893093,,3.4230196084827185,,5.400595584651455,,0.37980040861293674,,1.6180685663130134,,0.31640593823976815,,1.66928971093148,,3.75,-0.2838557958602905,-0.001996737497393042,0.534390009008348,1.7523513808846474,15761408,33326,7696,481,2.6892867,0.0023931796284159647,0.010672085398982744,-6.2683022856712345,-81.35832,0.037177634262479844,0.008130147013434907,-6.185815504193306,,,0.95,0.88,6.802302685153066,7.508228889451566,0.46361766454552805,0.0,-17.748661,2563.71076952439,2.6892867
97,1784622120.711892,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.105955088278279,,3.1061978582292795,,5.049607155844569,,0.24725078779738396,,1.9267627520603128,,0.24627315113320947,,1.6730185730848461,,3.625,-1.329821228981018,-0.004239163012243807,0.3581100394949317,1.7611029036343098,15925248,33786,7776,486,-7.5877695,0.0027027699685277184,0.009487380237260368,-6.31009918153286,-75.23842,0.055178360594436524,0.009040559492132162,-6.2286305844783785,,,0.95,0.88,6.9036860185694735,8.683541178379098,0.8211510729544677,0.0,-34.968388,2569.440429662852,-7.5877695
98,1784622184.2820709,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.834880598704331,,4.4763020584359765,,6.742909263353795,,0.8666687872027978,,2.380207569047343,,0.8764262212207541,,2.30478638689965,,4.5625,-0.33295542001724243,-0.0038998076342977583,0.09051152155734599,1.756958745419979,16089088,34073,7856,491,3.0822337,0.0030090406129602344,0.008826293588936097,-6.351326709985733,-24.75475,0.02455358882434666,0.007943136277026497,-6.285544091463089,,,0.95,0.88,6.305215424683529,7.932022474398001,0.364545173407349,0.0,-70.05086,2577.3092081163054,3.0822337
99,1784622247.6306703,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.083315666764975,,4.988048072555102,,6.970182121731341,,0.9358114157803357,,2.4895369993755594,,0.9045608958113007,,2.3329852061287966,,4.625,-0.3644934296607971,-0.0017592446529306471,0.06626927456818521,1.7606868594884872,16252928,34407,7936,496,3.0893207,0.0021458086419443136,0.007151901484758127,-6.3637196838855745,-56.61034,0.02961977005470544,0.006763173193030525,-6.329467630386352,,,0.95,0.88,6.105320140123359,7.599263130430489,0.5584359922028681,0.0,-48.37392,2586.323960650284,3.0893207
100,1784622309.8426673,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.0524806142784655,,4.159761567803798,,6.6399011495523155,,0.8198255797615275,,1.965878906310536,,0.7592849975917488,,2.1601162601727992,,4.0625,-0.5286325812339783,-0.0005661375471390784,0.1577944247983396,1.7650663740932941,16416768,34785,8016,501,2.5360227,0.00184916011930909,0.010143791934387992,-6.389688849449158,-70.1757,0.022805153275839984,0.011222809617174789,-6.338654559850693,,,0.95,0.88,7.2352301272744715,9.944010107665553,0.4973330568681459,0.0,-66.668495,2633.5754863029374,2.5360227
101,1784622373.391798,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.7542582042515282,,3.0229535379912704,,4.842061103787273,,0.17732095276005566,,1.3900851568905637,,0.17016872577369213,,1.4316551766823977,,3.1875,-1.3088995218276978,0.00015024736057966948,0.3357272380962968,1.76430207118392,16580608,35157,8096,506,2.6937604,0.001939713891260908,0.006044917322651599,-6.423751950263977,-67.13578,0.052419646619819106,0.007161668584740255,-6.377856302261352,,,0.95,0.88,6.234928815313894,8.786645146044911,1.032600016288833,0.0,-42.214783,2578.1631165324757,2.6937604
102,1784622437.6538947,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.787626866833307,,3.4752764862496406,,6.0378355293069035,,0.41551557986531407,,1.8596827132860199,,0.29602399945724756,,1.5753060699207708,,3.625,-1.1971182823181152,7.865432417020202e-05,0.445508548989892,1.765892505645752,16744448,35587,8176,511,2.8506463,0.0024859198168996955,0.00830697273304395,-6.445107084512711,-57.34386,0.05012768635060638,0.007356655462353956,-6.42517152428627,,,0.95,0.88,6.451530724306093,8.599016808038916,0.929820951960187,0.0,-30.201614,2549.5585041232857,2.8506463
103,1784622500.0244765,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.83627711806912,,4.444234158843756,,6.681573515757918,,0.8044081742409617,,2.313314885366708,,0.8642877673555631,,2.3553507381584495,,3.9375,-0.43446066975593567,-0.0008810516446828842,0.06841446983162314,1.7720866240561008,16908288,35906,8256,516,3.3926015,0.0023635872330487473,0.007981425187608693,-6.456764695048332,-74.22543,0.018638728989753873,0.006103280415118206,-6.447307926416397,,,0.95,0.88,6.463739179923745,7.152130429720971,0.39914821528680877,0.0,-17.301489,2626.8797013379713,3.3926015
104,1784622563.7909222,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.9874897338449955,,2.637968174181879,,4.8141963933594525,,0.0,,1.5214688662672415,,0.035214372095651925,,1.4473807984031737,,3.1875,-0.8203800320625305,0.0009305347339250147,0.22932801768183708,1.7754726558923721,17072128,36264,8336,521,1.3630867,0.0022429211385315284,0.011056834262853954,-6.467272928357124,-69.92477,0.03712697785813361,0.008471096499124541,-6.44142906665802,,,0.95,0.88,7.0965701937383585,7.878935950906191,0.6083976971481724,0.0,-49.531105,2569.376499688319,1.3630867
105,1784622625.631815,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.6763686928898096,,2.9380495324730873,,4.877698342315853,,0.144982964193332,,1.289959759451449,,0.014484071638435129,,1.3274782979860902,,3.125,-1.504292607307434,-0.0019185954006388783,0.3777492409572005,1.7820974849164486,17235968,36665,8416,526,3.6518598,0.0020800555786991025,0.008979949438798939,-6.4564484566450115,-84.71141,0.06559571232646703,0.0073282734330859965,-6.41779842376709,,,0.95,0.88,6.694642947961327,8.177404874592566,0.680574416960609,0.0,-56.131676,2649.379259201175,3.6518598
106,1784622688.9891016,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.576839465647936,,2.7378798471763734,,4.747310623060912,,0.0,,1.2669321820139887,,0.011042724829167131,,1.257862367667258,,3.0,-0.7385445237159729,0.0003739070089068264,0.22331476490944624,1.7859308123588562,17399808,37016,8496,531,3.5532348,0.0020014906524011165,0.006969911097257864,-6.465025761723519,-61.624702,0.035415583371650426,0.009614098484598798,-6.423551717400551,,,0.95,0.88,5.728395213542408,8.815805223960096,0.8120716061992646,0.0,-30.28645,2585.969474810196,3.5532348
107,1784622748.9149714,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.996509145013988,,3.235604175599292,,5.926204482690082,,0.1419690027832985,,1.7653463202295825,,0.19870547484606504,,1.7371580200269818,,3.5625,-0.3291760981082916,-0.001208006520755589,0.037538585864240304,1.7838609740138054,17563648,37354,8576,536,1.4176042,0.0020608573297067776,0.006625239329878241,-6.4965454787015915,-60.863445,0.018459621473448352,0.008406304897653172,-6.455424836277961,,,0.95,0.88,6.294471989005626,7.482553574974858,0.46654574623440004,0.0,-75.62308,2734.0445096685417,1.4176042
108,1784622812.0792155,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.7505494122742675,,4.9559226632118225,,6.108449354593176,,0.9101762869977392,,2.3955251197330654,,0.9877005869639106,,2.622795910574496,,4.4375,-0.3385162949562073,-0.003934811684302986,0.34651023242622614,1.78145981580019,17727488,37667,8656,541,3.2018666,0.002209407551345066,0.009018927639408503,-6.542739540338516,-71.7893,0.04117546462221071,0.006895107694435865,-6.478739294409752,,,0.95,0.88,6.670687727000183,7.3331254813067925,0.39868449245243753,0.0,-16.928463,2593.8726059841074,3.2018666
109,1784622875.2619739,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.471131976693869,,5.407736614346504,,7.150281978305429,,1.1984127359464765,,2.616406127344817,,1.067275706678629,,2.672220250533428,,5.0,-0.22775669395923615,-0.0006784844445064664,0.09853611455764621,1.7737989090383053,17891328,38009,8736,546,2.1550791,0.0021190431943978183,0.008753994967264589,-6.570017874240875,-58.73536,0.027351322321919724,0.008378528304456267,-6.520280423760414,,,0.95,0.88,7.106906550511484,7.762175460264823,0.7546487942152718,0.0,-49.877968,2593.112545507496,2.1550791
110,1784622938.3240747,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.297961235162802,,5.385855784639716,,7.260104638058692,,1.1186351787182502,,2.646571674151346,,1.1634494932368398,,2.6900209672749043,,4.8125,-0.06995238363742828,0.000562976289074868,0.20173897268250585,1.7861809767782688,18055168,38463,8816,551,3.555079,0.0020043191561853746,0.00936420614234521,-6.623412159085274,-81.57707,0.02466964143095538,0.007917846722557442,-6.552256417274475,,,0.95,0.88,7.557976894661342,8.606606494078367,0.8376895165702567,0.0,-13.2246,2598.074618969522,3.555079
111,1784623001.3945107,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.249577846378088,,5.055751679639798,,6.877335795201361,,0.9720259485766292,,2.36635956261307,,0.9343722261255607,,2.459239390620496,,4.6875,-0.49988749623298645,0.0007594796479679644,0.09943789732642472,1.7901564203202724,18219008,38787,8896,556,3.6534438,0.001985536948632216,0.009038802486611531,-6.659157234430313,-61.294403,0.03436362791107968,0.007859778421698138,-6.602428382635116,,,0.95,0.88,6.778151493470443,8.206109844055579,0.6296406867238329,0.0,-45.555817,2597.73156829971,3.6534438
112,1784623061.8837166,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.159203473944217,,3.149307943880558,,5.1605747796129435,,0.10656549432314932,,1.4924686530139297,,0.04335375363007188,,1.572796618216671,,3.3125,-0.4931344985961914,-0.0022644570854026824,0.2974469279870391,1.8000814616680145,18382848,39137,8976,561,3.5645561,0.0019479565049550728,0.0073528311659174506,-6.695185276865959,-57.683006,0.0357985767070204,0.008796300161338876,-6.63197648525238,,,0.95,0.88,6.720592569835771,8.547572380193873,0.5091545258186514,0.0,-59.0826,2708.5808968137057,3.5645561
113,1784623124.7233472,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.9766566287726164,,4.48710435628891,,6.138777768173895,,0.48253946559270844,,2.008442943333648,,0.5155778916669078,,1.943370704073459,,3.9375,-0.6147643327713013,-0.004504008684307337,0.1482609191443771,1.8103738762438297,18546688,39568,9056,566,3.5182457,0.00204802197367826,0.008104666167491814,-6.705409604310989,-70.38903,0.026982968917582183,0.005914638200192712,-6.678938117623329,,,0.95,0.88,6.95447053256526,8.403106025409505,0.4600229956539473,0.0,-43.570263,2607.2716114588648,3.5182457
114,1784623186.013377,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.2025104952044785,,4.411464439239353,,6.681604693643749,,0.7262012264691293,,2.238589390704874,,0.7021167811471969,,2.3320064814179204,,4.625,-0.7539054155349731,-0.0019754129461944103,0.2843917077407241,1.8112459406256676,18710528,39974,9136,571,3.5669842,0.0022156151208037045,0.007221413828665391,-6.714607495069504,-82.42137,0.039082539291121064,0.006498096141876885,-6.673996552824974,,,0.95,0.88,6.6065565787188,8.079784342075934,0.4983426328081718,0.0,-76.577545,2673.1922493432958,3.5669842
