# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps,target_agent_return
0,1784864018.8734348,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.649065166770015,,5.263256734237075,,7.715144381392747,,2.2427606135606766,,3.0419646496884525,0.0005677742883563042,-0.004955979376973119,0.017867568603833206,1.420801367610693,0.9816500544548035,0.0,0.9802578687667847,-0.15898683667182922,0.0016596389468759298,0.7352315187454224,0.7415910959243774,16,0.42939797043800354,4.782438278198242,0.2168973982334137,32768,188,16,1,-117.97477,0.21160861058160663,-0.0018041037641523872,5.678942015767097,-111.61696,0.19440711000934244,-0.003178235894301906,5.672921970486641,,,0.95,0.9,n2c,0.3669813009387064,0.3576904837533649,1.0823946055114801,0.0,-116.815475,2024.8515116569035,-117.97477
1,1784864099.1438172,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.326902475673705,,5.2564264396205544,,7.489724541286705,,2.3084698310121894,,3.050043051072862,0.0011212355457246304,-0.020456005819141865,0.051740709590376355,1.4227621741592884,0.9033810496330261,0.9362569451332092,0.8524974584579468,-0.05179264023900032,0.0026151237543672323,0.7891312837600708,0.7548015117645264,96,0.4434667229652405,4.686313152313232,0.16008950769901276,196608,867,96,6,-134.12964,0.013162968013784849,-0.005052053809049539,5.6312451422214505,-105.99025,0.1105165499728173,-0.00283085833361838,5.674663841724396,,,0.95,0.9,n2c,0.3317094914956178,0.2642631859080812,1.3125319879911896,0.0,-142.12373,2041.10239294881,-134.12964
2,1784864177.2626777,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.839248071424663,,5.2065340066328645,,7.52305359300226,,2.206507972208783,,2.951250695390627,0.002204137621447444,-0.004181749507552013,0.025072671804082347,1.420426607131958,0.9723057150840759,0.9306429028511047,0.9590590000152588,0.008369872346520424,0.006230893544852734,0.7214475870132446,0.8391890525817871,176,0.43456870317459106,4.74531888961792,0.04350298270583153,360448,1330,176,11,-158.36833,0.01624977884348482,-0.004694782433944056,5.422503158450127,-128.10135,0.03388644284568727,-0.0027711819828255104,5.606243661046028,,,0.95,0.9,n2c,0.35483278978462485,0.23773893229150383,1.0684748414741216,0.0,-143.78716,2097.318521238509,-158.36833
3,1784864256.479501,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.466802173294127,,4.131356684025377,,6.605756349861622,,1.6706929649226367,,2.4934378881007433,0.0057021682150661945,-0.006020644417731091,0.22047360561555251,1.4263333678245544,0.8846928477287292,0.9272341728210449,0.8362334966659546,-0.03695393353700638,0.017563343048095703,0.8043655157089233,0.8379297852516174,256,0.35393717885017395,3.8736095428466797,0.020515481010079384,524288,1554,256,16,-129.19812,0.016861046443227678,-0.00351393906166777,5.200635540485382,-137.41336,0.018730965460417793,-0.002805878358776681,5.3347308218479155,,,0.95,0.9,n2c,0.4116666010718351,0.31091507972937277,2.1515095797909884,0.0,-130.76352,2068.2464262874882,-129.19812
4,1784864334.951185,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.9238869291730225,,4.522364660282619,,6.926688299048692,,1.7422017916105688,,2.749972961377352,0.01154574379324913,-0.0006455008524426376,0.00022746354193259322,1.4390423633158207,0.776843249797821,0.9244579076766968,0.613670825958252,-0.002164057921618223,0.030963048338890076,1.1052744388580322,0.8657405376434326,336,0.47335854172706604,4.173022747039795,0.04932371899485588,688128,1739,336,21,-118.33716,0.011240068307961338,-0.0019925127271562815,4.935167038440705,-122.17232,0.010555154530447908,-0.0010244144505122676,5.051789376139641,,,0.95,0.9,n2c,0.4837684818696875,0.3610361123304816,0.9809293494561462,0.0,-123.4389,2087.8866321142223,-118.33716
5,1784864413.8076518,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.061946565285325,,4.40842687850818,,6.930367087479681,,1.8464442086406052,,2.6361510606948286,0.014708224684000015,-0.003340657778608147,0.007799781520589022,1.4490550495684147,0.6304430961608887,0.9197183847427368,0.3856472074985504,0.0061751846224069595,0.039008066058158875,1.7177520990371704,0.8782803416252136,416,0.4948989748954773,4.176667213439941,0.03639054298400879,851968,1915,416,26,-112.20624,0.01588129271985963,-0.0021223335250397215,4.658410435914993,-120.94733,0.007014542046817951,-0.0018459676139173098,4.7692774653434755,,,0.95,0.9,n2c,0.4618916707317974,0.4170751722569744,0.7457346234323616,0.0,-133.49258,2077.6987675446135,-112.20624
6,1784864492.0401058,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.533995610720012,,4.122676751110703,,6.477581106708385,,1.6764422552660108,,2.341703516431153,0.024058865383267403,0.0005413837352534756,0.07081169412413146,1.4481398053467274,0.6485114693641663,0.9142428040504456,0.5542968511581421,0.04499397426843643,0.06853311508893967,1.746565341949463,0.8518574833869934,496,0.3103794455528259,3.830479860305786,0.023611821234226227,1015808,2086,496,31,-115.49406,0.012378536525648087,-0.002497779570694547,4.435812091827392,-114.79869,0.006444398636813275,-0.0019014161800441798,4.459270828962326,,,0.95,0.9,n2c,0.4642031227837135,0.47834689765895666,1.581817274837225,0.0,-111.69698,2094.271810211306,-115.49406
7,1784864570.0777187,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,6.155619403347373,,5.513176843523979,,7.921959041152149,,2.3109014574438334,,3.142910740338266,0.02510734088718891,-0.00013292598305270076,0.052979040548962075,1.4481478407979012,0.6314484477043152,0.9271535277366638,0.4819193482398987,-0.08491542935371399,0.06886187940835953,1.5205280780792236,0.717831552028656,576,0.26969921588897705,5.008913516998291,0.01684311218559742,1179648,2249,576,36,-110.99939,0.012819230058812536,-0.0011554897217138204,4.1417779415845875,-111.63259,0.005198805134568829,-0.0033224356404389253,4.139909943938255,,,0.95,0.9,n2c,0.5303681096395471,0.5662287596874968,1.2901675141925895,0.0,-104.29991,2099.5004598291534,-110.99939
8,1784864647.8866315,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.551525486633182,,5.072457453701645,,7.297144173644483,,1.9555245130322874,,2.767297768878052,0.08485367894172668,-0.015206041563942563,0.021514137915801257,1.4555019326508045,0.6662683486938477,0.8755898475646973,0.6494009494781494,-0.1435130536556244,0.21906708180904388,1.5313265323638916,0.6805436611175537,656,0.525204598903656,4.528789520263672,0.027964210137724876,1343488,2413,656,41,-102.30426,0.006501342158298939,-0.0014595754866604694,3.8928768947720527,-103.77637,0.01079358471906744,-0.0012455589305318427,3.904436284303665,,,0.95,0.9,n2c,0.6555388156287579,0.5380170355884994,1.0434621840242806,0.0,-108.43966,2105.6709087389236,-102.30426
9,1784864727.9075823,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.878576430026442,,4.36545617680531,,6.948550598230213,,1.8326292285346426,,2.5732562806806527,0.054489314556121826,-0.005681477079633623,0.002276421788337757,1.4586145132780075,0.6181231737136841,0.9393173456192017,0.5173518061637878,-0.11880241334438324,0.14639011025428772,1.3205821514129639,0.5353602766990662,736,0.47139039635658264,4.119693756103516,0.01695738360285759,1507328,2577,736,46,-97.138565,0.010200066794641315,-0.0012985950044821948,3.632068844139576,-99.62256,0.009845522086834535,-0.003230629587051226,3.694809502363205,,,0.95,0.9,n2c,0.6372849365670392,0.6357277227486325,0.9584650007582081,0.0,-98.67513,2047.4639981365995,-97.138565
