# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_stair_steps,track_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Medium-Eval-v0,test_returns:BipedalWalker-MADS-Medium-Eval-v0,target_agent_return,target_solved_rate,sps
0,1784463095.1974735,,4.4313747668638825,,3.4915507666300982,,7.2241719625890255,,1.850532595999539,,3.32478953525424,,1.1552760674385354,,3.043096219189465,,5.0625,0.0,0.0,0.0,0.0,32768,59,16,1,-109.11958,0.1612566808704287,-0.004279516875976696,5.678639090061187,0,0.0,0.0,0.0,,,0.39574895991714626,0,0,0.0,-111.56586,-111.56585693359375,0.0,1702.4433381591837
1,1784463193.3871198,,4.467966830125079,,3.5405227821320295,,5.937599539756775,,1.429833517759107,,2.9513976396992803,,1.2077125813812017,,2.75370332878083,,5.1875,0.0,0.0,0.0,0.0,196608,337,96,6,-108.744156,0.11875614072196186,-0.003561217802052852,5.67279669046402,0,0.0,0.0,0.0,,,0.37064706516747836,0,0,0.0,-107.54552,-107.54551696777344,0.0,1668.6076585868568
2,1784463284.7706792,,3.765710867010057,,4.1787114553153515,,7.337493468075991,,1.3239184324629605,,2.6614842214621603,,1.5560323419049382,,2.6152399461716413,,5.3125,0.0,0.0,0.0,0.0,360448,563,176,11,-104.9207,0.1031678625382483,-0.00386088342347648,5.5900106549263,0,0.0,0.0,0.0,,,0.36393504754908645,0,0,0.0,-103.271866,-103.27186584472656,0.0,1792.8827250732452
3,1784463370.0709407,,5.93915032222867,,4.183230656199157,,6.72763611190021,,1.532051297253929,,3.3549372432753444,,1.2845602972083725,,3.1992822769097984,,4.9375,0.0,0.0,0.0,0.0,524288,758,256,16,-104.36996,0.07838474272284657,-0.0033204030623892322,5.489078164100647,0,0.0,0.0,0.0,,,0.37825204886947406,0,0,0.0,-99.876915,-99.87691497802734,0.0,1920.7445313447217
4,1784463445.5756493,,4.369756703381427,,4.068893119692802,,6.784240612760186,,1.5578923983412096,,3.2915075216442347,,1.4489036917802878,,2.9840831831097603,,4.3125,0.0,0.0,0.0,0.0,688128,903,336,21,-97.789085,0.06404819320887327,-0.0015853964549023658,5.390508696436882,0,0.0,0.0,0.0,,,0.39654972238503683,0,0,0.0,-102.80669,-102.80668640136719,0.0,2169.9315784964965
5,1784463510.49585,,5.987080419436097,,3.284100571181625,,7.873733025044203,,1.3666720483161043,,2.8301897877827287,,1.7668738996144384,,3.367446092888713,,5.3125,0.0,0.0,0.0,0.0,851968,1004,416,26,-99.97694,0.03764522460987792,-0.00164800596103305,5.26435823738575,0,0.0,0.0,0.0,,,0.4443199424432972,0,0,0.0,-143.90587,-143.90586853027344,0.0,2523.713991648335
6,1784463570.712275,,4.902147867251188,,4.731407157960348,,6.7610348761081696,,1.1946130776777864,,2.857186223845929,,1.5484668256976875,,3.2614127872511744,,3.9375,0.0,0.0,0.0,0.0,1015808,1088,496,31,-99.86578,0.037108870572410524,-0.0015887265501078219,5.1308161407709125,0,0.0,0.0,0.0,,,0.44754168663408816,0,0,0.0,-110.66753,-110.66752624511719,0.0,2720.8535401052814
7,1784463630.9376094,,4.928819372216822,,4.255654728040099,,6.823409739881754,,0.9178872805205174,,2.6832241925876588,,1.0791177424835041,,2.5825995299965143,,4.0625,0.0,0.0,0.0,0.0,1179648,1164,576,36,-98.16554,0.043907277402468026,-0.0020998898449761326,4.950052341818809,0,0.0,0.0,0.0,,,0.4621195151408033,0,0,0.0,-110.21802,-110.218017578125,0.0,2720.4482553143757
8,1784463690.8120737,,5.4424763564020395,,2.3792734055314213,,5.676783095113933,,1.7889013440799317,,3.452591961249709,,0.9913439911179012,,2.9395545390434563,,5.75,0.0,0.0,0.0,0.0,1343488,1248,656,41,-96.50035,0.05740078610833734,-0.0023045632769935764,4.753567641973495,0,0.0,0.0,0.0,,,0.5414838160553015,0,0,0.0,-93.86012,-93.86012268066406,0.0,2736.39226209466
9,1784463752.5175266,,3.9975796593353152,,3.278887332417071,,7.329401895403862,,1.3636387436417863,,3.0233102152124047,,1.3728537148563191,,2.991306520998478,,4.8125,0.0,0.0,0.0,0.0,1507328,1330,736,46,-95.14417,0.047193996969144794,-0.0024488452130754013,4.590389114618302,0,0.0,0.0,0.0,,,0.5556104888771755,0,0,0.0,-91.427536,-91.42753601074219,0.0,2655.193349190186
