# _tick,_time,plr_track_area,track_area,plr_track_perimeter,track_perimeter,plr_track_amplitude,track_amplitude,plr_track_convex,track_convex,plr_track_notches,track_notches,plr_track_complexity,track_complexity,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:CarRacingF1-Germany-v0,test_returns:CarRacingF1-Germany-v0,target_agent_return,target_solved_rate,sps
66,1784043730.7362123,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,662000,2686,7982,331,213.04593,0.008130339338094927,-0.019031194773560856,-2.5144676864147186,0,0.0,0.0,0.0,,,8.195044165325166,0,0,,,,,81.52564354772825
67,1784043852.1923375,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,672000,2686,8062,336,213.04593,0.010243164128041826,-0.02499769375208416,-2.504808135330677,0,0.0,0.0,0.0,,,7.463602227415853,0,0,,,,,82.33426392807067
68,1784043977.8946693,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,682000,2693,8149,341,217.1716,0.02165729398257099,-0.012479678509407677,-2.5641326010227203,0,0.0,0.0,0.0,,,6.782948364583403,0,0,,,,,79.55303424704681
69,1784044110.2923734,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,692000,2711,8247,346,236.58672,0.03365263983141631,-0.01633783434817815,-2.536541111767292,0,0.0,0.0,0.0,,,7.150551591934706,0,0,,,,,75.53001503410837
70,1784044273.2026973,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,702000,2723,8339,351,248.16316,0.04342074797023088,-0.01792652533913497,-2.5339204221963882,0,0.0,0.0,0.0,,,7.299633186496806,0,0,1.0,363.92343,363.9234313964844,1.0,61.383455178615066
71,1784044405.224664,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,712000,2740,8436,356,282.54105,0.04112977581098676,-0.01940512597502675,-2.5919302329421043,0,0.0,0.0,0.0,,,6.393463921726406,0,0,,,,,75.74495385924965
72,1784044541.3687553,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,722000,2767,8543,361,308.27716,0.046255190507508814,-0.022308048010017956,-2.562105394899845,0,0.0,0.0,0.0,,,6.4362028893117,0,0,,,,,73.45161123573769
73,1784044710.1580367,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,732000,2802,8658,366,279.65036,0.05975278664845973,-0.022457165428932058,-2.5245142951607704,0,0.0,0.0,0.0,,,6.453450569361171,0,0,,,,,59.245471271294356
74,1784044861.7627127,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,742000,2834,8770,371,283.27145,0.04633398842997849,-0.01908144429762615,-2.502345956861973,0,0.0,0.0,0.0,,,5.729055770721871,0,0,,,,,65.96101313891688
75,1784045029.723765,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,752000,2857,8873,376,281.46542,0.043911507935263216,-0.016282216332911048,-2.522132396697998,0,0.0,0.0,0.0,,,6.001200440799442,0,0,1.0,461.0665,461.0664978027344,1.0,59.53761812644598
