# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
10,1784820745.12185,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.909052732400596,,5.577023371588439,,9.727325963787735,,0.8989749068859965,,3.805816378444433,,1.9108649059198797,,4.81223086733371,,7.4375,-0.31468406319618225,-0.0004905638052150607,0.062312940193805844,1.4607810974121094,1671168,5099,816,51,-126.92118,0.018633545754710212,-0.0018046869779936969,3.9979363098740577,-108.72616,0.05170889957807958,-0.0017228206270374358,4.149035349488258,,,0.95,0.9,both,0.6014328486791355,0.49436284852712015,1.1150552870652328,0.0,-98.64409,2366.320914864998,-126.92118
11,1784820815.3925648,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.096756311831996,,6.038844541180879,,9.873724550474435,,1.1955416966229677,,4.241734989918768,,2.175781542202458,,4.882747899275273,,8.0,-0.15725645422935486,-0.00424837414175272,0.0493472192902118,1.4654228538274765,1835008,5392,896,56,-116.23728,0.016292338352650405,-0.0015356772564700805,3.80713986903429,-109.43764,0.05036821906687692,-0.002115196839440614,3.9766823947429657,,,0.95,0.9,both,0.5850473490867145,0.4945254596706503,0.8087645975598866,0.0,-108.77354,2331.5535154314007,-116.23728
12,1784820886.3222826,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.425575900822878,,6.2648471721913666,,9.87015045620501,,1.220125273684971,,4.093142993166111,,2.161035744473338,,4.885987889021635,,8.25,-0.10290877521038055,-0.0005817851633764803,0.0155195317347534,1.4792210161685944,1998848,5656,976,61,-99.97262,0.013359524100087583,-0.0017623563922825269,3.624952921271324,-91.64302,0.025815159105695783,-0.0005289355394779705,3.761608411371708,,,0.95,0.9,both,0.6727498105677975,0.6164664231613981,0.6740536278708238,0.0,-105.7926,2309.8931824450306,-99.97262
13,1784820955.6972692,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.077754390003975,,6.103314265143126,,9.53947985265404,,0.8388359282398596,,4.033759431447834,,2.074601529398933,,4.890253834659234,,7.6875,-0.2792845666408539,-0.007094253320246935,0.03664041677257046,1.4916010163724422,2162688,5946,1056,66,-94.87793,0.010374510576366448,-0.0020815716139622963,3.412004308402538,-96.74492,0.04248011641902849,-0.002250212860235479,3.546059638261795,,,0.95,0.9,both,0.8232862111227061,0.5479835053769124,0.6253216265905708,0.0,-99.29384,2361.65704919264,-94.87793
14,1784821025.4530983,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.188048858195543,,6.050610305508599,,9.80926516535692,,1.0235766255063936,,4.127060136466753,,2.0212645636638626,,4.873770279111341,,8.3125,-0.1222221627831459,-0.0018933305400423706,0.01954674767330289,1.4897077232599258,2326528,6210,1136,71,-91.83533,0.01191406769794412,-0.0013924332008173224,3.252914108335972,-100.00856,0.0226600568392314,-0.002060787136724684,3.35357898324728,,,0.95,0.9,both,0.7812796696933191,0.6673661743374631,0.785135122826033,0.0,-99.11155,2348.765313864662,-91.83533
15,1784821096.7519848,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.837883046129718,,5.502765553537756,,9.728954315651208,,0.9150982772116549,,3.9255665867822245,,1.8596107765333727,,4.87764117133338,,7.625,-0.18280205130577087,-0.015101124939974397,0.0029358075516938698,1.49079030752182,2490368,6472,1216,76,-94.11986,0.010117110257851891,-0.0014242164470488206,3.076439011096954,-100.821144,0.01737721628160216,-0.0024227301655628253,3.158877378702164,,,0.95,0.9,both,0.8049525920831403,0.7299228125641173,0.7478768128508505,0.0,-106.98003,2297.9310966802013,-94.11986
16,1784821167.6908877,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.421035134932026,,5.45062402728945,,9.319406115449965,,0.6327834255062044,,3.6942703063832596,,1.8289977740496397,,4.569780767895281,,7.375,-0.14513516426086426,-0.0010354002006351948,0.010703703694161959,1.4863948933780193,2654208,6711,1296,81,-98.89231,0.01347175961418543,-0.0011265392546192742,2.881591822206974,-108.76113,0.01662203096493613,-0.001598011217720341,2.968763905763626,,,0.95,0.9,both,0.8215070308708263,0.7002480493612635,0.6059166757035199,0.0,-95.73297,2309.5931195829116,-98.89231
17,1784821238.0018191,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.192199064476881,,6.415804132819176,,9.805114578455687,,1.0787405516020954,,4.145162055225228,,2.1451336491154507,,4.879493002197705,,8.6875,-0.23044632375240326,-0.004015811486169696,0.023341186402831227,1.4801667146384716,2818048,6985,1376,86,-73.881485,0.008994600077858194,-0.0010749750348622912,2.739038850367069,-99.36286,0.026316510362084954,-0.0016291252613882534,2.8565844774246214,,,0.95,0.9,both,0.9804137554513053,0.6813915690353396,0.6732198141346368,0.0,-92.96858,2330.2208613728153,-73.881485
18,1784821307.3023539,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.049958364572376,,5.982915760716423,,9.654505099635571,,0.9440679181134328,,3.989575211366173,,1.9120984519831836,,4.842070285929367,,7.75,-0.11428982019424438,-0.007914125453680754,0.008487092512950767,1.478539828211069,2981888,7242,1456,91,-79.42375,0.007768616583780386,-0.0005493793520145118,2.5571408078074453,-92.89755,0.012136896030278876,-0.0012369535572361201,2.6993891134858132,,,0.95,0.9,both,0.9682645214886264,0.8197593689003323,0.8517019595385873,0.0,-90.70291,2364.1956980242244,-79.42375
19,1784821377.3090262,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.104535033460706,,6.059972999501042,,9.888289316557348,,0.9500544408801943,,4.123967370484024,,2.148186454549432,,4.836214177659713,,8.25,-0.08945707976818085,9.30389214772731e-05,0.06351402463042177,1.4780864529311657,3145728,7472,1536,96,-58.601616,0.004330517104244791,-0.0017325051783700473,2.3335286036133764,-88.168655,0.013247798010706902,-0.000630638912844006,2.4671577870845796,,,0.95,0.9,both,0.9877071338394169,0.7608902167072829,1.2332995178091881,0.0,-96.08915,2340.3479744202086,-58.601616
20,1784821445.3898976,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.639577912632376,,6.588879480492324,,9.94480581022799,,1.3497931631281972,,4.353000786155462,,2.3132897786563262,,4.983177467249334,,8.5,-0.34696444869041443,-0.002836952917277813,0.044595593702979386,1.480562087148428,3309568,7757,1616,101,-59.57151,0.007806016656104475,-0.00044195517693879083,2.1397079840302466,-95.13385,0.03813146927859634,-0.0012369475851301103,2.307160158455372,,,0.95,0.9,both,0.8617015740818271,0.8125705790418198,0.825858371477795,0.0,-89.4576,2406.5497143034304,-59.57151
21,1784821516.6152008,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.176165600307286,,6.069717713398859,,9.64376825839281,,0.9989295387640595,,3.8962939141783863,,2.0322426365455613,,4.878563397098333,,8.0,-0.32494091987609863,-0.0002811799058690667,0.020295497903134674,1.485272727906704,3473408,8054,1696,106,-49.73191,0.0037573371635517107,-0.0007162170302763115,1.9449574112892152,-100.56593,0.02600587823544629,-0.000342764645756688,2.1267660930752754,,,0.95,0.9,both,1.1376917816805765,0.9247387690762991,0.66081467408873,0.0,-91.939095,2300.3061347131647,-49.73191
22,1784821586.7524378,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.214035971090198,,6.385932301171124,,9.880571981942921,,1.1415803208947182,,4.247790357330814,,2.0120499189361,,4.952278075739741,,8.3125,-0.505730390548706,-0.0020342800999060273,0.14364451018627733,1.4873500540852547,3637248,8376,1776,111,-60.46582,0.00846318521653302,0.0001089654237148352,1.7654488384723663,-85.34062,0.04887436639983207,-0.00023996001909836194,1.973135182261467,,,0.95,0.9,both,1.1779817753105386,0.9448512861105444,1.2904063644417592,0.0,-102.520615,2335.9916578589005,-60.46582
23,1784821657.7975454,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.874365226365626,,6.827858455479145,,9.927503628656268,,1.3594621471129358,,4.341524695977569,,2.3463998651131988,,5.0,,8.8125,-0.11534464359283447,-0.002448352228384465,0.031384211586555466,1.4898929484188557,3801088,8744,1856,116,-49.03477,0.005469779403938446,-8.99070015293546e-05,1.5790927819907665,-88.02319,0.027852878189878538,-0.0015623667175532318,1.827421709150076,,,0.95,0.9,both,1.0868653477177102,0.9949218084425674,0.7136206653509959,0.0,-86.38969,2306.1404947397546,-49.03477
24,1784821728.4503427,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.622385254595429,,5.914549521636218,,9.475686325225979,,0.79858134733513,,3.78851111442782,,1.9196200808510184,,4.766336505068466,,7.75,-0.22649738192558289,0.00011723896022886038,0.038733319932362065,1.5027683228254318,3964928,9035,1936,121,-38.328472,0.0045680177339818325,-0.0006983244369621388,1.3858335211873054,-84.31376,0.014443845121422782,-0.0018852927314583212,1.584824039041996,,,0.95,0.9,both,1.264478604392679,0.9867684675620698,0.9314481561444033,0.0,-82.26585,2318.9456508960216,-38.328472
25,1784821801.5236762,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.775478626368567,,5.476557778718416,,9.576458356692456,,0.8966889339499176,,3.837214440573007,,1.8303030519746244,,4.861593656940386,,7.4375,-0.1741328239440918,0.0005794169846922159,0.03233675815863535,1.5108100399374962,4128768,9361,2016,126,-34.771893,0.0031314254134485963,-0.0007305846927920356,1.17390304133296,-87.26912,0.022731748531805353,-3.943864576285705e-05,1.3512895591557026,,,0.95,0.9,both,1.3258761838578714,1.1295864886378886,0.5477685853660077,0.0,-88.6573,2242.1312842240764,-34.771893
26,1784821873.3282452,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.492048722109757,,5.704635235306341,,9.43114984408021,,0.9156006467528641,,3.770334929227829,,1.7807067063986324,,4.709347697906196,,7.625,-0.6097302436828613,-0.0007520623039454222,0.07416843104874715,1.5113062001764774,4292608,9730,2096,131,-32.548897,0.00360865853872383,-0.0006864354945719242,0.9823606599122285,-90.123955,0.031303158757509664,-0.0010706507469876668,1.1492913968861103,,,0.95,0.9,both,1.3614101203361182,1.0242618622777235,0.6979548101749082,0.0,-71.52484,2281.748911760784,-32.548897
27,1784821942.194243,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.152801949123386,,6.046366723487154,,9.610713705420494,,0.9544605786213651,,4.058169089606963,,1.9725479111075401,,4.861441903058221,,8.1875,-0.1968756914138794,-0.002459612733218819,0.059979216544888914,1.5187798589468002,4456448,10077,2176,136,-38.0138,0.005449553368089255,0.00040747136081336065,0.7951906703412532,-83.25723,0.0240748557029292,-9.673332242527976e-05,0.9665492523461581,,,0.95,0.9,both,1.4527968451108864,1.4433249100518792,0.9567881338305111,0.0,-87.02697,2379.113055551074,-38.0138
28,1784822011.6640573,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.449248018674552,,5.603259206283838,,9.31469695456326,,0.7847834528656676,,3.759602981619537,,1.6198854590766132,,4.721263316459954,,7.625,-0.3472486138343811,-0.0013924651429988444,0.09661886200774461,1.514673676341772,4620288,10429,2256,141,-28.533878,0.003302051363425562,-0.0007889930362580344,0.621824262291193,-84.160614,0.02619160618633032,0.0008237755770096556,0.7913756545633077,,,0.95,0.9,both,1.5871031904810984,1.6976302717945468,0.8025509606344594,0.0,-92.897705,2358.4343933101713,-28.533878
29,1784822081.5604088,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.198194333352149,,6.40740441030357,,9.988235981203616,,1.2482880125753582,,4.254575768485665,,2.1723033748567104,,4.943230902776122,,8.5625,-0.939217746257782,0.00048359273932874203,0.13609226909466088,1.5190494805574417,4784128,10874,2336,146,-26.8667,0.004148892589728348,0.0003506863853544928,0.48098131380975245,-83.57102,0.03820274277823046,-0.0005377146655519028,0.645077669993043,,,0.95,0.9,both,1.6109520561182833,1.4043242954844222,1.153656266830883,0.0,-69.28385,2344.0422507937674,-26.8667
30,1784822152.5441217,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.15114531177096,,6.244741407921538,,9.932452742941678,,1.0619970922125503,,4.118849449674599,,2.2467952594161034,,4.915542663540691,,8.3125,-0.9779666066169739,-2.9148010071367025e-05,0.08288875932339579,1.5236523188650608,4947968,11323,2416,151,-31.482586,0.004147037889924832,-0.0007691052909649443,0.3073180606588721,-82.07756,0.04083842525724322,0.0009853826923063025,0.5007789973169565,,,0.95,0.9,both,1.6221046280571045,1.4291907479938264,0.7149284939407552,0.0,-76.001976,2308.135102505372,-31.482586
31,1784822221.8072057,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.679427557392046,,5.829589311731979,,9.67225993424654,,0.8541348554281285,,3.8382071054074913,,1.930594403645955,,4.709333154372871,,7.5,-0.6068091988563538,-0.0010649750183802098,0.14229704136960208,1.5351713374257088,5111808,11758,2496,156,-29.766586,0.004140554771583993,-0.0001484247753978707,0.14091755906119943,-82.0092,0.040629653248470274,-0.0005991264857584611,0.33212172985076904,,,0.95,0.9,both,1.691914335644514,1.5259661051221678,0.8412387305004794,0.0,-80.07518,2365.473636249954,-29.766586
32,1784822292.7946699,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.976840826682746,,6.070905756670982,,9.622954744147137,,1.1223125723772682,,4.061275077285245,,2.1444372221594676,,4.871390817686915,,8.0625,-0.5542479753494263,-0.015554300480289385,0.10967651731334627,1.5380565449595451,5275648,12188,2576,161,-33.599945,0.0044055695136194116,0.0005026062455726788,-0.025577758997678758,-83.477745,0.03247164648491889,0.0008660389416036196,0.17615617588162422,,,0.95,0.9,both,1.869900237894401,1.6551618229340828,0.5554129301529402,0.0,-85.8872,2308.0131805271403,-33.599945
33,1784822361.4119215,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.209989938884974,,6.4275037525221705,,9.85635619983077,,1.1171682919957675,,4.170631177141331,,2.0448311801301315,,4.930488568206783,,8.5,-0.48150908946990967,0.00025087594985961914,0.14818893908523023,1.5494830273091793,5439488,12661,2656,166,-29.255772,0.006018962936650496,0.0005677913799445377,-0.11881160736083984,-81.9503,0.0427735501434654,-0.000373372042668052,0.04034603387117386,,,0.95,0.9,both,1.8144682014993296,1.7700393357366546,0.8723057111795037,0.0,-95.27633,2387.7376997089345,-29.255772
34,1784822429.8282428,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.8150310181081295,,5.7520313281565905,,9.397418547421694,,0.7433823070314247,,3.9339036664459854,,1.810447074007243,,4.734819780569524,,7.6875,-0.7253966331481934,-0.007473493868019432,0.15991081669926643,1.5567824840545654,5603328,13165,2736,171,-23.584412,0.005524234048789367,0.0018254215799970552,-0.2785414673388004,-81.88425,0.05030727192061022,0.00028101430580136367,-0.11552617549896241,,,0.95,0.9,both,1.9779899817604956,1.6059445150687295,0.5538651432707258,0.0,-84.84746,2394.750785977324,-23.584412
