# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,sps,target_agent_return
10,1784388719.9186463,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.204029656480998,,5.666957102017477,,7.179979897104204,,1.9568138066097163,,2.8522355759632774,-0.13990677893161774,-0.010511703963857144,0.0417943648644723,1.451638512313366,1671168,3917,816,51,-121.97133,0.019905560265760867,-0.0024873219401342793,3.8206692054867744,-99.92729,0.03861511130817234,-0.001518388933618553,3.9204384997487067,,,0.95,0.88,0.5671094222914843,0.5567991941319942,1.000745214770816,0.0,-116.16605,2421.490438696248,-121.97133
11,1784388788.8496764,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.3611290238332,,5.8109023461584,,7.418425808136817,,2.0530643153979327,,2.864343562076101,-0.03257965296506882,0.0014847834827378392,0.02363306231563911,1.4502821117639542,1835008,4239,896,56,-111.715195,0.02973689403152093,-0.0012496654788265004,3.6245306119322778,-95.87439,0.021466304297791793,-0.002419057977385819,3.7158424988389016,,,0.95,0.88,0.6308158100103952,0.6547697263447679,0.7259564094588096,0.0,-100.62341,2376.8710608998513,-111.715195
12,1784388856.5852077,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.109134454280138,,5.66181855101604,,7.49332418263657,,1.9777489479165524,,2.8023410914465785,-0.1370270699262619,-0.01308011420769617,0.08036944648483768,1.4716093614697456,1998848,4551,976,61,-110.07516,0.01099483779107686,-0.001965244393068133,3.382045990228653,-103.59824,0.02472586103831418,-0.0014587400277378038,3.4968624293804167,,,0.95,0.88,0.6714741142482042,0.704454219988515,1.2386711456843096,0.0,-95.06825,2418.8149639018993,-110.07516
13,1784388925.476826,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.17996762949042,,5.608333955984563,,7.259513351964415,,1.9522140088956803,,2.805248621472856,-0.0022755912505090237,0.0003720868844538927,0.272913716849871,1.4728814400732517,2162688,4881,1056,66,-113.07046,0.023704331216868012,-0.0009576389464200474,3.1991443529725077,-95.84523,0.02016721045365557,-0.00460381502925884,3.261639854311943,,,0.95,0.88,0.723128750245343,0.7445487829261792,2.241997831709331,0.0,-101.08682,2378.230653311979,-113.07046
14,1784388993.0731645,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.229886434040964,,5.527202545199543,,7.139475674834102,,1.9188745577157533,,2.7705991459079087,0.05812343209981918,-0.016852206957992166,0.034633761679288,1.476618681102991,2326528,5171,1136,71,-93.4091,0.013240884518017993,-0.001601013436447829,2.9499620646238327,-95.55619,0.025484826287720353,-0.0017913608549861237,3.041166089475155,,,0.95,0.88,0.8300566279263526,0.7979170384441265,0.7487880251884846,0.0,-93.37016,2423.7973741750197,-93.4091
15,1784389060.2450361,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.009118361631408,,5.431173325760028,,7.277986882254481,,1.94954929954838,,2.76232918468304,0.24579396843910217,-0.003029303097719094,0.04502145046717487,1.4893266968429089,2490368,5444,1216,76,-117.44214,0.01682824733434245,-0.002264678038773127,2.6733208671212196,-93.68083,0.01701634908095002,-0.0018062851944705472,2.7605196595191956,,,0.95,0.88,0.8248204641855168,0.802089009577232,1.2300365959701294,0.0,-111.268845,2439.116284585515,-117.44214
16,1784389129.207739,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.187980957562104,,5.583778423955664,,7.203920185100287,,1.9341706472914666,,2.869435849832371,0.13338521122932434,-0.001681741362062894,0.05787614319706336,1.486275341361761,2654208,5732,1296,81,-89.12996,0.01098699056019541,-0.0013625845735077747,2.4173505663871766,-97.780815,0.03283954809885472,-0.0014513604721287266,2.5183990821242332,,,0.95,0.88,0.9467079439334523,0.8887602815947389,0.8165207864452312,0.0,-95.453186,2375.778299069717,-89.12996
17,1784389198.404765,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.247273980174214,,5.547617144417018,,7.094974740408361,,1.9307356397039257,,2.877929635345936,0.32687753438949585,-0.0007888968684710562,0.07634756638435647,1.4890572354197502,2818048,6042,1376,86,-78.754074,0.010913122649071738,-0.0006203265824296977,2.20215250402689,-93.966736,0.01889848609571345,-0.001989417994627729,2.2879951491951944,,,0.95,0.88,0.9327585913208217,1.01530462453792,0.848325724360731,0.0,-101.53005,2367.7304765028116,-78.754074
18,1784389266.6568165,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.107704805093817,,5.491259860864375,,7.124869459425099,,1.9914666441036388,,2.8428673343732953,0.13027499616146088,-0.009737546817632392,0.03995508421212435,1.482928466051817,2981888,6324,1456,91,-83.58849,0.005646866897586733,-0.0029466539665008893,1.9238087184727193,-94.0818,0.02258211328298785,-0.0027700816339347512,2.0337347358465196,,,0.95,0.88,1.0513340502955928,1.0219068415299142,1.0258078948982907,0.0,-88.45184,2400.514428307988,-83.58849
19,1784389334.047166,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.84339733608067,,5.200662708375603,,6.858118422795087,,1.7974312704754993,,2.6616572413804533,0.17486730217933655,0.0007981099915923551,0.029095686099026352,1.4870467446744442,3145728,6593,1536,96,-78.8008,0.006305898200662341,-0.0010758655444078613,1.6369039073586464,-92.260826,0.023292937682708726,-0.0009490021358942613,1.7718314446508885,,,0.95,0.88,1.1623032836320382,1.0406474364284712,0.9897513368595722,0.0,-102.25625,2431.2081544350362,-78.8008
20,1784389402.788769,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.231461278977804,,5.59620833909139,,7.227736270520836,,2.036088075430598,,2.8591952945571393,0.3615378141403198,-0.0018491899245418608,0.08897792734205723,1.4824184887111187,3309568,6876,1616,101,-64.682144,0.004968228642246686,-0.0014834401459665968,1.3731123052537442,-84.096085,0.017723696830216795,-0.0019930237671360374,1.529211975634098,,,0.95,0.88,1.3183394446243437,1.2104109959888896,1.3413036038263244,0.0,-76.83951,2383.418277213396,-64.682144
21,1784389471.0987074,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.960052645998076,,5.512257315567695,,7.14937463356182,,1.8839803277514875,,2.7705485988408327,0.15685980021953583,-0.002097833603329491,0.04873101960401982,1.4893084056675434,3473408,7168,1696,106,-65.91946,0.006047705793753267,-0.0010152210408705287,1.1367028325796127,-87.59824,0.01939453388331458,-0.00048357515333918855,1.2852749206125735,,,0.95,0.88,1.4598051159024115,1.3541219097218868,1.089936673925105,0.0,-78.36228,2398.479684629331,-65.91946
22,1784389537.92832,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.791063851327635,,5.31798723450629,,6.82728396600578,,1.8048072902020067,,2.6253161896020174,0.02410130761563778,-0.0006435750929085771,0.08097154920687899,1.4886320866644382,3637248,7481,1776,111,-62.84138,0.005777966327150353,0.0001192956231534481,0.8654345229268074,-84.27855,0.016132201300933957,-0.0007326993298192974,1.020802802592516,,,0.95,0.88,1.4658431416548396,1.317468322344125,1.3269285205998793,0.0,-93.700645,2451.6095503756064,-62.84138
23,1784389605.548385,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.20949460297561,,5.597973804920912,,7.139601795526687,,2.0069866854610154,,2.789140920736827,-0.1540026068687439,-0.003496362516308693,0.04473633738234639,1.4938341416418552,3801088,7848,1856,116,-58.26641,0.008001267518557143,-0.00011472123296698555,0.6208284646272659,-90.79801,0.023274078423855826,-7.337584538618103e-05,0.7815894033759833,,,0.95,0.88,1.5988491371616216,1.4977970750191878,0.7757198152295813,0.0,-73.103065,2422.9485064273827,-58.26641
24,1784389672.3142886,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.171867610304616,,5.577926210826263,,7.23718843201641,,1.9125109416199848,,2.9102746757562272,-0.10845087468624115,0.0005513880169019103,0.029688515496673062,1.4964479878544807,3964928,8159,1936,121,-50.391426,0.0029087760034599342,-0.002013144030206604,0.36763660218566657,-79.145294,0.01557141609955579,-0.000914559091324918,0.5252789180725813,,,0.95,0.88,1.820289220758679,1.5548367918133223,0.7115082745110395,0.0,-107.376205,2453.947600759188,-50.391426
25,1784389738.7788625,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.160547602456063,,5.549014582764357,,7.20089020289015,,1.9219273566268384,,2.703766638878733,-0.07683289051055908,-0.006436358642531559,0.03495227178791538,1.4984420165419579,4128768,8489,2016,126,-53.40382,0.0037201512634055687,-0.00020024319092044608,0.06827843859791756,-74.031746,0.007367992878425866,0.0008117987454170361,0.2624376967549324,,,0.95,0.88,1.924849532476226,1.8533014887386947,0.7605653506600745,0.0,-108.531815,2465.0713757983394,-53.40382
26,1784389805.6545548,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.120659630396403,,5.398982766084373,,7.2507168928859755,,1.9017827922070865,,2.8111691342201084,-0.23102258145809174,-0.0006561122281709686,0.07121216389350593,1.5063575021922588,4292608,8826,2096,131,-43.20305,0.002413638625876047,5.73957251617685e-05,-0.22608630806207658,-82.93971,0.013720960408682004,0.0013756609027041123,0.008055678755044936,,,0.95,0.88,2.112783813828261,1.9098581614934287,1.2461577252007365,0.0,-67.02426,2449.918535102081,-43.20305
27,1784389873.8144183,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.1826456227572635,,5.465517885866575,,7.047889042412862,,1.8687621750868857,,2.7552650024881586,-0.049498580396175385,-0.0024371984909521416,0.044033478014171124,1.501155786216259,4456448,9110,2176,136,-40.287838,0.0026559636171441525,0.001285329090023879,-0.46858663521707056,-73.83138,0.007652005035197362,0.0006585486662515905,-0.2293913853354752,,,0.95,0.88,2.2641253803621746,2.075067468391868,0.9246852469907688,0.0,-81.6216,2403.760705512428,-40.287838
28,1784389941.8102384,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.227866484659899,,5.593140329699963,,7.2560071776097175,,1.9848634746158496,,2.857288986677304,-0.4503830075263977,-0.0020910542752972106,0.08522571669891477,1.5090230852365494,4620288,9472,2256,141,-37.001873,0.006208320405858103,0.001927221157529857,-0.6965369459241628,-84.76845,0.022341217775829137,0.002240598896605661,-0.4784618802368641,,,0.95,0.88,2.125409728952413,2.2645651525191552,1.2424521159581263,0.0,-73.67531,2409.560048428638,-37.001873
29,1784390009.6601944,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.402429596055299,,5.756802374729887,,7.511153114493936,,2.1426934546907432,,2.91211064835079,-0.37788814306259155,-0.0057607899070717394,0.06827986729331315,1.51426437869668,4784128,9804,2336,146,-34.272655,0.002180777686589863,-0.00019707097962964326,-0.9909497745335102,-85.33396,0.015158457396319136,0.0006712018679536413,-0.7084846261888742,,,0.95,0.88,2.329999313151385,2.1760057780069255,0.9717565740890608,0.0,-64.57466,2414.739786554741,-34.272655
30,1784390076.805893,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.223708705329045,,5.54411941068247,,7.114640269894153,,1.9164938203757629,,2.825632630381733,-0.34103986620903015,0.000743356948987639,0.09649582742713392,1.5237800627946854,4947968,10175,2416,151,-41.45985,0.002659633599978406,0.0018830096916644834,-1.163860523700714,-99.08488,0.010025269869947806,0.0019641908002085984,-0.9574273951351643,,,0.95,0.88,2.5388835015705533,2.3695327750556374,0.8404540225568501,0.0,-83.25457,2440.06695827513,-41.45985
31,1784390144.81465,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.529053400270641,,5.874407134950161,,7.413803614210337,,2.1323879207484424,,2.968238522298634,-0.4146243929862976,-0.002565437665907666,0.10616750316694379,1.5244224332273006,5111808,10525,2496,156,-28.525517,0.0025141348873148673,0.0020902816642774267,-1.4344952702522278,-83.2156,0.015193020628066734,0.0029845015429600607,-1.1906258024275302,,,0.95,0.88,2.7495677405817327,2.7720721650538223,0.7924826226351792,0.0,-73.38478,2409.1015039634253,-28.525517
32,1784390211.14188,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.369198836619034,,5.723983531352133,,7.441350831883028,,2.0057546242605895,,2.906327154894825,-0.5772259831428528,-0.007017209616606124,0.20599865214899182,1.5289980471134186,5275648,10872,2576,161,-26.060541,0.0021261436741042417,0.002438115760742221,-1.6797152064740657,-83.20021,0.020496996224392206,0.002780840644845739,-1.4089374117553235,,,0.95,0.88,2.919958502648096,2.5781985913182752,1.195780590024413,0.0,-97.762634,2470.177072759189,-26.060541
33,1784390279.7787986,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.221501811989583,,5.545798168051988,,7.167158465832472,,1.9808917253976688,,2.797063827107195,-0.6263771653175354,-0.0012563771742861718,0.13224495691247284,1.535035103559494,5439488,11266,2656,166,-24.008081,0.0022107870907348117,0.0016821043638628908,-1.8721238777041436,-76.33391,0.019787536311196164,0.0030769134653382936,-1.6163534827530384,,,0.95,0.88,3.073957359288795,2.738200651891186,0.7993248835722959,0.0,-64.8516,2387.0537752247515,-24.008081
34,1784390348.6665025,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.3253332015592605,,5.6498484803014435,,7.44846911157947,,2.085727183846757,,2.8556282035497134,-0.5471249222755432,-0.0003395841413293965,0.17181651224382222,1.5315296314656734,5603328,11669,2736,171,-22.750595,0.002198785560176475,0.003852195774379652,-2.0800978168845177,-111.778946,0.029782067949417977,0.002622691074793693,-1.8141407877206803,,,0.95,0.88,3.4166910958063452,2.850467320119372,1.232400101399449,0.0,-65.15694,2378.363269053571,-22.750595
35,1784390417.005638,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.25241310801357,,5.474566060816869,,7.193347432650626,,2.009991601924412,,2.808657643152401,-1.0766841173171997,-0.004934306401992217,0.23409984540194273,1.5280068814754486,5767168,12114,2816,176,-19.920866,0.00262457909193472,0.0035066432814346627,-2.284636674821377,-72.73422,0.02178686826955527,0.0026098871298017912,-2.021657833456993,,,0.95,0.88,3.2447547273648083,3.2561397243538295,1.3291551006647135,0.0,-69.82393,2397.459228830099,-19.920866
36,1784390485.3211365,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.2461317328270525,,5.537657691165805,,7.272483862936497,,1.9849377592327073,,2.8332244749180973,-0.7858061194419861,-0.018202226085122675,0.18668708950281143,1.5269188024103642,5931008,12506,2896,181,-18.985348,0.0021253983341011917,0.0020980887624318712,-2.41110111027956,-94.38819,0.020329921803204344,0.0031110728428757283,-2.1902093589305878,,,0.95,0.88,3.177821773953685,3.387403967995522,1.3245099909436209,0.0,-57.06847,2398.2801911793567,-18.985348
37,1784390553.2414162,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.40470538334921,,5.838563102297485,,7.317090171854943,,1.9648705596337095,,2.85247747390531,-0.7916783094406128,-0.00019010349933523685,0.1653284109197557,1.5238991864025593,6094848,12886,2976,186,-17.689827,0.0024647647922392936,0.004053541960456641,-2.589401423931122,-106.06079,0.03460829369723797,0.003559224530181382,-2.3407979011535645,,,0.95,0.88,3.6243745763264186,3.478638429381823,1.127059536327963,0.0,-70.51897,2412.2399170691115,-17.689827
38,1784390619.0446746,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.5251823626458645,,5.857484010513872,,7.547682071512099,,2.144207176868804,,2.941977573558688,-0.8349789381027222,-0.0017707286401673628,0.16348246252164245,1.5203995257616043,6258688,13318,3056,191,-18.121075,0.003418572929513175,0.0019923929794458672,-2.7320762068033217,-82.78522,0.029246512393001467,0.003876095222949516,-2.530401809513569,,,0.95,0.88,3.483868839775473,3.636231160698891,1.049607063782188,0.0,-86.707825,2489.8491378641843,-18.121075
