# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps,target_agent_return
0,1784820026.4073374,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.957811010623118,,4.656125817447901,,7.095433508977294,,1.9056258347118273,,2.7854111376218498,0.000990808941423893,-0.017879220555187203,0.2011601006379351,1.4175619706511497,1.0279932022094727,0.0,1.0745742321014404,0.18292279541492462,0.0026384200900793076,0.6837450861930847,0.7478461265563965,16,0.47703108191490173,4.280081748962402,0.11873383820056915,32768,111,16,1,-130.28568,0.10539184114895761,-0.004200987306830939,5.659774971008301,-116.918106,0.22760067908093334,-0.004832728549081367,5.677137741446495,,,0.95,0.9,none,0.3631078529443035,0.3838266792643906,2.017029323144487,0.0,-143.54727,1891.3066663719433,-130.28568
1,1784820099.4042163,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.824596716120141,,4.236953739076853,,6.796956782578491,,1.7586489863460883,,2.563440731537412,0.0013242061249911785,-0.004757233713462483,0.0009207853893258289,1.416302565485239,0.9719384908676147,0.9349392056465149,0.9401663541793823,0.01431423518806696,0.003401183756068349,0.6532286405563354,0.7057755589485168,96,0.4414263367652893,4.03611946105957,0.059191059321165085,196608,660,96,6,-128.9756,0.043545299535617234,-0.003633060693391599,5.540874257683754,-115.48665,0.0622335993219167,-0.003845470775559079,5.643029335141182,,,0.95,0.9,none,0.3641873956184295,0.3669929917541027,0.6978518418582146,0.0,-111.79936,2244.479465022996,-128.9756
2,1784820173.5421677,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.757199885323644,,5.342704854905605,,7.868370323441923,,2.327877775300294,,2.9766565169556998,0.0022261154372245073,0.001415885297319619,0.004669816562454798,1.4235449321568012,0.9258788228034973,0.9314205050468445,0.8477026224136353,0.016453135758638382,0.006131491623818874,0.7420138120651245,0.6966347694396973,176,0.39003413915634155,4.854562282562256,0.030168166384100914,360448,1485,176,11,-111.078285,0.10974351675249636,-0.003982120922592003,5.487391182780266,-111.47832,0.047509725741110745,-0.0033905329713888933,5.594404822587967,,,0.95,0.9,none,0.42683090297614196,0.37166231302895864,1.059064781492601,0.0,-112.71187,2209.9333731645875,-111.078285
3,1784820247.2160623,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.173330631107092,,4.755021744873375,,7.22521333862096,,2.0821714484263794,,2.79676996730268,0.0057532209903001785,-0.009064139449037611,0.048759819197584875,1.4258333891630173,0.8583723306655884,0.926496148109436,0.7079554200172424,0.012882009148597717,0.015565508045256138,0.9359704256057739,0.6850349307060242,256,0.5270696878433228,4.406500816345215,0.03605671599507332,524288,2009,256,16,-141.11426,0.02353318767854944,-0.002766188679379411,5.396152284741402,-113.639626,0.041019103594589976,-0.0026114430991583506,5.466456812620163,,,0.95,0.9,none,0.408492966735918,0.40063320162966765,1.4875200182378552,0.0,-145.61815,2223.855184050613,-141.11426
4,1784820322.7518215,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.881860525580123,,4.383089615032077,,6.834077028091997,,1.7994731948710978,,2.5213706167414784,0.0134211964905262,1.50088599184528e-05,0.038099928584415466,1.4271523654460907,0.7996872067451477,0.9203814268112183,0.5991891622543335,-0.0028301626443862915,0.037802644073963165,1.2063146829605103,0.6474197506904602,336,0.4487420916557312,4.083974361419678,0.026266060769557953,688128,2464,336,21,-112.77405,0.036034675815608354,-0.0024842023034580053,5.263181567192078,-102.894005,0.03313215950038284,-0.002451986393862171,5.329752507805824,,,0.95,0.9,none,0.45467013918441823,0.4399896351383231,1.2679968766758236,0.0,-128.77573,2169.0389346557226,-112.77405
5,1784820397.78816,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.7582367761060596,,5.141450459021144,,7.616683886386454,,2.1679671658203006,,2.8504702444188297,0.0017214445397257805,-0.007990959027665667,0.15665293773054145,1.437488317489624,0.6769134402275085,0.91606605052948,0.4066906273365021,0.015921812504529953,0.004346783738583326,1.5900366306304932,0.6218245625495911,416,0.4368892312049866,4.706961631774902,0.029224349185824394,851968,2931,416,26,-125.71291,0.02842049557948485,-0.0018003608740400523,5.098712581396103,-116.13741,0.02478015951346606,-0.0019531326295691544,5.192422842979431,,,0.95,0.9,none,0.4553536898674569,0.4663838218532331,1.9867260087843897,0.0,-150.0316,2183.475445070002,-125.71291
6,1784820470.678141,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.243592052254826,,5.047768929507583,,7.1272450955584645,,1.8704683890100569,,2.7057576526422054,0.004005380906164646,-0.009537396545056254,0.0511338929500198,1.4401707984507084,0.5895989537239075,0.9055750370025635,0.2754351496696472,-0.0005503345746546984,0.01116523239761591,1.5586227178573608,0.6150795221328735,496,0.47109755873680115,4.3989667892456055,0.025557994842529297,1015808,3313,496,31,-140.13171,0.025542037066770718,-0.0017082957187085413,4.950606471300125,-108.44208,0.0210138758411631,-0.0023324398236582054,4.9850750178098675,,,0.95,0.9,none,0.45927697687768987,0.494407408272654,1.3285545813010402,0.0,-122.966125,2247.770864673901,-140.13171
7,1784820543.199331,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.556861435528845,,4.063511854503304,,6.494820970110595,,1.561425735708326,,2.464319745544344,0.034716539084911346,-0.006769540443201549,0.02320482727373019,1.4333195574581623,0.5006501078605652,0.9286030530929565,0.23085816204547882,-0.0126371830701828,0.08546947687864304,1.3736903667449951,0.5814183354377747,576,0.27223512530326843,3.828187942504883,0.047094568610191345,1179648,3754,576,36,-100.752914,0.03873084038496018,-0.0012020864043734037,4.811690503358841,-115.24597,0.01913689465727657,-0.002168439668457722,4.768658003211021,,,0.95,0.9,none,0.531280674116956,0.5305641662201257,0.8917216109921027,0.0,-110.15041,2259.200959082319,-100.752914
8,1784820616.2803123,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.482684701535618,,4.899053942877799,,7.2588210930116475,,1.968393700197339,,2.6684374974574894,0.030239025130867958,-0.02077655799803324,0.08830642138491385,1.4428986050188541,0.5898815989494324,0.8273757696151733,0.4929587244987488,0.07842813432216644,0.0826096460223198,1.0657639503479004,0.5900529623031616,656,0.4894621968269348,4.455478191375732,0.04127997159957886,1343488,4144,656,41,-107.27571,0.023277945030713454,-0.0018193653668276966,4.670524677634239,-118.8646,0.021666013158392162,-0.002281512440822553,4.541338396072388,,,0.95,0.9,none,0.5653215425018995,0.5729321930834652,1.4719941379202597,0.0,-112.48413,2241.897666952024,-107.27571
9,1784820690.66923,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.894161447649822,,4.703830260783434,,6.873653382062912,,1.9131684321910143,,2.6317150079703424,0.016518352553248405,0.0010820243624038994,0.004984923437405087,1.4435598850250244,0.7042081952095032,0.9018875956535339,0.60994553565979,-0.01055070385336876,0.04383329302072525,0.9228084087371826,0.5764558911323547,736,0.4906686246395111,4.203305721282959,0.0369696170091629,1507328,4474,736,46,-131.99252,0.015441961213946342,-0.001953984754800331,4.554477769136429,-121.96389,0.014403791815857403,-0.0009618235955713317,4.320376813411713,,,0.95,0.9,none,0.5866176748533268,0.5783418288281907,0.7877831812379574,0.0,-125.008316,2202.478571714217,-131.99252
