# _tick,_time,plr_track_area,track_area,plr_track_perimeter,track_perimeter,plr_track_amplitude,track_amplitude,plr_track_convex,track_convex,plr_track_notches,track_notches,plr_track_complexity,track_complexity,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:CarRacingF1-Germany-v0,test_returns:CarRacingF1-Germany-v0,sps,target_agent_return
10,1784621148.256644,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.6408625841140747,0.0006392912473529577,0.24720785534009337,1.428347934037447,102000,1568,816,51,60.82737,0.1138364605139941,-0.01200102913662704,-1.015421323478222,84.36211,0.17081201309338212,-0.01748047929868335,-0.9845065791159868,,,0.95,0.88,2.6544817684865194,2.247228281439376,0.9877856443963514,1.0,196.75179,34.05389811589561,196.75179
11,1784621419.6657012,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.09842226654291153,-0.01382417802233249,0.054777094948804006,1.4386283531785011,112000,1596,896,56,71.83903,0.1284478474408388,-0.010925139249593485,-1.0272673815488815,62.612038,0.10437144502066076,-0.017036814173479797,-1.049150925129652,,,0.95,0.88,2.8836164893728133,2.49034325193172,0.5636300858996691,,,36.84475374683585,
12,1784621690.0623229,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.558850884437561,-0.014241071417927742,0.1276358695467934,1.4473811089992523,122000,1619,976,61,121.58205,0.11439746990799904,-0.01860817691340344,-1.052526418119669,99.2221,0.12338375626131892,-0.019843446236336604,-1.0536203645169735,,,0.95,0.88,2.447873815197571,2.7679478322175854,0.6897403944261198,,,36.982710127574165,
13,1784621960.777672,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.5461845993995667,-0.011168213095515966,0.13076750270556659,1.4493681639432907,132000,1640,1056,66,78.844925,0.12238211696967483,-0.016683289904904086,-1.0817328430712223,94.39889,0.13206596160307527,-0.014826554972387385,-1.0808225758373737,,,0.95,0.88,2.9919224917248535,2.8843544731267725,0.8602035459634355,,,36.93916899831803,
14,1784622231.9918368,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.8012229204177856,-0.0007016849704086781,0.3096517757512629,1.4521872214972973,142000,1664,1136,71,76.14042,0.09348843852058053,-0.011006151718902402,-1.0823991745710373,68.348564,0.1331082524266094,-0.019906889097910607,-1.0740080401301384,,,0.95,0.88,3.492947884998812,2.9553955767786073,1.0627583883183054,,,36.871230502477395,
15,1784622522.9651744,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.09323737770318985,-0.0006042049499228597,0.05130615583038889,1.4477718695998192,152000,1680,1216,76,73.333115,0.10212639323435724,-0.020297188613767503,-1.1448695622384548,106.147934,0.08526894100941718,-0.01858066434169814,-1.1230727210640907,,,0.95,0.88,2.6718628077436923,2.719240265647316,0.5864295148937377,1.0,332.44064,34.36741105486965,332.44064
16,1784622792.0962973,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.04845169931650162,-0.006403900217264891,0.06573631105129607,1.4526009261608124,162000,1699,1296,81,73.14276,0.0767569545423612,-0.020305840282162535,-1.152430858463049,134.27893,0.09776226943358779,-0.012635523900826229,-1.195849809795618,,,0.95,0.88,2.8640377964448764,3.6134499689797175,0.6159932208915531,,,37.1566088047475,
17,1784623060.6591117,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.18373246490955353,-0.0002851727185770869,0.02479832792596426,1.4469694271683693,172000,1720,1376,86,151.08252,0.10351736843585968,-0.01711363319918746,-1.2190239317715168,119.74559,0.07628740882501006,-0.015153267966525164,-1.1945304088294506,,,0.95,0.88,3.602679312639368,3.343265811526723,0.9879327936698393,,,37.23523608200414,
18,1784623331.2555091,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.029838573187589645,-0.012188031687401235,0.03313448734115809,1.447943739593029,182000,1741,1456,91,169.1233,0.07862453209236264,-0.014670413700514473,-1.1934660598635674,120.19509,0.05179262685123831,-0.014689466208437807,-1.218079585582018,,,0.95,0.88,4.940499724784157,3.8181939501940385,0.5774124304965278,,,36.955406787026135,
19,1784623602.2944539,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.12483686208724976,-0.008208618615753949,0.06054944306379184,1.4483321122825146,192000,1761,1536,96,96.033745,0.05694474023766816,-0.024680507558514364,-1.251857005059719,171.00357,0.04529407899826765,-0.016960811808530707,-1.2383908182382584,,,0.95,0.88,3.307210822010642,3.550407904419881,0.7839063758047661,,,36.89506774009377,
20,1784623886.9656115,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0020764172077178955,-0.0011909761233255267,0.09882443577225786,1.456186417490244,202000,1770,1616,101,110.9173,0.029256517766043544,-0.022053424167097546,-1.307174202054739,138.82025,0.03929418441839516,-0.02506224258831935,-1.2557692117989063,,,0.95,0.88,3.878635098157225,2.538291412680754,0.5315734337660398,1.0,373.84885,35.12825263317775,373.84885
21,1784624154.4137878,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.1883101910352707,-0.00935124116949737,0.17579463857691735,1.450478121638298,212000,1795,1696,106,139.25455,0.03993037575855851,-0.013787223790131975,-1.325058225542307,119.39439,0.05080743762664497,-0.012297895825213345,-1.2769483663141727,,,0.95,0.88,3.881622564536549,3.202231784282386,0.8587392400288258,,,37.39041935127709,
22,1784624423.4660454,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.18537922203540802,1.571472967043519e-05,0.07896091579459608,1.4511376209557056,222000,1814,1776,111,154.90933,0.03217949636746198,-0.015619943071214948,-1.3215156123042107,104.70036,0.03550831030588597,-0.022511136310640723,-1.3178336881101131,,,0.95,0.88,3.8372711063323894,3.0599079962109137,0.7744742779110101,,,37.167500529096465,
23,1784624691.461524,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.18013572692871094,-0.011498695705085993,0.21132762380875647,1.4512740336358547,232000,1836,1856,116,195.20767,0.035769773938227445,-0.022991975984041346,-1.3881516866385937,133.98795,0.04619614337570965,-0.022105710908363108,-1.3203008733689785,,,0.95,0.88,3.914492725740372,3.0046747091918884,0.8517242710431698,,,37.31406245131405,
24,1784624963.4070718,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.2555927634239197,8.424610132351518e-05,0.02008838957408443,1.4549610577523708,242000,1861,1936,121,159.06303,0.05069086677394807,-0.019232512484450126,-1.3459586948156357,167.14507,0.022528514731675386,-0.020148235321300945,-1.359621062874794,,,0.95,0.88,3.763735819894776,4.6408096526811935,0.5936084782002858,,,36.77206734470282,
25,1784625250.964768,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.18687157332897186,-0.0001944609684869647,0.12556912878062576,1.4553991816937923,252000,1870,2016,126,153.39722,0.023375455290079117,-0.007975700369570404,-1.3751109801232815,143.36508,0.02959763805847615,-0.024829337831306475,-1.3764902874827385,,,0.95,0.88,3.7030718436783365,2.689989548155225,0.6197945754998209,1.0,494.3396,34.77563020256238,494.3396
26,1784625519.0788646,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.29893338680267334,0.0003390175988897681,0.20558223058469594,1.4624308049678802,262000,1879,2096,131,106.04055,0.027881384827196598,-0.0217833089159285,-1.4218995496630669,166.69562,0.049093582201749086,-0.020939468318829313,-1.3925581499934196,,,0.95,0.88,3.117319888088139,3.519377666446503,0.7441849929610971,,,37.297554013723925,
27,1784625787.5112681,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.0109611377120018,0.0005446955328807235,0.05992421382688917,1.4678298346698284,272000,1898,2176,136,93.57184,0.02533015445806086,-0.024489550924045034,-1.4406782202422619,174.73724,0.02549615124007687,-0.024102265861074557,-1.4224699921905994,,,0.95,0.88,3.2867503332119123,2.3762503777623634,0.715311896873804,,,37.25332695682333,
28,1784626055.3422806,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.04776037484407425,0.00045188821968622506,0.0958205807255581,1.4670851603150368,282000,1914,2256,141,154.69728,0.019194150518160313,-0.02581425143580418,-1.447437360882759,200.04811,0.028200839238706976,-0.024887543826480396,-1.48111741989851,,,0.95,0.88,3.5170325059581136,3.256307766614482,0.7621445272926191,,,37.336974636464,
29,1784626320.3545444,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.35199785232543945,-0.0035324188647791743,0.24355525919236243,1.4715026430785656,292000,1933,2336,146,131.88644,0.014803119818679988,-0.022455510144936852,-1.4459747336804867,192.00632,0.050066519412212074,-0.022301610486465506,-1.4733072705566883,,,0.95,0.88,4.010969471986455,3.9004513007492614,0.665283961252864,,,37.7341035765017,
30,1784626610.759263,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.6641172170639038,-0.005232043215073645,0.4339470323175192,1.479945581406355,302000,1947,2416,151,149.42595,0.023594782775035128,-0.0252422691942229,-1.4559415355324745,226.11902,0.0659562872024253,-0.022524679106936674,-1.4603815525770187,,,0.95,0.88,3.1730175288797104,3.613964419766649,0.9902356841204933,1.0,377.31677,34.43470395566776,377.31677
31,1784626878.8438354,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.06067260354757309,-0.005513256823178381,0.0535748693800997,1.4717897549271584,312000,1963,2496,156,186.75522,0.02418030085391365,-0.025348720235342626,-1.4351458884775639,177.45259,0.014388178795343265,-0.028503274741524365,-1.4734256826341152,,,0.95,0.88,3.217310215414372,4.1371599557813425,0.8498274753208824,,,37.301660351651954,
32,1784627144.5910473,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.07275336980819702,0.00047281620209105313,0.07095295144245028,1.46659504622221,322000,1977,2576,161,279.4373,0.012992816104087979,-0.025816891502472572,-1.477883193641901,213.35127,0.024579767836257815,-0.025947519909095718,-1.5004613138735294,,,0.95,0.88,4.1140922357972505,3.2867402038752065,0.496205025444574,,,37.62974456609064,
33,1784627410.8682723,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.24813707172870636,0.00016459752805531025,0.011911064546438865,1.4630024768412113,332000,1985,2656,166,234.54643,0.015417908027302474,-0.026713696635852102,-1.5049430839717388,263.33282,0.011967003665631637,-0.03476454547308094,-1.505682349205017,,,0.95,0.88,3.9643563710267484,2.9710603029767575,0.8280737487580823,,,37.5548451033605,
34,1784627676.5607617,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.038991425186395645,-0.0065892837883438915,0.040874640602851287,1.4562550112605095,342000,1992,2736,171,243.48874,0.02282783860573545,-0.021878723378904397,-1.5741074830293655,198.1818,0.01469433744205162,-0.018433628007187508,-1.5534249283373356,,,0.95,0.88,3.521154818132341,4.186847468516105,0.7782977596556041,,,37.637497438029015,
35,1784627964.1202877,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.08375751972198486,0.0003914081025868654,0.1103151164134033,1.4543262384831905,352000,2009,2816,176,264.98798,0.026042642130050808,-0.020568947974197727,-1.5640319921076298,291.289,0.021050655108410865,-0.02374774793497636,-1.5741504319012165,,,0.95,0.88,3.631293915870197,3.765504111899792,0.6456957397793224,1.0,484.938,34.77540867504797,484.938
36,1784628232.2489812,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.2483641356229782,0.00034228130243718624,0.2129245817195624,1.450951673090458,362000,2028,2896,181,219.96292,0.012610491074156016,-0.011916981791728176,-1.561996005475521,267.32828,0.0380597987677902,-0.019359689105840516,-1.6286552734673023,,,0.95,0.88,3.75198905828311,4.48616796435045,0.888795690745074,,,37.29552209801387,
37,1784628497.7279043,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.10706032067537308,-0.0071975241880863905,0.18669820064678788,1.4538439251482487,372000,2036,2976,186,212.94148,0.032954250113107264,-0.026720533716797945,-1.6165325045585632,188.1893,0.02629439177690074,-0.028464154493121896,-1.6371017284691334,,,0.95,0.88,3.0511707558897534,3.3378236093245697,0.5708977453554986,,,37.66777422010987,
38,1784628762.1967285,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.22212646901607513,-0.01916492561576888,0.10191363778722007,1.4565808363258839,382000,2044,3056,191,267.91895,0.014796491770539433,-0.03156717362435302,-1.6642936542630196,186.03867,0.02006301880464889,-0.025924653018591926,-1.631429672241211,,,0.95,0.88,3.914113456149506,3.618704120482768,0.6468835607280472,,,37.81163968201048,
39,1784629032.5781634,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.14893266558647156,0.0015895141987130046,0.21950904295954388,1.464452512562275,392000,2060,3136,196,329.52267,0.018185579974669963,-0.0283651222998742,-1.6816702596843243,259.95145,0.03084874025080353,-0.017547755321174918,-1.6553699560463428,,,0.95,0.88,4.310311220381282,4.448997050260656,0.9024044865048262,,,36.98478775057894,
40,1784629325.091765,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.06285658478736877,-0.008944694767706096,0.14858923573046923,1.4754334948956966,402000,2076,3216,201,198.4479,0.026764881680719554,-0.025183832215589064,-1.6975070163607597,222.48274,0.027672023279592395,-0.02319715496923891,-1.6881995424628258,,,0.95,0.88,5.718886028483748,4.13019726830085,0.6877786648278742,1.0,562.7535,34.18644584882774,562.7535
41,1784629592.7350225,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.01932341605424881,-0.0096245210734196,0.06384866058942862,1.4835776314139366,412000,2088,3296,206,241.20752,0.015466101467609406,-0.028376871672662674,-1.707828152924776,311.86902,0.01826482085743919,-0.02486915650388255,-1.6800571717321873,,,0.95,0.88,3.8369058308053736,4.118027307094131,0.5952400091940734,,,37.36316627934166,
42,1784629860.5277019,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.13328607380390167,-0.004984773695468903,0.27798770647495985,1.47742660343647,422000,2114,3376,211,299.4304,0.039423440757673234,-0.01770528213819489,-1.7774522453546524,296.84003,0.03748257871484384,-0.02676088521593556,-1.738807026296854,,,0.95,0.88,4.775604176241659,4.073234349330013,1.1591653614632411,,,37.34232059950297,
43,1784630123.515869,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0337255597114563,-0.005858348333276808,0.14075078404857777,1.4752670042216778,432000,2128,3456,216,302.17584,0.01599666234687902,-0.017655578227277147,-1.7505512572824955,271.6147,0.023730738554149866,-0.01770641893017455,-1.7110405676066875,,,0.95,0.88,3.020675731226771,3.450106482510745,0.6667750546460438,,,38.024525068566504,
44,1784630388.8626902,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.276144802570343,0.00027963874163106084,0.2630861315410584,1.4755211547017097,442000,2133,3536,221,302.17584,0.008079929044470191,-0.019375306637812173,-1.745379265397787,311.33417,0.03418596339179203,-0.010710737524277647,-1.6986936964094639,,,0.95,0.88,4.013266438611276,5.2850742354519085,0.905039664017088,,,37.68652754238293,
45,1784630676.9517734,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.26258543133735657,-0.002533888618927449,0.009779344887647312,1.4679474085569382,452000,2144,3616,226,331.45273,0.008270829290268011,-0.021860797023691703,-1.7930465191602707,296.27664,0.010302004200639203,-0.029678370558485767,-1.7643238194286823,,,0.95,0.88,5.176922575503204,4.924478246572145,0.9766886972682902,1.0,554.418,34.71148552127332,554.418
46,1784630940.0379124,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.047658756375312805,-0.003789626178331673,0.2782086554216221,1.4823933504521847,462000,2166,3696,231,338.81503,0.024361080111702904,-0.015342187100031879,-1.817396555095911,253.34985,0.03429503901861608,-0.028079024428734556,-1.7687838822603226,,,0.95,0.88,5.057730391799963,3.423444512576567,0.7924876690208797,,,38.010362668843214,
47,1784631207.1944053,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.032752640545368195,-0.0008148218039423227,0.11638081568526104,1.4806479960680008,472000,2196,3776,236,391.5117,0.03804445872083306,-0.013154058389773127,-1.8655256554484367,344.91632,0.025069320137845352,-0.02374481305014342,-1.8371440209448338,,,0.95,0.88,5.959017756396332,3.8130073122608357,0.6941981064402412,,,37.43124716053094,
48,1784631474.9079728,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.313620388507843,-0.013757846900261939,0.1554972492158413,1.4826385453343391,482000,2228,3856,241,338.05997,0.034260058600921184,-0.017976516977796564,-1.8639448247849941,372.0528,0.03436450572917238,-0.01644351999641458,-1.8258646428585052,,,0.95,0.88,6.0057047866100595,5.320964514052031,0.6692402207911243,,,37.353352135643256,
49,1784631746.0918329,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.3151373267173767,-0.0001329253427684307,0.14904544071760029,1.4815987050533295,492000,2250,3936,246,364.25568,0.03264821239281446,-0.012407011943651014,-1.9078403040766716,344.41095,0.0316177939530462,-0.00716429984458955,-1.8836176060140133,,,0.95,0.88,5.973109645525466,6.657992155034408,0.7046213835492539,,,36.87535195449269,
50,1784632038.322976,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.1464814394712448,-0.017251721757929772,0.03147161353263073,1.4925263747572899,502000,2278,4016,251,379.11917,0.007451691955793649,-0.026714998988609295,-1.8717308938503265,352.86295,0.014348516648169607,-0.02063134775380604,-1.8624347373843193,,,0.95,0.88,5.579448777168194,5.341162730586368,0.8094757321233189,1.0,653.23804,34.219489278979104,653.23804
51,1784632309.0562394,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.022799480706453323,-0.006419889105018228,0.020947618191712536,1.4981526508927345,512000,2302,4096,256,422.22406,0.026957493624649942,-0.007035865379293682,-1.8862098790705204,398.9082,0.014567436825018376,-0.014996583544416353,-1.8370184525847435,,,0.95,0.88,5.59302635983562,5.06926736093021,0.6450256956891621,,,36.936724467182465,
52,1784632578.0959082,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.0795031264424324,-0.012279308255529031,0.11996493503102101,1.4927814491093159,522000,2315,4176,261,407.76077,0.009094987108255737,-0.015344242066930747,-1.9006025306880474,411.74667,0.023593694408191368,-0.021858654677998857,-1.8770326524972916,,,0.95,0.88,6.654349466796689,6.546688517314637,0.6984021974724206,,,37.16923760271094,
53,1784632846.9291074,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.08276765048503876,-0.0027504675090312958,0.2501902875956148,1.4865134879946709,532000,2348,4256,266,307.72232,0.032473303901497275,-0.010882438576118147,-1.9207269102334976,281.6266,0.0339889200986363,-0.017776635169866495,-1.911075484007597,,,0.95,0.88,5.126908309023978,6.353138243355771,0.614221014588605,,,37.197787772459115,
54,1784633113.426728,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.14032554626464844,-0.009035087685333565,0.09405092083034106,1.481105301529169,542000,2371,4336,271,275.2951,0.02237449589301832,-0.021111125885909132,-1.901651855558157,362.0102,0.01957225741352886,-0.02207596559446756,-1.9214389137923717,,,0.95,0.88,4.937557357548892,5.166524092341751,0.985382502174595,,,37.52378598722127,
55,1784633401.1076455,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.22238928079605103,0.0003985227085649967,0.1938294731080532,1.4780171364545822,552000,2404,4416,276,238.58716,0.012147818109951913,-0.012322347582085058,-1.9262845031917095,308.1424,0.03984291240340099,-0.021427683470392367,-1.9164390787482262,,,0.95,0.88,7.354687791667031,5.14030104027661,0.8644969455245819,1.0,543.0162,34.76073560904422,543.0162
