# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
10,1784820743.6598926,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.009990062564611,,6.138750770391198,,9.70357273798436,,1.0707882423812407,,4.06767257861793,,1.8771127741783857,,4.841545068105916,,7.9375,-0.32820555567741394,-0.007869084482081234,0.019834413076750934,1.4495537802577019,1671168,3019,816,51,-79.144875,0.011198102729395032,-0.001266086853138404,3.702580663561821,-90.632126,0.04794801301322878,-0.0016150842129718512,3.8729689747095106,,,0.95,0.9,both,0.6362229500799903,0.6158417105804265,0.9289331442641283,0.0,-93.937294,2265.5537745584484,-79.144875
11,1784820814.3122058,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.758890068158507,,6.538492692634463,,10.0,,1.3508413475356065,,4.392041747458279,,2.215405175462365,,5.0,,8.6875,-0.16803599894046783,-0.004072787123732269,0.035056741267908365,1.449702899903059,1835008,3381,896,56,-86.56692,0.009132776508340611,-0.0022579344353289344,3.447597360610962,-89.24668,0.03606301206164062,-0.0019753763896005693,3.620198729634285,,,0.95,0.9,both,0.6732614060277365,0.6582769968204893,0.9032736325059056,0.0,-94.89396,2318.9615707817584,-86.56692
12,1784820885.9834871,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.048442295286804,,6.172505585476756,,9.785358805209398,,1.0445462024072185,,4.002533075166866,,2.0183875262737274,,4.840941668022424,,8.125,-0.2927878797054291,-0.01005521061597392,0.08025530620943755,1.4460745118558407,1998848,3745,976,61,-79.26807,0.008171965347719379,-0.0019400919059989973,3.161790797114372,-102.34977,0.04198219800600782,-0.00195482604613062,3.3703570291399956,,,0.95,0.9,both,0.7495338514952941,0.7428316215695853,1.0047062927365462,0.0,-96.20851,2285.992632329642,-79.26807
13,1784820956.474421,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.146455137990415,,6.154165597166866,,9.784335040487349,,1.0695370199391618,,4.161717440292705,,2.068787881056778,,4.904352551326156,,8.3125,-0.21073748171329498,-0.006096482800785452,0.052976829232648015,1.4460601061582565,2162688,4148,1056,66,-75.65727,0.007593898888444528,-0.0014727948553627356,2.8931017592549324,-93.15208,0.02691672371001914,-0.0017355563220917247,3.140462465584278,,,0.95,0.9,both,0.7831490007637498,0.8234605421400264,0.5609836318733297,0.0,-86.9249,2324.2689138373385,-75.65727
14,1784821026.5792944,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.64802380465153,,5.571106958377641,,9.446126990020275,,0.8130946761230007,,3.8025550516031217,,1.721091368002817,,4.703822614159435,,7.8125,-0.44116872549057007,-0.006911092670634389,0.03207534004468471,1.4480132088065147,2326528,4514,1136,71,-66.461105,0.00804461669176817,-0.0019275474238384049,2.645125392079353,-84.48362,0.04391721376450732,-5.2186939865350726e-05,2.9318412005901338,,,0.95,0.9,both,0.851676820100125,0.8349183097332794,0.5142470698455796,0.0,-93.066795,2337.0712352436017,-66.461105
15,1784821098.3867412,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.057244862662628,,6.312205485999584,,9.872204640880227,,1.160825110040605,,4.1078641234198585,,2.139670643140562,,4.9398372167052,,8.4375,-0.7351450324058533,-0.009545598411932588,0.1260943841189146,1.4497728161513805,2490368,5009,1216,76,-58.47483,0.00813373402779689,-0.00205945024790708,2.411486028134823,-105.28075,0.06727209286764264,-0.0015626739826984704,2.6858812049031258,,,0.95,0.9,both,0.8426782385234615,0.8569763471314051,1.2121476547268237,0.0,-90.009476,2281.6577029292043,-58.47483
16,1784821170.0490656,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.4964413897978375,,5.437633876688778,,9.554566544480622,,0.8254250893369317,,3.8398668709560297,,1.8511615311726928,,4.73797565267887,,7.5,-0.8381268382072449,-0.011193376616574824,0.34571297699585557,1.448404673486948,2654208,5487,1296,81,-66.433624,0.009139557406888344,-0.0009953558641427663,2.208119644224644,-82.00497,0.03501002073753625,-0.00031597790657542644,2.461763119697571,,,0.95,0.9,both,0.9854341394760778,0.9554289778676244,2.0967639966267138,0.0,-90.89733,2286.2779657287324,-66.433624
17,1784821240.7708416,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.462500988855027,,6.296711247676285,,9.914362667739624,,1.25864418852143,,4.213986691785976,,2.164996459032409,,5.0,,8.5,-0.7979305982589722,0.001130596618168056,0.10206006420776248,1.451187338680029,2818048,5997,1376,86,-51.481422,0.007472425520245451,-0.001188410259783268,2.029468396306038,-79.94182,0.0631581670138985,-0.0007226232846733183,2.260005924105644,,,0.95,0.9,both,1.0395762748293642,1.03324967197054,0.8038906568353276,0.0,-82.69713,2316.68352651849,-51.481422
18,1784821311.110972,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.116954047232866,,5.241647526621818,,9.140078119933605,,0.5647312626242638,,3.629717720905319,,1.606306538102217,,4.597786369733512,,7.3125,-1.1726994514465332,-0.0020724082132801414,0.3034556012134999,1.4499236792325974,2981888,6497,1456,91,-49.776756,0.00643708452116698,-0.0006397199758794159,1.808130966871977,-85.952354,0.0372974838479422,-0.0005006555744330399,2.0506701678037644,,,0.95,0.9,both,1.0669374790973418,1.1909383396723914,1.9851497950670525,0.0,-76.044266,2329.253859849926,-49.776756
19,1784821382.1838226,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.228387796552852,,5.861108971759677,,9.7496725381352,,1.0656981084757717,,4.132132518920116,,2.0530734923668206,,4.903022439684719,,8.25,-1.086405634880066,-0.00371856102719903,0.11730637715663761,1.4511206224560738,3145728,6947,1536,96,-53.24071,0.008309507480589673,0.0005935573986789678,1.6136083416640759,-86.11179,0.04643374013248831,-0.0002965387553558685,1.8643670976161957,,,0.95,0.9,both,1.1433706997143545,1.1516391289019892,1.0791286277574896,0.0,-81.22556,2305.2405956881566,-53.24071
20,1784821452.7235067,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.145704006776214,,6.087925953324884,,9.740679466514848,,1.0441926679341123,,4.084876978304237,,1.9555055042728782,,4.8868770729750395,,8.0625,-1.0858957767486572,-0.004498981172218919,0.12269009998999536,1.456971313804388,3309568,7480,1616,101,-47.938118,0.010209834075067193,0.0002523073737393133,1.430054360628128,-78.59639,0.06620112529490144,-0.00022456138394773008,1.665102557837963,,,0.95,0.9,both,1.143163700507046,1.0951028921716115,0.8570658563650095,0.0,-79.79458,2322.6671858974937,-47.938118
21,1784821525.3489442,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.898206325247884,,6.8073498867452145,,9.983292005956173,,1.2629699349054135,,4.3522368592675775,,2.3818131564185023,,4.973096603527665,,8.875,-0.9597375392913818,0.00033720399369485676,0.11012941203080118,1.4588963836431503,3473408,8016,1696,106,-38.5601,0.005055619234917685,-0.00021362241241149605,1.258751133084297,-76.1108,0.05423191168811172,-0.0004217579844407737,1.4766791030764579,,,0.95,0.9,both,1.3379549400599378,1.285736625648968,1.2010218018114,0.0,-71.619484,2255.9558885946226,-38.5601
22,1784821593.149855,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.115024637489114,,6.185420235618949,,9.76881529809907,,1.145587716717273,,4.2576272948645055,,2.0991880134679377,,4.8309319308027625,,7.6875,-0.6997690796852112,-0.0020475522032938898,0.25592831103131175,1.4560776874423027,3637248,8476,1776,111,-34.24713,0.004677027273282874,-0.0003694023311254568,1.0196680780500174,-74.930466,0.03566780579276383,0.001287211941962596,1.311415071040392,,,0.95,0.9,both,1.4249826977411688,1.4032795238176081,1.3527528995040874,0.0,-77.72336,2416.4867549112473,-34.24713
23,1784821662.5108,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.780444541480392,,5.912401911336929,,9.565770389512181,,0.8144027328817174,,3.9297005192638608,,1.737898153718561,,4.694731301045977,,7.6875,-1.2715601921081543,-0.0031828738283365965,0.39108913391828537,1.463960938155651,3801088,9034,1856,116,-31.189777,0.004776491396478377,0.0001366186435916461,0.8345916841179133,-84.80311,0.05905503074172884,0.0007298598902707454,1.0904192440211773,,,0.95,0.9,both,1.4803093542411188,1.4845719726501776,1.8279456949584958,0.0,-84.65984,2362.1391387348413,-31.189777
24,1784821732.5593255,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.655315959476866,,5.725765233160928,,9.652602022746578,,0.9086209652014077,,4.010583425872028,,1.946717681363225,,4.771501636132598,,8.125,-1.369390845298767,-0.00507707626093179,0.4010265627875924,1.4708195514976978,3964928,9665,1936,121,-27.916363,0.005259002761158626,0.0006260495181777514,0.6432606805115938,-77.02228,0.07981415975373238,0.0017185305594466626,0.8927221741527319,,,0.95,0.9,both,1.5462781474767144,1.3632138317519324,1.5604643109234142,0.0,-71.54524,2338.947082916331,-27.916363
25,1784821802.4425626,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.8617824469693005,,5.6664903201162815,,9.617162821814418,,0.9602615495678037,,4.035699096973985,,1.9722163565456867,,4.869142818264663,,7.9375,-1.1948983669281006,-0.008521131589077413,0.30775719601660967,1.4688406772911549,4128768,10211,2016,126,-26.044407,0.00837207926233532,-0.0003296445618616417,0.4641376085579395,-75.672134,0.06041065161116421,0.0001474271368351765,0.7050571136176587,,,0.95,0.9,both,1.3736977688130303,1.4648679291772067,1.314078129398477,0.0,-69.34505,2344.48236933347,-26.044407
26,1784821872.2084022,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.470847235992551,,5.505125212017447,,9.313577514141798,,0.7712040989426896,,3.8398433281108737,,1.686887040734291,,4.666089269332588,,7.625,-1.47475266456604,-0.0023557517561130226,0.5900954362004995,1.4744044542312622,4292608,10866,2096,131,-30.170776,0.006536788833909668,0.0011792759309173562,0.3116859508678317,-77.71252,0.04786460231989622,0.0005440698369056918,0.5119629060849548,,,0.95,0.9,both,1.6491100060710573,1.814166646854066,2.053436682748993,0.0,-74.75044,2348.4266121387327,-30.170776
27,1784821939.9978454,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.596078788861632,,5.361496932338923,,9.48824509140104,,0.77564181399066,,3.8616688273614272,,1.8939814916811883,,4.82778061227873,,7.625,-0.8329594731330872,-0.0018629131373018026,0.20495563512668014,1.475535362958908,4456448,11404,2176,136,-21.384352,0.0057643562933662905,0.0005595142371021211,0.16025912119075655,-73.18197,0.03769443311030045,0.0011761672009015455,0.321912544965744,,,0.95,0.9,both,1.6812753603107446,1.9605798873190525,1.027926845493064,0.0,-73.49339,2416.8977958035543,-21.384352
28,1784822011.773896,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.665963469073176,,6.550531468586996,,9.95629050116986,,1.2311447840183973,,4.17846801225096,,2.29492239234969,,4.939872145652771,,8.5625,-0.8520644903182983,-0.004880420776316896,0.33394990442320704,1.4743192605674267,4620288,11930,2256,141,-19.333828,0.004818686812359374,0.0014345720774144866,-0.020100392401218414,-78.29573,0.0599596211919561,0.00014570353814633564,0.18009105073288084,,,0.95,0.9,both,1.9270702909494304,1.6505886830702132,1.4624796038500347,0.0,-48.363007,2282.653955026617,-19.333828
29,1784822081.7040126,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.266411324162618,,6.360049781680573,,9.963033862411976,,1.1269930283888243,,4.2001741582062095,,2.2211194951087236,,4.888264873065054,,8.5,-1.3346037864685059,-0.00258660051622428,0.35719479992985725,1.4689555279910564,4784128,12550,2336,146,-17.345272,0.005356692786153872,0.0019996452232589946,-0.19663922702893616,-82.85179,0.052697767433710394,0.0002583821435109712,0.028668797016143797,,,0.95,0.9,both,1.8391471109523045,1.837703665188899,1.636554535607205,0.0,-71.82457,2342.913498520656,-17.345272
30,1784822151.3150315,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.53915296914056,,6.4809207622893155,,9.908914130181074,,1.2804729572380893,,4.3409657118609175,,2.206668072612956,,4.953561855247244,,8.375,-1.8105905055999756,-0.0041498420760035515,0.35886739986017346,1.4705213382840157,4947968,13228,2416,151,-15.914093,0.005551309304428287,0.0018547402243711986,-0.3269943818449974,-75.0894,0.07618541629053652,0.0008763428748352453,-0.12331789061427116,,,0.95,0.9,both,1.9633654884406333,1.842730129899764,1.2600803595308614,0.0,-83.88694,2353.6472748105493,-15.914093
31,1784822219.4899511,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.8139257862058,,6.152394421893405,,9.758786822436377,,0.9496754307765514,,4.016213972121477,,1.954832055605948,,4.832797006703913,,8.125,-1.7012964487075806,-0.004604311601724476,0.3822079012170434,1.4730288423597813,5111808,13752,2496,156,-19.905693,0.00564829668001039,0.0015796735369804082,-0.4613163825124502,-79.692215,0.027642002829816194,0.0008988860819954426,-0.29304705690592525,,,0.95,0.9,both,1.9405356378842467,2.248392711871458,1.5374435605538848,0.0,-76.02181,2403.229739428916,-19.905693
32,1784822292.1758215,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.218814378604293,,5.215916648507118,,9.096839491277933,,0.6335729830898345,,3.6132745719514787,,1.633693558163941,,4.54049176722765,,7.125,-1.2887487411499023,-6.24160747975111e-05,0.17170095187611878,1.481023833155632,5275648,14279,2576,161,-13.861116,0.005124343392526498,0.0020059763992321678,-0.5383399065583945,-80.45255,0.03455321110086516,0.001097004968323745,-0.39076725877821444,,,0.95,0.9,both,2.0488221050795126,2.0327181205070652,1.11825167013854,0.0,-61.26594,2254.083166604821,-13.861116
33,1784822361.8628752,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.256818091496825,,5.256544093601406,,9.277909345924854,,0.7651795975398272,,3.681950972881168,,1.6995221483521163,,4.680580453481525,,7.25,-1.3010326623916626,-0.004060218925587833,0.17540022102184594,1.4856913089752197,5439488,14763,2656,166,-13.654711,0.0051862252206774425,0.0008340563865203876,-0.6181483246386051,-76.04047,0.050749900913797316,0.0019205354547011666,-0.501998340524733,,,0.95,0.9,both,2.000484695560588,2.3252405682994417,0.8419545895642762,0.0,-60.89619,2351.082279281496,-13.654711
34,1784822430.2760813,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.26089756237343,,6.172484592651017,,9.889148095622659,,1.014154197415337,,4.303554312326014,,2.144381307065487,,4.944196795113385,,8.25,-0.9666272401809692,0.00015202234499156475,0.38077444676309824,1.4997878894209862,5603328,15340,2736,171,-18.037672,0.007420882560836617,0.0016984920148388483,-0.7197313487529755,-76.11609,0.06216501132585108,0.002071427805640269,-0.6009935423731804,,,0.95,0.9,both,1.9453775303780183,2.2780874925487966,1.1504077462064448,0.0,-83.7291,2394.859750280177,-18.037672
