# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,target_agent_return,target_solved_rate,sps
0,1784900014.5454464,,4.688899386674166,,2.786752917454578,,6.084502376616001,,1.6728060394962085,,3.614765489473939,0.0,0.0,0.0,0.0,32768,40,16,1,-103.877884,0.14297836017794907,-0.004026347218314186,5.680109107494355,0,0.0,0.0,0.0,,,0.3547025652566429,0,0,0.0,-107.372696,-107.37269592285156,0.0,4107.643014507651
1,1784900051.9519882,,5.997557013761252,,3.4581667196471244,,6.589389210566878,,1.8851154844742268,,3.408504845574498,0.0,0.0,0.0,0.0,196608,247,96,6,-106.86635,0.10796557581052184,-0.002655347081599757,5.633873012661934,0,0.0,0.0,0.0,,,0.35826020718116497,0,0,0.0,-105.69331,-105.69331359863281,0.0,4379.984171062502
2,1784900094.040599,,6.392325983615592,,3.7653523217886686,,7.869725786149502,,1.0053344597690739,,3.0820265458896756,0.0,0.0,0.0,0.0,360448,450,176,11,-103.637344,0.0966767302248627,-0.0021927845737081952,5.581889814138412,0,0.0,0.0,0.0,,,0.3698605875428305,0,0,0.0,-143.52948,-143.52947998046875,0.0,3892.7414557866555
3,1784900135.6883056,,4.938538325950503,,2.701980776619166,,6.949831391684711,,1.3304409498232417,,2.8559409372974187,0.0,0.0,0.0,0.0,524288,601,256,16,-113.61412,0.041498353483621034,-0.002333977079251781,5.47116228044033,0,0.0,0.0,0.0,,,0.38763195657734434,0,0,0.0,-129.3481,-129.3480987548828,0.0,3933.9503720338953
4,1784900174.6926527,,3.3231770100974245,,3.013006066903472,,7.117269206792116,,1.3969426561379805,,3.238611207343638,0.0,0.0,0.0,0.0,688128,673,336,21,-112.79673,0.019620861153816803,-0.0027246936617302707,5.3380757689476015,0,0.0,0.0,0.0,,,0.41286581498499775,0,0,0.0,-131.31833,-131.31832885742188,0.0,4200.553238836611
5,1784900213.473501,,4.917654595919885,,4.082045275717974,,8.188537284731865,,1.837351157591911,,3.365242414001841,0.0,0.0,0.0,0.0,851968,704,416,26,-114.75264,0.016889095611986704,-0.003240776954771718,5.162439355254174,0,0.0,0.0,0.0,,,0.42612589192253714,0,0,0.0,-123.416405,-123.4164047241211,0.0,4224.769771498966
6,1784900251.9680166,,5.55883320979774,,4.148441409924999,,7.373840007930994,,1.9013030920177698,,3.270123447291553,0.0,0.0,0.0,0.0,1015808,734,496,31,-114.455444,0.018655973684508352,-0.0022777116013458,4.958094120025635,0,0.0,0.0,0.0,,,0.4833970150153942,0,0,0.0,-120.09474,-120.09474182128906,0.0,4256.189673172891
7,1784900292.2712142,,5.67345580086112,,3.8074882957153022,,6.341222254559398,,1.4095947332680225,,2.8499226132407784,0.0,0.0,0.0,0.0,1179648,771,576,36,-110.90126,0.03795330077409744,-0.0015888013942458202,4.82550932765007,0,0.0,0.0,0.0,,,0.4895324993525234,0,0,0.0,-122.817566,-122.81756591796875,0.0,4065.186697363382
8,1784900329.8356926,,6.0657649487257,,2.991320099681616,,5.791461854241788,,1.280096280388534,,2.654678295366466,0.0,0.0,0.0,0.0,1343488,805,656,41,-104.28487,0.018278254411416128,-0.0018934706415166147,4.661231568455696,0,0.0,0.0,0.0,,,0.5310024395993641,0,0,0.0,-107.69731,-107.69731140136719,0.0,4361.56746026755
9,1784900368.0196462,,6.217932631261647,,3.5230966936796904,,6.449647415429354,,1.5901083033531904,,3.220906797796488,0.0,0.0,0.0,0.0,1507328,845,736,46,-103.33147,0.020740180608117952,-0.002254242528579198,4.440929019451142,0,0.0,0.0,0.0,,,0.5915960957742877,0,0,0.0,-111.1165,-111.11650085449219,0.0,4290.808484261396
