# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
10,1784842027.8025112,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.491122080478817,,5.237449832260609,,9.288341304287314,,0.6382416081614792,,3.624062281101942,,1.6162348508369178,,4.6559296594932675,,7.3125,0.02126794308423996,0.002686477906536311,0.0005753682357862999,1.4860828034579754,0.2353825867176056,0.8409785032272339,0.13417062163352966,0.0215259101241827,0.060878936201334,0.966830313205719,0.6742809414863586,816,0.2858419716358185,4.982985019683838,0.043679751455783844,1671168,2983,816,51,-102.13699,0.021018500532954933,-0.003938446310348809,3.61450886875391,-105.009964,0.047343751438893376,-0.002012635933351703,3.708882161974907,,,0.95,0.9,both,0.6772351856721233,0.6633236881695168,0.9608329361049603,0.0,-95.976105,2144.9853597834312,-102.13699
11,1784842104.3496525,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.398295585997403,,5.305959015386179,,9.32742602750659,,0.5923086390830576,,3.6754096867516637,,1.6846446513663977,,4.678502574563026,,7.125,0.014583658427000046,0.002371333015616983,0.00013315695809978934,1.4902975633740425,0.2962248921394348,0.83965003490448,0.21883153915405273,-0.08274710923433304,0.03642847388982773,0.6772607564926147,0.6749812960624695,896,0.2942918837070465,4.973443508148193,0.03684581443667412,1835008,3363,896,56,-128.85983,0.03162215251941234,-0.0025067441703868097,3.4726013973355294,-96.48691,0.03248720266856253,-0.0010459818120580166,3.5428811222314835,,,0.95,0.9,both,0.7307864959141959,0.7103632227299077,1.1594454551455624,0.0,-95.541824,2140.380007131301,-128.85983
12,1784842181.606899,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.240241549909115,,5.200697422144003,,9.324340388178825,,0.6176881326828152,,3.7071453230455518,,1.6443383945152164,,4.664147994713858,,7.1875,0.0169193334877491,0.0006086440989747643,0.004760909381730016,1.4941186495125294,0.2579038143157959,0.8878798484802246,0.2017977386713028,-0.017159435898065567,0.05124985799193382,0.8246038556098938,0.6538683176040649,976,0.2707098424434662,4.948262691497803,0.08977226167917252,1998848,3842,976,61,-128.51321,0.05671338236425072,-0.0014261110380175523,3.3430134251713755,-91.85997,0.08046882613562048,-0.001872492268739734,3.4146365970373154,,,0.95,0.9,both,0.8115608145660692,0.6598653675059648,0.8700372851419522,0.0,-89.15962,2120.708531198905,-128.51321
13,1784842258.3207142,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.185557663440704,,5.1165396543219686,,9.17840469814837,,0.637845475692302,,3.5604157344205305,,1.614781394135207,,4.55465146061033,,7.125,0.003638219553977251,0.0020933118648827076,0.0021898864979448263,1.4920212924480438,0.1933853030204773,0.8530550003051758,0.15328475832939148,-0.015245968475937843,0.01092367060482502,0.7348090410232544,0.6512073278427124,1056,0.2319466918706894,4.871649265289307,0.05986805632710457,2162688,4316,1056,66,-120.09802,0.041685087513178586,-0.0016245943304966203,3.223500034213066,-87.160774,0.051067855372093615,-0.0011979289942246397,3.2727950885891914,,,0.95,0.9,both,0.7917951317697617,0.7280597331018852,0.9708629444458036,0.0,-87.66575,2135.7287146289677,-120.09802
14,1784842335.1241055,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.0485172010958195,,5.056788414716721,,9.11994918435812,,0.5452406741678715,,3.565635124105029,,1.539829296991229,,4.554666481679305,,7.0,0.003431664314121008,-0.00038509885780513287,4.582368200090059e-05,1.4901663549244404,0.3340168595314026,0.9220969080924988,0.2712787091732025,-0.08609089255332947,0.010937881655991077,0.819435715675354,0.6193093657493591,1136,0.09443837404251099,4.803828239440918,0.058769285678863525,2326528,4667,1136,71,-85.09926,0.008993449265835807,-0.002458685235615121,3.029914227128029,-90.70427,0.0418683152529411,-0.0011704280885169282,3.127746531367302,,,0.95,0.9,both,0.8917616284946224,0.7254810185942653,1.1686034417524427,0.0,-90.47852,2133.2393425022997,-85.09926
15,1784842410.9497762,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.322510461322963,,5.137934502214193,,9.072629243135452,,0.6030195374041796,,3.5715393819846213,,1.556547743268311,,4.616806118574459,,7.1875,0.02468273416161537,0.004218871588818729,0.0005698235827367171,1.4976614080369473,0.1968114823102951,0.7977421283721924,0.17439007759094238,0.0311521515250206,0.06389231234788895,0.6898769736289978,0.6080964803695679,1216,0.2380024790763855,4.883561134338379,0.06335324048995972,2490368,5089,1216,76,-103.25913,0.02403946527047083,-0.0008752651134273038,2.836200553178787,-86.76335,0.04311554364394397,-0.0014571487743523903,2.973192702233791,,,0.95,0.9,both,0.8800204545729166,0.7812803408884886,1.5910869585017529,0.0,-89.6877,2160.745958658643,-103.25913
16,1784842488.2383964,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.024672005325556,,5.2679678946733475,,9.061373021453619,,0.5127521622925997,,3.550177562981844,,1.5345715573057532,,4.515415472909808,,7.0,0.002432627370581031,0.0005580619035754353,3.608112240272021e-05,1.505870770663023,0.2093830406665802,0.902557373046875,0.19249969720840454,-0.007912098430097103,0.007276584394276142,0.656490683555603,0.5564558506011963,1296,0.08654087036848068,4.808366298675537,0.05750465393066406,2654208,5512,1296,81,-83.11704,0.014474727940978482,-0.0015468290090211666,2.6833123087882997,-85.45183,0.038601994630880654,-0.0005453989550005644,2.822672152519226,,,0.95,0.9,both,0.9040477527107772,0.8701518592866584,1.0961514273656703,0.0,-80.86162,2119.8458450582734,-83.11704
17,1784842565.799762,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.033479534089565,,5.135090760770254,,9.092932559549809,,0.5358636435121298,,3.5517090754583482,,1.5846782932057977,,4.578551716171205,,7.1875,0.012715848162770271,0.0016448143869638443,0.0009367506122544,1.5074352249503136,0.24321182072162628,0.7958248853683472,0.20150090754032135,0.03260009363293648,0.03876517713069916,0.6838909387588501,0.5340027213096619,1376,0.1829693615436554,4.837475299835205,0.07573497295379639,2818048,5946,1376,86,-87.02365,0.01184722685138695,-0.0019601707193942276,2.481101576983929,-86.93587,0.04137619395041838,-0.0014448430054471828,2.629946194589138,,,0.95,0.9,both,1.059891440910271,0.910944525261862,1.4939790844671115,0.0,-87.63696,2112.391983385628,-87.02365
18,1784842643.197299,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.064278420060873,,5.0320639088749886,,9.078472482971847,,0.5551476614491548,,3.5413330905139446,,1.5367412772029638,,4.540807738900185,,7.0625,0.003203456988558173,0.0010104386310558766,0.0001643942740656712,1.5231707245111465,0.14260049164295197,0.9070311188697815,0.15575404465198517,-0.049408089369535446,0.008974766358733177,0.7274860143661499,0.5350722670555115,1456,0.11932577192783356,4.801418304443359,0.07620301097631454,2981888,6400,1456,91,-77.320175,0.013408801288460382,-0.0008740035496884957,2.3233113273978234,-81.40396,0.03807868382427841,-0.0011307800275972113,2.4396182239055633,,,0.95,0.9,both,1.004347641665229,1.0803071556318649,1.4901379467346376,0.0,-84.84538,2116.8643316985303,-77.320175
19,1784842720.281606,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.045654773712158,,5.015295457094908,,9.01948706433177,,0.5497849294915795,,3.508958635851741,,1.5459744301624596,,4.543725302442908,,7.0,0.00115113309584558,0.0011728189419955015,0.0002780266329409642,1.5316274762153625,0.30671146512031555,0.8331327438354492,0.26318421959877014,0.04215920716524124,0.0032790186814963818,0.7125920057296753,0.5302817225456238,1536,0.0650438517332077,4.7786102294921875,0.09243196994066238,3145728,6913,1536,96,-73.50057,0.006438567524310201,-0.0010718509918660856,2.096743121743202,-82.408585,0.061712117353454235,-0.0015337736593210138,2.2681812956929206,,,0.95,0.9,both,1.0923458404074016,1.0194225724754742,1.2172710807670062,0.0,-80.561386,2125.4640326239587,-73.50057
