# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps,target_agent_return
0,1784840305.4630487,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.8275344874709845,,4.196258593350649,,6.704772835597396,,1.6998341223224998,,2.4886275995522738,-2.8288145065307617,0.001264124337467365,0.9112012889236212,1.4192594215273857,32768,380,16,1,-112.99331,0.47886073533445594,-0.0015895727919996716,5.676010137796402,-117.50035,0.13198208096437156,-0.005094865297724027,5.677270856499672,,,0.95,0.9,none,0.43739171479623307,0.354285359066282,3.0014055675597247,0.0,-116.1025,2150.767474787581,-112.99331
1,1784840379.5910769,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.020870711654425,,4.499220863450319,,6.967776830773801,,1.8713356496300548,,2.758551494567655,-1.9071698188781738,-0.0011285839136689901,0.08241450844798237,1.430376648902893,196608,1422,96,6,-130.2341,0.12365609793923796,-0.00789809576672269,5.656009984016419,-140.60933,0.045319681835826485,-0.004954584022925701,5.619080916047096,,,0.95,0.9,none,0.378619917065013,0.3296519758010354,1.332010827943571,0.0,-153.65176,2210.231003479161,-130.2341
2,1784840452.225576,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.40162505581975,,4.818358929827809,,7.392029258655384,,2.0791332749649882,,2.896458088187501,-1.097805380821228,-0.004949945287080482,0.1139266601530835,1.429767083376646,360448,1871,176,11,-160.35303,0.04612977363867685,-0.002054405976377893,5.586639633774757,-118.341515,0.03155924197053537,-0.003948026543366723,5.508040714263916,,,0.95,0.9,none,0.35354338046297135,0.3563172806026082,1.344261488508241,0.0,-137.06187,2255.6764037225057,-160.35303
3,1784840528.5068038,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.36790554019899,,5.279828884638846,,7.347081615123898,,2.0690141039085574,,2.9778682944815955,-0.35100057721138,-0.011028141772840172,0.04592595505528152,1.426504947245121,524288,2176,256,16,-152.76682,0.004853615010506474,-0.0037784541098517367,5.438731521368027,-123.4843,0.030973109870683403,-0.002203723083221121,5.4055445194244385,,,0.95,0.9,none,0.4011483105819275,0.385740864531684,0.725896906926683,0.0,-153.75339,2147.8418214877306,-152.76682
4,1784840603.1523006,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.367026044987142,,4.807371159084141,,7.320680178701878,,1.997611810453236,,2.8281960418680683,-0.010447352193295956,-0.012301140563067747,0.030069474218180403,1.4293018616735935,688128,2406,336,21,-173.15102,0.008131829263584222,-0.004795804945752024,5.212661215662957,-129.8182,0.018729804805479942,-0.002409127696591895,5.242527553439141,,,0.95,0.9,none,0.4053395432207495,0.40569605494670197,0.6826287115850804,0.0,-163.09761,2194.9079592177172,-173.15102
5,1784840676.7134123,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.945526829455048,,5.015965115744621,,7.9186188476742245,,2.3667251616716385,,2.96582581079565,-0.0084341149777174,0.00022246010485105217,0.18604887020774186,1.4355408176779747,851968,2635,416,26,-148.71518,0.01559962699539028,-0.004094339622679399,5.117214176058769,-114.309105,0.02524470823118463,-0.0020852954039582983,5.0297147780656815,,,0.95,0.9,none,0.4297323299135713,0.468998326150008,1.5146197562376569,0.0,-144.63242,2227.263588161078,-148.71518
6,1784840750.3583333,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.519356611184776,,4.5454272027127445,,7.27872329717502,,2.0261454278370366,,2.978196511918213,-0.09257926791906357,4.270939371053828e-05,0.0851258221664466,1.430744744837284,1015808,2811,496,31,-160.13994,0.010111667501041666,-0.0036100831886869853,5.0410228103399275,-128.40767,0.020200736273545773,-0.0021204537893936503,4.85014874637127,,,0.95,0.9,none,0.4279886231678745,0.49813084358936066,1.4723502472943872,0.0,-138.8782,2224.729619479352,-160.13994
7,1784840825.207972,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.3337374459079,,4.901239898055792,,7.437569190282375,,2.0297955898568034,,2.927419918589294,0.1072373166680336,0.0007099642680259421,0.12467186409048736,1.4315000139176846,1179648,2981,576,36,-173.79941,0.01198850446671713,-0.003126494283787906,4.891525363922119,-118.85032,0.015494248690083623,-0.0010802624834468587,4.633194744586945,,,0.95,0.9,none,0.4661052901555333,0.5198535316994128,1.8194267812395801,0.0,-161.52206,2188.9222284033553,-173.79941
8,1784840898.3369012,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.914735176600516,,4.318635066389106,,6.618030816316605,,1.6677024497184902,,2.5288247019052505,0.08799909800291061,-0.0011866527565871365,0.16217999809305184,1.4282402135431767,1343488,3172,656,41,-166.83131,0.0205647366004996,-0.002555841877256171,4.764896449446678,-115.80383,0.01218524319701828,-0.0019118515265290625,4.446098029613495,,,0.95,0.9,none,0.5009895496720149,0.5651036851194295,1.7819103928633688,0.0,-162.73239,2240.4255468746483,-166.83131
9,1784840973.571607,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.089386405306868,,4.850942100631073,,7.192492446862161,,1.8502205645199865,,2.7039579255506396,0.06899824738502502,-0.013006812543608248,0.07023489990388043,1.4274787679314613,1507328,3374,736,46,-139.36734,0.02237129412824288,-0.002512749061861541,4.61088642179966,-112.79063,0.009257731889374555,-0.0020783140920684674,4.142322221398354,,,0.95,0.9,none,0.5644867205678896,0.6215980747692391,1.3794907210633147,0.0,-164.0558,2177.718627757922,-139.36734
