# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,target_agent_return,target_solved_rate,sps
0,1784327896.0678384,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,32768,81,97,1,-123.55,0.2085809513926506,-0.0027876042324351145,5.673022162914276,0,0.0,0.0,0.0,,,0.3629101609304469,0,0,0.0,-112.90597,-112.90596771240234,0.0,3836.72752738842
1,1784327938.4188325,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,196608,313,409,6,-134.2078,0.02283901879854966,-0.005042784532997757,5.6210945576429365,0,0.0,0.0,0.0,,,0.3278300021182752,0,0,0.0,-136.52324,-136.5232391357422,0.0,3868.6240177109207
2,1784327976.8129108,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,360448,399,575,11,-153.68478,0.01458605431835167,-0.002875916994526051,5.476739475131035,0,0.0,0.0,0.0,,,0.3597943063367727,0,0,0.0,-134.7924,-134.7924041748047,0.0,4267.324214835697
3,1784328016.393075,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,524288,488,744,16,-130.75551,0.01539210083137732,-0.0032106590835610403,5.2420665383338925,0,0.0,0.0,0.0,,,0.33174737384195224,0,0,0.0,-130.88431,-130.88430786132812,0.0,4139.44828906507
4,1784328057.3684158,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,688128,571,907,21,-140.38179,0.009986039064824582,-0.003057418225216679,5.004103410243988,0,0.0,0.0,0.0,,,0.47088514405769644,0,0,0.0,-134.83946,-134.83946228027344,0.0,3998.5094275481197
5,1784328100.5074685,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,851968,656,1072,26,-125.469925,0.01311434747185558,-0.0030914907067199236,4.733934730291367,0,0.0,0.0,0.0,,,0.5006741871060744,0,0,0.0,-121.28917,-121.28916931152344,0.0,3797.9443212875963
6,1784328144.6346166,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,1015808,739,1235,31,-118.850746,0.014027256102417595,-0.002550070281722583,4.435228171944618,0,0.0,0.0,0.0,,,0.44221169248573633,0,0,0.0,-120.90369,-120.9036865234375,0.0,3712.9067139761937
7,1784328184.6752923,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,1179648,826,1402,36,-113.53645,0.023215610563056543,-0.002046481605793815,4.216754281520844,0,0.0,0.0,0.0,,,0.5225655316036978,0,0,0.0,-114.11424,-114.11424255371094,0.0,4091.8376430195763
8,1784328224.6651788,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,1343488,910,1566,41,-110.0248,0.01738571230089292,-0.003452243280480616,4.038318711519241,0,0.0,0.0,0.0,,,0.5706435333573954,0,0,0.0,-121.48302,-121.48301696777344,0.0,4097.037638438926
9,1784328267.1714928,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,1507328,1000,1736,46,-107.97156,0.03081716625019908,-0.0015712450258433819,3.855634129047394,0,0.0,0.0,0.0,,,0.6451335126401867,0,0,0.0,-123.61525,-123.61524963378906,0.0,3854.486509913518
10,1784328309.7359874,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,1671168,1088,1904,51,-116.11141,0.024381137534510343,-0.0016642202506773173,3.6571879968047143,0,0.0,0.0,0.0,,,0.6636756510454631,0,0,0.0,-105.89244,-105.89244079589844,0.0,3849.21674931158
11,1784328353.6032422,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,1835008,1174,2070,56,-104.70581,0.016545119311194866,-0.0028642994293477386,3.4222913652658464,0,0.0,0.0,0.0,,,0.7491941318851105,0,0,0.0,-106.410965,-106.41096496582031,0.0,3734.904692549086
12,1784328398.8819842,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,1998848,1256,2232,61,-90.44028,0.017349160660523923,-0.0010022708098404109,3.1776187136769294,0,0.0,0.0,0.0,,,0.7731672478941862,0,0,0.0,-117.59066,-117.59066009521484,0.0,3618.4727796007983
13,1784328442.0964923,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,2162688,1342,2398,66,-102.8677,0.021663193567655982,-0.0021930946779320946,2.996109613776207,0,0.0,0.0,0.0,,,0.7877815684116642,0,0,0.0,-110.56,-110.55999755859375,0.0,3791.322144003429
14,1784328490.766502,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,2326528,1431,2567,71,-100.40568,0.014523852645652369,-0.0021832782309502362,2.742291121184826,0,0.0,0.0,0.0,,,0.8820998951156811,0,0,0.0,-81.30196,-81.30196380615234,0.0,3366.3433881464302
15,1784328535.732077,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,2490368,1520,2736,76,-101.35346,0.01908921492868103,-0.001972244994249195,2.521487605571747,0,0.0,0.0,0.0,,,0.8917411191376419,0,0,0.0,-85.73041,-85.73040771484375,0.0,3643.6768160765005
16,1784328582.487869,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,2654208,1605,2901,81,-85.69674,0.01215947957825847,-0.001888108262210153,2.301941914856434,0,0.0,0.0,0.0,,,1.0091601719863716,0,0,0.0,-92.75121,-92.75121307373047,0.0,3504.165100033438
17,1784328630.8906562,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,2818048,1686,3062,86,-95.373215,0.01740335443755612,-0.0013240677362773567,2.0272984847426416,0,0.0,0.0,0.0,,,1.0174108472112289,0,0,0.0,-69.74424,-69.7442398071289,0.0,3384.9287345135426
18,1784328678.6252043,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,2981888,1766,3222,91,-84.291725,0.0071440506275394,-0.0008711950737051666,1.6950120724737645,0,0.0,0.0,0.0,,,1.1269346341768787,0,0,0.0,-72.67814,-72.67813873291016,0.0,3432.315021433255
19,1784328727.08329,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,3145728,1846,3382,96,-63.823986,0.00600656340830028,-0.0016753497126046567,1.3970637068152427,0,0.0,0.0,0.0,,,1.2724819569724057,0,0,0.0,-58.89564,-58.8956413269043,0.0,3381.0663419157113
20,1784328772.7113388,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,3309568,1927,3543,101,-59.1661,0.008454404352232815,-0.00023131420311983675,1.18836977109313,0,0.0,0.0,0.0,,,1.3519522118061438,0,0,0.0,-101.959984,-101.9599838256836,0.0,3590.7733500856743
21,1784328821.0848663,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,3473408,2007,3703,106,-52.16873,0.008358989444968757,-0.0002479016970028169,0.9508269146084786,0,0.0,0.0,0.0,,,1.4120736225835449,0,0,0.0,-55.954205,-55.95420455932617,0.0,3386.9766523967514
22,1784328867.1698914,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,3637248,2087,3863,111,-55.98585,0.005024231249990407,-0.0003609408624470234,0.6301281116902828,0,0.0,0.0,0.0,,,1.508668908488466,0,0,0.0,-55.14521,-55.14521026611328,0.0,3555.166995768207
23,1784328914.0463002,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,3801088,2168,4024,116,-47.382042,0.0038631538074696435,-0.0008525095181539655,0.3986577518284321,0,0.0,0.0,0.0,,,1.67215641532716,0,0,0.0,-42.44343,-42.44343185424805,0.0,3495.1493276782444
24,1784328965.2367918,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,3964928,2248,4184,121,-42.90488,0.0052825622289674355,-0.0006920862346305512,0.1700791038572788,0,0.0,0.0,0.0,,,1.813699169365608,0,0,0.0,-39.74723,-39.747230529785156,0.0,3200.594647883881
25,1784329008.6856844,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,4128768,2330,4346,126,-45.911934,0.008688604591588956,-0.0007295405623153784,-0.019931863993406296,0,0.0,0.0,0.0,,,1.6634736773120984,0,0,0.0,-43.044914,-43.04491424560547,0.0,3770.8669558455563
26,1784329056.7095513,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,4292608,2411,4507,131,-48.42312,0.007019472308456898,-0.00031018912413856016,-0.23334268033504485,0,0.0,0.0,0.0,,,1.767849213527094,0,0,0.0,-38.47012,-38.47011947631836,0.0,3411.6372028079013
27,1784329103.085475,,7.200000000000002,,5.599999999999999,,7.200000000000002,,1.9800000000000002,,2.82,0.0,0.0,0.0,0.0,4456448,2492,4668,136,-42.031437,0.004421192221343517,0.0007688984245760366,-0.42930617183446884,0,0.0,0.0,0.0,,,2.0368395128156758,0,0,0.0,-41.89458,-41.89458084106445,0.0,3532.867541271366
