# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
0,1784841677.3838487,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.637245572637767,,5.457434665411711,,9.553249376360327,,0.8871162972063757,,3.812473941827193,,1.8464329580310732,,4.777448494860437,,8.0,0.001053584273904562,-0.011889957007952034,0.31403149862308055,1.417580645531416,1.0147440433502197,0.0,1.0339280366897583,0.11126872897148132,0.0028933589346706867,-0.1103825718164444,-0.16052621603012085,16,0.3913204073905945,5.246425151824951,0.026981748640537262,32768,126,16,1,-115.83644,0.2541833116672933,-0.002378137330379104,5.674902227520943,-146.19533,0.045624939654953775,-0.00449104676808929,5.656799897551537,,,0.95,0.9,both,0.3780865667487931,0.3620166060055344,2.1556593623882483,0.0,-116.75401,2179.2133911138035,-115.83644
1,1784841750.7039018,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.522109817713499,,5.472659261431545,,9.509780729189515,,0.6309481576026883,,3.6139962170273066,,1.7601659060455859,,4.681633246131241,,7.25,0.0014197292039170861,-0.003915461769793183,0.06189707829616964,1.423776037991047,0.9677101969718933,0.9359076619148254,0.9961965084075928,0.01579608954489231,0.003789052367210388,0.02641253173351288,-0.18549615144729614,96,0.3285442888736725,5.055161476135254,0.0844743475317955,196608,636,96,6,-111.30772,0.08146279258653522,-0.002639924355025869,5.679301619529724,-120.52494,0.08193889502435922,-0.0021414472052128986,5.631091007590294,,,0.95,0.9,both,0.27660518709594134,0.25560834326580306,1.3706820090026377,0.0,-131.65942,2234.586397799116,-111.30772
2,1784841824.57388,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.413223825860769,,6.55497523304075,,9.988503256812692,,1.307689394801855,,4.345204012468457,,2.179110690485686,,4.934483771954547,,8.6875,0.002081245416775346,0.0008891171019058675,0.06519475526874885,1.429411344230175,0.9056607484817505,0.9335479140281677,0.9198504686355591,0.015389736741781235,0.006007679738104343,0.24537408351898193,-0.17876815795898438,176,0.3295351564884186,5.801336288452148,0.04828938841819763,360448,1057,176,11,-112.47555,0.05717547531239688,-0.002097961194522213,5.610127702355385,-119.57982,0.04153940457617864,-0.0031127933209063484,5.549484685063362,,,0.95,0.9,both,0.2683002202085161,0.24205293527578647,1.2126164550102287,0.0,-102.72534,2217.95156829998,-112.47555
3,1784841898.85527,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.449268628610298,,6.254082140221726,,9.804393741302192,,1.1294157169759274,,4.166750748991035,,2.261591751826927,,4.9675396487582475,,8.25,0.0025319531559944153,-0.005668282334227115,0.00019650000695037306,1.4305956289172173,0.8030034899711609,0.9321621060371399,0.7450063824653625,0.027892770245671272,0.007729606237262487,0.7173669934272766,-0.23330163955688477,256,0.3932501971721649,5.660380840301514,0.03131725266575813,524288,1451,256,16,-111.27427,0.014411532611120492,-0.005539888578641694,5.526308760046959,-116.52053,0.040716832934413104,-0.0023749317464535125,5.477752137184143,,,0.95,0.9,both,0.27288963275713796,0.2922870628821034,0.6150617145680839,0.0,-113.929054,2205.667408562568,-111.27427
4,1784841975.0900497,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.804904857184738,,5.567202368751168,,9.669010609854013,,0.9426957627292722,,3.8719070449005812,,1.872129684779793,,4.733450290746987,,7.6875,0.005933007225394249,-0.0029522127006202936,0.06937458162428811,1.4295155070722103,0.8227180242538452,0.928747296333313,0.7151504158973694,0.004858871456235647,0.013710594736039639,1.3286434412002563,-0.3101978003978729,336,0.403810054063797,5.268599987030029,0.019926009699702263,688128,1720,336,21,-120.572105,0.016905040969140826,-0.0018841968438209733,5.339594596624375,-122.85701,0.021914791624294595,-0.0032769267112598755,5.354149675369262,,,0.95,0.9,both,0.27879747429677115,0.3019786770507089,1.347076773310297,0.0,-128.1917,2149.1505748064073,-120.572105
5,1784842053.0164902,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.23107679001987,,5.291784910485148,,9.414295949041843,,0.6607590605854057,,3.621951757464558,,1.6772897588089108,,4.579165929928422,,7.1875,0.0028680958785116673,-0.0005440257955342531,0.029200504344771616,1.4334984086453915,0.6202642321586609,0.9231405854225159,0.3751385509967804,0.0775010958313942,0.01074949186295271,1.55311918258667,-0.24671369791030884,416,0.2767077684402466,4.957977771759033,0.03330419585108757,851968,1967,416,26,-124.11989,0.018642730300780386,-0.002543407434859546,5.145275819301605,-117.49223,0.03571247687796131,-0.0025994891417212783,5.174668470025063,,,0.95,0.9,both,0.32489139611555595,0.3251160072926301,1.0902240289650484,0.0,-113.1234,2102.496310923037,-124.11989
6,1784842128.6351442,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.800293478183448,,5.752486628480256,,9.648405568674207,,1.066810057265684,,4.031110667390749,,1.885696752462536,,4.826085370033979,,8.0,0.017518088221549988,-0.0023182755103334785,0.0004883715746473172,1.4384886920452118,0.5779212117195129,0.9133843183517456,0.41078221797943115,-0.008862270042300224,0.04450698569417,1.1902685165405273,-0.20110073685646057,496,0.4242807924747467,5.376361846923828,0.030516451224684715,1015808,2238,496,31,-130.94029,0.02191196657367982,-0.0023257381631992756,4.968137553334236,-128.82535,0.03414427577517927,-0.0021976476855343208,4.993694311380386,,,0.95,0.9,both,0.3583779537324072,0.35486132895993955,0.6841542848236918,0.0,-117.10103,2166.659491802687,-130.94029
7,1784842204.8207874,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.710284106433392,,5.931497812853195,,9.599848818965256,,0.9256309157062788,,3.81699053774355,,1.9002219904214144,,4.871372103691101,,7.875,0.010555790737271309,-0.005872496185475029,0.05705892309197225,1.4476909711956978,0.5325897336006165,0.866927981376648,0.3735475540161133,0.05473879352211952,0.028933456167578697,1.0354150533676147,-0.038688935339450836,576,0.40388020873069763,5.328855514526367,0.04211641848087311,1179648,2485,576,36,-126.378784,0.02018263628706336,-0.0013717084453674032,4.7609084963798525,-117.00063,0.04401953656924888,-0.002619104620316648,4.809257772564888,,,0.95,0.9,both,0.37720178177323166,0.38756429255326263,1.22750825793138,0.0,-112.53551,2150.537181411703,-126.378784
8,1784842279.2693872,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.326530858874321,,5.3419638611376286,,9.190680291503668,,0.5826978604309261,,3.7395964392926544,,1.6816692636348307,,4.646183658798691,,7.125,0.021045103669166565,0.0003968368982896209,0.01741231937194243,1.4503551498055458,0.5767773985862732,0.8873224258422852,0.43988463282585144,0.16524210572242737,0.0643404945731163,0.9733256697654724,-0.15463538467884064,656,0.2924025058746338,4.954290390014648,0.03403420001268387,1343488,2713,656,41,-123.28839,0.02053723732242361,-0.002370184460596647,4.550163841247558,-128.81433,0.027852922084275634,-0.002205073305231053,4.59841990172863,,,0.95,0.9,both,0.40738063651698664,0.43598627729080697,0.898635076354735,0.0,-102.76593,2200.7139063904883,-123.28839
9,1784842355.6966376,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.071724559180439,,6.226708784233779,,9.771012413548306,,0.9877503242169041,,4.108570891316049,,2.018751712050289,,4.770822526887059,,8.1875,0.049337491393089294,-0.003381173708476126,0.06035982278990559,1.4580099657177925,0.5263327360153198,0.8969905972480774,0.38010942935943604,-0.21212005615234375,0.12772627174854279,0.9517862796783447,-0.16004827618598938,736,0.45644503831863403,5.517855167388916,0.04179052263498306,1507328,2941,736,46,-131.09329,0.017500832345103846,-0.0018674775550607593,4.3210814714431764,-107.5659,0.03590374697232619,-0.001817872493120376,4.380375650525093,,,0.95,0.9,both,0.4847030333775216,0.516771365442618,1.2541393575695938,0.0,-113.80615,2143.7383381851982,-131.09329
