# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_stair_steps,track_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Medium-Eval-v0,test_returns:BipedalWalker-MADS-Medium-Eval-v0,target_agent_return,target_solved_rate,sps
10,1784900444.6961954,,6.389310057274997,,2.7354277059203014,,6.274123806506395,,1.4679923275252804,,3.564321305602789,,1.9875577962739044,,3.25881106313318,,5.1875,0.0,0.0,0.0,0.0,1671168,2124,816,51,-100.63871,0.08587588500231505,-0.001008561004709918,4.973357319831848,0,0.0,0.0,0.0,,,0.4742276510442194,0,0,0.0,-99.26474,-99.26473999023438,0.0,3792.7217602302735
11,1784900488.6008515,,4.524647020734847,,2.17538281052839,,4.4874120922759175,,2.0490226964466274,,3.7529767211526632,,1.189052559202537,,3.741706106811762,,4.5625,0.0,0.0,0.0,0.0,1835008,2284,896,56,-99.66155,0.08384512120392174,-0.0016611084814940114,4.927307745814323,0,0.0,0.0,0.0,,,0.4714105504908259,0,0,0.0,-95.74702,-95.74701690673828,0.0,3731.722839695774
12,1784900532.6131294,,6.519351811148226,,3.8648684322834015,,6.770842159166932,,0.8853014311171137,,3.2341307849856094,,1.8174083082703874,,3.3953738026320934,,4.75,0.0,0.0,0.0,0.0,1998848,2435,976,61,-98.99788,0.09196342665236443,-0.00013539761785068548,4.90637173652649,0,0.0,0.0,0.0,,,0.5165423399814466,0,0,0.0,-95.51105,-95.51104736328125,0.0,3722.5981546156727
13,1784900577.269239,,5.709237297996879,,2.376256382558495,,5.881958771497011,,1.5737926820293069,,3.4440748021006584,,1.8494660791475326,,3.707052059471607,,6.0625,0.0,0.0,0.0,0.0,2162688,2579,1056,66,-97.18703,0.08464316308964044,-0.0007679529298911802,4.810405018925667,0,0.0,0.0,0.0,,,0.512220200544925,0,0,0.0,-92.512,-92.51200103759766,0.0,3668.9262737864406
14,1784900622.7740097,,4.41730726393871,,3.6126234335824847,,7.413303069770336,,1.5714895143173635,,3.660264238715172,,1.2841382823535241,,3.3265049709007144,,4.9375,0.0,0.0,0.0,0.0,2326528,2719,1136,71,-99.11953,0.09673730600625277,-0.0013961890479549765,4.668130812048912,0,0.0,0.0,0.0,,,0.5135928509598664,0,0,0.0,-93.79194,-93.79193878173828,0.0,3600.502668936716
15,1784900665.6822972,,4.454327933490276,,2.6319671649252996,,6.006968864239752,,1.4402736106421798,,3.4452138748019934,,1.3234078203095123,,3.392751896753907,,5.8125,0.0,0.0,0.0,0.0,2490368,2845,1216,76,-95.65416,0.08340144706889988,-0.001699526104493998,4.508327361941338,0,0.0,0.0,0.0,,,0.5436374372345215,0,0,0.0,-92.51759,-92.51759338378906,0.0,3818.3764057234257
16,1784900712.9845064,,4.277577371394727,,3.5907430021325126,,7.248914996162057,,2.076735567243304,,3.5625281604006886,,1.9393964199116454,,3.30343518871814,,5.4375,0.0,0.0,0.0,0.0,2654208,2965,1296,81,-97.09029,0.10796164567582309,-0.001827448575932067,4.351450717449188,0,0.0,0.0,0.0,,,0.5736521783073918,0,0,0.0,-90.30809,-90.30809020996094,0.0,3463.6857841291776
17,1784900756.2660067,,5.217661438509822,,3.738082762574777,,7.726074289530516,,1.192121384156053,,3.302312484011054,,1.3933655789878685,,3.4341517090797424,,4.6875,0.0,0.0,0.0,0.0,2818048,3074,1376,86,-94.50755,0.05599674989935011,-0.0018422926223138347,4.186411920189857,0,0.0,0.0,0.0,,,0.6557507242162809,0,0,0.0,-97.09624,-97.09623718261719,0.0,3785.450230334419
18,1784900800.1149747,,5.380906234495342,,3.30977363162674,,6.602718234062195,,1.711158067919314,,3.1663642218336463,,1.0165469342609867,,3.439220180734992,,3.6875,0.0,0.0,0.0,0.0,2981888,3176,1456,91,-93.8599,0.05665971648413688,-0.0005953632848104462,4.071094110608101,0,0.0,0.0,0.0,,,0.7068158547854826,0,0,0.0,-94.410904,-94.41090393066406,0.0,3736.466521450876
19,1784900844.6026716,,4.34162859339267,,3.0565109476447105,,6.653524227440357,,1.702233391260961,,3.681173361837864,,1.6756944928783923,,3.2987716048955917,,5.25,0.0,0.0,0.0,0.0,3145728,3279,1536,96,-93.36737,0.07565149602014572,-0.0012763745111442405,3.9327355146408083,0,0.0,0.0,0.0,,,0.692727746970729,0,0,0.0,-82.843254,-82.84325408935547,0.0,3682.81717025788
20,1784900887.9656231,,6.005981899361359,,2.9713991227254155,,7.802446577697992,,1.431198948994279,,3.211881397292018,,1.9706921325996518,,3.5673374449834228,,5.1875,0.0,0.0,0.0,0.0,3309568,3377,1616,101,-95.00264,0.07525795102119445,-0.001991643771179952,3.7790005415678025,0,0.0,0.0,0.0,,,0.7490411821470844,0,0,0.0,-85.63905,-85.63905334472656,0.0,3778.335408643665
21,1784900932.6743512,,4.489014111459255,,3.189560312894173,,6.430656122975051,,1.3648817101784516,,3.021826548501849,,1.9400001544272527,,3.3829667326062918,,5.25,0.0,0.0,0.0,0.0,3473408,3468,1696,106,-91.59094,0.08055753917433321,-0.0031778645803569815,3.667918837070465,0,0.0,0.0,0.0,,,0.7330896769345758,0,0,0.0,-92.59109,-92.5910873413086,0.0,3664.6118093003784
22,1784900976.9063382,,4.807652392191812,,2.559979755897075,,6.656107474118471,,1.6280505796021316,,3.62468047067523,,1.0092182455809962,,3.067939020693302,,5.9375,0.0,0.0,0.0,0.0,3637248,3565,1776,111,-96.81149,0.08343044931534678,-0.0023331174128543354,3.5553649708628656,0,0.0,0.0,0.0,,,0.7922038954092875,0,0,0.0,-85.42082,-85.42082214355469,0.0,3704.1031987806255
23,1784901020.8906093,,5.040741893462837,,2.347687023866456,,5.941776395775378,,1.7789008526597172,,3.5602131951600313,,1.511912483983906,,3.5389927960932255,,5.25,0.0,0.0,0.0,0.0,3801088,3664,1856,116,-90.6502,0.0814008464338258,-0.0016441809086245485,3.4159377098083494,0,0.0,0.0,0.0,,,0.8516223011427646,0,0,0.0,-82.897415,-82.89741516113281,0.0,3724.9723246223225
24,1784901064.1346543,,6.585134090855718,,3.318794649094343,,6.003609839826822,,1.514611984603107,,3.411700250580907,,1.381717905169353,,3.4343051072210073,,5.75,0.0,0.0,0.0,0.0,3964928,3765,1936,121,-90.63632,0.10475032199174165,-0.001907940699311439,3.3158604979515074,0,0.0,0.0,0.0,,,0.8364440317463462,0,0,0.0,-83.43794,-83.43794250488281,0.0,3788.7252464720045
25,1784901108.4303784,,3.992892801761627,,2.1403090679086745,,6.453329836949706,,1.2677585473284125,,3.4167928341776133,,1.2478441471466795,,3.3223942201584578,,4.8125,0.0,0.0,0.0,0.0,4128768,3862,2016,126,-88.17612,0.07878904626704752,-0.0010572229832177982,3.1789992198348047,0,0.0,0.0,0.0,,,0.8962747579208046,0,0,0.0,-77.51101,-77.5110092163086,0.0,3698.7774476700592
26,1784901153.0423493,,4.343907334841788,,3.440857162931934,,7.630023621022701,,1.7386772809550166,,2.7631045249290764,,1.9633920916749048,,3.395932726562023,,4.9375,0.0,0.0,0.0,0.0,4292608,3953,2096,131,-92.9374,0.08909263308160006,-0.0013437797140795737,3.116965813934803,0,0.0,0.0,0.0,,,0.9512229212954054,0,0,0.0,-83.48013,-83.48013305664062,0.0,3672.5581671501795
27,1784901191.711662,,5.538745056837797,,1.686403332860209,,6.166925076395273,,1.4430993876885623,,3.541465327143669,,1.7055797798093408,,3.4399416157975793,,4.625,0.0,0.0,0.0,0.0,4456448,4049,2176,136,-95.64091,0.09525798824615776,-0.0016038091918744613,3.0390551194548605,0,0.0,0.0,0.0,,,0.9249039211378551,0,0,0.0,-79.03493,-79.03492736816406,0.0,4236.94849148024
28,1784901235.937705,,6.9220298156142235,,3.0529125034809113,,5.9909414406865835,,1.7246883403277025,,3.395024910569191,,1.3657824169058586,,3.3210963662713766,,4.875,0.0,0.0,0.0,0.0,4620288,4142,2256,141,-89.82007,0.10027295793406665,-0.0014973833727708551,2.9533567294478416,0,0.0,0.0,0.0,,,0.9788615501550115,0,0,0.0,-78.55039,-78.5503921508789,0.0,3704.6053528812236
29,1784901279.7506695,,7.258111792616546,,2.866053810575977,,7.030710875988007,,1.5412830935383681,,2.9423481482081115,,1.9012262189062312,,3.788661053404212,,4.6875,0.0,0.0,0.0,0.0,4784128,4239,2336,146,-87.19229,0.10133211920037866,-0.000662385844043456,2.8513110861182214,0,0.0,0.0,0.0,,,1.0848752858014137,0,0,0.0,-83.348526,-83.34852600097656,0.0,3739.5319686331063
30,1784901323.8683228,,5.439458836335689,,3.290515400003642,,6.872796919196844,,1.6208772547543049,,2.987235616892576,,1.3276058249175549,,3.160974537022412,,4.875,0.0,0.0,0.0,0.0,4947968,4331,2416,151,-89.0748,0.09007852328941227,-0.001572554414451588,2.7663195550441744,0,0.0,0.0,0.0,,,0.9790557853199431,0,0,0.0,-76.999,-76.9990005493164,0.0,3713.7091672273987
31,1784901368.5515943,,4.291725718649104,,3.0939193698577583,,7.554945778101683,,2.2367589187342674,,3.959023719653487,,1.2399306643055752,,3.1693923519924283,,4.8125,0.0,0.0,0.0,0.0,5111808,4416,2496,156,-88.586136,0.08137187364045531,-0.0012825286263250745,2.657968007028103,0,0.0,0.0,0.0,,,1.0714143675170882,0,0,0.0,-76.42556,-76.4255599975586,0.0,3666.695405263949
32,1784901413.127181,,3.3806342765456066,,2.7539650538528804,,6.765184998512268,,1.7829405912198126,,3.406165335327387,,1.389038790948689,,3.4757632669061422,,4.6875,0.0,0.0,0.0,0.0,5275648,4505,2576,161,-87.30476,0.07491316208615899,-0.0015957395575242118,2.6117343857884405,0,0.0,0.0,0.0,,,1.0653876479875597,0,0,0.0,-75.63637,-75.63636779785156,0.0,3675.555276783879
33,1784901453.4459856,,4.277530472027138,,1.7670559138059616,,6.399406720884144,,1.5063252672553062,,3.05315843783319,,0.982580045965733,,1.970393555238843,,4.5625,0.0,0.0,0.0,0.0,5439488,4590,2656,166,-86.339134,0.07548089334741234,-0.0014009395017637871,2.551596334576607,0,0.0,0.0,0.0,,,1.1134261880981178,0,0,0.0,-85.24723,-85.24723052978516,0.0,4063.609223230764
34,1784901498.7082653,,5.438420870341361,,2.4674477032385767,,5.986330220475793,,0.8197578163526487,,2.7518159756436944,,1.4482978227897547,,3.4640322742052376,,5.5625,0.0,0.0,0.0,0.0,5603328,4674,2736,171,-85.36483,0.08526610538829119,-0.0009997735105571337,2.4902186155319215,0,0.0,0.0,0.0,,,1.167277235329455,0,0,0.0,-64.656845,-64.65684509277344,0.0,3619.7915782414857
35,1784901544.806959,,5.925708524882793,,2.820349627872929,,6.720666661858559,,1.4644899641280062,,3.3778932597488165,,1.1624267217121087,,3.067995812743902,,5.125,0.0,0.0,0.0,0.0,5767168,4757,2816,176,-91.319595,0.07589998862240463,-0.00107900741204503,2.3895019575953484,0,0.0,0.0,0.0,,,1.1748862824969677,0,0,0.0,-77.13765,-77.13764953613281,0.0,3554.1132308465103
36,1784901585.0625112,,4.820829023374245,,2.792889155825833,,6.179259605705738,,1.5561747626634315,,3.256143517792225,,1.2825107369280886,,2.916711131692864,,6.375,0.0,0.0,0.0,0.0,5931008,4845,2896,181,-85.02259,0.08221446902025491,-0.0006619051127927378,2.3070226490497587,0,0.0,0.0,0.0,,,1.221695363592293,0,0,0.0,-74.205505,-74.20550537109375,0.0,4069.99855396093
37,1784901631.3373764,,4.84544119797647,,2.9942537506576627,,6.6084277257323265,,2.299975887290202,,3.716027708724141,,1.2654667580500245,,3.426754823885858,,5.3125,0.0,0.0,0.0,0.0,6094848,4935,2976,186,-87.98757,0.0893772165523842,-0.001532284294080455,2.234658731520176,0,0.0,0.0,0.0,,,1.1704047469474461,0,0,0.0,-71.41364,-71.41364288330078,0.0,3540.5882104905836
38,1784901677.79258,,4.810910708038136,,3.0290508503094316,,7.183214696124196,,1.5693904194631614,,3.5438431907095946,,1.3243950152536854,,3.1909049907699227,,5.9375,0.0,0.0,0.0,0.0,6258688,5028,3056,191,-87.113235,0.08333417405374348,-0.00036291366268415004,2.1399915128946305,0,0.0,0.0,0.0,,,1.2658454013923277,0,0,0.0,-68.193436,-68.19343566894531,0.0,3526.832665323737
39,1784901725.2806947,,4.234346983139403,,2.3607989570882637,,6.746761072427034,,1.7056240158854052,,4.003120446577668,,1.6434646275592968,,3.099024510011077,,6.75,0.0,0.0,0.0,0.0,6422528,5121,3136,196,-87.80931,0.08932018596678973,-0.0009699156733404379,2.057942046225071,0,0.0,0.0,0.0,,,1.2910753186982533,0,0,0.0,-76.41443,-76.4144287109375,0.0,3450.140622134192
40,1784901772.6324084,,5.469325826270506,,2.7528047634405084,,6.6153431218117476,,0.9253973305021646,,3.4405120369046926,,1.6970066768453762,,3.546281084418297,,5.0,0.0,0.0,0.0,0.0,6586368,5214,3216,201,-83.669846,0.09606681088916957,-0.001698065994423814,1.9674586564302445,0,0.0,0.0,0.0,,,1.3218285491104789,0,0,0.0,-80.380936,-80.38093566894531,0.0,3460.0512124531365
41,1784901820.730814,,4.947231414262205,,3.418014255585149,,6.768287010490894,,1.4250891125993803,,3.136664303019643,,1.7899126045813318,,3.5557139944285154,,5.0,0.0,0.0,0.0,0.0,6750208,5304,3296,206,-89.96204,0.07924363685306161,-0.0008045399394177366,1.928482998907566,0,0.0,0.0,0.0,,,1.3654191207141826,0,0,0.0,-68.185646,-68.1856460571289,0.0,3406.3517446286864
42,1784901861.455842,,5.644663944840431,,2.857713421108201,,8.265913408249617,,1.193111854372546,,2.8685611207038164,,1.0934646078385413,,2.999105043709278,,5.375,0.0,0.0,0.0,0.0,6914048,5388,3376,211,-85.77618,0.08222695314325393,-0.0010319277527742088,1.8921438336372376,0,0.0,0.0,0.0,,,1.3374310465736226,0,0,0.0,-74.91969,-74.91969299316406,0.0,4023.0755766342813
43,1784901909.0075867,,5.395516129210591,,3.5710676992312074,,7.8297471813857555,,1.2750485107244458,,3.2738647653604858,,1.7151493037818,,3.3314426383003592,,5.6875,0.0,0.0,0.0,0.0,7077888,5475,3456,216,-83.488686,0.08113699420355261,-0.0016910497201024556,1.8633633993566037,0,0.0,0.0,0.0,,,1.2402984810747846,0,0,0.0,-84.02382,-84.02381896972656,0.0,3445.5136560708893
44,1784901957.0958383,,5.025198283256032,,2.681873431429267,,7.7100832015275955,,1.6834248142549768,,3.633788926526904,,1.629187687067315,,3.592501536477357,,5.375,0.0,0.0,0.0,0.0,7241728,5564,3536,221,-83.94011,0.0975354774389416,-0.0011852516159706282,1.7957432344555855,0,0.0,0.0,0.0,,,1.3372277268664436,0,0,0.0,-77.579285,-77.57928466796875,0.0,3407.0705896190084
45,1784901998.2770581,,4.579780027270317,,4.022130933590233,,7.549106236547232,,1.7325114368577488,,3.205487213563174,,1.2903913157060742,,3.543272688984871,,4.875,0.0,0.0,0.0,0.0,7405568,5649,3616,226,-82.97776,0.08738790648058056,-0.0007120056136045605,1.7312474764883519,0,0.0,0.0,0.0,,,1.4524709944319507,0,0,0.0,-72.66136,-72.66136169433594,0.0,3978.5068558821176
46,1784902045.5144036,,5.433459141058847,,2.721163807436824,,6.986792962998152,,1.5074085552623728,,3.5673904372379184,,1.4847092935815454,,3.3464323123916984,,5.6875,0.0,0.0,0.0,0.0,7569408,5741,3696,231,-85.60891,0.0925682719796896,-0.0019927485380321743,1.7012903220951556,0,0.0,0.0,0.0,,,1.3293947658486143,0,0,0.0,-70.97804,-70.97804260253906,0.0,3468.444893359199
47,1784902093.959208,,5.627793776802719,,3.811959616141394,,7.097425581887364,,1.6382478165905923,,3.140005529858172,,1.4328084827866405,,3.701088400557637,,4.875,0.0,0.0,0.0,0.0,7733248,5827,3776,236,-82.648056,0.0888550535775721,-0.0018961318521178328,1.6534345999360085,0,0.0,0.0,0.0,,,1.3163342096337758,0,0,0.0,-66.9744,-66.97440338134766,0.0,3381.989894585815
48,1784902141.955298,,4.881921985797817,,2.173002869822085,,6.8334760423749685,,1.2442581103823613,,3.363072397187352,,1.1153208487667143,,3.120255945250392,,4.8125,0.0,0.0,0.0,0.0,7897088,5914,3856,241,-84.55583,0.07304257499054075,-0.0014242133853258564,1.6167718663811683,0,0.0,0.0,0.0,,,1.3740070249379046,0,0,0.0,-79.35279,-79.35279083251953,0.0,3413.6113184236933
49,1784902189.8640242,,4.820356203126721,,2.2390013677068055,,6.548786549828947,,1.394149869447574,,2.8907562606036663,,1.1804293422028422,,3.0096638342365623,,6.0,0.0,0.0,0.0,0.0,8060928,6001,3936,246,-80.88508,0.08291689821053297,-0.0015423667733557521,1.5455624632537366,0,0.0,0.0,0.0,,,1.3808592979969248,0,0,0.0,-74.63408,-74.63407897949219,0.0,3419.8367817249937
50,1784902230.9241972,,6.458856668323278,,2.351298179710284,,5.522550682653673,,1.792537503351923,,3.931853622198105,,1.7839386788546108,,3.2457964564673603,,5.125,0.0,0.0,0.0,0.0,8224768,6079,4016,251,-86.20387,0.08144090976566076,-0.0012480003584641962,1.469093108177185,0,0.0,0.0,0.0,,,1.410052893087809,0,0,0.0,-68.8632,-68.86319732666016,0.0,3990.240963537193
51,1784902279.5913243,,4.782627811655402,,3.7920625414699316,,6.249449849128723,,1.129583945730701,,2.8402138431556523,,1.3393523427475884,,2.6379835151601583,,5.0625,0.0,0.0,0.0,0.0,8388608,6161,4096,256,-81.59453,0.08139657999854535,-0.0015090427856193855,1.4330393269658088,0,0.0,0.0,0.0,,,1.4430565194807534,0,0,0.0,-84.62245,-84.62245178222656,0.0,3366.5429726471384
52,1784902321.3718238,,4.297388717532158,,2.951351997908205,,6.9403934851288795,,1.2327818886842579,,3.4620825038291514,,1.3841571440570988,,3.235379485413432,,5.875,0.0,0.0,0.0,0.0,8552448,6247,4176,261,-85.2813,0.06878705271519721,-0.0007028127904050053,1.3693967156112195,0,0.0,0.0,0.0,,,1.505264534653276,0,0,0.0,-82.15553,-82.15553283691406,0.0,3921.4486078935884
53,1784902370.2945971,,5.192912782076746,,3.6587881919695064,,7.49704597517848,,1.5132932673441246,,3.03155280649662,,1.1289965362811927,,2.785903343465179,,5.8125,0.0,0.0,0.0,0.0,8716288,6334,4256,266,-82.64101,0.08177503563929349,-0.0013656208495376632,1.270313336700201,0,0.0,0.0,0.0,,,1.4687387774860312,0,0,0.0,-84.086845,-84.08684539794922,0.0,3348.9574459729943
54,1784902418.9617047,,4.767512026010081,,2.0098507567308843,,6.5569983050227165,,1.6271043149754405,,3.263436541892588,,1.6560031042899936,,3.1921636452898383,,4.25,0.0,0.0,0.0,0.0,8880128,6427,4336,271,-86.02617,0.09199825213290751,-0.0012424892905983143,1.2339696131646634,0,0.0,0.0,0.0,,,1.6129763422311705,0,0,0.0,-76.97035,-76.97035217285156,0.0,3366.541371941979
55,1784902467.574034,,5.444119782187045,,3.1785761739593,,7.31072474271059,,1.149007097701542,,3.0897768307477236,,1.047152626561001,,2.6806505653075874,,5.4375,0.0,0.0,0.0,0.0,9043968,6514,4416,276,-82.617905,0.08522930240724236,-0.0006941849991562776,1.1929965250194072,0,0.0,0.0,0.0,,,1.5697363812644436,0,0,0.0,-84.68179,-84.68179321289062,0.0,3370.3348821881677
56,1784902509.794441,,4.031086749746464,,3.366181596647948,,7.921879664063454,,1.0584545566234738,,2.7096046949736774,,1.5190404164604843,,3.1598474085330963,,5.375,0.0,0.0,0.0,0.0,9207808,6597,4496,281,-84.07526,0.08278179680928588,-0.0009603324928320944,1.1421942695975305,0,0.0,0.0,0.0,,,1.5311201508982966,0,0,0.0,-67.3364,-67.3364028930664,0.0,3880.593689266796
57,1784902559.015545,,4.768351372331381,,4.0516757452860475,,7.001020889729261,,1.7870897357352078,,3.582983473315835,,1.7979211194324307,,3.297375119291246,,5.9375,0.0,0.0,0.0,0.0,9371648,6684,4576,286,-82.13786,0.08605175889097154,-0.0008232667547417805,1.1141597002744674,0,0.0,0.0,0.0,,,1.5440034917883154,0,0,0.0,-82.83647,-82.83647155761719,0.0,3328.6489854548936
58,1784902608.8930514,,4.678613506839611,,3.3154206397011876,,7.126763239502907,,1.5307491907151416,,2.9895076667889953,,1.082605654373765,,3.546337177976966,,5.625,0.0,0.0,0.0,0.0,9535488,6776,4656,291,-82.07709,0.0907802863046527,-0.001182078982674284,1.0382427655160427,0,0.0,0.0,0.0,,,1.5314276487653333,0,0,0.0,-73.0258,-73.02580261230469,0.0,3284.850269472809
59,1784902659.0449488,,3.9778340922202915,,3.5394147702027112,,7.369935121387243,,1.033849448140245,,3.0554437823593616,,2.010449137305841,,3.711494030430913,,4.5625,0.0,0.0,0.0,0.0,9699328,6867,4736,296,-82.39007,0.08135827900841833,-0.0003178500264766626,0.9874631855636835,0,0.0,0.0,0.0,,,1.6629212875166814,0,0,0.0,-72.38185,-72.38185119628906,0.0,3266.8743436904133
60,1784902709.466114,,6.18207142688334,,3.2936440350022167,,7.232849909923971,,2.0305953663773835,,3.1929872429464012,,1.2776777754334034,,3.269906514324248,,5.5,0.0,0.0,0.0,0.0,9863168,6962,4816,301,-81.88447,0.07778650817926973,-0.0004294397687772289,0.9495060402899981,0,0.0,0.0,0.0,,,1.7021379947355624,0,0,0.0,-71.42877,-71.42877197265625,0.0,3249.4275644315294
61,1784902759.7928185,,5.174041502177715,,3.2125671254470944,,7.347420807927847,,1.6993782488862053,,3.08093634666875,,1.559154250571737,,3.1427187705412507,,5.1875,0.0,0.0,0.0,0.0,10027008,7052,4896,306,-81.77117,0.07743363580666482,-0.0005972498984192498,0.8947767321020365,0,0.0,0.0,0.0,,,1.6711640524840128,0,0,0.0,-77.23497,-77.23497009277344,0.0,3255.5282429662093
62,1784902801.9739943,,4.750647898763418,,3.508455459959805,,7.381828501820564,,1.3384201831649989,,2.8713576414156705,,1.6570513873011805,,3.0499755311757326,,6.1875,0.0,0.0,0.0,0.0,10190848,7141,4976,311,-87.44383,0.08044164208695292,0.0007602291996590793,0.8456310510635376,0,0.0,0.0,0.0,,,1.7218202681552062,0,0,0.0,-75.94106,-75.9410629272461,0.0,3884.197232639134
